seed,dimension,p,k,time,solution,dual_gap,rel_dual_gap,termination,ncalls
2,17,85,4.0,22.331,2.510257899045362,0.0246834152998745,0.00993066812573619,OPTIMAL,4809
3,17,85,4.0,7.401,5.014570729546344,0.049510300398128315,0.009971741755139542,OPTIMAL,1572
4,17,85,4.0,17.602,3.9150015695258875,0.038271988923900935,0.00987223589579286,OPTIMAL,3684
5,17,85,4.0,35.742,3.8998167893942313,0.038389719841505965,0.009941847702940742,OPTIMAL,7542
6,17,85,4.0,0.314,3.193775533784988,0.029045675619364886,0.00917793205774621,OPTIMAL,64
7,17,85,4.0,5.268,4.518599214707445,0.04328592488806837,0.00967215524029054,OPTIMAL,1137
8,17,85,4.0,1800.474,1.9114825258867625,0.11802829848935259,0.06581059983930039,Time limit reached,232238
9,17,85,4.0,0.244,4.771345768384261,0.033946377241275805,0.007165614388506436,OPTIMAL,47
10,17,85,4.0,14.642,2.2440767386834564,0.021312643431558698,0.009588351493118487,OPTIMAL,3036
1,18,90,4.0,10.519,2.5444467333794374,0.024994676549658035,0.009920679570743163,OPTIMAL,2230
2,18,90,4.0,36.745,2.6345054709356903,0.02608260255692807,0.009999376586181916,OPTIMAL,7022
3,18,90,4.0,8.376,5.04847551003505,0.0476420687554997,0.009526825741132793,OPTIMAL,1627
4,18,90,4.0,76.6,4.028020637083428,0.03965424766605885,0.00994247864771813,OPTIMAL,14285
5,18,90,4.0,82.562,3.991629504656097,0.03946151417606103,0.009984776525470512,OPTIMAL,16639
6,18,90,4.0,1.272,3.655307345648596,0.034688121018279006,0.009580715028606973,OPTIMAL,240
7,18,90,4.0,7.432,4.62556213200753,0.04324985181221486,0.009438433953779203,OPTIMAL,1425
8,18,90,4.0,882.943,2.0434252666920547,0.020221446213612992,0.009994764743391539,OPTIMAL,95401
9,18,90,4.0,0.197,4.705116246234705,0.03279834761290168,0.007019716621289024,OPTIMAL,39
10,18,90,4.0,11.587,2.1813146857106016,0.020897584534337987,0.009672939786932839,OPTIMAL,2446
1,19,95,4.0,8.204,2.722326936292461,0.026827688471798616,0.009952771640908104,OPTIMAL,1732
2,19,95,4.0,7.951,2.8056349490336143,0.025981549155863704,0.009347046346500026,OPTIMAL,1589
3,19,95,4.0,10.176,5.181127574970973,0.04860380335956194,0.009469766828630245,OPTIMAL,2006
4,19,95,4.0,10.928,3.9361600595812054,0.03879717839197516,0.009954725688806452,OPTIMAL,2113
5,19,95,4.0,152.407,4.178160862783165,0.04128652880875627,0.009980126413240881,OPTIMAL,28760
6,19,95,4.0,1.225,3.5875915636396223,0.03421448158704932,0.009628722422919907,OPTIMAL,245
7,19,95,4.0,18.747,5.093563664756703,0.05036584471706895,0.009986886597415513,OPTIMAL,3527
8,19,95,4.0,688.175,2.1470014564255115,0.021221700677642286,0.009983019463921976,OPTIMAL,87652
9,19,95,4.0,0.953,5.310003417992356,0.049603700583831234,0.00942964475107757,OPTIMAL,191
10,19,95,4.0,2.767,2.1517612804867037,0.02025176305623333,0.009501136584483462,OPTIMAL,537
1,20,100,4.0,19.46,2.654499422520585,0.025355854287757662,0.009644149750559472,OPTIMAL,1168
2,20,100,4.0,140.948,3.1191382473600155,0.030682044705191203,0.009934427653148212,OPTIMAL,8976
3,20,100,4.0,50.564,5.18800102635046,0.05047075620671926,0.009823933593155677,OPTIMAL,2746
4,20,100,4.0,281.692,4.252012558500874,0.042030547395541795,0.009983545602967235,OPTIMAL,15693
5,20,100,4.0,85.949,4.1681319312766,0.04081276971235148,0.009888445287299638,OPTIMAL,5800
6,20,100,4.0,1.715,3.7097736428286248,0.02960853514440087,0.008045436625269322,OPTIMAL,97
7,20,100,4.0,88.642,5.183353910013434,0.051183279081039146,0.009973027547554542,OPTIMAL,5224
8,20,100,4.0,1800.499,2.4692161713401415,0.10425499251669157,0.04408317288681991,Time limit reached,80975
9,20,100,4.0,1.086,5.098485980297229,0.0454712274002631,0.008998831316333243,OPTIMAL,57
10,20,100,4.0,21.959,2.2411762901230188,0.022182382164555037,0.009996594440839834,OPTIMAL,1638
1,21,105,5.0,80.506,2.8240260478591983,0.027808575962446458,0.00994506909492384,OPTIMAL,5014
2,21,105,5.0,39.158,3.0547449239361724,0.030016832376854374,0.009923811816545796,OPTIMAL,2135
3,21,105,5.0,324.788,5.917432857407691,0.058468213484828446,0.009979273990921564,OPTIMAL,17346
4,21,105,5.0,123.316,4.4040904004188,0.042716345548925005,0.009794240303976742,OPTIMAL,6093
5,21,105,5.0,801.348,4.268244857783212,0.042172209736197175,0.009979054608937242,OPTIMAL,42338
6,21,105,5.0,2.855,3.4372800733085014,0.023290078112347068,0.0068219526551392,OPTIMAL,184
7,21,105,5.0,32.201,5.125226080112155,0.04971996371524323,0.009796060249955782,OPTIMAL,1910
8,21,105,5.0,1801.303,2.161884741888665,0.27920342535230236,0.14830094870541505,Time limit reached,66476
9,21,105,5.0,1.313,4.948293389150535,0.045374171561634924,0.009254521550927876,OPTIMAL,104
10,21,105,5.0,40.093,1.86223669515536,0.01716300817458971,0.009302071942001841,OPTIMAL,2744
1,22,110,5.0,62.006,2.833149522892048,0.026479550040479083,0.009434507903177491,OPTIMAL,3596
2,22,110,5.0,477.844,3.2455791672423677,0.031864703069217626,0.00991522533331723,OPTIMAL,22602
3,22,110,5.0,174.172,5.872043837599708,0.05724589009434222,0.009844863159673768,OPTIMAL,8638
4,22,110,5.0,178.43,4.397493315195604,0.04328210879232319,0.009940286940760417,OPTIMAL,8993
5,22,110,5.0,1014.826,4.387951913543736,0.043279065821208995,0.009961409601621866,OPTIMAL,51660
6,22,110,5.0,7.304,3.585870472421875,0.034589648549205876,0.009740048806246161,OPTIMAL,542
7,22,110,5.0,70.586,5.328576129934933,0.05165585238205317,0.009789015119631117,OPTIMAL,3939
8,22,110,5.0,1800.97,2.361419136915378,0.3389067623514479,0.16756721324116444,Time limit reached,67047
9,22,110,5.0,12.969,5.3574506821002155,0.051668978124603804,0.009738240471877753,OPTIMAL,562
10,22,110,5.0,118.769,2.0931169374023684,0.020583652519550633,0.009931639057229638,OPTIMAL,7331
1,23,115,5.0,31.91,3.009254643542085,0.02952875120027354,0.009909888448519824,OPTIMAL,2565
2,23,115,5.0,328.744,3.3639564519681846,0.03294756400595178,0.00989116664474218,OPTIMAL,15918
3,23,115,5.0,281.308,6.150088467900773,0.06085779048063067,0.00999433158384051,OPTIMAL,13591
4,23,115,5.0,509.801,4.6313633071927915,0.04583087598201896,0.009994668377019348,OPTIMAL,24717
5,23,115,5.0,675.763,4.260633793294362,0.0421161683679383,0.009983641675237248,OPTIMAL,34555
6,23,115,5.0,17.426,3.6780389906691457,0.0356057991725911,0.009775278584577652,OPTIMAL,803
7,23,115,5.0,60.466,5.131105838383593,0.050140141088524715,0.009868230583650193,OPTIMAL,2872
8,23,115,5.0,1800.332,2.390833456618253,0.3978721345910978,0.1996386634269446,Time limit reached,70110
9,23,115,5.0,9.004,5.301264060442235,0.05053778154761801,0.009624912605091504,OPTIMAL,343
10,23,115,5.0,447.058,2.175036125906605,0.021397545295652076,0.009935532121449056,OPTIMAL,26191
1,24,120,5.0,23.586,2.7933726237952254,0.026730458740737095,0.009661697157070057,OPTIMAL,1379
2,24,120,5.0,870.692,3.482510049977039,0.034412248061801876,0.009980067283093792,OPTIMAL,31010
3,24,120,5.0,139.36,5.824768462631013,0.05719636330898492,0.009916887439640034,OPTIMAL,5954
4,24,120,5.0,253.086,4.512027803014818,0.0445215029224606,0.009965627339247446,OPTIMAL,10659
5,24,120,5.0,1783.634,4.586682765248187,0.04525625238949793,0.009965206364422817,OPTIMAL,82178
6,24,120,5.0,19.437,3.896540232509097,0.037944860280890946,0.00983385315651252,OPTIMAL,908
7,24,120,5.0,338.772,5.441829021885716,0.053793744185510306,0.00998392575641622,OPTIMAL,15363
8,24,120,5.0,1802.703,2.3942356412436028,0.29089133022768987,0.13829943519194424,Time limit reached,60909
9,24,120,5.0,16.156,5.580355562138196,0.054825003212411794,0.009922124695129781,OPTIMAL,829
10,24,120,5.0,464.497,2.104806905280289,0.020807553254706512,0.009984433648927107,OPTIMAL,23260
1,25,125,5.0,221.553,3.2556069749362564,0.03219171522586883,0.009986834655849196,OPTIMAL,11566
2,25,125,5.0,340.426,3.65929746449191,0.036220316810430475,0.009997114423469837,OPTIMAL,13937
3,25,125,5.0,268.985,5.945514641916456,0.0587590490515133,0.009981567626611228,OPTIMAL,11846
4,25,125,5.0,1800.072,4.884672325565907,0.13648984470832026,0.028745703278798235,Time limit reached,76235
5,25,125,5.0,230.326,4.894533786447226,0.04752332905712642,0.009804668150585264,OPTIMAL,10435
6,25,125,5.0,8.688,3.78635467547559,0.03733373064218082,0.009958261421193467,OPTIMAL,424
7,25,125,5.0,150.962,5.263450191286596,0.05147525992284674,0.009876344495267532,OPTIMAL,6304
8,25,125,5.0,1802.432,2.4856970215150085,0.3686406330251133,0.17412886828586843,Time limit reached,64418
9,25,125,5.0,15.887,5.610723655358916,0.05299875486880623,0.009536052218801352,OPTIMAL,743
10,25,125,5.0,204.638,2.129746512550934,0.02099557638609184,0.009956404061769486,OPTIMAL,10219
1,26,130,6.0,603.309,3.025581528422717,0.029950338338527338,0.009998005908626425,OPTIMAL,22639
2,26,130,6.0,997.443,3.7070399595975227,0.03668522666282259,0.009995008475240822,OPTIMAL,24650
3,26,130,6.0,322.176,5.998170344082331,0.05753530804219853,0.009685043382255986,OPTIMAL,9670
4,26,130,6.0,1800.394,5.037757043805911,0.17305303699416097,0.03557318939689759,Time limit reached,66534
5,26,130,6.0,1467.791,5.04277457237946,0.049816322860610995,0.009977316126248722,OPTIMAL,48612
6,26,130,6.0,106.734,4.084618122133698,0.04013108831485823,0.009922417349664764,OPTIMAL,3721
7,26,130,6.0,456.54,5.551365819982829,0.0545501380679978,0.00992395256174846,OPTIMAL,18392
8,26,130,6.0,1803.285,2.5398541712974274,0.4863637585275007,0.23684734805820246,Time limit reached,55303
9,26,130,6.0,36.364,5.767390891505263,0.05659496385093288,0.009910170940774427,OPTIMAL,1556
10,26,130,6.0,1801.735,2.0399755865373486,0.053440505701310315,0.026901365204595202,Time limit reached,47090
1,27,135,6.0,183.462,3.10866462066773,0.030434842199213552,0.009887124870306309,OPTIMAL,6459
2,27,135,6.0,682.029,3.613939111182163,0.03557001347391209,0.00994028634348892,OPTIMAL,24689
3,27,135,6.0,805.463,6.377443938471518,0.06304140486036935,0.0099837481891286,OPTIMAL,30039
4,27,135,6.0,977.238,4.816536694787371,0.04758853397528107,0.009978832306530537,OPTIMAL,35659
5,27,135,6.0,925.779,5.009688064248175,0.049400040607364026,0.009959107288109613,OPTIMAL,35784
6,27,135,6.0,40.423,3.8093869889692282,0.036667393535386505,0.009719087943817876,OPTIMAL,1289
7,27,135,6.0,88.21,5.734069052956908,0.05485949448723293,0.009659705971831654,OPTIMAL,3568
8,27,135,6.0,1803.53,2.2478654478723645,0.4212245563775565,0.2306006387675099,Time limit reached,55448
9,27,135,6.0,22.442,5.795033269275499,0.05185317197784123,0.009028651565748344,OPTIMAL,827
10,27,135,6.0,561.079,2.082768560879226,0.020423668587786548,0.009903129522188758,OPTIMAL,17470
1,28,140,6.0,583.108,3.021453087549278,0.029607928626004032,0.009896210215858743,OPTIMAL,18385
2,28,140,6.0,1800.812,3.7959262974493706,0.046894271037722035,0.012508367681939078,Time limit reached,60217
3,28,140,6.0,632.401,6.449544719835144,0.0635361658650897,0.009949276661333398,OPTIMAL,23765
4,28,140,6.0,636.231,4.716504057817988,0.046637666128228616,0.009986938001314657,OPTIMAL,23944
5,28,140,6.0,1800.253,5.176891131084282,0.0797585461738084,0.01564772837377729,Time limit reached,70568
6,28,140,6.0,138.909,3.954622037877673,0.03898910039325454,0.009957291966775342,OPTIMAL,4470
7,28,140,6.0,715.417,5.962622957672978,0.05903115920722701,0.0099991939182801,OPTIMAL,25958
8,28,140,6.0,1802.949,2.6162601869557083,0.4910614527846491,0.23106613272861243,Time limit reached,54811
9,28,140,6.0,31.622,6.060032596950799,0.05774966609775056,0.009621283562110117,OPTIMAL,1078
10,28,140,6.0,1800.553,2.0790026229489516,0.07780610431435031,0.038879791959380745,Time limit reached,38410
1,29,145,6.0,367.425,3.255397068719602,0.031691056010173746,0.009830628439824253,OPTIMAL,6307
2,29,145,6.0,1284.873,3.784462810142961,0.03715860098767054,0.00991608871702646,OPTIMAL,16823
3,29,145,6.0,1801.209,6.517959364236611,0.12033476929175002,0.018809288901826718,Time limit reached,49199
4,29,145,6.0,1800.375,5.022077072203834,0.1283324887915862,0.026223781524393364,Time limit reached,49381
5,29,145,6.0,1800.127,5.317290722644149,0.11639622149206463,0.022380038946431417,Time limit reached,58775
6,29,145,6.0,46.983,4.116280950667715,0.04018702283771791,0.009859199407387652,OPTIMAL,1401
7,29,145,6.0,1688.056,6.032713297894729,0.0597283337526795,0.009999746209181825,OPTIMAL,55878
8,29,145,6.0,1802.401,2.6026615490157057,0.5037801419211898,0.24002315720094605,Time limit reached,49935
9,29,145,6.0,27.491,5.734539698611755,0.05249202971179656,0.009238224099932444,OPTIMAL,749
10,29,145,6.0,1800.487,2.421290899981482,0.13519149671303943,0.05913631599735154,Time limit reached,42742
1,30,150,6.0,1800.371,3.6177972196873176,0.0418611827014006,0.011706356676526164,Time limit reached,51707
2,30,150,6.0,1800.492,4.115566751961235,0.12521029959301178,0.03137822424828768,Time limit reached,49228
3,30,150,6.0,895.346,6.401715731176486,0.06331135913449071,0.00998853266821381,OPTIMAL,29932
4,30,150,6.0,1800.174,4.973018804898767,0.05537770511851381,0.011261030236832123,Time limit reached,57164
5,30,150,6.0,1800.343,5.306261686907196,0.18349281137757512,0.035819068912923496,Time limit reached,58354
6,30,150,6.0,107.965,4.334812917701235,0.04264754069108889,0.009936136412524832,OPTIMAL,3020
7,30,150,6.0,293.783,5.955014138676084,0.05858852610127041,0.00993627834061428,OPTIMAL,9012
8,30,150,6.0,1803.058,2.905382194557009,0.5686432008456785,0.24334904427752532,Time limit reached,51256
9,30,150,6.0,105.572,5.908317519582886,0.05800814528169784,0.009915397899555839,OPTIMAL,3155
10,30,150,6.0,1802.405,2.4923899400961025,0.02723656124364915,0.011048627431177514,Time limit reached,47648
