seed,dimension,timeBoscia_BLMO_Lazy,solutionBoscia_BLMO_Lazy,terminationBoscia_BLMO_Lazy,numberNodesBoscia_BLMO_Lazy,dualGapBoscia_BLMO_Lazy,lbBoscia_BLMO_Lazy,relGapBoscia_BLMO_Lazy,timeBoscia_BLMO_DICG,solutionBoscia_BLMO_DICG,terminationBoscia_BLMO_DICG,numberNodesBoscia_BLMO_DICG,dualGapBoscia_BLMO_DICG,lbBoscia_BLMO_DICG,relGapBoscia_BLMO_DICG,timeBoscia_MIP_Lazy,solutionBoscia_MIP_Lazy,terminationBoscia_MIP_Lazy,numberNodesBoscia_MIP_Lazy,dualGapBoscia_MIP_Lazy,lbBoscia_MIP_Lazy,relGapBoscia_MIP_Lazy,timeBoscia_MIP_DICG,solutionBoscia_MIP_DICG,terminationBoscia_MIP_DICG,numberNodesBoscia_MIP_DICG,dualGapBoscia_MIP_DICG,lbBoscia_MIP_DICG,relGapBoscia_MIP_DICG,timeBoscia_BLMO_DICG_Lazy,solutionBoscia_BLMO_DICG_Lazy,terminationBoscia_BLMO_DICG_Lazy,numberNodesBoscia_BLMO_DICG_Lazy,dualGapBoscia_BLMO_DICG_Lazy,lbBoscia_BLMO_DICG_Lazy,relGapBoscia_BLMO_DICG_Lazy,timeBoscia_MIP_DICG_Lazy,solutionBoscia_MIP_DICG_Lazy,terminationBoscia_MIP_DICG_Lazy,numberNodesBoscia_MIP_DICG_Lazy,dualGapBoscia_MIP_DICG_Lazy,lbBoscia_MIP_DICG_Lazy,relGapBoscia_MIP_DICG_Lazy,timeBoscia_BLMO_DICG_WS,solutionBoscia_BLMO_DICG_WS,terminationBoscia_BLMO_DICG_WS,numberNodesBoscia_BLMO_DICG_WS,dualGapBoscia_BLMO_DICG_WS,lbBoscia_BLMO_DICG_WS,relGapBoscia_BLMO_DICG_WS,timeBoscia_BLMO_DICG_Lazy_WS,solutionBoscia_BLMO_DICG_Lazy_WS,terminationBoscia_BLMO_DICG_Lazy_WS,numberNodesBoscia_BLMO_DICG_Lazy_WS,dualGapBoscia_BLMO_DICG_Lazy_WS,lbBoscia_BLMO_DICG_Lazy_WS,relGapBoscia_BLMO_DICG_Lazy_WS,timeBoscia_MIP_DICG_Lazy_WS,solutionBoscia_MIP_DICG_Lazy_WS,terminationBoscia_MIP_DICG_Lazy_WS,numberNodesBoscia_MIP_DICG_Lazy_WS,dualGapBoscia_MIP_DICG_Lazy_WS,lbBoscia_MIP_DICG_Lazy_WS,relGapBoscia_MIP_DICG_Lazy_WS,timeBoscia_MIP_DICG_WS,solutionBoscia_MIP_DICG_WS,terminationBoscia_MIP_DICG_WS,numberNodesBoscia_MIP_DICG_WS,dualGapBoscia_MIP_DICG_WS,lbBoscia_MIP_DICG_WS,relGapBoscia_MIP_DICG_WS,minimumTime
4,60,7.658,0.5200000000000004,1,888,0.005030561894281194,0.5149694381057192,0.009768661054500208,7.665,0.5200000000000004,1,2294,0.005023460972142901,0.5149765390278574,0.009754737529647266,8.948,0.5200000000000004,1,888,0.005030561894281305,0.514969438105719,0.009768661054500425,20.897,0.5200000000000004,1,2310,0.005048422989495482,0.5149515770105049,0.009803684880049403,7.011,0.5200000000000004,1,1975,0.005016250769948494,0.5149837492300519,0.009740600120777113,16.347,0.5200000000000004,1,1966,0.005016250769948716,0.5149837492300516,0.009740600120777548,7.969,0.5200000000000004,1,2209,0.005014210837517075,0.5149857891624833,0.009736600393715019,8.013,0.5200000000000004,1,1091,0.0050203688864364215,0.5149796311135639,0.00974867467200722,13.217,0.5200000000000004,1,1091,0.005020368886436644,0.5149796311135637,0.009748674672007655,19.35,0.5200000000000004,1,2209,0.005014210837517075,0.5149857891624833,0.009736600393715019,7.011
5,60,7.755,0.7250000000000001,1,2587,0.005017878046023383,0.7199821219539767,0.0069694481196355875,7.644,0.7250000000000001,1,6636,0.005021872235629554,0.7199781277643705,0.006975034437814308,11.454,0.7250000000000001,1,2587,0.005017878046023272,0.7199821219539768,0.006969448119635432,42.245,0.7250000000000001,1,6636,0.005021872235629554,0.7199781277643705,0.006975034437814308,7.048,0.7250000000000001,1,6046,0.005029035923999281,0.7199709640760008,0.006985053807626069,31.863,0.7250000000000001,1,6028,0.005029035923999614,0.7199709640760005,0.006985053807626535,8.154,0.7250000000000001,1,5861,0.005064201340090779,0.7199357986599093,0.007034240205192323,7.764,0.7250000000000001,1,3126,0.005007771274791684,0.7199922287252084,0.0069553129533887585,22.035,0.7250000000000001,1,3126,0.005007771274791684,0.7199922287252084,0.0069553129533887585,40.968,0.7250000000000001,1,5861,0.005064201340090668,0.7199357986599094,0.007034240205192168,7.048
6,60,7.396,0.7650000000000002,1,2855,0.006591241574757323,0.7584087584252429,0.008690882721928675,7.691,0.7650000000000002,1,7268,0.007441477395361051,0.7575585226046392,0.009822973636116917,12.123,0.7650000000000002,1,2855,0.0065912415747512165,0.758408758425249,0.008690882721920555,45.007,0.7650000000000002,1,7236,0.0074328597359099025,0.7575671402640903,0.009811486455601525,7.794,0.7650000000000002,1,6843,0.006616357908298287,0.758383642091702,0.008724288791421814,35.194,0.7650000000000002,1,7012,0.006608333928399324,0.7583916660716009,0.008713616227654354,7.997,0.7650000000000002,1,6737,0.006981922954716668,0.7580180770452836,0.009210760489950126,7.781,0.7650000000000002,1,3505,0.00573585868440174,0.7592641413155985,0.00755449700872618,20.636,0.7650000000000002,1,3505,0.005735858684401074,0.7592641413155992,0.007554497008725296,32.122,0.7650000000000002,1,6737,0.006981922954716557,0.7580180770452837,0.009210760489949978,7.396
7,60,7.413,0.5900000000000005,1,1152,0.0050282919548978455,0.5849717080451027,0.008595786575220407,7.602,0.5900000000000005,1,2922,0.005071359591562241,0.5849286404084383,0.008670048346446264,9.137,0.5900000000000005,1,1152,0.0050282919548978455,0.5849717080451027,0.008595786575220407,24.113,0.5900000000000005,1,2922,0.005071359591562241,0.5849286404084383,0.008670048346446264,7.667,0.5900000000000005,1,2668,0.005217586470406155,0.5847824135295944,0.008922269804446001,18.612,0.5900000000000005,1,2670,0.005217586470406932,0.5847824135295936,0.008922269804447342,7.995,0.5900000000000005,1,2759,0.00505151337419163,0.5849484866258089,0.008635826042273495,7.386,0.5900000000000005,1,1461,0.005020999666250359,0.5849790003337502,0.00858321352285417,13.107,0.5900000000000005,1,1461,0.00502099966625047,0.58497900033375,0.008583213522854361,18.738,0.5900000000000005,1,2759,0.00505151337419163,0.5849484866258089,0.008635826042273495,7.386
8,60,7.57,0.34500000000000014,1,472,1.9103377102425156e-8,0.34499998089662304,5.537211060933176e-8,7.619,0.34500000000000014,1,1242,1.9103377102425156e-8,0.34499998089662304,5.537211060933176e-8,9.036,0.34500000000000014,1,472,1.9103377102425156e-8,0.34499998089662304,5.537211060933176e-8,15.218,0.34500000000000014,1,1200,1.9103377102425156e-8,0.34499998089662304,5.537211060933176e-8,7.62,0.34500000000000014,1,859,1.9103377102425156e-8,0.34499998089662304,5.537211060933176e-8,12.087,0.34500000000000014,1,888,1.910337688038055e-8,0.34499998089662326,5.537210996572414e-8,7.512,0.34500000000000014,1,1455,1.910337688038055e-8,0.34499998089662326,5.537210996572414e-8,7.444,0.34500000000000014,1,554,1.910337688038055e-8,0.34499998089662326,5.537210996572414e-8,9.867,0.34500000000000014,1,554,1.9103377102425156e-8,0.34499998089662304,5.537211060933176e-8,13.193,0.34500000000000014,1,1455,1.9103377102425156e-8,0.34499998089662304,5.537211060933176e-8,7.444
9,60,7.508,0.6800000000000009,1,1945,0.005022620440904957,0.674977379559096,0.007441168538397239,7.625,0.6800000000000009,1,4978,0.005032566319291609,0.6749674336807093,0.007456013532161383,10.986,0.6800000000000009,1,1945,0.005022620440905401,0.6749773795590955,0.007441168538397902,34.111,0.6800000000000009,1,4978,0.005032566319291609,0.6749674336807093,0.007456013532161383,7.666,0.6800000000000009,1,4187,0.005008015911565744,0.6749919840884352,0.0074193709401289875,24.22,0.6800000000000009,1,4184,0.005008015911565633,0.6749919840884353,0.007419370940128822,7.381,0.6800000000000009,1,4821,0.005020286600458834,0.6749797133995421,0.007437685164157172,7.413,0.6800000000000009,1,2404,0.005025703780241586,0.6749742962197594,0.007445770614360267,16.286,0.6800000000000009,1,2404,0.005025703780241475,0.6749742962197595,0.007445770614360101,24.868,0.6800000000000009,1,4821,0.005020286600458723,0.6749797133995422,0.007437685164157006,7.381
10,60,8.034,0.555,1,960,0.005023015187612279,0.5499769848123878,0.009133137069955331,7.576,0.555,1,2484,0.005020493332645426,0.5499795066673546,0.009128509829516216,9.125,0.555,1,960,0.005023015187612501,0.5499769848123875,0.009133137069955739,22.262,0.555,1,2510,0.005010118231903338,0.5499898817680967,0.009109473461215154,6.168,0.555,1,2334,0.005170320141171136,0.5498296798588289,0.009403494082928805,17.496,0.555,1,2344,0.005156408517892452,0.5498435914821076,0.009377955109003478,7.64,0.555,1,2247,0.0050187712766616155,0.5499812287233384,0.009125350129333685,7.019,0.555,1,1191,0.005005012347702009,0.549994987652298,0.00910010538289875,13.373,0.555,1,1191,0.005005012347701787,0.5499949876522983,0.009100105382898344,21.025,0.555,1,2247,0.0050187712766618375,0.5499812287233382,0.009125350129334093,6.168
1,70,7.995,0.6850000000000003,1,2023,0.005015804406462765,0.6799841955935375,0.007376354390243764,7.651,0.6850000000000003,1,5144,0.005013426599694504,0.6799865734003058,0.007372831752580969,10.744,0.6850000000000003,1,2023,0.005015804406462987,0.6799841955935373,0.007376354390244093,36.531,0.6850000000000003,1,5144,0.005013426599694948,0.6799865734003053,0.007372831752581626,6.174,0.6850000000000003,1,4758,0.005012005504845041,0.6799879944951552,0.007370726461966602,27.371,0.6850000000000003,1,4762,0.005012005504844819,0.6799879944951555,0.007370726461966273,7.699,0.6850000000000003,1,4777,0.005037653139702503,0.6799623468602978,0.0074087236785443916,7.034,0.6850000000000003,1,2521,0.005009570185900314,0.6799904298141,0.007367118662640387,22.16,0.6850000000000003,1,2521,0.005009570185900092,0.6799904298141002,0.007367118662640058,30.93,0.6850000000000003,1,4777,0.005037653139702503,0.6799623468602978,0.0074087236785443916,6.174
2,70,8.046,0.7300000000000005,1,2608,0.0050047107469841645,0.7249952892530164,0.006903094159605731,7.675,0.7300000000000005,1,6694,0.005016687748193194,0.7249833122518073,0.006919728583284625,11.657,0.7300000000000005,1,2608,0.005004710746984498,0.724995289253016,0.006903094159606193,43.82,0.7300000000000005,1,6694,0.005016687748193083,0.7249833122518075,0.006919728583284471,6.187,0.7300000000000005,1,6205,0.00501377671717651,0.724986223282824,0.006915685507061819,32.755,0.7300000000000005,1,6240,0.005020819769669949,0.7249791802303306,0.006925467525943023,7.379,0.7300000000000005,1,6229,0.005008064599600459,0.7249919354004001,0.006907752148766448,7.621,0.7300000000000005,1,3258,0.005004671925009974,0.7249953280749906,0.0069030402420638915,29.158,0.7300000000000005,1,3258,0.005004671925009863,0.7249953280749907,0.006903040242063738,37.316,0.7300000000000005,1,6229,0.005008064599599682,0.7249919354004009,0.006907752148765368,6.187
3,70,7.062,0.7100000000000002,1,2288,0.005007889727573933,0.7049921102724263,0.00710346918015687,6.602,0.7100000000000002,1,6122,0.005008065701159525,0.7049919342988407,0.007103720564037893,11.201,0.7100000000000002,1,2288,0.005007889727573489,0.7049921102724267,0.007103469180156235,39.729,0.7100000000000002,1,6122,0.005008065701159747,0.7049919342988404,0.00710372056403821,6.15,0.7100000000000002,1,4900,0.005002310096640428,0.7049976899033598,0.007095498564436627,27.079,0.7100000000000002,1,4887,0.005002310096640317,0.7049976899033599,0.0070954985644364685,7.326,0.7100000000000002,1,6305,0.005008240455568136,0.704991759544432,0.007103970206409898,7.604,0.7100000000000002,1,2895,0.005008760418312996,0.7049912395816872,0.007104712990880551,28.188,0.7100000000000002,1,2895,0.005008760418312774,0.7049912395816874,0.007104712990880235,34.505,0.7100000000000002,1,6305,0.005008240455568136,0.704991759544432,0.007103970206409898,6.15
4,70,7.026,0.6500000000000016,1,1605,0.005007426556328243,0.6449925734436733,0.007763541415047839,7.006,0.6500000000000016,1,4338,0.005029342051062091,0.6449706579489395,0.007797784269839218,10.928,0.6500000000000016,1,1605,0.005007426556328243,0.6449925734436733,0.007763541415047839,32.397,0.6500000000000016,1,4338,0.005029342051062313,0.6449706579489393,0.007797784269839565,8.731,0.6500000000000016,1,3367,0.005061396338698065,0.6449386036613035,0.007847873130813724,21.763,0.6500000000000016,1,3354,0.005061396338698065,0.6449386036613035,0.007847873130813724,6.989,0.6500000000000016,1,4287,0.005019675141425761,0.6449803248585758,0.007782679483325976,7.454,0.6500000000000016,1,2001,0.005005448088502895,0.6449945519114987,0.007760450183135354,18.37,0.6500000000000016,1,2001,0.005005448088502895,0.6449945519114987,0.007760450183135354,27.149,0.6500000000000016,1,4287,0.005019675141425761,0.6449803248585758,0.007782679483325976,6.989
5,70,6.844,0.8250000000000026,1,4451,0.005007700652284064,0.8199922993477186,0.006107009366145942,7.351,0.8250000000000026,1,11452,0.005007651301479288,0.8199923486985233,0.006106948814128985,14.265,0.8250000000000026,1,4451,0.005007700652284064,0.8199922993477186,0.006107009366145942,65.186,0.8250000000000026,1,11508,0.005003715305442302,0.8199962846945603,0.006102119483756115,8.891,0.8250000000000026,1,11020,0.006953611678099492,0.8180463883219031,0.008500265727428687,49.919,0.8250000000000026,1,10963,0.006953611678315541,0.8180463883216871,0.008500265727695036,7.506,0.8250000000000026,1,10365,0.007272600376534544,0.8177273996234681,0.00889367334381029,7.566,0.8250000000000026,1,5535,0.005009694429573219,0.8199903055704294,0.00610945567958661,34.481,0.8250000000000026,1,5535,0.005009694429573219,0.8199903055704294,0.00610945567958661,45.316,0.8250000000000026,1,10365,0.007272600376534655,0.817727399623468,0.008893673343810428,6.844
6,70,6.762,0.5950000000000001,1,1344,0.005005428785323174,0.5899945712146769,0.008483855665007273,7.154,0.5950000000000001,1,3528,0.005008879755319606,0.5899911202446805,0.008489754478410334,10.388,0.5950000000000001,1,1344,0.005005428785324062,0.589994571214676,0.008483855665008791,23.103,0.5950000000000001,1,3528,0.005008879755319939,0.5899911202446801,0.008489754478410903,10.478,0.5950000000000001,1,3229,0.005030161476557438,0.5899698385234426,0.0085261332836044,21.074,0.5950000000000001,1,3226,0.005030019772118477,0.5899699802278816,0.008525891046482709,7.399,0.5950000000000001,1,3221,0.0050103767206016725,0.5899896232793984,0.008492313293159283,7.504,0.5950000000000001,1,1702,0.005003667168199666,0.5899963328318004,0.008480844523530522,19.026,0.5950000000000001,1,1702,0.005003667168199555,0.5899963328318005,0.008480844523530333,20.193,0.5950000000000001,1,3221,0.005010376720601339,0.5899896232793987,0.008492313293158714,6.762
7,70,8.374,0.7750000000000005,1,3325,0.0050196240646754875,0.769980375935325,0.006519158437743242,7.212,0.7750000000000005,1,8518,0.005014159115415251,0.7699858408845852,0.006512014701016864,13.411,0.7750000000000005,1,3325,0.0050196240646757095,0.7699803759353248,0.006519158437743532,51.23,0.7750000000000005,1,8518,0.005014159115415251,0.7699858408845852,0.006512014701016864,9.946,0.7750000000000005,1,7886,0.005054205537136869,0.7699457944628636,0.0065643654053111995,39.202,0.7750000000000005,1,7888,0.005054205537136869,0.7699457944628636,0.0065643654053111995,7.557,0.7750000000000005,1,8033,0.005018946389821588,0.7699810536101789,0.0065182725812400946,7.6,0.7750000000000005,1,4166,0.005020776636327606,0.7699792233636729,0.006520665082876162,27.248,0.7750000000000005,1,4166,0.005020776636327606,0.7699792233636729,0.006520665082876162,37.714,0.7750000000000005,1,8033,0.005018946389821921,0.7699810536101785,0.00651827258124053,7.212
8,70,8.314,0.5250000000000001,1,912,0.005017154687917413,0.5199828453120827,0.009648692708133906,7.254,0.5250000000000001,1,2712,0.005040349759389717,0.5199596502406104,0.009693732498391566,9.935,0.5250000000000001,1,912,0.0050171546879181905,0.5199828453120819,0.009648692708135415,22.532,0.5250000000000001,1,2712,0.005040349759389717,0.5199596502406104,0.009693732498391566,9.766,0.5250000000000001,1,1755,0.0050201274370219595,0.5199798725629782,0.00965446491664721,17.496,0.5250000000000001,1,1766,0.005020127437021515,0.5199798725629786,0.009654464916646347,7.495,0.5250000000000001,1,3115,0.005046173646149121,0.519953826353851,0.009705041852533618,7.464,0.5250000000000001,1,1133,0.005002597315272528,0.5199974026847276,0.009620427504915026,14.172,0.5250000000000001,1,1133,0.005002597315273083,0.519997402684727,0.009620427504916103,19.884,0.5250000000000001,1,3115,0.005046173646149343,0.5199538263538508,0.00970504185253405,7.254
9,70,8.502,0.7050000000000004,1,2261,0.005011562071637665,0.6999884379283627,0.007159492643149274,7.15,0.7050000000000004,1,5974,0.005011317750005295,0.6999886822499951,0.007159141107678003,12.009,0.7050000000000004,1,2261,0.005011562071639664,0.6999884379283607,0.0071594926431521495,36.932,0.7050000000000004,1,6006,0.005006379284111295,0.6999936207158891,0.007152035584254655,7.443,0.7050000000000004,1,4955,0.005009000441082545,0.6999909995589179,0.00715580692357308,32.302,0.7050000000000004,1,4952,0.005009000441082767,0.6999909995589176,0.007155806923573399,7.02,0.7050000000000004,1,5855,0.0050159728502091605,0.6999840271497912,0.007165839012974764,8.026,0.7050000000000004,1,2832,0.005004155204691774,0.6999958447953086,0.007148835585095621,20.806,0.7050000000000004,1,2832,0.005004155204691774,0.6999958447953086,0.007148835585095621,32.415,0.7050000000000004,1,5855,0.0050159728502091605,0.6999840271497912,0.007165839012974764,7.02
10,70,8.535,0.8750000000000003,1,5737,0.007569256768825472,0.8674307432311749,0.008726064677659488,7.312,0.8750000000000003,1,14788,0.0061003575850069325,0.8688996424149934,0.007020785010397499,17.912,0.8750000000000003,1,5737,0.007569256768823918,0.8674307432311764,0.00872606467765768,79.186,0.8750000000000003,1,14788,0.007229163316381904,0.8677708366836184,0.008330728587295902,7.682,0.8750000000000003,1,13815,0.007617478162688873,0.8673825218373115,0.008782143945618525,75.497,0.8750000000000003,1,13819,0.007617478162692426,0.8673825218373079,0.008782143945622658,7.092,0.8750000000000003,1,13597,0.007203452304642255,0.8677965476953581,0.008300853839269989,8.106,0.8750000000000003,1,7019,0.007225675661473252,0.8677743243385271,0.00832667602487677,45.294,0.8750000000000003,1,7019,0.00722567566147414,0.8677743243385262,0.008326676024877803,89.605,0.8750000000000003,1,13597,0.007203452304644253,0.8677965476953561,0.00830085383927231,7.092
1,80,8.44,0.7450000000000004,1,2757,0.0056850788294439125,0.7393149211705565,0.0076896579071375065,7.213,0.7450000000000004,1,7028,0.005530846180774485,0.739469153819226,0.007479481939454341,12.899,0.7450000000000004,1,2757,0.0056850788294438015,0.7393149211705566,0.007689657907137356,42.479,0.7450000000000004,1,7028,0.005530846180774485,0.739469153819226,0.007479481939454341,7.488,0.7450000000000004,1,6434,0.006370207352517809,0.7386297926474826,0.008624357446624206,40.855,0.7450000000000004,1,6432,0.0063702073525183645,0.7386297926474821,0.008624357446624964,7.0,0.7450000000000004,1,6663,0.006436473681494581,0.7385635263185059,0.008714854514381812,8.002,0.7450000000000004,1,3337,0.006054003962441379,0.7389459960375591,0.00819275562071476,26.423,0.7450000000000004,1,3337,0.00605400396244149,0.738945996037559,0.008192755620714911,57.644,0.7450000000000004,1,6663,0.006436473681494248,0.7385635263185062,0.008714854514381358,7.0
2,80,8.494,0.7100000000000001,1,2368,0.005014221934365626,0.7049857780656344,0.007112515018563679,7.221,0.7100000000000001,1,6046,0.005008886648381061,0.704991113351619,0.007104893314992533,12.485,0.7100000000000001,1,2368,0.005014221934365737,0.7049857780656343,0.007112515018563838,37.6,0.7100000000000001,1,6046,0.005008886648381172,0.7049911133516189,0.007104893314992692,7.5,0.7100000000000001,1,5696,0.0050410249977957955,0.7049589750022043,0.00715080618383507,37.159,0.7100000000000001,1,5685,0.0050410249977956845,0.7049589750022044,0.007150806183834913,7.68,0.7100000000000001,1,5621,0.005013374587750419,0.7049866254122497,0.0071113045369035,7.991,0.7100000000000001,1,2916,0.0050021256371881595,0.7049978743628119,0.007095235062530024,22.492,0.7100000000000001,1,2916,0.0050021256371881595,0.7049978743628119,0.007095235062530024,53.969,0.7100000000000001,1,5621,0.005013374587750197,0.7049866254122499,0.007111304536903182,7.221
3,80,6.888,0.7600000000000002,1,2983,0.005002941867781829,0.7549970581322184,0.006626438889919081,7.272,0.7600000000000002,1,7914,0.005002365274103693,0.7549976347258965,0.006625670126661804,14.063,0.7600000000000002,1,2983,0.005002941867781829,0.7549970581322184,0.006626438889919081,47.431,0.7600000000000002,1,7914,0.005002365274103693,0.7549976347258965,0.006625670126661804,7.182,0.7600000000000002,1,6567,0.00501662427967231,0.7549833757203279,0.006644681778437784,41.435,0.7600000000000002,1,6552,0.00501662427967231,0.7549833757203279,0.006644681778437784,7.724,0.7600000000000002,1,8105,0.005007303444914513,0.7549926965550857,0.00663225414995676,7.901,0.7600000000000002,1,3714,0.005001618051747814,0.7549983819482524,0.006624673868626416,27.467,0.7600000000000002,1,3714,0.005001618051747814,0.7549983819482524,0.006624673868626416,49.545,0.7600000000000002,1,8105,0.005007303444914513,0.7549926965550857,0.00663225414995676,6.888
4,80,6.759,0.8050000000000002,1,3787,0.005001467161510176,0.79999853283849,0.0062518454174714235,7.25,0.8050000000000002,1,10210,0.005001031790214716,0.7999989682097854,0.006251297800303268,15.204,0.8050000000000002,1,3787,0.005001467161509954,0.7999985328384902,0.006251845417471144,58.458,0.8050000000000002,1,10210,0.005001031790214494,0.7999989682097857,0.006251297800302989,7.075,0.8050000000000002,1,8399,0.005015750304158351,0.7999842496958418,0.006269811319492059,50.861,0.8050000000000002,1,8408,0.005015750304158018,0.7999842496958421,0.00626981131949164,7.749,0.8050000000000002,1,10243,0.005005628142876084,0.7999943718571241,0.006257079198264747,6.628,0.8050000000000002,1,4830,0.00500021079726698,0.7999997892027332,0.006250265143507236,31.763,0.8050000000000002,1,4830,0.00500021079726698,0.7999997892027332,0.006250265143507236,57.682,0.8050000000000002,1,10243,0.005005628142875973,0.7999943718571242,0.0062570791982646074,6.628
5,80,7.775,1.0500000000000003,1,16346,0.010003043490126373,1.039996956509874,0.00961833919562187,7.954,1.0500000000000003,1,42474,0.010001519732318442,1.0399984802676818,0.009616859949395488,34.82,1.0500000000000003,1,16346,0.010003043490126151,1.0399969565098741,0.009618339195621654,207.986,1.0500000000000003,1,42474,0.010001519732318442,1.0399984802676818,0.009616859949395488,7.896,1.0500000000000003,1,40868,0.010143117887220443,1.0398568821127798,0.009754340295956565,216.003,1.0500000000000003,1,41052,0.010002247514944607,1.0399977524850557,0.009617566471700941,8.435,1.0500000000000003,1,39237,0.010000583921808914,1.0399994160781914,0.00961595147766605,8.277,1.0500000000000003,1,20105,0.01000034093247626,1.039999659067524,0.009615715587294214,151.547,1.0500000000000003,1,20105,0.01000034093247626,1.039999659067524,0.009615715587294214,206.071,1.0500000000000003,1,39237,0.010000583921808692,1.0399994160781916,0.009615951477665835,7.775
6,80,7.306,0.8450000000000004,1,4918,0.005002901021878059,0.8399970989781224,0.005955855118981022,7.509,0.8450000000000004,1,12856,0.0050006806515838775,0.8399993193484165,0.005953196075757397,16.597,0.8450000000000004,1,4918,0.005002901021878059,0.8399970989781224,0.005955855118981022,71.334,0.8450000000000004,1,12856,0.0050006806515838775,0.8399993193484165,0.005953196075757397,7.207,0.8450000000000004,1,11134,0.005007832716551031,0.8399921672834494,0.005961761206353217,64.138,0.8450000000000004,1,11156,0.005004265199167746,0.8399957348008327,0.005957488820290597,7.383,0.8450000000000004,1,12413,0.005006669795134311,0.8399933302048661,0.005960368511394291,7.033,0.8450000000000004,1,6108,0.005000162554116394,0.839999837445884,0.005952575621109598,61.869,0.8450000000000004,1,6108,0.005000162554116394,0.839999837445884,0.005952575621109598,73.154,0.8450000000000004,1,12413,0.005006669795134311,0.8399933302048661,0.005960368511394291,7.033
7,80,7.572,1.0350000000000004,1,14517,0.010009538209118318,1.024990461790882,0.009765494004333923,7.961,1.0350000000000004,1,37652,0.010016010622592164,1.0249839893774082,0.009771870318360827,31.993,1.0350000000000004,1,14517,0.010009538209122093,1.0249904617908783,0.009765494004337643,189.989,1.0350000000000004,1,37652,0.010016010622593052,1.0249839893774073,0.009771870318361702,7.808,1.0350000000000004,1,34349,0.010029685504144181,1.0249703144958562,0.009785342426309587,183.487,1.0350000000000004,1,34338,0.010029685504144181,1.0249703144958562,0.009785342426309587,7.881,1.0350000000000004,1,35829,0.010014408604661185,1.0249855913953392,0.009770292078963095,8.465,1.0350000000000004,1,17930,0.010127731903339487,1.0248722680966609,0.009881945505412281,102.573,1.0350000000000004,1,17930,0.010127731903342818,1.0248722680966575,0.009881945505415561,185.552,1.0350000000000004,1,35829,0.010014408604661407,1.024985591395339,0.009770292078963313,7.572
8,80,7.483,0.6350000000000021,1,1656,0.005010961708011075,0.629989038291991,0.00795404586974506,7.619,0.6350000000000021,1,4626,0.005008497559563119,0.629991502440439,0.007950103358793533,11.872,0.6350000000000021,1,1656,0.005010961708017514,0.6299890382919846,0.007954045869755363,32.336,0.6350000000000021,1,4674,0.005009590470008374,0.6299904095299937,0.007951851955565156,6.993,0.6350000000000021,1,3375,0.005023025163639172,0.629976974836363,0.007973347224228166,25.851,0.6350000000000021,1,3384,0.005023025163639172,0.629976974836363,0.007973347224228166,7.267,0.6350000000000021,1,5087,0.00500222331446476,0.6299977766855374,0.007940065028136779,6.884,0.6350000000000021,1,2101,0.005000412093846496,0.6299995879061556,0.007937167245562317,18.077,0.6350000000000021,1,2101,0.005000412093846496,0.6299995879061556,0.007937167245562317,37.048,0.6350000000000021,1,5087,0.00500222331446476,0.6299977766855374,0.007940065028136779,6.884
9,80,7.396,0.7300000000000004,1,2766,0.0050005691111260075,0.7249994308888744,0.006897342119282958,6.998,0.7300000000000004,1,7322,0.005000924627429515,0.7249990753725709,0.006897835869458981,11.885,0.7300000000000004,1,2766,0.0050005691111260075,0.7249994308888744,0.006897342119282958,43.722,0.7300000000000004,1,7322,0.005000924627429515,0.7249990753725709,0.006897835869458981,6.563,0.7300000000000004,1,6215,0.005011467003785852,0.7249885329962146,0.006912477612679729,39.711,0.7300000000000004,1,6256,0.005011467003785852,0.7249885329962146,0.006912477612679729,8.14,0.7300000000000004,1,6937,0.005002711390131531,0.7249972886098689,0.006900317378736515,6.868,0.7300000000000004,1,3462,0.005001692420339987,0.7249983075796604,0.0068989022016308875,29.304,0.7300000000000004,1,3462,0.005001692420340209,0.7249983075796602,0.006898902201631196,56.286,0.7300000000000004,1,6937,0.005002711390131531,0.7249972886098689,0.006900317378736515,6.563
10,80,7.38,0.8700000000000002,1,5804,0.005010738518341884,0.8649892614816583,0.005792833207846863,7.632,0.8700000000000002,1,14930,0.005004266315429384,0.8649957336845708,0.005785307511417437,15.732,0.8700000000000002,1,5804,0.005010738518341884,0.8649892614816583,0.005792833207846863,78.82,0.8700000000000002,1,14960,0.005004519287522768,0.8649954807124774,0.005785601658173587,7.264,0.8700000000000002,1,14319,0.007667634466169693,0.8623323655338305,0.008891739163034906,79.761,0.8700000000000002,1,14296,0.007667634466175577,0.8623323655338246,0.00889173916304179,8.208,0.8700000000000002,1,13613,0.005007067670774523,0.8649929323292257,0.005788564835196571,8.493,0.8700000000000002,1,7067,0.005004493175891689,0.8649955068241085,0.005785571296510008,47.635,0.8700000000000002,1,7067,0.005004493175891689,0.8649955068241085,0.005785571296510008,89.686,0.8700000000000002,1,13613,0.005007067670774856,0.8649929323292254,0.005788564835196959,7.264
