seed,dimension,varA,M,timeBoscia,solutionBoscia,terminationBoscia,numberNodesBoscia,dualGapBoscia,lbBoscia,relGapBoscia,timeBoscia_Strong_Branching,solutionBoscia_Strong_Branching,terminationBoscia_Strong_Branching,numberNodesBoscia_Strong_Branching,dualGapBoscia_Strong_Branching,lbBoscia_Strong_Branching,relGapBoscia_Strong_Branching,timeBoscia_Hybrid_Branching_1,solutionBoscia_Hybrid_Branching_1,terminationBoscia_Hybrid_Branching_1,numberNodesBoscia_Hybrid_Branching_1,dualGapBoscia_Hybrid_Branching_1,lbBoscia_Hybrid_Branching_1,relGapBoscia_Hybrid_Branching_1,timeBoscia_Hybrid_Branching_2,solutionBoscia_Hybrid_Branching_2,terminationBoscia_Hybrid_Branching_2,numberNodesBoscia_Hybrid_Branching_2,dualGapBoscia_Hybrid_Branching_2,lbBoscia_Hybrid_Branching_2,relGapBoscia_Hybrid_Branching_2,timeBoscia_Hybrid_Branching_5,solutionBoscia_Hybrid_Branching_5,terminationBoscia_Hybrid_Branching_5,numberNodesBoscia_Hybrid_Branching_5,dualGapBoscia_Hybrid_Branching_5,lbBoscia_Hybrid_Branching_5,relGapBoscia_Hybrid_Branching_5,timeBoscia_Hybrid_Branching_10,solutionBoscia_Hybrid_Branching_10,terminationBoscia_Hybrid_Branching_10,numberNodesBoscia_Hybrid_Branching_10,dualGapBoscia_Hybrid_Branching_10,lbBoscia_Hybrid_Branching_10,relGapBoscia_Hybrid_Branching_10,timeBoscia_Hybrid_Branching_20,solutionBoscia_Hybrid_Branching_20,terminationBoscia_Hybrid_Branching_20,numberNodesBoscia_Hybrid_Branching_20,dualGapBoscia_Hybrid_Branching_20,lbBoscia_Hybrid_Branching_20,relGapBoscia_Hybrid_Branching_20,minimumTime
3,15,1,1.0,0.876,0.2350250907553182,1,40,9.993773908423265e-8,0.2350249908175791,4.2522175508476873e-7,9.506,0.2350250907553182,1,40,9.993773908423265e-8,0.2350249908175791,4.2522175508476873e-7,9.528,0.2350250907553182,1,40,9.993773908423265e-8,0.2350249908175791,4.2522175508476873e-7,9.506,0.2350250907553182,1,40,9.993773908423265e-8,0.2350249908175791,4.2522175508476873e-7,9.422,0.2350250907553182,1,40,9.993773908423265e-8,0.2350249908175791,4.2522175508476873e-7,9.41,0.2350250907553182,1,40,9.993773908423265e-8,0.2350249908175791,4.2522175508476873e-7,10.117,0.2350250907553182,1,40,9.993773908423265e-8,0.2350249908175791,4.2522175508476873e-7,0.876
3,20,5,1.0,1.128,0.03319014250626026,1,45,6.856442114760997e-8,0.033190073941839114,2.065811039401701e-6,9.734,0.03319014250626026,1,45,6.856442114760997e-8,0.033190073941839114,2.065811039401701e-6,9.689,0.03319014250626026,1,45,6.856442114760997e-8,0.033190073941839114,2.065811039401701e-6,9.656,0.03319014250626026,1,45,6.856442114760997e-8,0.033190073941839114,2.065811039401701e-6,9.63,0.03319014250626026,1,45,6.856442114760997e-8,0.033190073941839114,2.065811039401701e-6,9.781,0.03319014250626026,1,45,6.856442114760997e-8,0.033190073941839114,2.065811039401701e-6,9.797,0.03319014250626026,1,45,6.856442114760997e-8,0.033190073941839114,2.065811039401701e-6,1.128
1,5,1,0.1,1.318,0.5403238609703603,1,28,5.963286531240897e-8,0.540323801337495,1.1036505363042726e-7,9.53,0.5403238609703606,1,28,5.963286531240897e-8,0.5403238013374952,1.1036505404137456e-7,9.582,0.5403238609703606,1,28,5.963286531240897e-8,0.5403238013374952,1.1036505404137456e-7,9.571,0.5403238609703606,1,28,5.963286531240897e-8,0.5403238013374952,1.1036505404137456e-7,9.485,0.5403238609703606,1,28,5.963286531240897e-8,0.5403238013374952,1.1036505404137456e-7,9.496,0.5403238609703606,1,28,5.963286531240897e-8,0.5403238013374952,1.1036505404137456e-7,9.596,0.5403238609703606,1,28,5.963286531240897e-8,0.5403238013374952,1.1036505404137456e-7,1.318
1,10,5,0.1,1.832,0.15564498776595997,1,31,5.3255554549602735e-8,0.15564493451040542,3.4216053813201615e-7,9.837,0.15564498776596,1,31,5.32555541332691e-8,0.15564493451040587,3.421605383103424e-7,9.808,0.15564498776596,1,31,5.32555541332691e-8,0.15564493451040587,3.421605383103424e-7,9.903,0.15564498776596,1,31,5.32555541332691e-8,0.15564493451040587,3.421605383103424e-7,9.796,0.15564498776596,1,31,5.32555541332691e-8,0.15564493451040587,3.421605383103424e-7,9.827,0.15564498776596,1,31,5.32555541332691e-8,0.15564493451040587,3.421605383103424e-7,9.774,0.15564498776596,1,31,5.32555541332691e-8,0.15564493451040587,3.421605383103424e-7,1.832
1,15,1,1.0,1.873,0.5403238609703384,1,57,4.762309702144307e-8,0.5403238133472413,8.813806803446934e-8,9.91,0.5403238609703382,1,57,4.762312499906329e-8,0.5403238133472132,8.813806782899571e-8,9.872,0.5403238609703382,1,57,4.762312499906329e-8,0.5403238133472132,8.813806782899571e-8,9.798,0.5403238609703382,1,57,4.762312499906329e-8,0.5403238133472132,8.813806782899571e-8,9.809,0.5403238609703382,1,57,4.762312499906329e-8,0.5403238133472132,8.813806782899571e-8,9.776,0.5403238609703382,1,57,4.762312499906329e-8,0.5403238133472132,8.813806782899571e-8,9.9,0.5403238609703382,1,57,4.762312499906329e-8,0.5403238133472132,8.813806782899571e-8,1.873
1,20,5,1.0,2.991,0.15564498776595004,1,60,4.6585616392258444e-8,0.15564494118033365,2.993069741873803e-7,9.929,0.15564498776595007,1,60,4.65856189457714e-8,0.15564494118033112,2.993069743657065e-7,10.004,0.15564498776595007,1,60,4.65856189457714e-8,0.15564494118033112,2.993069743657065e-7,10.03,0.15564498776595007,1,60,4.65856189457714e-8,0.15564494118033112,2.993069743657065e-7,10.045,0.15564498776595007,1,60,4.65856189457714e-8,0.15564494118033112,2.993069743657065e-7,10.014,0.15564498776595007,1,60,4.65856189457714e-8,0.15564494118033112,2.993069743657065e-7,10.007,0.15564498776595007,1,60,4.65856189457714e-8,0.15564494118033112,2.993069743657065e-7,2.991
2,5,1,0.1,1.852,0.6207281102912593,1,28,9.15203114404406e-8,0.6207280187709479,1.4744027766243318e-7,9.484,0.6207281102912594,1,28,9.152031210657441e-8,0.6207280187709473,1.4744027784129141e-7,9.575,0.6207281102912594,1,28,9.152031210657441e-8,0.6207280187709473,1.4744027784129141e-7,9.632,0.6207281102912594,1,28,9.152031210657441e-8,0.6207280187709473,1.4744027784129141e-7,9.532,0.6207281102912594,1,28,9.152031210657441e-8,0.6207280187709473,1.4744027784129141e-7,9.525,0.6207281102912594,1,28,9.152031210657441e-8,0.6207280187709473,1.4744027784129141e-7,9.588,0.6207281102912594,1,28,9.152031210657441e-8,0.6207280187709473,1.4744027784129141e-7,1.852
2,10,5,0.1,2.467,0.2620420021212997,1,45,5.3638824326629475e-8,0.26204194848247536,2.0469556358155646e-7,9.659,0.2620420021212996,1,45,5.3638824826229836e-8,0.26204194848247475,2.0469556315787503e-7,10.015,0.2620420021212996,1,45,5.3638824826229836e-8,0.26204194848247475,2.0469556315787503e-7,10.046,0.2620420021212996,1,45,5.3638824826229836e-8,0.26204194848247475,2.0469556315787503e-7,10.11,0.2620420021212996,1,45,5.3638824826229836e-8,0.26204194848247475,2.0469556315787503e-7,9.895,0.2620420021212996,1,45,5.3638824826229836e-8,0.26204194848247475,2.0469556315787503e-7,9.945,0.2620420021212996,1,45,5.3638824826229836e-8,0.26204194848247475,2.0469556315787503e-7,2.467
2,15,1,1.0,1.869,0.620728110291241,1,56,4.925659302656982e-8,0.620728061034648,7.935293426958573e-8,9.861,0.6207281102912409,1,56,4.9256609235825977e-8,0.6207280610346316,7.935293409072753e-8,9.996,0.6207281102912409,1,56,4.9256609235825977e-8,0.6207280610346316,7.935293409072753e-8,9.994,0.6207281102912409,1,56,4.9256609235825977e-8,0.6207280610346316,7.935293409072753e-8,9.956,0.6207281102912409,1,56,4.9256609235825977e-8,0.6207280610346316,7.935293409072753e-8,9.896,0.6207281102912409,1,56,4.9256609235825977e-8,0.6207280610346316,7.935293409072753e-8,9.913,0.6207281102912409,1,56,4.9256609235825977e-8,0.6207280610346316,7.935293409072753e-8,1.869
2,20,5,1.0,3.092,0.2620420021212946,1,71,6.012281322798074e-8,0.26204194199848135,2.2943965675666217e-7,10.021,0.2620420021212945,1,71,6.012281178469081e-8,0.26204194199848274,2.2943965654482148e-7,10.345,0.2620420021212945,1,71,6.012281178469081e-8,0.26204194199848274,2.2943965654482148e-7,10.428,0.2620420021212945,1,71,6.012281178469081e-8,0.26204194199848274,2.2943965654482148e-7,10.274,0.2620420021212945,1,71,6.012281178469081e-8,0.26204194199848274,2.2943965654482148e-7,10.048,0.2620420021212945,1,71,6.012281178469081e-8,0.26204194199848274,2.2943965654482148e-7,10.304,0.2620420021212945,1,71,6.012281178469081e-8,0.26204194199848274,2.2943965654482148e-7,3.092
3,5,1,0.1,1.273,0.6055117518916326,1,30,7.871789819979824e-8,0.6055116731737344,1.3000228019916697e-7,9.579,0.6055117518916326,1,30,7.871789786673133e-8,0.6055116731737348,1.3000228019916697e-7,9.554,0.6055117518916326,1,30,7.871789786673133e-8,0.6055116731737348,1.3000228019916697e-7,9.495,0.6055117518916326,1,30,7.871789786673133e-8,0.6055116731737348,1.3000228019916697e-7,9.633,0.6055117518916326,1,30,7.871789786673133e-8,0.6055116731737348,1.3000228019916697e-7,9.447,0.6055117518916326,1,30,7.871789786673133e-8,0.6055116731737348,1.3000228019916697e-7,9.51,0.6055117518916326,1,30,7.871789786673133e-8,0.6055116731737348,1.3000228019916697e-7,1.273
3,10,5,0.1,1.799,0.23014831093586563,1,32,5.338919770170314e-8,0.23014825754666793,2.3197741434508681e-7,9.931,0.2301483109358656,1,32,5.338919789599217e-8,0.2301482575466677,2.3197741422448814e-7,10.017,0.2301483109358656,1,32,5.338919789599217e-8,0.2301482575466677,2.3197741422448814e-7,9.95,0.2301483109358656,1,32,5.338919789599217e-8,0.2301482575466677,2.3197741422448814e-7,9.983,0.2301483109358656,1,32,5.338919789599217e-8,0.2301482575466677,2.3197741422448814e-7,9.872,0.2301483109358656,1,32,5.338919789599217e-8,0.2301482575466677,2.3197741422448814e-7,9.781,0.2301483109358656,1,32,5.338919789599217e-8,0.2301482575466677,2.3197741422448814e-7,1.799
3,15,1,1.0,1.861,0.6055117518915962,1,53,3.448165553088245e-8,0.6055117174099407,5.6946305974683294e-8,9.888,0.6055117518915961,1,53,3.448165164510186e-8,0.6055117174099445,5.694630579133044e-8,9.87,0.6055117518915961,1,53,3.448165164510186e-8,0.6055117174099445,5.694630579133044e-8,9.852,0.6055117518915961,1,53,3.448165164510186e-8,0.6055117174099445,5.694630579133044e-8,10.015,0.6055117518915961,1,53,3.448165164510186e-8,0.6055117174099445,5.694630579133044e-8,10.038,0.6055117518915961,1,53,3.448165164510186e-8,0.6055117174099445,5.694630579133044e-8,9.781,0.6055117518915961,1,53,3.448165164510186e-8,0.6055117174099445,5.694630579133044e-8,1.861
3,20,5,1.0,2.857,0.23014831093585741,1,77,5.9584067763074344e-8,0.23014825135178965,2.5889428841237646e-7,10.318,0.23014831093585741,1,77,5.9584064848738905e-8,0.23014825135179257,2.5889428841237646e-7,10.253,0.23014831093585741,1,77,5.9584064848738905e-8,0.23014825135179257,2.5889428841237646e-7,10.242,0.23014831093585741,1,77,5.9584064848738905e-8,0.23014825135179257,2.5889428841237646e-7,10.384,0.23014831093585741,1,77,5.9584064848738905e-8,0.23014825135179257,2.5889428841237646e-7,10.183,0.23014831093585741,1,77,5.9584064848738905e-8,0.23014825135179257,2.5889428841237646e-7,10.231,0.23014831093585741,1,77,5.9584064848738905e-8,0.23014825135179257,2.5889428841237646e-7,2.857
