seed,dimension,timeBoscia,solutionBoscia,terminationBoscia,numberNodesBoscia,dualGapBoscia,lbBoscia,relGapBoscia,timeBoscia_Strong_Branching,solutionBoscia_Strong_Branching,terminationBoscia_Strong_Branching,numberNodesBoscia_Strong_Branching,dualGapBoscia_Strong_Branching,lbBoscia_Strong_Branching,relGapBoscia_Strong_Branching,timeBoscia_Hybrid_Branching_1,solutionBoscia_Hybrid_Branching_1,terminationBoscia_Hybrid_Branching_1,numberNodesBoscia_Hybrid_Branching_1,dualGapBoscia_Hybrid_Branching_1,lbBoscia_Hybrid_Branching_1,relGapBoscia_Hybrid_Branching_1,timeBoscia_Hybrid_Branching_2,solutionBoscia_Hybrid_Branching_2,terminationBoscia_Hybrid_Branching_2,numberNodesBoscia_Hybrid_Branching_2,dualGapBoscia_Hybrid_Branching_2,lbBoscia_Hybrid_Branching_2,relGapBoscia_Hybrid_Branching_2,timeBoscia_Hybrid_Branching_5,solutionBoscia_Hybrid_Branching_5,terminationBoscia_Hybrid_Branching_5,numberNodesBoscia_Hybrid_Branching_5,dualGapBoscia_Hybrid_Branching_5,lbBoscia_Hybrid_Branching_5,relGapBoscia_Hybrid_Branching_5,timeBoscia_Hybrid_Branching_10,solutionBoscia_Hybrid_Branching_10,terminationBoscia_Hybrid_Branching_10,numberNodesBoscia_Hybrid_Branching_10,dualGapBoscia_Hybrid_Branching_10,lbBoscia_Hybrid_Branching_10,relGapBoscia_Hybrid_Branching_10,timeBoscia_Hybrid_Branching_20,solutionBoscia_Hybrid_Branching_20,terminationBoscia_Hybrid_Branching_20,numberNodesBoscia_Hybrid_Branching_20,dualGapBoscia_Hybrid_Branching_20,lbBoscia_Hybrid_Branching_20,relGapBoscia_Hybrid_Branching_20,minimumTime
1,70,32.011,-27.87687200279897,1,8110,0.25655499578467555,-28.133426998583644,0.009203148608599854,75.307,-27.786109617699392,1,12134,0.27692421031708037,-28.063033828016472,0.012499676480906698,73.493,-27.786109617699392,1,12134,0.27692421031708037,-28.063033828016472,0.012499676480906698,107.675,-27.751095316702386,1,20039,0.2769156393679886,-28.028010956070375,0.013777174468899114,78.254,-27.797894723921846,1,17121,0.27698764560775757,-28.074882369529604,0.012070420367951504,118.54,-27.866313565946818,1,31427,0.17605481923730082,-28.04236838518412,0.009585531721111613,46.374,-27.84464318805528,1,12586,0.2757512640827855,-28.120394452138065,0.010371251970369892,32.011
1,75,8.942,0.11398003069845108,1,2161,0.00019879120702659403,0.11378123949142449,0.0017471351860389656,18.551,0.11591840194622693,1,2369,0.02610022684367408,0.08981817510255286,0.018783082908527447,27.918,0.11591840194622671,1,2369,0.026100226843672858,0.08981817510255385,0.018783082908525497,17.487,0.11591840194632497,1,2225,0.013723388779095957,0.10219501316722901,0.01878308290938904,15.351,0.11591840196292846,1,2026,0.002084411520203111,0.11383399044272535,0.018783083055313766,14.914,0.11398012757405163,1,2017,0.00019984534215744532,0.11378028223189418,0.001747986605842217,12.574,0.11398004147953322,1,2021,0.0002020647181329993,0.11377797676140022,0.0017472299387608233,8.942
1,80,10.995,-0.2138040636011863,1,2272,0.0010763604316924302,-0.21488042403287874,0.005034331029835758,21.589,-0.21380406369362792,1,2824,0.014751789084791134,-0.22855585277841906,0.0050343305952930744,19.744,-0.21380406369362792,1,2824,0.014751789084791134,-0.22855585277841906,0.0050343305952930744,18.019,-0.2138966495929036,1,2701,0.0043252888790666355,-0.21822193847197024,0.00459929803410895,20.273,-0.21380406364352433,1,2718,0.0010573023208873822,-0.21486136596441172,0.005034330830816315,16.739,-0.21389664698842215,1,2331,0.0007308714129430904,-0.21462751840136524,0.004599310266466433,14.888,-0.21389664789240503,1,2491,0.0007203659066450929,-0.21461701379905013,0.004599306020768357,10.995
1,85,14.8,-0.18412520743845295,1,3148,0.0,-0.18412520743845295,0.0,24.352,-0.1838034375353481,1,3180,0.006588672130092288,-0.1903921096654404,0.0017506196152776486,27.02,-0.1838034375353481,1,3180,0.006588672130186435,-0.19039210966553455,0.0017506196152776486,20.797,-0.183803437534662,1,2652,0.00034824510571199174,-0.184151682640374,0.0017506196190170725,20.575,-0.18444257110384032,1,2751,0.0025359306937939585,-0.18697850179763428,-0.0017236296420383155,18.687,-0.18412523266617092,1,2768,0.0,-0.18412523266617092,-1.3701392830002732e-7,17.934,-0.18412520999147225,1,2522,0.0,-0.18412520999147225,-1.3865669624966216e-8,14.8
1,90,47.577,-0.5162605459148895,1,8824,0.003491608132556112,-0.5197521540474456,0.006763267424142339,55.915,-0.5166868049401936,1,8296,0.02840489961216175,-0.5450917045523553,0.005932702515224467,48.19,-0.5162534816036375,1,7328,0.004298829817122818,-0.5205523114207603,0.00677704377496915,51.472,-0.5159952138612306,1,7527,0.003454979554126991,-0.5194501934153576,0.0072809593680172174,37.638,-0.516171580711046,1,7155,0.0033229353954019603,-0.5194945161064479,0.006936788986846642,34.209,-0.5162664142952078,1,7749,0.0028497766679838055,-0.5191161909631916,0.0067518235851084605,39.801,-0.5161721016015616,1,8414,0.0038225884745212158,-0.5199946900760828,0.006935772845482988,34.209
1,95,23.598,-0.03257544061494938,1,3643,0.0006866569252529375,-0.03326209754020232,0.021078975826279996,28.318,-0.03257544061508849,1,3733,0.06381921740727842,-0.09639465802236691,0.021078975821919557,22.387,-0.03257544061508849,1,3733,0.06381921740727842,-0.09639465802236691,0.021078975821919557,26.01,-0.03257544061303752,1,3635,0.0029201889103298018,-0.03549562952336732,0.02107897588620734,28.341,-0.03257544061416462,1,3959,0.0012855534915089395,-0.03386099410567356,0.021078975850878378,23.356,-0.03257544061459283,1,4007,0.0006850628740500131,-0.033260503488642845,0.021078975837456018,22.284,-0.03257544061497114,1,3930,0.0006849942206206272,-0.03326043483559177,0.021078975825597916,22.284
1,100,202.449,-0.823819946875998,1,34775,0.008212160916514222,-0.8320321077925122,0.00996839290873631,173.105,-0.8256830968677676,1,31356,0.010137395225004231,-0.8358204920927719,0.00768940402053718,148.353,-0.8256830968677676,1,31356,0.010137395223818513,-0.8358204920915862,0.00768940402053718,246.511,-0.8254484267433334,1,41724,0.005863408162246064,-0.8313118349055795,0.007975884181103393,161.592,-0.8227249872011843,1,37817,0.007991360545014703,-0.830716347746199,0.0113125536918354,144.252,-0.8231601283612754,1,39131,0.008230430272706646,-0.831390558633982,0.010777950881681972,126.974,-0.8238588324349687,1,34778,0.005025757336838188,-0.8288845897718069,0.009920723109063332,126.974
1,105,25.886,-0.10000894115605313,1,3514,0.0,-0.10000894115605313,0.0,31.53,-0.09905170271830105,1,4451,0.011717151192753739,-0.11076885391105479,0.009664028093231575,27.519,-0.09905170271830105,1,4451,0.011717151192753739,-0.11076885391105479,0.009664028093231575,27.675,-0.0990517027184083,1,4366,0.0008315076989723891,-0.09988321041738069,0.009664028092138368,23.16,-0.09952198380175004,1,3337,3.0827169020586354e-5,-0.09955281097077062,0.004892962697298384,20.419,-0.1000089061792726,1,3563,0.0,-0.1000089061792726,3.497366571007401e-7,19.563,-0.1000089150920348,1,3313,0.0,-0.1000089150920348,2.6061694908407587e-7,19.563
1,110,1800.0,-47.4144288969358,0,382585,3.163857790775566,-50.57828668771137,0.06672774225864467,1800.0,-47.78889667606077,0,293203,0.5863479199776691,-48.37524459603844,0.05836899794022457,1733.287,-47.8960110466571,1,265527,0.47857622605995687,-48.37458727271706,0.0560020674465223,1800.0,-47.630996142685134,0,344183,0.8278035172927218,-48.458799659977856,0.06187757518648622,1800.0,-47.32730694286404,0,366773,1.5233104825185677,-48.85061742538261,0.06869141632698599,1800.0,-47.37378180234724,0,401519,2.2652203048343864,-49.639002107181625,0.0676430034387788,1800.0,-47.294349148131815,0,342322,3.676656394284336,-50.97100554241615,0.06943615038011944,1733.287
1,115,29.316,-0.08430219569611402,1,6634,0.0003383237467320943,-0.08464051944284612,0.004013225799618048,39.817,-0.08332080933217018,1,5671,0.03866935550541162,-0.1219901648375818,0.01583890172519486,43.887,-0.08332080933201053,1,6431,0.038669026889837144,-0.12198983622184767,0.0158389017271413,60.891,-0.08332080933220426,1,6367,0.0010570043974468812,-0.08437781372965114,0.015838901724779315,41.439,-0.08414636624871408,1,6869,0.00043606198590878664,-0.08458242823462286,0.005872543475869852,33.683,-0.08430219481600942,1,6870,0.00033885368447061914,-0.08464104850048004,0.004013236281393293,31.352,-0.08430219341484707,1,5943,0.00033851335585544096,-0.08464070677070251,0.00401325296880665,29.316
1,120,30.393,-0.11009521067198375,1,6606,0.0014375193284030807,-0.11153273000038683,0.013057055975722752,37.498,-0.11009521067225736,1,5719,0.010562190649708036,-0.1206574013219654,0.01305705597320505,38.34,-0.11009521067225736,1,5719,0.010562190649708036,-0.1206574013219654,0.01305705597320505,37.935,-0.11137917829253374,1,5825,0.0,-0.11137917829253374,0.0013786392592140065,37.153,-0.11122208061249006,1,5735,0.0007198707030942053,-0.11194195131558426,0.0027930549957890377,39.07,-0.11077793145282971,1,7282,0.0,-0.11077793145282971,0.0068136183593436395,29.485,-0.11122208116653448,1,5890,0.0007198999526035754,-0.11194198111913806,0.0027930500004509523,29.485
2,20,4.245,-10.164847264260167,1,398,0.10004280290266365,-10.264890067162831,0.009842037002800466,9.122,-10.150621977826841,1,668,0.07117937922950901,-10.22180135705635,0.011257250007496979,8.682,-10.150621977826841,1,668,0.07117937922950901,-10.22180135705635,0.011257250007496979,8.068,-10.150621977826841,1,681,0.07068537021370247,-10.221307348040543,0.011257250007496979,8.43,-10.139436507769817,1,529,0.0885481297737698,-10.227984637543587,0.012372833470270196,8.373,-10.139436507769817,1,468,0.0903699731977401,-10.229806480967557,0.012372833470270196,6.127,-10.164847264260164,1,398,0.10004280290260681,-10.26489006716277,0.009842037002800818,4.245
2,25,3.495,0.1578289247043021,1,433,0.0,0.1578289247043021,0.0,12.792,0.15980149466653104,1,457,0.001295549655320305,0.15850594501121074,0.012498152451615698,8.485,0.15980149466653137,1,457,0.0012955496553196388,0.15850594501121174,0.01249815245161781,8.377,0.15980145554494862,1,447,0.0012445094416875246,0.1585569461032611,0.012497904578277581,8.467,0.15784175235177322,1,399,0.0,0.15784175235177322,8.127564383498361e-5,9.408,0.15777498250039668,1,389,0.0,0.15777498250039668,-0.00034189326501928767,5.442,0.157828924704302,1,433,0.0,0.157828924704302,-7.034344475863333e-16,3.495
2,30,7.802,-5.956173687220598,1,1965,0.05183948862408361,-6.008013175844682,0.008703488404864516,19.283,-5.963039026867023,1,3815,0.047600139291580135,-6.010639166158603,0.007542152378179014,19.45,-5.963039026867023,1,3815,0.047600139291580135,-6.010639166158603,0.007542152378179014,16.662,-5.963600575465081,1,3197,0.05691864201943275,-6.020519217484514,0.007447279511360804,13.496,-5.956174021376411,1,1658,0.058340332912695914,-6.014514354289107,0.008703431814151688,12.893,-5.956319857739221,1,2166,0.058274540164894084,-6.014594397904115,0.008678734409854543,10.115,-5.9561736872206,1,1965,0.051839488623368624,-6.008013175843969,0.008703488404864216,7.802
2,35,3.965,-0.26159128979032226,1,549,0.000896947572344986,-0.26248823736266724,0.003428812836482177,9.323,-0.261442513487636,1,631,0.07712421262169833,-0.3385667261093343,0.003999823368744969,13.825,-0.26144251348763586,1,631,0.07712421262169955,-0.3385667261093354,0.003999823368745395,8.466,-0.2614425645011271,1,592,0.00124070750236549,-0.26268327200349256,0.00399962746515846,8.913,-0.26144235356669726,1,563,0.0004560607551954976,-0.26189841432189276,0.004000437502576122,8.85,-0.26158995536286883,1,537,0.0008707509951416115,-0.26246070635801044,0.003433931545851387,6.431,-0.2615912897903222,1,549,0.0008969475723450415,-0.26248823736266724,0.00342881283648239,3.965
2,40,7.281,-0.4593541629905323,1,2398,0.00455419538017654,-0.4639083583707088,0.00991434441461763,12.971,-0.45935422469701415,1,1768,0.012334943653497632,-0.4716891683505118,0.00991420874968231,13.719,-0.45935422469701365,1,1768,0.012334943653199704,-0.47168916835021335,0.009914208749683408,11.828,-0.4593542055406489,1,1604,0.00450933977032697,-0.46386354531097584,0.009914250865951721,10.603,-0.45935419755621515,1,1491,0.004652371295233326,-0.4640065688514485,0.009914268420147258,16.324,-0.4593542186473159,1,1550,0.004481539648356292,-0.4638357582956722,0.009914222050259436,13.438,-0.4593541976219869,1,1711,0.004448699208031481,-0.4638028968300184,0.00991426827554456,7.281
2,45,4.395,-0.3473399852430454,1,945,0.0007587999520706767,-0.34809878519511606,0.00218460293749284,12.003,-0.3473254135990774,1,1303,0.0006746765167735536,-0.348000090115851,0.0022266484563417052,12.175,-0.3473254135990774,1,1303,0.0006746765167735536,-0.348000090115851,0.0022266484563417052,10.167,-0.34716275483012854,1,1125,0.002457586174193227,-0.34962034100432177,0.0026962292237988753,10.524,-0.34727949194360974,1,972,0.0021957680989972417,-0.349475260042607,0.002359175449494579,10.102,-0.3455469870553013,1,936,0.0033387655159806684,-0.34888575257128196,0.0073848079578433005,9.863,-0.34715340543884415,1,928,0.0019455234206577354,-0.3490989288595019,0.0027232334220568203,4.395
2,50,4.397,0.21453433114229115,1,980,0.0,0.21453433114229115,0.0,11.488,0.2182305028466745,1,1185,0.0023001724033722137,0.2159303304433023,0.01722881221249315,13.529,0.2182305028466745,1,1185,0.0023001724033721027,0.2159303304433024,0.01722881221249315,12.491,0.21808608808808466,1,1128,0.0019000709170014507,0.2161860171710832,0.01655565767437843,9.419,0.21453408295649756,1,1033,0.0,0.21453408295649756,-1.1568595076500606e-6,10.397,0.2145345558087136,1,990,0.0,0.2145345558087136,1.0472282980054543e-6,11.313,0.21453433114229092,1,980,0.0,0.21453433114229092,-1.0350073283970535e-15,4.397
2,55,133.158,-0.9085693083465598,1,40963,0.008602256271606157,-0.917171564618166,0.009467914216980086,207.496,-0.9085693083468147,1,58577,0.008544737442857553,-0.9171140457896723,0.00946791421669687,212.522,-0.9085693083468147,1,58577,0.008544737442857553,-0.9171140457896723,0.00946791421669687,185.695,-0.906501756567657,1,53549,0.006645142363086443,-0.9131468989307434,0.011770311500452834,199.242,-0.9085693083467588,1,45247,0.008975011365143892,-0.9175443197119026,0.00946791421675904,126.85,-0.906508372364546,1,43142,0.005699689183719769,-0.9122080615482657,0.01176292749046103,129.618,-0.9077646282303222,1,41116,0.008965416800849724,-0.916730045031172,0.010362748332882787,126.85
2,60,6.302,-0.867614294491143,1,1466,0.006231389075643912,-0.8738456835667869,0.0071822111682687635,15.068,-0.8669776146015707,1,1820,0.007818611679500598,-0.8747962262810713,0.007921852709394911,14.532,-0.8669776146015707,1,1820,0.007818611679500154,-0.8747962262810709,0.007921852709394911,14.784,-0.8672624310656636,1,1867,0.00797348861621583,-0.8752359196818794,0.007590842477788487,14.756,-0.869219029567908,1,1907,0.0027862614031812782,-0.8720052909710893,0.005322771179065059,13.419,-0.8692093777494719,1,1627,0.001981723966057558,-0.8711911017155295,0.005333934419022457,12.135,-0.8676210816023506,1,1690,0.006635463344486059,-0.8742565449468367,0.007174332316753425,6.302
2,65,5.402,-0.03727998400354943,1,1245,0.0,-0.03727998400354943,0.0,12.437,-0.036152311623007916,1,1471,0.12262331292260717,-0.15877562454561508,0.031192262124224508,14.2,-0.036152311623007916,1,1471,0.12262331292260717,-0.15877562454561508,0.031192262124224508,13.292,-0.03615231139204195,1,1416,0.00879898835645404,-0.04495129974849599,0.03119226871219386,13.021,-0.03615231116180123,1,1271,0.0032701130126910893,-0.03942242417449232,0.031192275279476506,12.634,-0.03615230731605129,1,1247,0.0024402010633171045,-0.038592508379368395,0.03119238497393105,10.705,-0.037279160627524954,1,1277,0.0022816674678258764,-0.03956082809535083,2.2086764042228172e-5,5.402
2,70,417.91,-1.2709137426840265,1,123794,0.01252770539242043,-1.283441448076447,0.009857242841645042,507.343,-1.2729287315242068,1,161415,0.01266040194301965,-1.2855891334672265,0.0082586843174261,543.765,-1.2729287315242068,1,161415,0.01266040194301965,-1.2855891334672265,0.0082586843174261,441.54,-1.2729287315247007,1,147764,0.011589190158360019,-1.2845179216830607,0.00825868431703495,386.652,-1.2729099421545946,1,139715,0.012411692242142003,-1.2853216343967366,0.00827356718105766,362.313,-1.2729096947689538,1,122695,0.012588739042713293,-1.285498433811667,0.008273763135573212,314.742,-1.2729287315242956,1,114242,0.011261597193303885,-1.2841903287175995,0.008258684317355748,314.742
2,75,8.968,-0.1534634127090408,1,2034,0.006584746531575453,-0.16004815924061624,0.04290759872556603,16.771,-0.15325499925285924,1,2120,0.02390646770863966,-0.1771614669614989,0.04432586226142486,25.309,-0.1532549992528594,1,2120,0.023906467708639495,-0.1771614669614989,0.044325862261423724,17.056,-0.15346357359775947,1,2111,0.003292160060193672,-0.15675573365795314,0.042906505358173835,15.664,-0.15346358349194195,1,2060,0.003291381189110709,-0.15675496468105266,0.042906438119373384,14.606,-0.15346340913502127,1,2120,0.006586342715359156,-0.16004975185038042,0.042907623013910344,13.562,-0.1534634127090408,1,2034,0.006584746531575453,-0.16004815924061624,0.04290759872556603,8.968
2,80,13.064,-0.27646013125828023,1,2624,0.0008021589478992563,-0.2772622902061795,0.0029015357268634408,20.379,-0.27666190941590996,1,2494,0.004270637115388665,-0.2809325465312986,0.002170088363580859,20.521,-0.27666190941590996,1,2494,0.004270637115388665,-0.2809325465312986,0.002170088363580859,17.08,-0.276660329359664,1,2382,0.00043813118786228955,-0.2770984605475263,0.0021758119348326234,16.686,-0.2766603366147819,1,2217,5.502734513651575e-5,-0.2767153639599184,0.0021757856538566207,17.445,-0.2763709065578405,1,2212,0.0026799651241168343,-0.27905087168195736,0.0032253165119332395,14.519,-0.2764572320420092,1,2072,0.0008108040928465621,-0.2772680361348558,0.0029120531889284236,13.064
2,85,13.223,-0.26961540332417455,1,2653,0.002122997315707864,-0.2717384006398824,0.007874169240825082,24.244,-0.2696155463645113,1,2976,0.04168497376399605,-0.31130052012850734,0.007873634528852773,34.609,-0.26961554636451146,1,2976,0.0416849737639956,-0.31130052012850706,0.007873634528852152,23.602,-0.26961523240511504,1,2801,0.0007918369704668082,-0.27040706937558184,0.007874808169507195,21.442,-0.26961532004420175,1,2501,0.0021229994735946778,-0.2717383195177964,0.007874480557457214,19.337,-0.26963487057258695,1,2484,0.00025689470592565877,-0.2698917652785126,0.007801402180765737,17.773,-0.2696208713437723,1,2474,0.0007949044754624879,-0.27041577581923476,0.007853729147734446,13.223
2,90,18.715,-0.12366169241247121,1,3153,0.0,-0.12366169241247121,0.0,23.682,-0.12272464462972776,1,3125,0.0010134776233367004,-0.12373812225306446,0.007635367660428877,24.247,-0.12272464462972765,1,3125,0.001013477623336978,-0.12373812225306463,0.007635367660429789,24.381,-0.12352849491979812,1,3081,0.000371094994238097,-0.12389958991403621,0.0010782734199067017,21.014,-0.12272464462380445,1,3104,0.0010180797335110348,-0.12374272435731548,0.0076353677090625,15.064,-0.12272464462650079,1,2724,0.0010168314239132892,-0.12374147605041408,0.007635367686924072,16.238,-0.12272464462190535,1,2545,0.0010178150489247861,-0.12374245967083014,0.0076353677246550665,15.064
