seed,dimension,varA,M,timeBoscia,solutionBoscia,terminationBoscia,numberNodesBoscia,dualGapBoscia,lbBoscia,relGapBoscia,timeBoscia_Afw,solutionBoscia_Afw,terminationBoscia_Afw,numberNodesBoscia_Afw,dualGapBoscia_Afw,lbBoscia_Afw,relGapBoscia_Afw,timeBoscia_No_As_No_Ss,solutionBoscia_No_As_No_Ss,terminationBoscia_No_As_No_Ss,numberNodesBoscia_No_As_No_Ss,dualGapBoscia_No_As_No_Ss,lbBoscia_No_As_No_Ss,relGapBoscia_No_As_No_Ss,timeBoscia_No_As,solutionBoscia_No_As,terminationBoscia_No_As,numberNodesBoscia_No_As,dualGapBoscia_No_As,lbBoscia_No_As,relGapBoscia_No_As,timeBoscia_No_Ss,solutionBoscia_No_Ss,terminationBoscia_No_Ss,numberNodesBoscia_No_Ss,dualGapBoscia_No_Ss,lbBoscia_No_Ss,relGapBoscia_No_Ss,timeBoscia_Global_Tightening,solutionBoscia_Global_Tightening,terminationBoscia_Global_Tightening,numberNodesBoscia_Global_Tightening,dualGapBoscia_Global_Tightening,lbBoscia_Global_Tightening,relGapBoscia_Global_Tightening,timeBoscia_Local_Tightening,solutionBoscia_Local_Tightening,terminationBoscia_Local_Tightening,numberNodesBoscia_Local_Tightening,dualGapBoscia_Local_Tightening,lbBoscia_Local_Tightening,relGapBoscia_Local_Tightening,timeBoscia_No_Tightening,solutionBoscia_No_Tightening,terminationBoscia_No_Tightening,numberNodesBoscia_No_Tightening,dualGapBoscia_No_Tightening,lbBoscia_No_Tightening,relGapBoscia_No_Tightening,minimumTime
6,20,5,1.0,0.216,2.184584876887847,1,39,8.531783546317229e-8,2.1845847915700114,3.905448568185641e-8,0.627,2.184584876887847,1,21,8.531783546317229e-8,2.1845847915700114,3.905448568185641e-8,0.292,2.184584876887847,1,74,8.531783546317229e-8,2.1845847915700114,3.905448568185641e-8,0.236,2.184584876887847,1,74,8.531783546317229e-8,2.1845847915700114,3.905448568185641e-8,4.361,2.184584876887847,1,39,8.531783546317229e-8,2.1845847915700114,3.905448568185641e-8,4.314,2.184584876887847,1,39,8.531783546317229e-8,2.1845847915700114,3.905448568185641e-8,4.332,2.184584876887847,1,39,8.531783546317229e-8,2.1845847915700114,3.905448568185641e-8,5.229,2.184584876887847,1,39,8.531782969001256e-8,2.184584791570017,3.905448568185641e-8,0.216
7,5,1,0.1,0.187,2.067139151750794,1,42,3.838577411485744e-8,2.06713911336502,1.8569516616794428e-8,0.775,2.067139151750794,1,54,3.838577411485744e-8,2.06713911336502,1.8569516616794428e-8,0.276,2.067139151750794,1,49,3.838577411485744e-8,2.06713911336502,1.8569516616794428e-8,0.238,2.067139151750794,1,49,3.838577411485744e-8,2.06713911336502,1.8569516616794428e-8,4.311,2.067139151750794,1,48,3.838577411485744e-8,2.06713911336502,1.8569516616794428e-8,4.276,2.067139151750794,1,42,3.838577411485744e-8,2.06713911336502,1.8569516616794428e-8,4.241,2.067139151750794,1,42,3.838577411485744e-8,2.06713911336502,1.8569516616794428e-8,5.156,2.067139151750795,1,42,3.8385701728316235e-8,2.0671391133650934,1.8569517046459957e-8,0.187
7,10,5,0.1,0.142,0.9623225959819903,1,22,5.144719650296281e-8,0.9623225445347938,5.346148938850168e-8,1.058,0.9623225959819899,1,54,5.1447186733000194e-8,0.9623225445348031,5.3461488927025205e-8,0.14,0.9623225959819908,1,22,5.144701331616375e-8,0.9623225445349775,5.3461489849978145e-8,0.126,0.9623225959819903,1,23,5.144719650296281e-8,0.9623225445347938,5.346148938850168e-8,4.258,0.9623225959819908,1,21,5.144701331616375e-8,0.9623225445349775,5.3461489849978145e-8,4.181,0.9623225959819903,1,22,5.144719650296281e-8,0.9623225445347938,5.346148938850168e-8,4.229,0.9623225959819903,1,22,5.144719650296281e-8,0.9623225445347938,5.346148938850168e-8,5.121,0.9623225959819904,1,22,5.144698089765143e-8,0.9623225445350095,5.3461489503870795e-8,0.126
7,15,1,1.0,0.309,4.456969779803133,1,59,1.3436094903340745e-8,4.456969766367038,3.0146255432853798e-9,1.952,4.456969779803133,1,389,1.3436094903340745e-8,4.456969766367038,3.0146255432853798e-9,0.3,4.456969779803133,1,69,1.3436094903340745e-8,4.456969766367038,3.0146255432853798e-9,0.268,4.456969779803133,1,72,1.3436094903340745e-8,4.456969766367038,3.0146255432853798e-9,4.386,4.456969779803133,1,58,1.3436094903340745e-8,4.456969766367038,3.0146255432853798e-9,4.386,4.456969779803133,1,59,1.3436094903340745e-8,4.456969766367038,3.0146255432853798e-9,4.34,4.456969779803133,1,59,1.3436094903340745e-8,4.456969766367038,3.0146255432853798e-9,5.193,4.456969779803134,1,59,1.3436094903340745e-8,4.456969766367039,3.014625742563918e-9,0.268
7,20,5,1.0,0.212,1.0971610544385286,1,39,6.39916626354875e-8,1.097160990446866,5.8324770195688553e-8,0.791,1.0971610544385286,1,62,6.39916626354875e-8,1.097160990446866,5.8324770195688553e-8,0.296,1.0971610544385286,1,72,6.39916626354875e-8,1.097160990446866,5.8324770195688553e-8,0.25,1.0971610544385286,1,72,6.39916626354875e-8,1.097160990446866,5.8324770195688553e-8,4.304,1.0971610544385286,1,37,6.39916626354875e-8,1.097160990446866,5.8324770195688553e-8,4.289,1.0971610544385286,1,39,6.39916626354875e-8,1.097160990446866,5.8324770195688553e-8,4.286,1.0971610544385286,1,39,6.39916626354875e-8,1.097160990446866,5.8324770195688553e-8,5.238,1.097161054438528,1,39,6.399170815463151e-8,1.0971609904468198,5.832476958854537e-8,0.212
8,5,1,0.1,0.252,0.5976298112501273,1,42,5.6446784357788715e-8,0.5976297548033429,9.445109435082126e-8,0.661,0.5976298112501273,1,38,5.6446784357788715e-8,0.5976297548033429,9.445109435082126e-8,0.3,0.5976298112501273,1,72,5.6446784357788715e-8,0.5976297548033429,9.445109435082126e-8,0.261,0.5976298112501273,1,74,5.6446784357788715e-8,0.5976297548033429,9.445109435082126e-8,4.407,0.5976298112501273,1,42,5.6446784357788715e-8,0.5976297548033429,9.445109435082126e-8,4.319,0.5976298112501273,1,42,5.6446784357788715e-8,0.5976297548033429,9.445109435082126e-8,4.311,0.5976298112501273,1,42,5.6446784357788715e-8,0.5976297548033429,9.445109435082126e-8,5.244,0.5976298112501273,1,42,5.644679046401535e-8,0.5976297548033368,9.445109435082126e-8,0.252
8,10,5,0.1,0.255,2.9169270157864955,1,64,5.064401342735891e-9,2.916927010722094,1.7362111990187178e-9,0.856,2.9169270157864955,1,53,5.064401342735891e-9,2.916927010722094,1.7362111990187178e-9,0.251,2.9169270157864955,1,71,5.064401342735891e-9,2.916927010722094,1.7362111990187178e-9,0.242,2.9169270157864955,1,73,5.064401342735891e-9,2.916927010722094,1.7362111990187178e-9,4.351,2.9169270157864955,1,66,5.064401342735891e-9,2.916927010722094,1.7362111990187178e-9,4.326,2.9169270157864955,1,64,5.064401342735891e-9,2.916927010722094,1.7362111990187178e-9,4.315,2.9169270157864955,1,64,5.064401342735891e-9,2.916927010722094,1.7362111990187178e-9,5.196,2.916927015786495,1,64,5.064366703777523e-9,2.9169270107221283,1.7362110467731497e-9,0.242
8,15,1,1.0,0.211,3.7142270359803407,1,61,5.539843517254894e-8,3.7142269805819055,1.491519916854131e-8,0.841,3.7142270359803407,1,110,5.539843517254894e-8,3.7142269805819055,1.491519916854131e-8,0.241,3.7142270359803407,1,64,5.539843517254894e-8,3.7142269805819055,1.491519916854131e-8,0.244,3.7142270359803407,1,69,5.539843517254894e-8,3.7142269805819055,1.491519916854131e-8,4.294,3.7142270359803407,1,58,5.539843517254894e-8,3.7142269805819055,1.491519916854131e-8,4.32,3.7142270359803407,1,61,5.539843517254894e-8,3.7142269805819055,1.491519916854131e-8,4.282,3.7142270359803407,1,61,5.539843517254894e-8,3.7142269805819055,1.491519916854131e-8,5.191,3.7142270359803398,1,61,5.539856973157953e-8,3.71422698058177,1.491519892941257e-8,0.211
8,20,5,1.0,0.045,3.9688828950092234,1,15,8.994692812791527e-8,3.9688828050622953,2.266303454795599e-8,0.703,3.968882895009224,1,20,6.442248912108539e-8,3.9688828305867347,2.2663034659848738e-8,0.046,3.9688828950092234,1,15,8.994692812791527e-8,3.9688828050622953,2.266303454795599e-8,0.038,3.9688828950092234,1,16,8.994692812791527e-8,3.9688828050622953,2.266303454795599e-8,4.202,3.968882895009224,1,16,6.442248912108539e-8,3.9688828305867347,2.2663034659848738e-8,4.196,3.9688828950092234,1,15,8.994692812791527e-8,3.9688828050622953,2.266303454795599e-8,4.157,3.9688828950092234,1,15,8.994692812791527e-8,3.9688828050622953,2.266303454795599e-8,5.09,3.968882895009224,1,15,8.994680600338256e-8,3.968882805062418,2.2663034659848738e-8,0.038
9,5,1,0.1,0.226,3.912591566422815,1,64,4.962454003276662e-8,3.9125915167982748,1.2683291833484072e-8,0.776,3.912591566422815,1,47,4.962454003276662e-8,3.9125915167982748,1.2683291833484072e-8,0.241,3.912591566422815,1,67,4.962454003276662e-8,3.9125915167982748,1.2683291833484072e-8,0.21,3.912591566422815,1,72,4.962454003276662e-8,3.9125915167982748,1.2683291833484072e-8,4.372,3.912591566422815,1,63,4.962454003276662e-8,3.9125915167982748,1.2683291833484072e-8,4.326,3.912591566422815,1,64,4.962454003276662e-8,3.9125915167982748,1.2683291833484072e-8,4.322,3.912591566422815,1,64,4.962454003276662e-8,3.9125915167982748,1.2683291833484072e-8,5.269,3.912591566422814,1,64,4.962461686019992e-8,3.912591516798197,1.2683291606478924e-8,0.21
9,10,5,0.1,0.183,2.7452959277722004,1,42,4.4547322275434453e-8,2.745295883224878,1.6226783621991613e-8,0.644,2.7452959277722004,1,23,4.4547322275434453e-8,2.745295883224878,1.6226783621991613e-8,0.251,2.7452959277722004,1,69,4.4547322275434453e-8,2.745295883224878,1.6226783621991613e-8,0.238,2.7452959277722004,1,70,4.4547322275434453e-8,2.745295883224878,1.6226783621991613e-8,4.272,2.7452959277722004,1,41,4.4547322275434453e-8,2.745295883224878,1.6226783621991613e-8,4.281,2.7452959277722004,1,42,4.4547322275434453e-8,2.745295883224878,1.6226783621991613e-8,4.252,2.7452959277722004,1,42,4.4547322275434453e-8,2.745295883224878,1.6226783621991613e-8,5.192,2.7452959277722,1,42,4.454727875469189e-8,2.7452958832249212,1.6226783460227918e-8,0.183
9,15,1,1.0,0.234,2.1908761446624747,1,46,3.19586521690951e-8,2.1908761127038225,1.4587156244838518e-8,0.792,2.1908761446624747,1,54,3.19586521690951e-8,2.1908761127038225,1.4587156244838518e-8,0.295,2.1908761446624747,1,75,3.19586521690951e-8,2.1908761127038225,1.4587156244838518e-8,0.248,2.1908761446624747,1,50,3.19586521690951e-8,2.1908761127038225,1.4587156244838518e-8,4.397,2.1908761446624747,1,67,3.19586521690951e-8,2.1908761127038225,1.4587156244838518e-8,4.236,2.1908761446624747,1,46,3.19586521690951e-8,2.1908761127038225,1.4587156244838518e-8,4.308,2.1908761446624747,1,46,3.19586521690951e-8,2.1908761127038225,1.4587156244838518e-8,5.247,2.190876144662475,1,46,3.195865572180878e-8,2.1908761127038194,1.458715644753789e-8,0.234
9,20,5,1.0,0.239,0.6513958580723096,1,41,7.921392297660645e-8,0.6513957788583866,1.2160644196287854e-7,0.648,0.6513958580723096,1,27,7.921392297660645e-8,0.6513957788583866,1.2160644196287854e-7,0.298,0.6513958580723096,1,50,7.921392297660645e-8,0.6513957788583866,1.2160644196287854e-7,0.291,0.6513958580723096,1,49,7.921392297660645e-8,0.6513957788583866,1.2160644196287854e-7,4.363,0.6513958580723096,1,41,7.921392297660645e-8,0.6513957788583866,1.2160644196287854e-7,4.296,0.6513958580723096,1,41,7.921392297660645e-8,0.6513957788583866,1.2160644196287854e-7,4.302,0.6513958580723096,1,41,7.921392297660645e-8,0.6513957788583866,1.2160644196287854e-7,5.432,0.6513958580723106,1,41,7.921392808363237e-8,0.6513957788583825,1.216064434968165e-7,0.239
10,5,1,0.1,0.22,4.524304927622753,1,60,7.977454963281616e-8,4.524304847848203,1.7632443505825564e-8,0.792,4.524304927622753,1,96,7.977454963281616e-8,4.524304847848203,1.7632443505825564e-8,0.252,4.524304927622753,1,62,7.977454963281616e-8,4.524304847848203,1.7632443505825564e-8,0.262,4.524304927622753,1,65,7.977454963281616e-8,4.524304847848203,1.7632443505825564e-8,4.401,4.524304927622753,1,54,0.012211688153668021,4.512093239469085,1.7632443505825564e-8,4.353,4.524304927622753,1,60,7.977454963281616e-8,4.524304847848203,1.7632443505825564e-8,4.335,4.524304927622753,1,60,7.977454963281616e-8,4.524304847848203,1.7632443505825564e-8,5.272,4.524304927622753,1,60,7.977454963281616e-8,4.524304847848203,1.7632443505825564e-8,0.22
10,10,5,0.1,0.211,1.2815295867275722,1,39,3.765839129421522e-8,1.281529549069181,2.938550369093542e-8,0.664,1.2815295867275722,1,23,3.765839129421522e-8,1.281529549069181,2.938550369093542e-8,0.27,1.2815295867275722,1,51,3.765839129421522e-8,1.281529549069181,2.938550369093542e-8,0.21,1.2815295867275722,1,49,3.765839129421522e-8,1.281529549069181,2.938550369093542e-8,4.361,1.2815295867275722,1,42,3.765839129421522e-8,1.281529549069181,2.938550369093542e-8,4.266,1.2815295867275722,1,39,3.765839129421522e-8,1.281529549069181,2.938550369093542e-8,4.318,1.2815295867275722,1,39,3.765839129421522e-8,1.281529549069181,2.938550369093542e-8,5.284,1.2815295867275727,1,39,3.76583724204238e-8,1.2815295490692002,2.9385504037466024e-8,0.21
10,15,1,1.0,0.224,1.0517412371714123,1,37,5.974235306460685e-8,1.0517411774290593,5.680328425539516e-8,0.82,1.0517412371714123,1,55,5.974235306460685e-8,1.0517411774290593,5.680328425539516e-8,0.282,1.0517412371714123,1,68,5.974235306460685e-8,1.0517411774290593,5.680328425539516e-8,0.228,1.0517412371714123,1,74,5.974235306460685e-8,1.0517411774290593,5.680328425539516e-8,4.323,1.0517412371714123,1,40,5.974235306460685e-8,1.0517411774290593,5.680328425539516e-8,4.3,1.0517412371714123,1,37,5.974235306460685e-8,1.0517411774290593,5.680328425539516e-8,4.288,1.0517412371714123,1,37,5.974235306460685e-8,1.0517411774290593,5.680328425539516e-8,5.164,1.0517412371714128,1,37,5.974246852780141e-8,1.0517411774289442,5.680328467763707e-8,0.224
10,20,5,1.0,0.218,2.5276615987871187,1,78,5.380832845958139e-8,2.5276615449787903,2.1287790118290104e-8,0.783,2.5276615987871196,1,99,7.065284712837183e-8,2.5276615281342725,2.128779046967355e-8,0.27,2.5276615987871187,1,71,4.394468700041898e-8,2.5276615548424317,2.1287790118290104e-8,0.291,2.5276615987871187,1,90,5.380832845958139e-8,2.5276615449787903,2.1287790118290104e-8,4.313,2.5276615987871183,1,64,4.394263974916157e-8,2.5276615548444785,2.128778994259838e-8,4.372,2.5276615987871187,1,78,5.380832845958139e-8,2.5276615449787903,2.1287790118290104e-8,4.361,2.5276615987871187,1,78,5.380832845958139e-8,2.5276615449787903,2.1287790118290104e-8,5.23,2.5276615987871183,1,78,5.380870371496371e-8,2.5276615449784146,2.128778994259838e-8,0.218
1,5,1,0.1,0.202,4.168537226182991,1,64,3.241544455079293e-8,4.168537193767547,7.776215742840877e-9,0.797,4.168537226182991,1,83,3.241544455079293e-8,4.168537193767547,7.776215742840877e-9,0.259,4.168537226182991,1,70,3.241544455079293e-8,4.168537193767547,7.776215742840877e-9,0.229,4.168537226182991,1,75,3.241544455079293e-8,4.168537193767547,7.776215742840877e-9,4.324,4.168537226182991,1,62,3.241544455079293e-8,4.168537193767547,7.776215742840877e-9,4.323,4.168537226182991,1,64,3.241544455079293e-8,4.168537193767547,7.776215742840877e-9,4.34,4.168537226182991,1,64,3.241544455079293e-8,4.168537193767547,7.776215742840877e-9,5.167,4.16853722618299,1,64,3.2415393924623004e-8,4.168537193767596,7.776215529773708e-9,0.202
1,10,5,0.1,0.033,3.903034787427202,1,16,2.1342906997290356e-8,3.903034766084295,5.468285136158945e-9,0.6,3.903034787427202,1,18,7.935936086056472e-8,3.903034708067841,5.468285136158945e-9,0.038,3.903034787427202,1,16,2.1342906997290356e-8,3.903034766084295,5.468285136158945e-9,0.034,3.903034787427202,1,17,2.1342906997290356e-8,3.903034766084295,5.468285136158945e-9,4.18,3.903034787427202,1,16,7.935936086056472e-8,3.903034708067841,5.468285136158945e-9,4.181,3.903034787427202,1,16,2.1342906997290356e-8,3.903034766084295,5.468285136158945e-9,4.17,3.903034787427202,1,16,2.1342906997290356e-8,3.903034766084295,5.468285136158945e-9,5.033,3.903034787427202,1,16,2.134292476085875e-8,3.9030347660842772,5.468285136158945e-9,0.033
1,15,1,1.0,0.224,4.7985761081539176,1,65,4.1169055720047254e-8,4.798576066984862,8.579431720025942e-9,0.751,4.7985761081539176,1,43,4.1169055720047254e-8,4.798576066984862,8.579431720025942e-9,0.246,4.798576108153916,1,69,4.116883989269127e-8,4.798576066985076,8.579431349841785e-9,0.197,4.798576108153916,1,73,4.116883989269127e-8,4.798576066985076,8.579431349841785e-9,4.337,4.7985761081539176,1,63,4.1169055720047254e-8,4.798576066984862,8.579431720025942e-9,4.354,4.7985761081539176,1,65,4.1169055720047254e-8,4.798576066984862,8.579431720025942e-9,4.33,4.7985761081539176,1,65,4.1169055720047254e-8,4.798576066984862,8.579431720025942e-9,5.134,4.798576108153918,1,65,4.116904150919254e-8,4.798576066984877,8.579431905118022e-9,0.197
1,20,5,1.0,0.211,2.116421835990861,1,38,3.019439098750354e-8,2.11642180579647,1.4266717014919683e-8,0.774,2.116421835990861,1,57,3.019439098750354e-8,2.11642180579647,1.4266717014919683e-8,0.291,2.116421835990861,1,73,3.019439098750354e-8,2.11642180579647,1.4266717014919683e-8,0.221,2.116421835990861,1,70,3.019439098750354e-8,2.11642180579647,1.4266717014919683e-8,4.292,2.116421835990861,1,38,3.019439098750354e-8,2.11642180579647,1.4266717014919683e-8,4.308,2.116421835990861,1,38,3.019439098750354e-8,2.11642180579647,1.4266717014919683e-8,4.295,2.116421835990861,1,38,3.019439098750354e-8,2.11642180579647,1.4266717014919683e-8,5.124,2.1164218359908613,1,38,3.01944118596964e-8,2.1164218057964495,1.4266717224749883e-8,0.211
2,5,1,0.1,0.246,2.4384225432404003,1,43,4.856210145121054e-8,2.438422494678299,1.9915376255425062e-8,0.77,2.4384225432404003,1,48,4.856210145121054e-8,2.438422494678299,1.9915376255425062e-8,0.322,2.4384225432404003,1,72,4.856210145121054e-8,2.438422494678299,1.9915376255425062e-8,0.274,2.4384225432404003,1,74,4.856210145121054e-8,2.438422494678299,1.9915376255425062e-8,4.307,2.4384225432404003,1,40,4.856210145121054e-8,2.438422494678299,1.9915376255425062e-8,4.336,2.4384225432404003,1,43,4.856210145121054e-8,2.438422494678299,1.9915376255425062e-8,4.291,2.4384225432404003,1,43,4.856210145121054e-8,2.438422494678299,1.9915376255425062e-8,5.196,2.438422543240401,1,43,4.8562077914482416e-8,2.4384224946783233,1.99153766196681e-8,0.246
2,10,5,0.1,0.273,1.6707479174665025,1,46,5.084610288363933e-8,1.6707478666203996,3.043313949368745e-8,0.795,1.6707479174665025,1,47,5.084610288363933e-8,1.6707478666203996,3.043313949368745e-8,0.314,1.6707479174665025,1,50,5.084610288363933e-8,1.6707478666203996,3.043313949368745e-8,0.368,1.6707479174665025,1,71,5.084610288363933e-8,1.6707478666203996,3.043313949368745e-8,4.321,1.6707479174665025,1,44,5.084610288363933e-8,1.6707478666203996,3.043313949368745e-8,4.376,1.6707479174665025,1,46,5.084610288363933e-8,1.6707478666203996,3.043313949368745e-8,4.312,1.6707479174665025,1,46,5.084610288363933e-8,1.6707478666203996,3.043313949368745e-8,5.319,1.6707479174665025,1,46,5.084610288363933e-8,1.6707478666203996,3.043313949368745e-8,0.273
2,15,1,1.0,0.209,4.939014399234411,1,64,3.956621874579014e-8,4.939014359668192,8.010954385734614e-9,0.741,4.939014399234411,1,47,3.956621874579014e-8,4.939014359668192,8.010954385734614e-9,0.239,4.939014399234411,1,68,3.956621874579014e-8,4.939014359668192,8.010954385734614e-9,0.232,4.939014399234411,1,72,3.956621874579014e-8,4.939014359668192,8.010954385734614e-9,4.317,4.939014399234411,1,63,3.956621874579014e-8,4.939014359668192,8.010954385734614e-9,4.298,4.939014399234411,1,64,3.956621874579014e-8,4.939014359668192,8.010954385734614e-9,4.34,4.939014399234411,1,64,3.956621874579014e-8,4.939014359668192,8.010954385734614e-9,5.296,4.939014399234411,1,64,3.9566203646757e-8,4.9390143596682075,8.010954385734614e-9,0.209
2,20,5,1.0,0.27,1.9385387538858083,1,59,7.682362879180005e-8,1.9385386770621795,3.9629660063437516e-8,0.774,1.9385387538858083,1,59,7.682362879180005e-8,1.9385386770621795,3.9629660063437516e-8,0.298,1.9385387538858083,1,74,7.682362879180005e-8,1.9385386770621795,3.9629660063437516e-8,0.293,1.9385387538858083,1,76,7.682362879180005e-8,1.9385386770621795,3.9629660063437516e-8,4.356,1.9385387538858083,1,58,7.682362879180005e-8,1.9385386770621795,3.9629660063437516e-8,4.371,1.9385387538858083,1,59,7.682362879180005e-8,1.9385386770621795,3.9629660063437516e-8,4.361,1.9385387538858083,1,59,7.682362879180005e-8,1.9385386770621795,3.9629660063437516e-8,5.33,1.938538753885808,1,59,7.68235814962992e-8,1.9385386770622266,3.962965994889525e-8,0.27
3,5,1,0.1,0.231,0.9733858225458037,1,61,5.968347771556637e-8,0.973385762862326,6.131533867935553e-8,0.792,0.9733858225458037,1,50,5.968347771556637e-8,0.973385762862326,6.131533867935553e-8,0.241,0.9733858225458037,1,71,5.968347771556637e-8,0.973385762862326,6.131533867935553e-8,0.232,0.9733858225458037,1,74,5.968347771556637e-8,0.973385762862326,6.131533867935553e-8,4.343,0.9733858225458037,1,60,5.968347771556637e-8,0.973385762862326,6.131533867935553e-8,4.372,0.9733858225458037,1,61,5.968347771556637e-8,0.973385762862326,6.131533867935553e-8,4.309,0.9733858225458037,1,61,5.968347771556637e-8,0.973385762862326,6.131533867935553e-8,5.21,0.9733858225458041,1,61,5.968347582818723e-8,0.9733857628623283,6.131533902152913e-8,0.231
3,10,5,0.1,0.25,3.5932974485273177,1,60,3.7185003964879115e-8,3.5932974113423137,1.0348434796269277e-8,0.856,3.5932974485273177,1,94,3.7185003964879115e-8,3.5932974113423137,1.0348434796269277e-8,0.285,3.5932974485273177,1,75,3.7185003964879115e-8,3.5932974113423137,1.0348434796269277e-8,0.307,3.593297448527318,1,77,3.718484187231752e-8,3.5932974113424763,1.034843491985749e-8,4.365,3.5932974485273177,1,63,3.7185003964879115e-8,3.5932974113423137,1.0348434796269277e-8,4.364,3.5932974485273177,1,60,3.7185003964879115e-8,3.5932974113423137,1.0348434796269277e-8,4.362,3.5932974485273177,1,60,3.7185003964879115e-8,3.5932974113423137,1.0348434796269277e-8,5.262,3.593297448527318,1,60,3.718484187231752e-8,3.5932974113424763,1.034843491985749e-8,0.25
3,15,1,1.0,0.289,3.4517559686486585,1,61,2.8455477973921006e-8,3.4517559401931805,8.243768814178812e-9,2.239,3.4517559686486585,1,1551,2.8455477973921006e-8,3.4517559401931805,8.243768814178812e-9,0.277,3.4517559686486585,1,71,2.8455477973921006e-8,3.4517559401931805,8.243768814178812e-9,0.276,3.4517559686486594,1,77,2.8455484191169944e-8,3.451755940193175,8.243769071490868e-9,4.384,3.4517559686486585,1,62,2.8455477973921006e-8,3.4517559401931805,8.243768814178812e-9,4.407,3.4517559686486585,1,61,2.8455477973921006e-8,3.4517559401931805,8.243768814178812e-9,4.362,3.4517559686486585,1,61,2.8455477973921006e-8,3.4517559401931805,8.243768814178812e-9,5.269,3.4517559686486594,1,61,2.8455484191169944e-8,3.451755940193175,8.243769071490868e-9,0.276
3,20,5,1.0,0.05,3.7215360828757533,1,17,4.947259624188405e-8,3.721536033403157,1.3293595923252113e-8,0.7,3.721536082875753,1,19,7.701581239416555e-8,3.7215360058599405,1.3293595803922565e-8,0.051,3.7215360828757533,1,17,4.947259624188405e-8,3.721536033403157,1.3293595923252113e-8,0.05,3.721536082875753,1,18,4.9472431928876404e-8,3.721536033403321,1.3293595803922565e-8,4.184,3.7215360828757533,1,16,4.947259624188405e-8,3.721536033403157,1.3293595923252113e-8,4.137,3.7215360828757533,1,17,4.947259624188405e-8,3.721536033403157,1.3293595923252113e-8,4.117,3.7215360828757533,1,17,4.947259624188405e-8,3.721536033403157,1.3293595923252113e-8,5.031,3.721536082875753,1,17,4.9472431928876404e-8,3.721536033403321,1.3293595803922565e-8,0.05
4,5,1,0.1,0.263,4.594821855435146,1,40,8.807948947975319e-8,4.594821767355657,1.9169294031277167e-8,0.819,4.594821855435146,1,51,8.807948947975319e-8,4.594821767355657,1.9169294031277167e-8,0.283,4.594821855435146,1,68,8.807948947975319e-8,4.594821767355657,1.9169294031277167e-8,0.363,4.5948218554351445,1,71,8.807950546696475e-8,4.594821767355639,1.916929364467744e-8,4.347,4.594821855435146,1,39,8.807948947975319e-8,4.594821767355657,1.9169294031277167e-8,4.312,4.594821855435146,1,40,8.807948947975319e-8,4.594821767355657,1.9169294031277167e-8,4.326,4.594821855435146,1,40,8.807948947975319e-8,4.594821767355657,1.9169294031277167e-8,5.218,4.5948218554351445,1,40,8.807950546696475e-8,4.594821767355639,1.916929364467744e-8,0.263
4,10,5,0.1,0.116,2.359692333846276,1,18,4.633752404004099e-8,2.359692287508752,1.963710450101182e-8,0.944,2.359692333846276,1,43,4.633752404004099e-8,2.359692287508752,1.963710450101182e-8,0.101,2.359692333846276,1,18,4.633752404004099e-8,2.359692287508752,1.963710450101182e-8,0.099,2.3596923338462754,1,19,4.6337593317957726e-8,2.359692287508682,1.963710431281389e-8,4.218,2.359692333846276,1,17,4.633752404004099e-8,2.359692287508752,1.963710450101182e-8,4.176,2.359692333846276,1,18,4.633752404004099e-8,2.359692287508752,1.963710450101182e-8,4.191,2.359692333846276,1,18,4.633752404004099e-8,2.359692287508752,1.963710450101182e-8,5.094,2.3596923338462754,1,18,4.6337593317957726e-8,2.359692287508682,1.963710431281389e-8,0.099
4,15,1,1.0,0.156,1.908738745476035,1,42,7.422308434534841e-8,1.9087386712529506,3.888593313647607e-8,0.638,1.908738745476035,1,24,7.422308434534841e-8,1.9087386712529506,3.888593313647607e-8,0.252,1.908738745476035,1,70,7.422308434534841e-8,1.9087386712529506,3.888593313647607e-8,0.291,1.908738745476035,1,71,7.422316716798605e-8,1.9087386712528678,3.888593313647607e-8,4.308,1.908738745476035,1,43,7.422308434534841e-8,1.9087386712529506,3.888593313647607e-8,4.255,1.908738745476035,1,42,7.422308434534841e-8,1.9087386712529506,3.888593313647607e-8,4.271,1.908738745476035,1,42,7.422308434534841e-8,1.9087386712529506,3.888593313647607e-8,5.12,1.908738745476035,1,42,7.422316716798605e-8,1.9087386712528678,3.888593313647607e-8,0.156
4,20,5,1.0,0.233,0.45465059065083757,1,38,3.337862941599212e-8,0.45465055727220816,7.341600902516366e-8,0.637,0.45465059065083757,1,25,3.337862941599212e-8,0.45465055727220816,7.341600902516366e-8,0.233,0.45465059065083757,1,48,3.337862941599212e-8,0.45465055727220816,7.341600902516366e-8,0.275,0.45465059065083857,1,49,3.3378667829708775e-8,0.45465055727217074,7.341601122289708e-8,4.362,0.45465059065083757,1,37,3.337862941599212e-8,0.45465055727220816,7.341600902516366e-8,4.299,0.45465059065083757,1,38,3.337862941599212e-8,0.45465055727220816,7.341600902516366e-8,4.289,0.45465059065083757,1,38,3.337862941599212e-8,0.45465055727220816,7.341600902516366e-8,5.192,0.45465059065083857,1,38,3.3378667829708775e-8,0.45465055727217074,7.341601122289708e-8,0.233
