seed,dimension,timeBoscia,solutionBoscia,terminationBoscia,numberNodesBoscia,dualGapBoscia,lbBoscia,relGapBoscia,timeIpopt,solutionIpopt,terminationIpopt,numberNodesIpopt,relGapIpopt,timeScipOA,solutionScipOA,terminationScipOA,numberNodesScipOA,relGapScipOA,timePavito,solutionPavito,terminationPavito,relGapPavito,timeShot,solutionShot,terminationShot,relGapShot,minimumTime
5,30,4.686,-0.35765098802070994,1,533,0.0019621781229471336,-0.35961316614365707,0.005486293030549416,1.232,-0.35831268678494316,1,55,0.003629453844860514,293.83049,-0.3583124292202599,1,9691.0,0.0036301752809070964,12.997566223144531,-0.3583123971868029,1,0.0036302650063654235,212.31681513786316,-0.3583126696779958,1,0.0036295017612131505,1.232
5,35,4.605,-0.3694551429397159,1,777,0.010831553375437675,-0.38028669631515355,0.029317641349507654,1.297,-0.36945523407791053,1,63,0.029317387434708488,750.385832,-0.36945492721811335,1,16135.0,0.029318242359359578,23.76917791366577,-0.3694548797397003,1,0.02931837463639619,372.5371811389923,-0.3694552321094505,1,0.029317392918918574,1.297
5,40,4.09,-0.2731967891819203,1,800,0.0007723787278168803,-0.2739691679097372,0.002827188160335799,1.329,-0.2734137560981191,1,75,0.0020313967356448332,1800.0,9.999571139817592,0,20892.0,Inf,56.160101890563965,-0.27341357853701864,1,0.002032047478005274,581.0043170452118,-0.27341374888372816,1,0.002031423175596144,1.329
5,45,4.042,-0.21299348282949593,1,800,0.0022517217813034507,-0.21524520461079938,0.010571787227433543,1.358,-0.2129935006221325,1,73,0.010571702808254207,1800.0,32.68860982140771,0,13696.0,Inf,58.6903190612793,-0.21299322559318207,1,0.01057300771583506,1800.0,-0.21299349600379314,1,0.010571724720486968,1.358
5,50,16.276,-2.0853444195339756,1,5121,0.017925240263855446,-2.103269659797831,0.008595817600174319,2.082,-2.0879788846011746,1,191,0.007323242255669239,1800.0,72.14494494692156,0,23482.0,Inf,263.47670698165894,-2.087978146401726,1,0.007323598392280801,411.32618594169617,-2.08797874327486,1,0.0073233104370537235,2.082
5,55,5.258,-0.5609437045152684,1,969,0.004805831664964844,-0.5657495361802333,0.008567404583170669,1.498,-0.5622947797898532,1,91,0.006144030701603193,1800.0,19.406441306985755,0,14290.0,Inf,227.62737703323364,-0.5622940385492612,1,0.006145357044665439,1054.436227798462,-0.5622947946153926,1,0.006144004173475842,1.498
5,60,111.119,-2.417413592528071,1,44227,0.024100660362775805,-2.4415142528908467,0.009969605713009968,12.671,-2.418162498149842,1,1937,0.00965681783539003,1800.0,9.848829277511715,0,14091.0,Inf,1800.0,NaN,0,Inf,1800.0,-2.418162306490588,1,0.00965689785899795,12.671
5,65,6.466,-0.4143011641967204,1,1499,0.002726138437089798,-0.4170273026338102,0.00658008876797498,1.565,-0.4153267534857149,1,103,0.004094484965928879,1800.0,216.75466242856896,0,8967.0,Inf,430.2207078933716,-0.4153261327854111,1,0.004095985574011747,1800.0,-0.4152897574777088,1,0.00418393452960294,1.565
5,70,8.337,-0.26503356274013407,1,1752,0.0006139000688648033,-0.26564746280899887,0.002316310668421771,1.628,-0.26497701857092176,1,117,0.002530197681644077,1800.0,1760.0830973193042,0,15011.0,Inf,6.2889368534088135,-0.2649762524527846,1,0.002533096268065981,1800.0,-0.2649770135981715,1,0.0025302164958507915,1.628
5,75,9.25,-0.26195392122981004,1,1853,0.0009635290249105366,-0.2629174502547206,0.003678238601609786,1.772,-0.26195393377620263,1,131,0.00367819053002317,1800.0,1029.3549269094574,0,6929.0,Inf,8.027316093444824,-0.26195348429332277,1,0.0036799127295379036,1800.0,-0.2619539212835345,1,0.0036782383957641154,1.772
5,80,10.954,-0.07350313724871627,1,2380,0.0,-0.07350313724871627,0.0,1.854,-0.07204247793439723,1,151,0.020274973268536466,1800.0,26.451357828426524,0,8855.0,Inf,6.407681941986084,-0.07204159859885151,1,0.0202874266852826,1800.0,-0.07199294168655435,1,0.02097699478286452,1.854
5,85,12.632,-0.202392537534279,1,3197,0.0006383447482826154,-0.2030308822825616,0.003153993502228311,1.955,-0.20231664490444543,1,151,0.003530294694504842,1800.0,1303.5928623857396,0,8880.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.20231661531847478,1,0.0035304414467515325,1.955
5,90,330.033,-0.7572484753092507,1,62005,0.004181969447192957,-0.7614304447564436,0.0055225854967685395,4.217,-0.7583928434443014,1,455,0.004005313787438644,1800.0,1148.4381405196477,0,6029.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.7583446505885654,1,0.004069118395551811,4.217
5,95,71.764,-0.8144943498020318,1,10695,0.007547496319954217,-0.822041846121986,0.009266480880792708,2.493,-0.8166590225939467,1,199,0.006591274178226674,1800.0,562.9451206264231,0,11336.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.816622353723837,1,0.0066364732405817094,2.493
5,100,74.961,-1.8760825206377902,1,12034,0.018131217008200418,-1.8942137376459907,0.009664402716164401,4.649,-1.8782760355028931,1,455,0.00848528216398733,1800.0,690.0775408511124,0,6705.0,Inf,1800.0,NaN,0,Inf,1800.0,-1.8782557026417923,1,0.008496199416167432,4.649
5,105,51.64,-0.3635244718127657,1,11170,0.0035544981794316532,-0.36707896999219736,0.009777878671294536,2.456,-0.3641322116228614,1,193,0.008092550659560868,1800.0,2746.1570094742638,0,5810.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.3640087242262941,1,0.0084345389590019,2.456
5,110,24.317,-0.44112790414144587,1,4795,0.003061324163254997,-0.44418922830470087,0.006939765393470543,2.559,-0.4416836576055562,1,191,0.005672772030388847,1800.0,21.338665774151114,0,7380.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.44157371475625967,1,0.005923164040425072,2.559
5,115,18.987,-0.3622380185800634,1,3656,0.0022578820648618825,-0.36449590064492526,0.006233144918671301,2.824,-0.36238194340230245,1,203,0.005833506004122221,1800.0,12706.472531492745,0,6670.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.3622425465613538,1,0.006220567144753696,2.824
5,120,19.517,-0.2664822677136167,1,4150,0.0002678506602424857,-0.2667501183738592,0.0010051350228313862,2.85,-0.26634326328856145,1,195,0.001527559136560394,1800.0,9784.282529932125,0,9103.0,Inf,11.31963300704956,-0.26634223796124756,1,0.0015314146780991782,1800.0,-0.26610487774345354,1,0.0024247606277541718,2.85
6,20,3.055,0.3585124268602229,1,261,0.032128142041222496,0.3263842848190004,0.0984365471488294,1.181,0.3585116019826816,1,33,0.09843401982879703,1.317422,0.3585117638849092,1,990.0,0.09843451587666177,3.5739588737487793,0.35851177697495235,1,0.09843455598289166,41.52769994735718,0.3585116123930893,1,0.09843405172496418,1.181
6,25,6.333,-1.4184528595843564,1,944,0.000474572782932281,-1.4189274323672887,0.00033457071183270987,1.423,-1.4184529020436345,1,79,0.0003345407683050375,33.184267,-1.4184525385972906,1,4559.0,0.00033479708137976904,5.664102077484131,-1.4184527853594675,1,0.00033462305740468955,52.612192153930664,-1.4184528634432185,1,0.00033456799044994105,1.423
6,30,4.537,-0.163161130560167,1,474,0.0005514307358604476,-0.16371256129602746,0.0033796697409932625,1.228,-0.16316117853983667,1,55,0.0033793746841327857,60.560022000000004,-0.16316092164232843,1,4611.0,0.0033809545088762326,11.729403018951416,-0.16316066932286233,1,0.0033825061851949553,194.06056904792786,-0.16314783410835676,1,0.0034614445895471005,1.228
6,35,6.917,-13.954682785250233,1,1966,0.13156576724128222,-14.086248552491515,0.009428072946261745,1.869,-14.004297404845483,1,239,0.005851857131917044,1800.0,-14.00429697583344,0,13157.0,0.005851887945499463,1615.6060411930084,-14.00429676232058,1,0.0058519032809581225,38.12794518470764,-14.004297353752202,1,0.005851860801667122,1.869
6,40,5.647,-0.6073706305299456,1,1711,0.011795190109613385,-0.6191658206395589,0.019420086380077015,1.604,-0.6073707614259649,1,143,0.019419866682258428,1701.599365,-0.607370391261559,1,16171.0,0.01942048797192738,75.62475609779358,-0.6073700773142489,1,0.019421014906546095,293.81161618232727,-0.6073707334938198,1,0.01941991356397682,1.604
6,45,7.611,-0.39679090826168306,1,2275,0.005038851480093531,-0.4018297597417766,0.012699009415735946,2.232,-0.396790911856912,1,269,0.012699000239908866,1800.0,3.271473957106135,0,17405.0,Inf,602.2985279560089,-0.3967908246076928,1,0.012699222919445686,1800.0,-0.3967765666277768,1,0.012735613791275774,2.232
6,50,6.933,-0.24250121285028542,1,1724,0.00027135126657160114,-0.24277256411685702,0.0011189686986808065,1.486,-0.24210863895690463,1,103,0.00274226133694706,1800.0,47.41383541433751,0,17711.0,Inf,8.707032918930054,-0.2421082427671355,1,0.002743902240290441,1800.0,-0.24210863060494847,1,0.0027422959282764974,1.486
6,55,12.522,-0.4236928074055028,1,3691,0.005488774963774701,-0.4291815823692775,0.01295460972629061,2.17,-0.4236928240033204,1,231,0.012954570044627581,1800.0,45.63307205379119,0,17538.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.42369280840704365,1,0.012954607331830754,2.17
6,60,5.795,-0.05780899157706587,1,1398,0.005050812063851717,-0.06285980364091759,0.08737070006001434,1.535,-0.0558910896118364,1,107,0.12468381055869382,1800.0,161.2101650153565,0,13425.0,Inf,570.3609991073608,-0.055891062206935516,1,0.12468436202161359,1800.0,-0.05589104425851865,1,0.12468472319403463,1.535
6,65,13.377,-0.4767576101044015,1,3240,0.00454117717464636,-0.48129878727904785,0.009525127818414735,1.665,-0.4783650232903186,1,131,0.006132898196757895,1800.0,199.12332464976905,0,9166.0,Inf,5.804847955703735,-0.47836455200010974,1,0.0061338894503567415,1800.0,-0.47833657170600025,1,0.006192743244537582,1.665
6,70,7.859,0.007940367212047383,1,1768,0.0,0.007940367212047383,0.0,1.681,0.010632231158208522,1,127,0.33901000725469654,1800.0,1633.783756090091,0,11381.0,205755.70022052142,1511.615375995636,0.010632239079213957,1,0.33901100481629837,1800.0,0.010632241543663268,1,0.33901131518598854,1.681
6,75,1800.0,-10.87577794470013,0,486135,1.0179472851009912,-11.893725229801122,0.09359765253363292,129.723,-10.9048354061685,1,21581,0.09068360839937485,1800.0,41.92644737696182,0,14055.0,Inf,1800.0,NaN,0,Inf,1800.0,-10.904437978070643,1,0.0907233599494063,129.723
6,80,17.023,-0.5385800180309155,1,3737,0.0020139873966187327,-0.5405940054275342,0.003739439506096058,2.619,-0.5391013045141074,1,249,0.0027688690435875777,1800.0,363.7388935892832,0,17336.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.5390783724295395,1,0.0028115262557539033,2.619
6,85,56.791,-0.3587919145065729,1,14180,0.0029922166473148604,-0.36178413115388774,0.008339699213762646,1.926,-0.35958394787517883,1,151,0.006118691592630975,1800.0,1234.8395410144599,0,12144.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.3595839245426337,1,0.00611875687727849,1.926
6,90,17.471,-0.2746741915102297,1,2662,0.0004400366052729199,-0.2751142281155026,0.0016020311295119678,2.12,-0.2746213526403307,1,163,0.0017947456395257817,1800.0,2635.6973247182827,0,11617.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.2746213468455501,1,0.0017947667783805128,2.12
6,95,286.253,-0.7492022577666779,1,45630,0.0056077684026478725,-0.7548100261693258,0.007484985989449975,2.98,-0.7510947915049182,1,257,0.004946425812597675,1800.0,866.3610673079819,0,11905.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.7510287887337294,1,0.005034743664050201,2.98
6,100,23.256,-0.09813838123813934,1,3499,0.002204565793771318,-0.10034294703191066,0.02246384916846949,2.329,-0.09693408947220396,1,171,0.0351667568991216,1800.0,5774.493632174301,0,13379.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.09693406014193934,1,0.03516707011941652,2.329
6,105,18.259,-0.44103102177703674,1,3609,0.0030144480500202686,-0.444045469827057,0.006835002304087859,2.448,-0.4417199352667623,1,187,0.005264726299686445,1800.0,2313.5754623892594,0,4636.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.4417199176656749,1,0.005264766356182803,2.448
6,110,113.315,-0.06141301613606326,1,23912,0.0,-0.06141301613606326,0.0,2.698,-0.05993297185421479,1,199,0.024694992356605185,1800.0,16184.76755447658,0,6464.0,Inf,7.827790021896362,-0.05993171191459051,1,0.024716534438124715,1800.0,-0.05974071330348363,1,0.02799268271345054,2.698
6,115,1800.0,-9.727755051879035,0,412850,4.608752412410089,-14.336507464289124,0.47377348502621397,861.158,-10.736123851683383,1,74847,0.33535228005414774,1800.0,1194.263976311607,0,18162.0,Inf,1800.0,NaN,0,Inf,1800.0,-10.736123545968283,1,0.3353523180787991,861.158
6,120,28.969,-0.5153217036717856,1,5636,0.005105828010973812,-0.5204275316827595,0.00990803991874127,2.874,-0.5160394985450574,1,203,0.008503289283231,1800.0,10890.14092392263,0,17819.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.5160394339697439,1,0.008503415483694982,2.874
7,20,3.314,-0.33797025302127626,1,428,0.008070105545442463,-0.3460403585667187,0.023878153397525272,1.231,-0.3379703562549694,1,53,0.023877840651980717,2.711563,-0.33796991641605656,1,1716.0,0.02387917314133686,6.477556943893433,-0.3379698721315192,1,0.023879307301270167,16.445016145706177,-0.3379703047180955,1,0.023877996782452553,1.231
7,25,4.522,-0.243337903259098,1,411,0.011830553536060107,-0.2551684567951581,0.0486178000944774,1.181,-0.24333793423485375,1,43,0.0486176666104443,7.9945699999999995,-0.24333764010160147,1,2610.0,0.04861893412222157,3.8980939388275146,-0.24333751682029353,1,0.04861946538067862,49.78527903556824,-0.24333793235625706,1,0.04861767470589273,1.181
7,30,4.709,-0.26859700451478996,1,498,0.002702835584266705,-0.27129984009905667,0.010062791240539977,1.194,-0.26859813362435325,1,47,0.010058545226088107,85.949652,-0.26859767384483163,1,3849.0,0.010060274221831393,12.941890954971313,-0.2685979169607392,1,0.010059359986445473,997.63334608078,-0.26859811149014756,1,0.010058628461385166,1.194
7,35,4.326,-0.9542641754194018,1,675,0.016087409567688726,-0.9703515849870905,0.016858444424593708,1.35,-0.9542643957871714,1,75,0.016858209602013747,234.146967,-0.9542641144287735,1,9826.0,0.01685850941586238,8.69812798500061,-0.9542640259201378,1,0.01685860373017882,96.8318738937378,-0.9542643873119853,1,0.01685821863311947,1.35
7,40,3.953,-0.17701244192071353,1,809,0.00044212740382310045,-0.17745456932453663,0.0024977193638237916,1.311,-0.17701243964089475,1,71,0.002497732275419894,1800.0,4.176510889086843,0,14715.0,Inf,28.631469011306763,-0.17701164752071508,1,0.00250221841345054,424.2077760696411,-0.17701245135085103,1,0.0024976659568952445,1.311
7,45,42.425,-2.085163197110149,1,17552,0.015130736728816263,-2.1002939338389655,0.007256380100025801,5.165,-2.0853067252275848,1,933,0.007187052355449069,1800.0,1.8466878183809978,0,17467.0,Inf,1800.0,NaN,0,Inf,407.3162291049957,-2.08530664331024,1,0.0071870919208959156,5.165
7,50,89.178,-0.6221912522689897,1,33215,0.005134656136848381,-0.6273259084058381,0.00825253668887735,10.117,-0.6237549236184888,1,1713,0.005724980520608187,1800.0,13.235649470420544,0,11745.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.6237441690945469,1,0.0057423211129823395,10.117
7,55,16.923,-0.4884986637960912,1,5772,0.0010849950072788772,-0.48958365880337007,0.002221080808793727,2.184,-0.48880527329363066,1,255,0.0015924245344051868,1800.0,19.8815737610712,0,13048.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.4887948622924144,1,0.001613757778173538,2.184
7,60,6.626,-0.28327436169053605,1,1586,0.0001864785847464634,-0.2834608402752825,0.0006582967255970115,1.497,-0.2833124987173672,1,97,0.0005235969418465614,1800.0,74.03681377803008,0,11849.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.2832920030804464,1,0.0005959829186854236,1.497
7,65,7.243,0.18762702052821428,1,1680,0.0007592389877149053,0.18686778154049938,0.0040629742669169395,1.623,0.1876270065721123,1,125,0.0040628995825498365,1800.0,766.6513214927454,0,17041.0,4101.640461467623,578.4901170730591,0.18762766561590088,1,0.004066426374504902,1800.0,0.18762702054846725,1,0.004062974375298202,1.623
7,70,7.257,0.1538388522513297,1,1736,0.002271926513788325,0.15156692573754138,0.014989592899195388,1.717,0.1538388055019757,1,133,0.014989284458856101,1800.0,2404.6557281181567,0,9741.0,15864.306473802493,7.341922998428345,0.1538393768762893,1,0.014993054241153951,1800.0,0.15392982428990937,1,0.01558980325601949,1.717
7,75,12.232,-0.46812229504100994,1,2556,0.0022617067446370487,-0.470384001785647,0.00483144419438282,1.817,-0.4687290239769103,1,135,0.0035307773235271544,1800.0,231.4370108998576,0,15832.0,Inf,6.024463891983032,-0.4687284086913519,1,0.003532094627926119,1800.0,-0.4687290337075783,1,0.003530756490542395,1.817
7,80,10.314,-0.2619344388082467,1,2057,0.0026835444767002725,-0.26461798328494696,0.01024509983837904,1.787,-0.26193446157405087,1,127,0.010245012033811497,1800.0,196.2938431774918,0,11109.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.2618808998305661,1,0.010451634526044858,1.787
7,85,498.3,-1.301483087157643,1,144179,0.012129941961386947,-1.31361302911903,0.00932009188677048,21.098,-1.302069030331187,1,3059,0.008865888458238417,1800.0,269.44854393556164,0,10550.0,Inf,6.503016948699951,-0.7986835823058156,1,0.6447227140022119,1800.0,-1.3020688456361773,1,0.008866031563186907,6.503016948699951
7,90,730.319,-0.7218884527902223,1,148362,0.0019848223456594427,-0.7238732751358817,0.0027494862093828554,2.104,-0.7225438418559955,1,167,0.0018399344134901298,1800.0,Inf,0,Inf,Inf,1800.0,NaN,0,Inf,1800.0,-0.7225141513724422,1,0.0018811033124510991,2.104
7,95,429.869,-0.8826828408212272,1,74239,0.004318884664329614,-0.8870017254855568,0.004892906562351916,3.333,-0.8839084140641948,1,299,0.003499583635751291,1800.0,1151.2894025756589,0,5161.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.8839083561711233,1,0.0034996493616523978,3.333
7,100,27.203,-0.5753005002859685,1,3728,0.004350997722534777,-0.5796514980085032,0.007563000067568163,2.253,-0.5763532384978223,1,167,0.005722635513036038,1800.0,1325.0955170134166,0,4289.0,Inf,9.193732976913452,-0.5763519236958037,1,0.005724929816389513,1800.0,-0.5763532680745591,1,0.005722583902339319,2.253
7,105,16.692,-0.17472197535674305,1,3715,0.00045568838807780176,-0.17517766374482086,0.002608077130237272,2.463,-0.17436545801917752,1,187,0.004658065507183213,1800.0,7579.297362298964,0,7783.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.17436537590582252,1,0.004658538627743775,2.463
7,110,24.005,-0.04146520146994759,1,5129,0.0,-0.04146520146994759,0.0,2.573,-0.04059827246575322,1,193,0.021353839745907162,1800.0,22217.042598580814,0,5919.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.04059815718314641,1,0.02135673998427483,2.573
7,115,23.699,-0.4583160949188147,1,4589,0.0029615705130580094,-0.4612776654318727,0.006461851429377833,2.865,-0.45917962635840004,1,211,0.004569103141860875,1800.0,4457.924414774134,0,12259.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.4590811657122543,1,0.004784556378414179,2.865
7,120,30.841,-0.2930384457175456,1,6433,0.0014061750997685363,-0.29444462081731415,0.004798602778298662,3.036,-0.29322878362529525,1,225,0.00414637736782541,1800.0,8491.91546131912,0,16714.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.29322876519949553,1,0.004146440466000739,3.036
8,20,3.207,-4.346427329511636,1,272,0.023649941095012394,-4.370077270606648,0.0054412369751203685,1.191,-4.353810838590085,1,49,0.0037361365983992504,26.223538,-4.353810684495139,1,3845.0,0.0037361721237531686,1800.0,NaN,0,Inf,4.608047962188721,-4.353810825069422,1,0.003736139715479528,1.191
8,25,5.592,-11.00541519430284,1,1008,0.06928969052862755,-11.074704884831467,0.0062959633330777615,1.366,-11.018466172769903,1,77,0.005104041813056294,15.806381,-11.018465726578542,1,2715.0,0.005104082514615992,83.45017504692078,-11.018465658759746,1,0.0051040887010443715,12.298857927322388,-11.01846605795936,1,0.005104052286069552,1.366
8,30,4.588,-0.19815611432665392,1,526,0.001796809004729144,-0.19995292333138306,0.009067643513473235,1.239,-0.19815615617498789,1,57,0.009067430409825314,16.367484,-0.1981558624517597,1,2620.0,0.009068926134147816,4.591186046600342,-0.19815570785818237,1,0.009069713371501451,215.95469784736633,-0.19814514693622853,1,0.009123495695488065,1.239
8,35,3.838,-0.18517498842679536,1,512,0.0,-0.18517498842679536,0.0,1.281,-0.18446129152327173,1,63,0.003869087642344683,403.513502,-0.18446092244472917,1,7204.0,0.003871096233296517,7.447203159332275,-0.1844610261618928,1,0.003870531785266908,312.5604479312897,-0.18446128957069147,1,0.003869098268611977,1.281
8,40,6.36,-1.867725894432117,1,2088,0.0010883252926170428,-1.868814219724734,0.000582700757033702,1.566,-1.8677261207994316,1,139,0.0005825794869949346,724.036772,-1.8677256145159014,1,9133.0,0.0005828507144582583,146.27477288246155,-1.8677254278830118,1,0.0005829506979279441,132.61820578575134,-1.8677258958870402,1,0.0005826999775986249,1.566
8,45,11.414,-15.910827641996002,1,4120,0.15304702371668633,-16.06387466571269,0.009619048559908017,2.404,-16.008025951404857,1,325,0.003488794588250303,1800.0,-15.219479803995247,0,16372.0,0.05548119072346879,1800.0,NaN,0,Inf,65.76569700241089,-16.008025764748616,1,0.003488806289096411,2.404
8,50,4.705,-0.2303135049080255,1,883,0.01149316186453056,-0.24180666677255605,0.04990224897632597,1.44,-0.23031351818628312,1,91,0.04990218844634639,1800.0,63.936589536351704,0,18767.0,Inf,45.00826907157898,-0.2303128155001028,1,0.04990539170603871,1800.0,-0.23029491698426563,1,0.04998699032978194,1.44
8,55,6.898,-0.46634965843844073,1,1944,0.003859201336335716,-0.47020885977477644,0.008275338614502576,1.612,-0.4674386199401096,1,123,0.0059264248106452545,1800.0,84.89995759135209,0,17229.0,Inf,1800.0,NaN,0,Inf,513.8784799575806,-0.46743861702039285,1,0.005926431093866455,1.612
8,60,55.482,-2.9591083773828313,1,20007,0.02875390358541008,-2.9878622809682414,0.009717083634105124,6.258,-2.9617526358386854,1,905,0.0088156062777209,1800.0,53.155336328017086,0,11693.0,Inf,1800.0,NaN,0,Inf,1055.0257618427277,-2.961752339306436,1,0.008815707280886157,6.258
8,65,95.58,-4.271849039017836,1,28487,0.03747271326507562,-4.309321752282911,0.00877201252263614,7.479,-4.2745123097044155,1,1097,0.008143488673425486,1800.0,99.82179015534649,0,13764.0,Inf,1800.0,NaN,0,Inf,1152.410220861435,-4.274512032181619,1,0.008143554127165793,7.479
8,70,6.859,0.006196748702784527,1,1597,0.0,0.006196748702784527,0.0,1.666,0.008084714739589063,1,123,0.30467042111231224,1800.0,667.7066657187653,0,23456.0,107750.12849400031,6.591562032699585,0.008086141674440772,1,0.3049006926498796,1800.0,0.008084778298426243,1,0.3046806779163603,1.666
8,75,8.695,-0.3677271054775756,1,1570,0.0030147513025500228,-0.3707418567801256,0.008198338544107855,1.695,-0.3682190832709366,1,119,0.006851283987725152,1800.0,796.0905295103015,0,12143.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.3682190243698979,1,0.006851445045635069,1.695
8,80,32.295,-0.7773705783262032,1,8209,0.007745695248344786,-0.7851162735745479,0.00996396759062125,2.033,-0.7798297686116106,1,175,0.006779049961569597,1800.0,331.8904393802578,0,12611.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.7797906342034772,1,0.0068295759624129,2.033
8,85,1800.0,-24.168900142703905,0,397787,6.596908493452492,-30.765808636156397,0.27295029788287506,987.916,-25.301285508460996,1,126071,0.21597808245229322,1800.0,81.87112892070988,0,16945.0,Inf,1800.0,NaN,0,Inf,1800.0,-25.301285252732967,1,0.21597809474256524,987.916
8,90,14.83,-0.06117759336109474,1,2644,0.0,-0.06117759336109474,0.0,2.141,-0.06014272339904163,1,167,0.01720690224130426,1800.0,4919.371739821215,0,8069.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.06014269442064879,1,0.017207392359372544,2.141
8,95,38.87,-0.8056881196822572,1,5380,0.0078025635404118665,-0.813490683222669,0.009684347267636263,2.245,-0.8083904757314075,1,175,0.00630908904096994,1800.0,1162.6758886040811,0,5707.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.8083551070490328,1,0.006353118980572898,2.245
8,100,1310.154,-1.3960354983656158,1,256512,0.011506690459946567,-1.4075421888255624,0.008242405349590197,3.126,-1.3986796694120767,1,259,0.006336346775678086,1800.0,Inf,0,Inf,Inf,1800.0,NaN,0,Inf,1800.0,-1.3986595667126365,1,0.006350810679258657,3.126
8,105,1800.0,-0.9307559176333275,0,460185,2.3364752850657253,-3.267231202699053,2.5102986086908583,219.926,-1.6479891490053056,1,24589,0.9825562593486071,1800.0,1724.9740615699952,0,11040.0,Inf,1800.0,NaN,0,Inf,1800.0,-1.596939974112622,1,1.0459323804669416,219.926
8,110,19.075,-0.08871585570979368,1,4117,0.0,-0.08871585570979368,0.0,2.721,-0.0874091295217325,1,199,0.014949538969339364,1800.0,7943.1137433180675,0,7965.0,Inf,8.858731031417847,-0.0874080374131071,1,0.014962220127487602,1800.0,-0.08722060261191378,1,0.01714334747872584,2.721
8,115,20.337,-0.3945660723140795,1,3849,0.002350515620913096,-0.39691658793499257,0.005957216765059456,2.771,-0.3950362679422871,1,195,0.004759866739577943,1800.0,7170.592833639002,0,5485.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.3949095168296197,1,0.0050823568940193,2.771
8,120,48.062,-0.4905874017338884,1,10320,0.004444359330388725,-0.4950317610642771,0.009059261030105905,2.947,-0.4908767649961912,1,211,0.008464438254921542,1800.0,3466.452438026637,0,3564.0,Inf,1800.0,NaN,0,Inf,1800.0,-0.4908093347446714,1,0.008602986986387015,2.947
9,20,3.386,-0.13869951642603018,1,407,0.006961460632490146,-0.14566097705852032,0.05019095099875681,1.964,-0.1386998850365347,1,37,0.05018815999848903,6.553286,-0.13869945083251933,1,1872.0,0.0501914476532938,6.935034990310669,-0.13869968165439228,1,0.050189699940869296,30.685250997543335,-0.13869645575358402,1,0.05021412599980105,1.964
9,25,5.601,-0.42717159821414713,1,697,0.0068444135456860455,-0.4340160117598332,0.016022632530580474,1.313,-0.42717268875603875,1,65,0.01602003869611311,167.891779,-0.4271723814725883,1,4643.0,0.016020769562987397,10.174635171890259,-0.42717230313616555,1,0.016020955884600317,140.44988012313843,-0.4271726810850142,1,0.016020056941462104,1.313
9,30,4.113,-0.060417746497007596,1,422,0.003696118906576007,-0.0641138654035836,0.06117604711984864,1.217,-0.060417965600179424,1,47,0.06117219881023606,12.427725,-0.06041759789369494,1,2633.0,0.06117865719177156,7.273220062255859,-0.06041763840908376,1,0.06117794557729874,376.3734941482544,-0.06041795640973069,1,0.06117236022994093,1.217
9,35,4.273,0.2087640881479048,1,745,0.006934866236569748,0.20182922191133507,0.03436007021627562,1.282,0.20876405494796,1,63,0.03435990572104294,396.444299,0.20876449639091144,1,9775.0,0.0343620929313352,5.660259008407593,0.208764511282155,1,0.03436216671274024,512.7493810653687,0.20878012258002326,1,0.03443951575922824,1.282
9,40,8.35,-1.7161764253069536,1,3223,0.012720497230576111,-1.7288969225375297,0.007412115119983038,2.087,-1.7161765523257484,1,251,0.007412040558730833,1800.0,-1.1172265416463354,0,12196.0,0.5474900193382822,446.1316020488739,-1.7161754448222521,1,0.007412690674288916,151.26994705200195,-1.7161764253968252,1,0.0074121150672275034,2.087
9,45,3.657,0.06010751632635852,1,803,0.0034420116997324057,0.05666550462662612,0.0607426285605699,1.431,0.06010751174980356,1,79,0.06074254779617909,1336.972741,0.06010789566694069,1,15180.0,0.06074932294341654,11.291490077972412,0.06010874293154661,1,0.060764274978371516,1800.0,0.06010751026214273,1,0.06074252154280246,1.431
