seed,dimension,p,k,timeBoscia,solutionBoscia,terminationBoscia,numberNodesBoscia,dualGapBoscia,lbBoscia,relGapBoscia,timeBoscia_Strong_Branching,solutionBoscia_Strong_Branching,terminationBoscia_Strong_Branching,numberNodesBoscia_Strong_Branching,dualGapBoscia_Strong_Branching,lbBoscia_Strong_Branching,relGapBoscia_Strong_Branching,timeBoscia_Hybrid_Branching_1,solutionBoscia_Hybrid_Branching_1,terminationBoscia_Hybrid_Branching_1,numberNodesBoscia_Hybrid_Branching_1,dualGapBoscia_Hybrid_Branching_1,lbBoscia_Hybrid_Branching_1,relGapBoscia_Hybrid_Branching_1,timeBoscia_Hybrid_Branching_2,solutionBoscia_Hybrid_Branching_2,terminationBoscia_Hybrid_Branching_2,numberNodesBoscia_Hybrid_Branching_2,dualGapBoscia_Hybrid_Branching_2,lbBoscia_Hybrid_Branching_2,relGapBoscia_Hybrid_Branching_2,timeBoscia_Hybrid_Branching_5,solutionBoscia_Hybrid_Branching_5,terminationBoscia_Hybrid_Branching_5,numberNodesBoscia_Hybrid_Branching_5,dualGapBoscia_Hybrid_Branching_5,lbBoscia_Hybrid_Branching_5,relGapBoscia_Hybrid_Branching_5,timeBoscia_Hybrid_Branching_10,solutionBoscia_Hybrid_Branching_10,terminationBoscia_Hybrid_Branching_10,numberNodesBoscia_Hybrid_Branching_10,dualGapBoscia_Hybrid_Branching_10,lbBoscia_Hybrid_Branching_10,relGapBoscia_Hybrid_Branching_10,timeBoscia_Hybrid_Branching_20,solutionBoscia_Hybrid_Branching_20,terminationBoscia_Hybrid_Branching_20,numberNodesBoscia_Hybrid_Branching_20,dualGapBoscia_Hybrid_Branching_20,lbBoscia_Hybrid_Branching_20,relGapBoscia_Hybrid_Branching_20,minimumTime
3,17,4.0,85,313.666,3.5278768501750717,1,53738,0.034893569357576926,3.4929832808174948,0.009989618200923787,911.153,3.5278768501750717,1,117122,0.03492367516310102,3.4929531750119707,0.009989618200923787,870.278,3.5278768501750717,1,117122,0.03492367516310102,3.4929531750119707,0.009989618200923787,661.542,3.5278768501750717,1,113857,0.03487309967591834,3.4930037504991533,0.009989618200923787,326.982,3.5278768501750717,1,72645,0.03478835859996554,3.493088491575106,0.009989618200923787,291.192,3.5278768501750717,1,58996,0.03491055268434984,3.492966297490722,0.009989618200923787,209.591,3.5278768501750717,1,54570,0.03492132334967479,3.492955526825397,0.009989618200923787,209.591
3,18,4.0,90,127.67,3.2649714704686863,1,22262,0.03228030311712882,3.2326911673515575,0.009985582119053784,405.63,3.2649714704686863,1,53371,0.03230600710014375,3.2326654633685425,0.009985582119053784,399.97,3.2649714704686863,1,53371,0.03230600710014375,3.2326654633685425,0.009985582119053784,330.131,3.2649714704686863,1,54558,0.03231610639599802,3.2326553640726883,0.009985582119053784,183.827,3.2649714704686863,1,32531,0.032294656963994584,3.2326768135046917,0.009985582119053784,123.766,3.2649714704686863,1,21401,0.032206337762996196,3.23276513270569,0.009985582119053784,89.765,3.2649714704686863,1,19454,0.03191103419000019,3.233060436278686,0.009985582119053784,89.765
3,19,4.0,95,270.942,3.6329679504573775,1,46751,0.035929144098486354,3.597038806358891,0.009988533911552567,679.528,3.632956866161044,1,125922,0.03594007988210768,3.597016786278936,0.009985452405644408,906.92,3.6329568661610816,1,125922,0.035940079882145426,3.597016786278936,0.009985452405654903,655.051,3.6329568661612397,1,116885,0.03595005169457455,3.597006814466665,0.009985452405698854,352.844,3.6329568667834735,1,73777,0.035937694569748935,3.5970191722137246,0.00998545257868387,318.256,3.6329568789343836,1,54012,0.035862363996071345,3.5970945149383122,0.009985455956715277,207.92,3.632957428638967,1,48913,0.035910407586666526,3.5970470210523007,0.009985608778136791,207.92
3,20,4.0,100,234.623,3.4232738207320144,1,40167,0.033833515862661034,3.3894403048693533,0.00998203621230767,590.19,3.4232738207320144,1,101430,0.03387996704562424,3.38939385368639,0.00998203621230767,653.838,3.4232738207320144,1,101430,0.03387996704562424,3.38939385368639,0.00998203621230767,589.216,3.4232738207320144,1,93687,0.03388870819500278,3.3893851125370116,0.00998203621230767,334.374,3.4232738207320144,1,59391,0.033795248765819075,3.3894785719661953,0.00998203621230767,215.184,3.4232738207320144,1,36653,0.03370446731393395,3.3895693534180804,0.00998203621230767,168.122,3.4232738207320144,1,31420,0.03377892262566906,3.3894948981063453,0.00998203621230767,168.122
3,21,5.0,105,131.831,3.718586133585336,1,21466,0.03676795389193943,3.6818181796933964,0.009986357852956575,477.195,3.7183894561199775,1,65679,0.03653905671328417,3.6818503994066933,0.00993293928208768,565.989,3.718586133585336,1,65679,0.03673573417864251,3.6818503994066933,0.009986357852956575,629.567,3.718586133585336,1,66115,0.03681222267749096,3.681773910907845,0.009986357852956575,412.455,3.718586133585336,1,50439,0.03680497831324514,3.6817811552720907,0.009986357852956575,156.556,3.718586133585336,1,30644,0.036762865829808256,3.6818232677555276,0.009986357852956575,122.725,3.718586133585336,1,23445,0.036797815219786756,3.681788318365549,0.009986357852956575,122.725
3,22,5.0,110,266.849,3.5657132968055762,1,42120,0.035287774210098544,3.5304255225954777,0.009995331719717424,929.523,3.5577863670987497,1,126418,0.02736646212328875,3.530419904975461,0.007750013228761457,1048.168,3.5657132968055762,1,126418,0.03529339183011526,3.530419904975461,0.009995331719717424,1021.539,3.5657132968055762,1,126946,0.03526004751967626,3.5304532492859,0.009995331719717424,720.659,3.5657132968055762,1,86251,0.035246521737220426,3.530466775068356,0.009995331719717424,299.475,3.5657132968055762,1,54251,0.03515794175157527,3.530555355054001,0.009995331719717424,243.423,3.5657132968055762,1,44007,0.03517015637939336,3.530543140426183,0.009995331719717424,243.423
3,23,5.0,115,864.967,4.014525717592983,1,150109,0.039733904900133954,3.974791812692849,0.009996474475279488,1801.977,4.014525717592983,0,267811,0.12757988284367716,3.886945834749306,0.009996474475279488,1800.053,4.014525717592983,0,219295,0.15749686997217882,3.8570288476208043,0.009996474475279488,1800.011,4.014525717592983,0,214169,0.15822521872440864,3.8563004988685745,0.009996474475279488,1473.937,4.014525717592983,1,247153,0.03970946427275868,3.9748162533202245,0.009996474475279488,712.572,4.014525717592983,1,172357,0.039741413756418265,3.974784303836565,0.009996474475279488,826.483,4.014525717592983,1,153509,0.03972747577141167,3.9747982418215715,0.009996474475279488,712.572
3,24,5.0,120,1800.011,4.032486704878422,0,287883,0.10153897903058695,3.930947725847835,0.0258306612328931,1802.03,4.049577981419793,0,222625,0.3250901580504211,3.7244878233693717,0.030178538063965584,1800.1,4.049577981419793,0,208082,0.3308341850967569,3.718743796323036,0.030178538063965584,1800.12,4.05392004014336,0,201021,0.3339015232865563,3.720018516856804,0.031283121239930135,1800.012,4.032486027842033,0,249469,0.19701504676836024,3.835470981073673,0.025830489000536947,1800.026,4.032486033694751,0,305430,0.11049474524147795,3.9219912884532726,0.025830490489418975,1800.008,4.032486123724311,0,363926,0.07475825552379778,3.9577278682005135,0.0258305133921811,1800.008
3,25,5.0,125,784.815,4.453860581740739,1,120186,0.04406573552081561,4.409794846219923,0.009992695138321177,1801.622,4.453860581740739,0,228041,0.12054660361710834,4.3333139781236305,0.009992695138321177,1800.004,4.453860581740739,0,218138,0.12663754589746912,4.32722303584327,0.009992695138321177,1800.087,4.453860581740739,0,216777,0.12746510950118317,4.326395472239556,0.009992695138321177,1750.605,4.453860581740739,1,234891,0.04408876416527985,4.409771817575459,0.009992695138321177,764.077,4.453860581740739,1,150730,0.04407718673264238,4.4097833950080965,0.009992695138321177,539.539,4.453860581740739,1,113521,0.044065277214177634,4.409795304526561,0.009992695138321177,539.539
3,26,6.0,130,1800.011,4.057720933359512,0,281439,0.16013798461838702,3.897582948741125,0.04108648532293835,1802.339,4.063474839873491,0,180114,0.3334937050263984,3.7299811348470926,0.04256276089927659,1800.011,4.063474839873491,0,177874,0.3347644994233714,3.7287103404501196,0.04256276089927659,1800.055,4.063474839873491,0,174228,0.337885980314347,3.725588859559144,0.04256276089927659,1800.1,4.057720933359512,0,162223,0.28384344440842835,3.7738774889510838,0.04108648532293835,1800.016,4.057720933359512,0,309227,0.177983397112496,3.879737536247016,0.04108648532293835,1800.01,4.057720933359512,0,355349,0.13575092206380202,3.92197001129571,0.04108648532293835,1800.01
3,27,6.0,135,1478.519,4.457530395820922,1,219617,0.04409065519157007,4.413439740629352,0.009990088861003185,1801.633,4.457526586478268,0,169030,0.24926237672367169,4.208264209754597,0.009989225737707608,1800.144,4.457530395820922,0,162445,0.25315040029003555,4.2043799955308865,0.009990088861003185,1800.173,4.457530395820922,0,159646,0.2650449236429866,4.192485472177935,0.009990088861003185,1800.007,4.457530395820922,0,194773,0.17674972364991692,4.280780672171005,0.009990088861003185,1800.016,4.457530395820922,0,282538,0.05068217439130418,4.406848221429618,0.009990088861003185,1253.314,4.457530395820922,1,243325,0.04413229660777507,4.413398099213147,0.009990088861003185,1253.314
3,28,6.0,140,1322.89,4.363373393383866,1,281557,0.04318949273143602,4.32018390065243,0.009997142187607704,1801.628,4.363373393383866,0,170168,0.25761713023567,4.105756263148196,0.009997142187607704,1800.148,4.363373393383866,0,166587,0.2610484110418758,4.10232498234199,0.009997142187607704,1800.192,4.363373393383866,0,170923,0.2559694055866739,4.107403987797192,0.009997142187607704,1800.103,4.363373393383866,0,121919,0.253826881157976,4.10954651222589,0.009997142187607704,1800.006,4.363373393383866,0,318626,0.06295100074637094,4.300422392637495,0.009997142187607704,1462.722,4.363373393383866,1,298717,0.04319935576456313,4.320174037619303,0.009997142187607704,1322.89
3,29,6.0,145,1800.023,4.6434855914450495,0,350433,0.0903565805885691,4.55312901085648,0.01984494187911717,1801.695,4.6434855914450495,0,157214,0.3216898656361238,4.321795725808926,0.01984494187911717,1800.179,4.6434855914450495,0,149399,0.32624209357504075,4.317243497870009,0.01984494187911717,1800.189,4.6434855914450495,0,149698,0.32609199636292985,4.31739359508212,0.01984494187911717,1800.219,4.6434855914450495,0,117613,0.3141272425277375,4.329358348917312,0.01984494187911717,1800.012,4.6434855914450495,0,250529,0.17264015153422196,4.4708454399108275,0.01984494187911717,1800.011,4.6434855914450495,0,357755,0.09797957530726187,4.545506016137788,0.01984494187911717,1800.011
3,30,6.0,150,1800.007,4.319300767044491,0,338056,0.09075417661271867,4.2285465904317725,0.021462262427963896,1801.602,4.319300767044491,0,155932,0.3479748173615973,3.971325949682894,0.021462262427963896,1800.166,4.319300767044491,0,164471,0.3421432042198793,3.977157562824612,0.021462262427963896,1800.082,4.364181386725103,0,167752,0.3843582732223285,3.9798231135027744,0.032075984831346244,1800.382,4.319300767044491,0,113099,0.30061331677537684,4.018687450269114,0.021462262427963896,1800.004,4.319300767044491,0,256942,0.15915508108510235,4.160145685959389,0.021462262427963896,1800.01,4.319300767044491,0,353067,0.09795881973071818,4.221341947313773,0.021462262427963896,1800.004
4,15,3.0,75,4.938,5.039099478655551,1,657,0.048500524608866336,4.990598954046685,0.009718377504475515,21.84,5.039099478655551,1,936,0.04914882390645037,4.989950654749101,0.009718377504475515,14.499,5.039099478655551,1,936,0.04914882390645037,4.989950654749101,0.009718377504475515,12.883,5.039099478655551,1,936,0.04914882390645037,4.989950654749101,0.009718377504475515,12.965,5.039099478655551,1,936,0.04914882390645037,4.989950654749101,0.009718377504475515,16.185,5.039099478655551,1,830,0.04599082385185316,4.993108654803698,0.009718377504475515,11.136,5.039099478655551,1,720,0.048392529994078615,4.990706948661472,0.009718377504475515,4.938
4,16,4.0,80,7.191,4.873912590274357,1,950,0.04742022181164085,4.826492368462716,0.009824986385867764,36.945,4.873912590274357,1,1913,0.046607096386479085,4.827305493887878,0.009824986385867764,22.837,4.873912590274357,1,1913,0.046607096386479085,4.827305493887878,0.009824986385867764,20.407,4.873912590274357,1,1913,0.046607096386479085,4.827305493887878,0.009824986385867764,19.861,4.873912590274357,1,1783,0.04730426467715443,4.826608325597203,0.009824986385867764,18.285,4.873912590274357,1,1243,0.04812056432458256,4.825792025949775,0.009824986385867764,12.315,4.873912590274357,1,1001,0.04615962989201616,4.827752960382341,0.009824986385867764,7.191
4,17,4.0,85,4.731,4.165906206758644,1,622,0.04036168562698972,4.125544521131654,0.009783359607501785,13.271,4.165906206758644,1,396,0.040940248451672545,4.124965958306971,0.009783359607501785,10.679,4.165906206758644,1,396,0.040940248451672545,4.124965958306971,0.009783359607501785,9.658,4.165906206758644,1,396,0.040940248451672545,4.124965958306971,0.009783359607501785,9.811,4.165906206758644,1,396,0.040940248451672545,4.124965958306971,0.009783359607501785,10.413,4.165906206758644,1,402,0.040940248451672545,4.124965958306971,0.009783359607501785,9.653,4.165906206758644,1,507,0.03576491114528668,4.130141295613357,0.009783359607501785,4.731
4,18,4.0,90,8.057,4.507734990471111,1,1355,0.035959822421607335,4.471775168049503,0.008041509483423397,20.028,4.507734990471111,1,1478,0.04234784702530092,4.46538714344581,0.008041509483423397,18.083,4.507734990471111,1,1478,0.04234784702530092,4.46538714344581,0.008041509483423397,16.401,4.507734990471111,1,1478,0.04234784702530092,4.46538714344581,0.008041509483423397,16.658,4.507734990471111,1,1478,0.04234784702530092,4.46538714344581,0.008041509483423397,17.488,4.507734990471111,1,1452,0.040846411982819575,4.466888578488291,0.008041509483423397,12.883,4.507734990471111,1,1332,0.038755742592081255,4.468979247879029,0.008041509483423397,8.057
4,19,4.0,95,6.457,4.659490245415256,1,889,0.04492271464471642,4.61456753077054,0.009734978271564105,16.41,4.659490245415256,1,1217,0.04530549238768966,4.614184753027566,0.009734978271564105,18.317,4.659490245415256,1,1217,0.04530549238768966,4.614184753027566,0.009734978271564105,16.366,4.659490245415256,1,1217,0.04530549238768966,4.614184753027566,0.009734978271564105,16.342,4.659490245415256,1,1217,0.04530549238768966,4.614184753027566,0.009734978271564105,15.758,4.659490245415256,1,1039,0.046065654397764,4.613424591017492,0.009734978271564105,11.636,4.659490245415256,1,832,0.04299575822801227,4.616494487187244,0.009734978271564105,6.457
4,20,4.0,100,17.461,5.58043616690493,1,3219,0.05409221256409946,5.52634395434083,0.009788064769586253,35.139,5.58043616690493,1,4334,0.05373327244331083,5.526702894461619,0.009788064769586253,41.061,5.58043616690493,1,4334,0.05373327244331083,5.526702894461619,0.009788064769586253,43.438,5.58043616690493,1,4334,0.05373327244331083,5.526702894461619,0.009788064769586253,41.072,5.58043616690493,1,4334,0.05373327244331083,5.526702894461619,0.009788064769586253,33.525,5.58043616690493,1,4060,0.05408250953685734,5.526353657368072,0.009788064769586253,24.55,5.58043616690493,1,3729,0.05420406010845635,5.526232106796473,0.009788064769586253,17.461
4,21,5.0,105,9.291,5.061115465947954,1,1319,0.04823263168122871,5.012882834266725,0.00962173529202066,19.181,5.061115465947954,1,1621,0.04898479597566663,5.012130669972287,0.00962173529202066,22.437,5.061115465947954,1,1621,0.04898479597566663,5.012130669972287,0.00962173529202066,21.442,5.061115465947954,1,1621,0.04898479597566663,5.012130669972287,0.00962173529202066,21.44,5.061115465947954,1,1621,0.04898479597566663,5.012130669972287,0.00962173529202066,17.504,5.061115465947954,1,1565,0.04907777038667671,5.012037695561277,0.00962173529202066,14.233,5.061115465947954,1,1326,0.049840023184031246,5.011275442763923,0.00962173529202066,9.291
4,22,5.0,110,18.467,5.233157398042667,1,2939,0.05100848587241735,5.182148912170249,0.009843114649334794,46.221,5.233157398042667,1,5609,0.051635320428931486,5.181522077613735,0.009843114649334794,59.779,5.233157398042667,1,5609,0.051635320428931486,5.181522077613735,0.009843114649334794,60.232,5.233157398042667,1,5609,0.051635320428931486,5.181522077613735,0.009843114649334794,58.793,5.233157398042667,1,5606,0.04952833490908315,5.1836290631335835,0.009843114649334794,32.573,5.233157398042667,1,4063,0.049932455945794096,5.183224942096873,0.009843114649334794,26.217,5.233157398042667,1,3081,0.051341869394620154,5.1818155286480465,0.009843114649334794,18.467
4,23,5.0,115,6.309,5.266123075399722,1,676,0.04894303153976587,5.2171800438599565,0.009381127568592615,16.053,5.266123075399722,1,1028,0.052011139919144966,5.214111935480577,0.009381127568592615,17.703,5.266123075399722,1,1028,0.052011139919144966,5.214111935480577,0.009381127568592615,16.896,5.266123075399722,1,1028,0.052011139919144966,5.214111935480577,0.009381127568592615,17.666,5.266123075399722,1,1028,0.052011139919144966,5.214111935480577,0.009381127568592615,14.436,5.266123075399722,1,990,0.05203473299313721,5.214088342406585,0.009381127568592615,13.362,5.266123075399722,1,890,0.050124521272439715,5.215998554127283,0.009381127568592615,6.309
4,24,5.0,120,8.888,5.14765880456751,1,1024,0.04568701562126698,5.101971788946243,0.008954776214217981,20.551,5.14765880456751,1,1431,0.05073343441955114,5.096925370147959,0.008954776214217981,21.118,5.14765880456751,1,1431,0.05073343441955114,5.096925370147959,0.008954776214217981,21.423,5.14765880456751,1,1431,0.05073343441955114,5.096925370147959,0.008954776214217981,22.681,5.14765880456751,1,1431,0.05073343441955114,5.096925370147959,0.008954776214217981,18.985,5.14765880456751,1,1330,0.04721332566302028,5.10044547890449,0.008954776214217981,18.213,5.14765880456751,1,1109,0.04947394477639744,5.098184859791113,0.008954776214217981,8.888
4,25,5.0,125,6.711,4.560058701673463,1,723,0.039756884471095155,4.520301817202368,0.00879518361358022,16.161,4.560058701673463,1,885,0.04511715867560806,4.514941542997855,0.00879518361358022,15.899,4.560058701673463,1,885,0.04511715867560806,4.514941542997855,0.00879518361358022,15.743,4.560058701673463,1,885,0.04511715867560806,4.514941542997855,0.00879518361358022,19.191,4.560058701673463,1,885,0.04511715867560717,4.514941542997856,0.00879518361358022,14.622,4.560058701673463,1,810,0.042248317898684995,4.517810383774778,0.00879518361358022,14.326,4.560058701673463,1,743,0.04416309009810249,4.515895611575361,0.00879518361358022,6.711
4,26,6.0,130,29.957,4.860201559916642,1,4647,0.048038407997658794,4.812163151918983,0.009982705590208875,41.223,4.860201559916642,1,4429,0.04811142062672413,4.812090139289918,0.009982705590208875,45.654,4.860201559916642,1,4429,0.04811142062672413,4.812090139289918,0.009982705590208875,46.492,4.860201559916642,1,4429,0.04811142062672413,4.812090139289918,0.009982705590208875,54.304,4.860201559916642,1,4429,0.04811142062672591,4.812090139289916,0.009982705590208875,39.371,4.860201559916642,1,4701,0.04720793556594405,4.812993624350698,0.009982705590208875,31.78,4.860201559916642,1,4729,0.04613263091309516,4.814068929003547,0.009982705590208875,29.957
4,27,6.0,135,31.537,5.075591656149386,1,5229,0.04991114955340947,5.025680506595976,0.009931222147508854,43.963,5.075591656149386,1,4703,0.050090633874684265,5.025501022274701,0.009931222147508854,49.088,5.075591656149386,1,4703,0.050090633874684265,5.025501022274701,0.009931222147508854,49.544,5.075591656149386,1,4703,0.050090633874684265,5.025501022274701,0.009931222147508854,58.64,5.075591656149386,1,4703,0.05009063387468604,5.0255010222747,0.009931222147508854,49.092,5.075591656149386,1,4670,0.05011222498407353,5.025479431165312,0.009931222147508854,33.97,5.075591656149386,1,4930,0.05007103955131953,5.025520616598066,0.009931222147508854,31.537
4,28,6.0,140,19.578,5.8042455912059845,1,3180,0.05741815655965077,5.746827434646334,0.0099912790513753,58.342,5.8042455912059845,1,5918,0.05680732109064923,5.747438270115335,0.0099912790513753,65.878,5.8042455912059845,1,5918,0.05680732109064923,5.747438270115335,0.0099912790513753,65.872,5.8042455912059845,1,5918,0.05680732109064923,5.747438270115335,0.0099912790513753,87.401,5.8042455912059845,1,5918,0.05680732109065101,5.7474382701153335,0.0099912790513753,46.351,5.8042455912059845,1,5135,0.05523879291840661,5.749006798287578,0.0099912790513753,30.169,5.8042455912059845,1,3816,0.056265307932179986,5.7479802832738045,0.0099912790513753,19.578
4,29,6.0,145,24.095,5.521068734094021,1,3771,0.05384317343958234,5.467225560654438,0.009848354131768655,42.788,5.521068734094021,1,4374,0.052850059874073985,5.468218674219947,0.009848354131768655,48.727,5.521068734094021,1,4374,0.052850059874073985,5.468218674219947,0.009848354131768655,49.145,5.521068734094021,1,4374,0.052850059874073985,5.468218674219947,0.009848354131768655,51.247,5.521068734094021,1,4374,0.052850059874073985,5.468218674219947,0.009848354131768655,44.543,5.499941820631353,1,4025,0.05315036014021057,5.446791460491142,0.005984069911503377,26.365,5.521068734094021,1,4069,0.05401451474063368,5.467054219353387,0.009848354131768655,24.095
4,30,6.0,150,63.968,5.765377668008542,1,10901,0.05645009577215543,5.708927572236386,0.00988803852525352,122.501,5.765377668008542,1,13595,0.05675361312128668,5.708624054887255,0.00988803852525352,131.964,5.765377668008542,1,13595,0.05675361312128668,5.708624054887255,0.00988803852525352,127.843,5.765377668008542,1,13595,0.05675361312128668,5.708624054887255,0.00988803852525352,152.313,5.765377668008542,1,13595,0.05675361312128668,5.708624054887255,0.00988803852525352,106.286,5.765377668008542,1,12813,0.057076279150063414,5.708301388858478,0.00988803852525352,67.204,5.765377668008542,1,12282,0.05651265138865913,5.708865016619883,0.00988803852525352,63.968
5,15,3.0,75,3.138,3.5392833726599346,1,89,0.02040676142888831,3.5188766112310463,0.005799226197291753,13.098,3.5263404753296355,1,88,0.0881835225766694,3.438156952752966,0.0021210928723010723,8.212,3.5263404753296355,1,88,0.08818352257667073,3.4381569527529647,0.0021210928723010723,7.903,3.5263404753296355,1,88,0.08818352257667073,3.4381569527529647,0.0021210928723010723,7.81,3.5263404753296355,1,88,0.08818352257667073,3.4381569527529647,0.0021210928723010723,8.649,3.5263404753296355,1,88,0.08818352257667073,3.4381569527529647,0.0021210928723010723,7.904,3.5392833726599346,1,84,0.02937861340777337,3.5099047592521613,0.005799226197291753,3.138
5,16,4.0,80,3.553,3.9792937790149603,1,198,0.03521401758781906,3.9440797614271412,0.00892832288337827,15.55,3.9792937790149603,1,185,0.02982786140180238,3.949465917613158,0.00892832288337827,9.064,3.9792937790149603,1,185,0.02982786140180238,3.949465917613158,0.00892832288337827,8.425,3.9792937790149603,1,185,0.02982786140180238,3.949465917613158,0.00892832288337827,8.474,3.9792937790149603,1,185,0.02982786140180238,3.949465917613158,0.00892832288337827,9.976,3.9792937790149603,1,185,0.02877327291430465,3.9505205061006556,0.00892832288337827,8.162,3.9792937790149603,1,187,0.03666574275808987,3.9426280362568704,0.00892832288337827,3.553
5,17,4.0,85,5.765,4.7972456633480265,1,789,0.045149740322176335,4.75209592302585,0.00950101619443483,15.034,4.7972456633480265,1,704,0.046248545213313896,4.750997118134713,0.00950101619443483,12.858,4.7972456633480265,1,704,0.046248545213313896,4.750997118134713,0.00950101619443483,12.693,4.7972456633480265,1,704,0.046248545213313896,4.750997118134713,0.00950101619443483,12.498,4.7972456633480265,1,704,0.046248545213313896,4.750997118134713,0.00950101619443483,12.422,4.7972456633480265,1,684,0.046248545213313896,4.750997118134713,0.00950101619443483,10.255,4.7972456633480265,1,700,0.046789511422502095,4.750456151925524,0.00950101619443483,5.765
5,18,4.0,90,5.723,4.646806399110294,1,873,0.04502895104030458,4.601777448069989,0.009785121411986137,14.821,4.646806399110294,1,716,0.045525773068421316,4.601280626041873,0.009785121411986137,13.211,4.646806399110294,1,716,0.045525773068421316,4.601280626041873,0.009785121411986137,11.318,4.646806399110294,1,716,0.045525773068421316,4.601280626041873,0.009785121411986137,11.269,4.646806399110294,1,716,0.045525773068421316,4.601280626041873,0.009785121411986137,13.496,4.646806399110294,1,695,0.045525773068422204,4.601280626041872,0.009785121411986137,10.716,4.646806399110294,1,690,0.045525773068421316,4.601280626041873,0.009785121411986137,5.723
5,19,4.0,95,6.336,5.052999834779796,1,843,0.04713566018040538,5.005864174599391,0.009416088518657731,14.269,5.052999834779796,1,915,0.04971236041694649,5.00328747436285,0.009416088518657731,15.654,5.052999834779796,1,915,0.04971236041694649,5.00328747436285,0.009416088518657731,13.268,5.052999834779796,1,915,0.04971236041694649,5.00328747436285,0.009416088518657731,13.327,5.052999834779796,1,915,0.04971236041694649,5.00328747436285,0.009416088518657731,13.177,5.052999834779796,1,818,0.04439893295875219,5.008600901821044,0.009416088518657731,11.767,5.052999834779796,1,819,0.04950735384298621,5.00349248093681,0.009416088518657731,6.336
5,20,4.0,100,8.175,5.1963483368745385,1,1209,0.05095143811784997,5.1453968987566885,0.009902333895789778,18.127,5.1963483368745385,1,1538,0.05100556289000746,5.145342773984531,0.009902333895789778,19.877,5.1963483368745385,1,1538,0.05100556289000746,5.145342773984531,0.009902333895789778,19.949,5.1963483368745385,1,1538,0.05100556289000746,5.145342773984531,0.009902333895789778,20.118,5.1963483368745385,1,1538,0.05100556289000746,5.145342773984531,0.009902333895789778,16.393,5.1963483368745385,1,1442,0.05040177385003286,5.145946563024506,0.009902333895789778,15.863,5.1963483368745385,1,1248,0.05131914541438842,5.14502919146015,0.009902333895789778,8.175
5,21,5.0,105,17.275,5.48922185529245,1,3024,0.054301731825904476,5.434920123466545,0.009991265849785718,29.583,5.48922185529245,1,3246,0.051885565655029886,5.43733628963742,0.009991265849785718,34.478,5.48922185529245,1,3246,0.051885565655029886,5.43733628963742,0.009991265849785718,34.316,5.48922185529245,1,3246,0.051885565655029886,5.43733628963742,0.009991265849785718,35.069,5.48922185529245,1,3246,0.051885565655029886,5.43733628963742,0.009991265849785718,25.41,5.48922185529245,1,3224,0.05429682718861706,5.434925028103833,0.009991265849785718,27.6,5.48922185529245,1,3202,0.053723946794186794,5.435497908498263,0.009991265849785718,17.275
5,22,5.0,110,7.432,5.183929732888859,1,903,0.05027207341570605,5.133657659473153,0.009792642351781844,16.868,5.183929732888859,1,1171,0.04946367476708513,5.134466058121774,0.009792642351781844,18.335,5.183929732888859,1,1171,0.04946367476708513,5.134466058121774,0.009792642351781844,19.113,5.183929732888859,1,1171,0.04946367476708513,5.134466058121774,0.009792642351781844,18.357,5.183929732888859,1,1171,0.04946367476708513,5.134466058121774,0.009792642351781844,15.523,5.183929732888859,1,1073,0.05104621855229574,5.132883514336563,0.009792642351781844,13.488,5.183929732888859,1,882,0.05124668206548311,5.132683050823376,0.009792642351781844,7.432
5,23,5.0,115,12.616,5.519353385927931,1,1755,0.053366909154145326,5.465986476773786,0.00976345429702642,26.261,5.519353385927931,1,2467,0.05433201176049529,5.465021374167436,0.00976345429702642,29.217,5.519353385927931,1,2467,0.05433201176049529,5.465021374167436,0.00976345429702642,29.398,5.519353385927931,1,2467,0.05433201176049529,5.465021374167436,0.00976345429702642,32.186,5.519353385927931,1,2467,0.05433201176049529,5.465021374167436,0.00976345429702642,22.045,5.519353385927931,1,2076,0.05380208649470308,5.465551299433228,0.00976345429702642,17.967,5.519353385927931,1,1736,0.054640782371133234,5.464712603556798,0.00976345429702642,12.616
5,24,5.0,120,24.123,5.482109670783845,1,3613,0.05424310745251848,5.427866563331326,0.00999344895819013,38.418,5.482109670783845,1,4014,0.0534781789423997,5.428631491841445,0.00999344895819013,43.433,5.482109670783845,1,4014,0.0534781789423997,5.428631491841445,0.00999344895819013,43.79,5.482109670783845,1,4014,0.0534781789423997,5.428631491841445,0.00999344895819013,48.188,5.482109670783845,1,4014,0.0534781789423997,5.428631491841445,0.00999344895819013,34.779,5.482109670783845,1,3916,0.05356300428212801,5.428546666501717,0.00999344895819013,30.06,5.482109670783845,1,3861,0.05385924764714467,5.4282504231367,0.00999344895819013,24.123
5,25,5.0,125,38.846,6.063698098092319,1,6118,0.05950489843054996,6.004193199661769,0.009910556914441397,52.923,6.063698098092319,1,6134,0.059215433650465776,6.004482664441853,0.009910556914441397,58.165,6.063698098092319,1,6134,0.059215433650465776,6.004482664441853,0.009910556914441397,58.333,6.063698098092319,1,6134,0.059215433650465776,6.004482664441853,0.009910556914441397,71.906,6.063698098092319,1,6134,0.05921543365046489,6.004482664441854,0.009910556914441397,52.327,6.063698098092319,1,6474,0.059523186223296776,6.004174911869022,0.009910556914441397,41.94,6.017854477684285,1,4429,0.058845761571005184,5.95900871611328,0.0022752895465265204,38.846
