seed,dimension,timeBoscia,solutionBoscia,terminationBoscia,numberNodesBoscia,dualGapBoscia,lbBoscia,relGapBoscia,timeBoscia_Strong_Branching,solutionBoscia_Strong_Branching,terminationBoscia_Strong_Branching,numberNodesBoscia_Strong_Branching,dualGapBoscia_Strong_Branching,lbBoscia_Strong_Branching,relGapBoscia_Strong_Branching,timeBoscia_Hybrid_Branching_1,solutionBoscia_Hybrid_Branching_1,terminationBoscia_Hybrid_Branching_1,numberNodesBoscia_Hybrid_Branching_1,dualGapBoscia_Hybrid_Branching_1,lbBoscia_Hybrid_Branching_1,relGapBoscia_Hybrid_Branching_1,timeBoscia_Hybrid_Branching_2,solutionBoscia_Hybrid_Branching_2,terminationBoscia_Hybrid_Branching_2,numberNodesBoscia_Hybrid_Branching_2,dualGapBoscia_Hybrid_Branching_2,lbBoscia_Hybrid_Branching_2,relGapBoscia_Hybrid_Branching_2,timeBoscia_Hybrid_Branching_5,solutionBoscia_Hybrid_Branching_5,terminationBoscia_Hybrid_Branching_5,numberNodesBoscia_Hybrid_Branching_5,dualGapBoscia_Hybrid_Branching_5,lbBoscia_Hybrid_Branching_5,relGapBoscia_Hybrid_Branching_5,timeBoscia_Hybrid_Branching_10,solutionBoscia_Hybrid_Branching_10,terminationBoscia_Hybrid_Branching_10,numberNodesBoscia_Hybrid_Branching_10,dualGapBoscia_Hybrid_Branching_10,lbBoscia_Hybrid_Branching_10,relGapBoscia_Hybrid_Branching_10,timeBoscia_Hybrid_Branching_20,solutionBoscia_Hybrid_Branching_20,terminationBoscia_Hybrid_Branching_20,numberNodesBoscia_Hybrid_Branching_20,dualGapBoscia_Hybrid_Branching_20,lbBoscia_Hybrid_Branching_20,relGapBoscia_Hybrid_Branching_20,minimumTime
1,70,1800.224,-27.282184367248433,0,54748,0.6793884815097968,-27.96157284875823,0.02490227587221298,1803.386,-27.341499472969126,0,19341,0.6648782534568589,-28.006377726425985,0.02267883575303297,1800.165,-27.341499472969126,0,21383,0.6591809614487332,-28.00068043441786,0.02267883575303297,1800.198,-27.341499472969126,0,21356,0.6591809614487332,-28.00068043441786,0.02267883575303297,1800.649,-27.341499472969126,0,18477,0.66263546961315,-28.004134942582276,0.02267883575303297,1800.243,-27.344864451583746,0,23632,0.6331172886223939,-27.97798174020614,0.02255298790258828,1800.097,-27.344864451583746,0,37983,0.6055142226774173,-27.950378674261163,0.02255298790258828,1800.097
1,75,130.162,16.762974827801166,1,21173,0.16403094279967334,16.598943885001493,0.009882010803584243,297.237,16.762974827801166,1,36372,0.1645633962493136,16.598411431551853,0.009882010803584243,348.053,16.762974827801166,1,36372,0.1645633962493136,16.598411431551853,0.009882010803584243,349.945,16.762974827801166,1,37619,0.1645633962493136,16.598411431551853,0.009882010803584243,260.735,16.762974827801166,1,28100,0.1645633962493136,16.598411431551853,0.009882010803584243,193.812,16.762974827801166,1,23972,0.12449452247470916,16.638480305326457,0.009882010803584243,181.905,16.762974827801166,1,23783,0.1511350073058466,16.61183982049532,0.009882010803584243,130.162
1,80,460.445,20.417363511271507,1,67115,0.20173847414608304,20.215625037125424,0.009979333994155315,937.033,20.417363511271507,1,124069,0.18942184624267,20.227941665028837,0.009979333994155315,913.312,20.417363511271507,1,124069,0.18942184624267,20.227941665028837,0.009979333994155315,1081.173,20.417363511271507,1,135829,0.18810666351803107,20.229256847753476,0.009979333994155315,531.581,20.417363511271507,1,77311,0.18614183558208452,20.231221675689422,0.009979333994155315,613.027,20.417363511271507,1,76257,0.19574209406644272,20.221621417205064,0.009979333994155315,537.642,20.417363511271507,1,74119,0.19958449050015403,20.217779020771353,0.009979333994155315,460.445
1,85,196.867,10.236294863872313,1,29856,0.08991909889039462,10.146375764981919,0.008862188920770259,379.711,10.236294863872313,1,47258,0.09242079319380281,10.14387407067851,0.008862188920770259,379.11,10.236294863872313,1,47258,0.09242079319380281,10.14387407067851,0.008862188920770259,372.808,10.236294863872313,1,44729,0.08400529009444746,10.152289573777866,0.008862188920770259,227.929,10.236294863872313,1,31132,0.0825411161207299,10.153753747751583,0.008862188920770259,223.914,10.236294863872313,1,25495,0.09913976832974924,10.137155095542564,0.008862188920770259,157.394,10.236294863872313,1,26050,0.08474637029141618,10.151548493580897,0.008862188920770259,157.394
1,90,1800.039,9.436663323353025,0,222496,2.991219203983002,6.445444119370023,0.4640827146408281,1800.195,9.436663323353024,0,176944,3.6705020455579476,5.766161277795076,0.46408271464082784,1800.175,9.436663323353024,0,135002,4.1949878230662865,5.241675500286737,0.46408271464082784,1800.161,9.436663323353024,0,179526,3.6763750276524663,5.7602882957005574,0.46408271464082784,1800.03,9.436663323353024,0,169731,3.4772441665758436,5.95941915677718,0.46408271464082784,1800.005,9.436663323353024,0,202790,2.846321939978946,6.590341383374078,0.46408271464082784,1800.018,9.436663323353024,0,305583,2.0145533719933795,7.422109951359644,0.46408271464082784,1800.005
1,95,490.747,30.948564636447877,1,78501,0.29664983602589245,30.651914800421984,0.009678019724294957,1265.682,30.948564636447877,1,136123,0.2868011996079147,30.661763436839962,0.009678019724294957,1616.601,30.948564636447877,1,136207,0.2950961004774939,30.653468535970383,0.009678019724294957,1325.411,30.948564636447877,1,134000,0.284602063547009,30.663962572900868,0.009678019724294957,833.177,30.948564636447877,1,89023,0.2675575763991347,30.681007060048742,0.009678019724294957,752.364,30.948564636447877,1,80123,0.23994359813173105,30.708621038316146,0.009678019724294957,467.388,30.948564636447877,1,59327,0.30210318336764175,30.646461453080235,0.009678019724294957,467.388
1,100,1800.054,5.124362714402975,0,238407,3.9454719783614296,1.178890736041545,3.346766462521755,1800.183,5.124362714402975,0,146827,4.1723524677245685,0.9520102466784062,3.346766462521755,1800.177,5.124362714402975,0,124938,4.4058388086513505,0.7185239057516242,3.346766462521755,1800.04,5.124362714402975,0,149757,4.215238294335946,0.9091244200670285,3.346766462521755,1800.004,5.124362714402975,0,172756,3.5979697896045844,1.5263929247983903,3.346766462521755,1800.023,5.124362714402975,0,171641,3.8091126301976734,1.3152500842053012,3.346766462521755,1800.034,5.124362714402975,0,193854,3.581550669189993,1.5428120452129814,3.346766462521755,1800.004
1,105,507.48,24.38343944344698,1,69467,0.23694932617334175,24.14649011727364,0.009812992489696698,1076.106,24.383439443446974,1,127770,0.24055763136674102,24.142881812080233,0.009812992489696403,1412.036,24.383439443446974,1,127770,0.24055763136674102,24.142881812080233,0.009812992489696403,989.576,24.383439443446974,1,118852,0.21279464935484427,24.17064479409213,0.009812992489696403,594.757,24.383439443446974,1,85675,0.2265028969884142,24.15693654645856,0.009812992489696403,509.081,24.383439443446974,1,64366,0.2348831406870424,24.148556302759932,0.009812992489696403,361.627,24.383439443446974,1,61737,0.23133981998615383,24.15209962346082,0.009812992489696403,361.627
1,110,1800.093,-46.364388830566114,0,107892,3.3881410642773986,-49.75252989484351,0.07307636636080789,1800.407,-45.9569563089492,0,45507,2.608978853516561,-48.56593516246576,0.08258975116581421,1800.888,-45.9569563089492,0,41629,2.6144754874731433,-48.571431796422345,0.08258975116581421,1800.283,-45.9569563089492,0,50822,2.5948365736181245,-48.55179288256733,0.08258975116581421,1800.021,-45.9569563089492,0,68507,2.62087429717797,-48.57783060612717,0.08258975116581421,1800.028,-45.65981250301185,0,75641,3.110450509341831,-48.77026301235368,0.08963500214902756,1800.029,-46.15907296538717,0,76649,2.61486051246915,-48.77393347785632,0.07784941721318653,1800.021
1,115,1479.146,29.724648332400744,1,174425,0.28780461900510446,29.43684371339564,0.009777020315331396,1800.208,29.724648332400744,0,189345,3.5732918185193085,26.151356513881435,0.009777020315331396,1800.052,29.724648332400744,0,142151,5.742920628299551,23.981727704101193,0.009777020315331396,1800.203,29.724648332400744,0,165241,4.385666214805308,25.338982117595435,0.009777020315331396,1685.454,29.724648332400744,1,162784,0.27673683525077664,29.447911497149967,0.009777020315331396,1482.102,29.724648332400744,1,158912,0.27999866374875637,29.444649668651987,0.009777020315331396,1513.997,29.724648332400744,1,190900,0.2884891905356497,29.436159141865094,0.009777020315331396,1479.146
1,120,1800.007,34.22481925672192,0,219374,13.726806979261287,20.498012277460635,0.6696652725862164,1800.189,34.22481925672192,0,166863,7.555490780359246,26.669328476362676,0.6696652725862164,1800.246,34.22481925672192,0,120908,10.017588625740927,24.207230630980995,0.6696652725862164,1800.167,34.22481925672192,0,136529,9.913578476334997,24.311240780386925,0.6696652725862164,1800.005,34.22481925672192,0,144411,6.943324320575435,27.281494936146487,0.6696652725862164,1800.014,34.22481925672192,0,238864,2.1176965246878723,32.10712273203405,0.6696652725862164,1800.019,34.22481925672192,0,222170,2.5348800016086415,31.68993925511328,0.6696652725862164,1800.005
2,20,49.974,-9.114481093385423,1,3405,0.08778254940881247,-9.202263642794236,0.009631107740463489,163.091,-9.114481093385443,1,5335,0.08905693474832788,-9.20353802813377,0.009631107740461324,67.449,-9.114481093385423,1,4830,0.08101895939161885,-9.195500052777042,0.009631107740463489,65.826,-9.114481093385425,1,4579,0.08544340911800496,-9.19992450250343,0.009631107740463291,52.938,-9.114481093385423,1,3807,0.07864463410690625,-9.19312572749233,0.009631107740463489,62.614,-9.114481093385423,1,3044,0.08971789868289726,-9.20419899206832,0.009631107740463489,54.824,-9.114481093385423,1,2447,0.08951940704955597,-9.20400050043498,0.009631107740463489,49.974
2,25,9.98,5.401151430831928,1,3338,0.04568316681060125,5.355468264021327,0.008530190929802759,20.114,5.401151430831927,1,4277,0.047945783120050045,5.353205647711877,0.008530190929802594,20.717,5.401151430831927,1,4277,0.047945783120050045,5.353205647711877,0.008530190929802594,19.221,5.401151430831927,1,3771,0.015020101483964154,5.386131329347963,0.008530190929802594,15.513,5.401151430831927,1,3342,0.04444764376879817,5.356703787063129,0.008530190929802594,20.371,5.401151430831927,1,3212,0.023447285485817204,5.37770414534611,0.008530190929802594,21.498,5.401151430831927,1,3284,0.052274849747028895,5.348876581084898,0.008530190929802594,9.98
2,30,91.1,-5.097761657956127,1,21969,0.05018451800137225,-5.147946175957499,0.009844422193228428,226.543,-5.097761657956127,1,51188,0.05077571925544344,-5.148537377211571,0.009844422193228428,229.061,-5.097761657956127,1,51468,0.05092850646969893,-5.148690164425826,0.009844422193228428,203.934,-5.097761657956127,1,46242,0.050714372408380726,-5.148476030364508,0.009844422193228428,107.826,-5.097761657956127,1,24463,0.05068272376604277,-5.14844438172217,0.009844422193228428,125.778,-5.097761657956127,1,20478,0.05089463739590272,-5.14865629535203,0.009844422193228428,105.383,-5.097761657956127,1,18984,0.04921013599598112,-5.146971793952108,0.009844422193228428,91.1
2,35,15.356,4.642555494445428,1,5606,0.045431821211789014,4.597123673233639,0.009882662386550946,35.486,4.642555494445428,1,7059,0.042378825709704415,4.600176668735724,0.009882662386550946,34.872,4.642555494445428,1,7059,0.042378825709704415,4.600176668735724,0.009882662386550946,35.532,4.642555494445428,1,6786,0.04236885593599027,4.600186638509438,0.009882662386550946,25.857,4.642555494445428,1,5576,0.042380791379018845,4.6001747030664095,0.009882662386550946,36.559,4.642555494445428,1,6105,0.04274495535348244,4.599810539091946,0.009882662386550946,35.549,4.642555494445428,1,6619,0.044650915430413995,4.597904579015014,0.009882662386550946,15.356
2,40,161.065,4.9837457348195215,1,46040,0.04918354130554903,4.9345621935139725,0.00996715400004407,294.437,4.9837457348195215,1,52891,0.04840813420832113,4.9353376006112,0.00996715400004407,338.093,4.9837457348195215,1,52891,0.04840813420832113,4.9353376006112,0.00996715400004407,287.757,4.9837457348195215,1,49135,0.043269651678187415,4.940476083141334,0.00996715400004407,159.341,4.9837457348195215,1,35579,0.04317900261552943,4.940566732203992,0.00996715400004407,172.808,4.9837457348195215,1,31812,0.04661006339764562,4.937135671421876,0.00996715400004407,163.743,4.9837457348195215,1,31643,0.047520690669196064,4.9362250441503255,0.00996715400004407,159.341
2,45,112.429,5.830242767434988,1,32641,0.05437252835090778,5.77587023908408,0.009413737861176398,319.535,5.830242767434988,1,57735,0.05453972181362143,5.775703045621366,0.009413737861176398,391.967,5.830242767434988,1,57735,0.05453972181362143,5.775703045621366,0.009413737861176398,544.709,5.830242767434988,1,56095,0.0573254447310374,5.77291732270395,0.009413737861176398,221.309,5.830242767434988,1,38464,0.05726276830506727,5.77297999912992,0.009413737861176398,174.308,5.830242767434988,1,33625,0.05394128044840585,5.776301486986582,0.009413737861176398,133.013,5.830242767434988,1,35369,0.05498083606653115,5.775261931368457,0.009413737861176398,112.429
2,50,32.411,8.80701698090926,1,8705,0.08362769862196373,8.723389282287297,0.009586606296679715,73.127,8.80701698090926,1,13652,0.08045685803987368,8.726560122869387,0.009586606296679715,75.905,8.80701698090926,1,13652,0.08045685803987368,8.726560122869387,0.009586606296679715,130.799,8.80701698090926,1,12176,0.08563896919930158,8.721378011709959,0.009586606296679715,61.151,8.80701698090926,1,9950,0.08091775540976975,8.72609922549949,0.009586606296679715,54.171,8.80701698090926,1,8957,0.07256015493658197,8.734456825972678,0.009586606296679715,37.56,8.80701698090926,1,8888,0.0621502666847249,8.744866714224536,0.009586606296679715,32.411
2,55,1800.01,1.7526932412468637,0,303071,1.36684832456714,0.38584491667972376,3.5424810992176745,1800.06,1.7526932412468637,0,272378,1.8199712822016783,-0.0672780409548146,3.5424810992176745,1800.076,1.7526932412468637,0,241018,1.9163756323230818,-0.16368239107621818,3.5424810992176745,1800.089,1.7526932412468637,0,208079,2.0046371275178294,-0.25194388627096576,3.5424810992176745,1800.009,1.7526932412468637,0,313509,1.3190969693445767,0.433596271902287,3.5424810992176745,1800.024,1.7526932412468637,0,315267,1.2036011903195303,0.5490920509273334,3.5424810992176745,1800.007,1.7526932412468637,0,314304,1.1742537479125654,0.5784394933342982,3.5424810992176745,1800.007
2,60,344.335,2.6138728690704593,1,65912,0.022319987805734964,2.5915528812647244,0.008612592074464022,890.788,2.6138728690704593,1,152624,0.025350915170995858,2.5885219538994635,0.008612592074464022,1053.506,2.6138728690704593,1,152624,0.025350915170995858,2.5885219538994635,0.008612592074464022,873.951,2.6138728690704593,1,140814,0.024682409937432315,2.589190459133027,0.008612592074464022,548.002,2.6138728690704593,1,83642,0.025402715030832912,2.5884701540396264,0.008612592074464022,408.41,2.6138728690704593,1,72558,0.020400980304929206,2.59347188876553,0.008612592074464022,369.533,2.6138728690704593,1,64137,0.023227065427464666,2.5906458036429947,0.008612592074464022,344.335
2,65,113.159,17.475556187178498,1,25477,0.15075841738998008,17.324797769788518,0.00870188612838396,357.987,17.475556187178498,1,47500,0.1558119141330181,17.31974427304548,0.00870188612838396,403.291,17.475556187178498,1,47500,0.1558119141330181,17.31974427304548,0.00870188612838396,320.01,17.475556187178498,1,44666,0.16199907970471017,17.313557107473788,0.00870188612838396,271.733,17.475556187178498,1,32191,0.16900435336051345,17.306551833817984,0.00870188612838396,202.647,17.475556187178498,1,28414,0.17169913771016354,17.303857049468334,0.00870188612838396,175.806,17.475556187178498,1,26847,0.14934406903937258,17.326212118139125,0.00870188612838396,113.159
2,70,1800.021,1.9116687935507768,0,303134,2.2759828800668354,-0.36431408651605857,Inf,1800.095,1.9116687935507768,0,237645,3.0323695338447356,-1.1207007402939588,Inf,1800.077,1.9116687935507768,0,238788,3.0280617671917716,-1.1163929736409948,Inf,1800.118,1.9116687935507768,0,233069,3.053332648486305,-1.141663854935528,Inf,1800.017,1.9116687935507768,0,214541,2.8282323326626555,-0.9165635391118787,Inf,1800.034,1.9116687935507768,0,265565,2.4251945631991525,-0.5135257696483757,Inf,1800.019,1.9116687935507768,0,241117,2.5030890519244204,-0.5914202583736436,Inf,1800.017
2,75,114.764,12.36962069471928,1,23622,0.12011456324433034,12.24950613147495,0.009805665792165899,370.512,12.36962069471928,1,48755,0.10338767016214945,12.266233024557131,0.009805665792165899,440.258,12.36962069471928,1,48755,0.10338767016214945,12.266233024557131,0.009805665792165899,357.164,12.36962069471928,1,46610,0.1199869251485346,12.249633769570746,0.009805665792165899,289.541,12.36962069471928,1,32100,0.11053403957927266,12.259086655140008,0.009805665792165899,203.247,12.36962069471928,1,25777,0.11042438474980187,12.259196309969479,0.009805665792165899,178.152,12.36962069471928,1,24120,0.09453901295199074,12.27508168176729,0.009805665792165899,114.764
2,80,189.682,11.009298728836544,1,36703,0.10420258298484342,10.9050961458517,0.00955540250091991,472.968,11.009298728836544,1,56851,0.09763804480758331,10.911660684028961,0.00955540250091991,478.325,11.009298728836544,1,56851,0.09763804480758331,10.911660684028961,0.00955540250091991,461.66,11.009298728836544,1,57216,0.10647108139909989,10.902827647437444,0.00955540250091991,262.857,11.009298728836544,1,37194,0.07927328855981486,10.93002544027673,0.00955540250091991,282.008,11.009298728836544,1,31868,0.06984365831064387,10.9394550705259,0.00955540250091991,268.545,11.009298728836544,1,34528,0.10085470564727572,10.908444023189269,0.00955540250091991,189.682
2,85,782.227,12.647034830321303,1,144209,0.12238329009824511,12.524651540223058,0.0097713928172141,1746.396,12.647034830321303,1,210558,0.12286897873789115,12.524165851583412,0.0097713928172141,1745.186,12.647034830321303,1,210558,0.12286897873789115,12.524165851583412,0.0097713928172141,1582.317,12.647034830321303,1,201526,0.12434624664900973,12.522688583672293,0.0097713928172141,980.201,12.647034830321303,1,138771,0.11534254578222836,12.531692284539075,0.0097713928172141,939.076,12.647034830321303,1,124947,0.12377574141339309,12.52325908890791,0.0097713928172141,666.584,12.647034830321303,1,125712,0.10372069321882549,12.543314137102477,0.0097713928172141,666.584
2,90,433.919,17.517643141136713,1,87367,0.1683241614149651,17.349318979721748,0.009702061597444023,1061.931,17.517643141136713,1,127081,0.17340696643249842,17.344236174704214,0.009702061597444023,1359.864,17.517643141136713,1,127081,0.17340696643249842,17.344236174704214,0.009702061597444023,1085.548,17.517643141136713,1,122779,0.1650863087165142,17.3525568324202,0.009702061597444023,742.46,17.517643141136713,1,84012,0.17254707143970194,17.34509606969701,0.009702061597444023,572.042,17.517643141136713,1,68930,0.16046859368985267,17.35717454744686,0.009702061597444023,457.204,17.517643141136713,1,68453,0.1695211253209017,17.34812201581581,0.009702061597444023,433.919
2,95,1800.021,2.847123627488698,0,204337,2.8322467634962587,0.014876863992439482,190.37928725675147,1800.151,2.847123627488698,0,167547,2.9507254707694743,-0.10360184328077615,190.37928725675147,1800.086,2.847123627488698,0,129753,3.179311907256806,-0.3321882797681077,190.37928725675147,1800.155,2.847123627488698,0,172622,2.9408466587221396,-0.09372303123344139,190.37928725675147,1800.005,2.847123627488698,0,186526,2.70913341607974,0.13799021140895817,190.37928725675147,1800.028,2.847123627488698,0,179018,2.4384086767757926,0.40871495071290553,190.37928725675147,1800.038,2.847123627488698,0,266002,1.9083969239466585,0.9387267035420397,190.37928725675147,1800.005
2,100,1800.005,5.673555409956627,0,275586,1.276102117498307,4.39745329245832,0.29019117035008324,1800.202,5.673555409956627,0,157830,2.733286815198328,2.940268594758299,0.29019117035008324,1800.238,5.673555409956627,0,137011,2.873255233769859,2.8003001761867683,0.29019117035008324,1800.022,5.673555409956627,0,185318,2.5126721179163862,3.160883292040241,0.29019117035008324,1800.226,5.673555409956627,0,209062,1.8740318353362078,3.7995235746204195,0.29019117035008324,1800.103,5.673555409956627,0,191699,1.5988593669931088,4.074696042963518,0.29019117035008324,1800.017,5.673555409956627,0,196204,1.3869069721496956,4.286648437806932,0.29019117035008324,1800.005
