seed,dimension,solution,termination,time
2,70,-1.2729287315087632,LOCALLY_SOLVED,1801.1919600963593
2,75,-0.1532117072986821,LOCALLY_SOLVED,1802.2396349906921
2,80,-0.27666222049741734,LOCALLY_SOLVED,1802.5297408103943
2,85,-0.26961554630943674,LOCALLY_SOLVED,1801.1257119178772
2,90,-0.12272464458716115,LOCALLY_SOLVED,1803.3432331085205
2,95,-1.1135909736405116,LOCALLY_SOLVED,1802.161255121231
2,100,-1.157647301677363,LOCALLY_SOLVED,1801.4302949905396
2,105,-0.035484939166047724,LOCALLY_SOLVED,1802.3560109138489
2,110,-1.0058413295303161,LOCALLY_SOLVED,1801.3798429965973
2,115,-0.4960198430578116,LOCALLY_SOLVED,1801.1566791534424
2,120,-0.3303166168651688,LOCALLY_SOLVED,1801.7070548534393
3,20,0.22284191254372054,LOCALLY_SOLVED,73.45074510574341
3,25,-1.7272038308975692,LOCALLY_SOLVED,31.089358806610107
3,30,-12.213634542363458,LOCALLY_SOLVED,9.437114000320435
3,35,-1.9656040191345854,LOCALLY_SOLVED,44.411137104034424
3,40,0.1687665392518065,LOCALLY_SOLVED,628.3221890926361
3,45,-0.546959359191393,LOCALLY_SOLVED,1800.7508869171143
3,50,-0.5871724754156435,LOCALLY_SOLVED,1800.855318069458
3,55,-1.1735978827875375,LOCALLY_SOLVED,1637.889230966568
3,60,0.014667060463063875,LOCALLY_SOLVED,1800.9249379634857
3,65,-0.8268871445953972,LOCALLY_SOLVED,1801.410180091858
3,70,-11.582346508159565,LOCALLY_SOLVED,1285.0967140197754
3,75,-0.9809080731717907,LOCALLY_SOLVED,1800.698143005371
3,80,-0.13451787159261608,LOCALLY_SOLVED,1800.8424508571625
3,85,-0.2789093480457119,LOCALLY_SOLVED,1803.950814962387
3,90,-0.5424041357080673,LOCALLY_SOLVED,1801.1719319820404
3,95,-0.5108776265818259,LOCALLY_SOLVED,1801.5506229400635
3,100,-0.04689452400977545,LOCALLY_SOLVED,1801.83047580719
3,105,-0.6698773248235202,LOCALLY_SOLVED,1801.8417119979858
3,110,-11.846631925310227,LOCALLY_SOLVED,1813.7550427913666
3,115,-0.6497008796281829,LOCALLY_SOLVED,1801.6953208446503
3,120,-0.08136844254275888,LOCALLY_SOLVED,1804.31161403656
4,20,-1.3786927453607731,LOCALLY_SOLVED,32.15349507331848
4,25,-0.33937264149389074,LOCALLY_SOLVED,168.29862880706787
4,30,-0.19418153216520795,LOCALLY_SOLVED,153.10442304611206
4,35,0.13465948427563978,LOCALLY_SOLVED,375.1812469959259
4,40,-0.09729884912668085,LOCALLY_SOLVED,1800.6939980983734
4,45,-11.175605285822666,LOCALLY_SOLVED,105.26316404342651
4,50,-0.34659316968338927,LOCALLY_SOLVED,1800.771103143692
4,55,-0.4273517423290626,LOCALLY_SOLVED,1801.7549059391022
4,60,-0.41853300211651845,LOCALLY_SOLVED,1801.0842351913452
4,65,-0.13708271512225473,LOCALLY_SOLVED,1801.8084790706635
4,70,-0.3818491887871588,LOCALLY_SOLVED,1801.8217899799347
4,75,0.07325732739713431,LOCALLY_SOLVED,1801.6073849201202
4,80,-0.2673759968057513,LOCALLY_SOLVED,1802.651123046875
4,85,-5.478690618689969,LOCALLY_SOLVED,1800.5884578227997
4,90,-0.08899674699820304,LOCALLY_SOLVED,1802.4800369739532
4,95,-0.14286076712992296,LOCALLY_SOLVED,1801.8283021450043
4,100,-0.5067236530457725,LOCALLY_SOLVED,1801.5802330970764
4,105,-0.2892250275589152,LOCALLY_SOLVED,1801.2839210033417
4,110,-0.23983443308138114,LOCALLY_SOLVED,1802.4160990715027
4,115,-0.15135463975975288,LOCALLY_SOLVED,1802.3946118354797
4,120,-0.3251347195342015,LOCALLY_SOLVED,1801.2728610038757
5,20,-10.318941440673521,LOCALLY_SOLVED,3.6998331546783447
5,25,-0.30236162263133787,LOCALLY_SOLVED,52.46077799797058
5,30,-0.3583126696779958,LOCALLY_SOLVED,212.31681513786316
5,35,-0.3694552321094505,LOCALLY_SOLVED,372.5371811389923
5,40,-0.27341374888372816,LOCALLY_SOLVED,581.0043170452118
5,45,-0.21299349600379314,LOCALLY_SOLVED,1800.6747560501099
5,50,-2.08797874327486,LOCALLY_SOLVED,411.32618594169617
5,55,-0.5622947946153926,LOCALLY_SOLVED,1054.436227798462
5,60,-2.418162306490588,LOCALLY_SOLVED,1800.999971151352
5,65,-0.4152897574777088,LOCALLY_SOLVED,1802.463208913803
5,70,-0.2649770135981715,LOCALLY_SOLVED,1802.582974910736
5,75,-0.2619539212835345,LOCALLY_SOLVED,1802.4936299324036
5,80,-0.07199294168655435,LOCALLY_SOLVED,1804.1548519134521
5,85,-0.20231661531847478,LOCALLY_SOLVED,1802.1515028476715
5,90,-0.7583446505885654,LOCALLY_SOLVED,1801.7687809467316
5,95,-0.816622353723837,LOCALLY_SOLVED,1801.6799321174622
5,100,-1.8782557026417923,LOCALLY_SOLVED,1801.5291011333466
5,105,-0.3640087242262941,LOCALLY_SOLVED,1801.2435228824615
5,110,-0.44157371475625967,LOCALLY_SOLVED,1801.1992650032043
5,115,-0.3622425465613538,LOCALLY_SOLVED,1804.4525890350342
5,120,-0.26610487774345354,LOCALLY_SOLVED,1804.5210409164429
6,20,0.3585116123930893,LOCALLY_SOLVED,41.52769994735718
6,25,-1.4184528634432185,LOCALLY_SOLVED,52.612192153930664
6,30,-0.16314783410835676,LOCALLY_SOLVED,194.06056904792786
6,35,-14.004297353752202,LOCALLY_SOLVED,38.12794518470764
6,40,-0.6073707334938198,LOCALLY_SOLVED,293.81161618232727
6,45,-0.3967765666277768,LOCALLY_SOLVED,1800.4869809150696
6,50,-0.24210863060494847,LOCALLY_SOLVED,1800.7424008846283
6,55,-0.42369280840704365,LOCALLY_SOLVED,1800.892287015915
6,60,-0.05589104425851865,LOCALLY_SOLVED,1802.085520029068
6,65,-0.47833657170600025,LOCALLY_SOLVED,1801.634160041809
6,70,0.010632241543663268,LOCALLY_SOLVED,1802.0192019939423
6,75,-10.904437978070643,LOCALLY_SOLVED,1803.4085519313812
6,80,-0.5390783724295395,LOCALLY_SOLVED,1801.5394229888916
6,85,-0.3595839245426337,LOCALLY_SOLVED,1801.1933059692383
6,90,-0.2746213468455501,LOCALLY_SOLVED,1802.4843711853027
6,95,-0.7510287887337294,LOCALLY_SOLVED,1801.5396530628204
6,100,-0.09693406014193934,LOCALLY_SOLVED,1801.4028379917145
6,105,-0.4417199176656749,LOCALLY_SOLVED,1804.5902109146118
6,110,-0.05974071330348363,LOCALLY_SOLVED,1801.1470749378204
6,115,-10.736123545968283,LOCALLY_SOLVED,1810.5881171226501
6,120,-0.5160394339697439,LOCALLY_SOLVED,1802.2893290519714
7,20,-0.3379703047180955,LOCALLY_SOLVED,16.445016145706177
7,25,-0.24333793235625706,LOCALLY_SOLVED,49.78527903556824
7,30,-0.26859811149014756,LOCALLY_SOLVED,997.63334608078
7,35,-0.9542643873119853,LOCALLY_SOLVED,96.8318738937378
7,40,-0.17701245135085103,LOCALLY_SOLVED,424.2077760696411
7,45,-2.08530664331024,LOCALLY_SOLVED,407.3162291049957
7,50,-0.6237441690945469,LOCALLY_SOLVED,1801.0169470310211
7,55,-0.4887948622924144,LOCALLY_SOLVED,1801.0921218395233
7,60,-0.2832920030804464,LOCALLY_SOLVED,1800.9716560840607
7,65,0.18762702054846725,LOCALLY_SOLVED,1801.9155440330505
7,70,0.15392982428990937,LOCALLY_SOLVED,1800.7037270069122
7,75,-0.4687290337075783,LOCALLY_SOLVED,1801.314045906067
7,80,-0.2618808998305661,LOCALLY_SOLVED,1800.5549290180206
7,85,-1.3020688456361773,LOCALLY_SOLVED,1800.9915568828583
7,90,-0.7225141513724422,LOCALLY_SOLVED,1801.8442981243134
7,95,-0.8839083561711233,LOCALLY_SOLVED,1801.3173830509186
7,100,-0.5763532680745591,LOCALLY_SOLVED,1801.5355641841888
7,105,-0.17436537590582252,LOCALLY_SOLVED,1802.7858822345734
7,110,-0.04059815718314641,LOCALLY_SOLVED,1801.7394080162048
7,115,-0.4590811657122543,LOCALLY_SOLVED,1801.459391117096
7,120,-0.29322876519949553,LOCALLY_SOLVED,1801.6097609996796
8,20,-4.353810825069422,LOCALLY_SOLVED,4.608047962188721
8,25,-11.01846605795936,LOCALLY_SOLVED,12.298857927322388
8,30,-0.19814514693622853,LOCALLY_SOLVED,215.95469784736633
8,35,-0.18446128957069147,LOCALLY_SOLVED,312.5604479312897
8,40,-1.8677258958870402,LOCALLY_SOLVED,132.61820578575134
8,45,-16.008025764748616,LOCALLY_SOLVED,65.76569700241089
8,50,-0.23029491698426563,LOCALLY_SOLVED,1800.8203120231628
8,55,-0.46743861702039285,LOCALLY_SOLVED,513.8784799575806
8,60,-2.961752339306436,LOCALLY_SOLVED,1055.0257618427277
8,65,-4.274512032181619,LOCALLY_SOLVED,1152.410220861435
8,70,0.008084778298426243,LOCALLY_SOLVED,1801.7786400318146
8,75,-0.3682190243698979,LOCALLY_SOLVED,1801.443109035492
8,80,-0.7797906342034772,LOCALLY_SOLVED,1801.5880529880524
8,85,-25.301285252732967,LOCALLY_SOLVED,1803.749078989029
8,90,-0.06014269442064879,LOCALLY_SOLVED,1803.5431711673737
8,95,-0.8083551070490328,LOCALLY_SOLVED,1801.2250089645386
8,100,-1.3986595667126365,LOCALLY_SOLVED,1801.9913790225983
8,105,-1.596939974112622,LOCALLY_SOLVED,1804.9459199905396
8,110,-0.08722060261191378,LOCALLY_SOLVED,1801.5999670028687
8,115,-0.3949095168296197,LOCALLY_SOLVED,1803.9381139278412
8,120,-0.4908093347446714,LOCALLY_SOLVED,1802.494824886322
9,20,-0.13869645575358402,LOCALLY_SOLVED,30.685250997543335
9,25,-0.4271726810850142,LOCALLY_SOLVED,140.44988012313843
9,30,-0.06041795640973069,LOCALLY_SOLVED,376.3734941482544
9,35,0.20878012258002326,LOCALLY_SOLVED,512.7493810653687
9,40,-1.7161764253968252,LOCALLY_SOLVED,151.26994705200195
9,45,0.06010751026214273,LOCALLY_SOLVED,1801.6600811481476
9,50,-2.381707675524459,LOCALLY_SOLVED,298.12217807769775
9,55,-0.22610906914866685,LOCALLY_SOLVED,1802.6343369483948
9,60,-0.03373279460747203,LOCALLY_SOLVED,1801.6222660541534
9,65,-0.1330393474464207,LOCALLY_SOLVED,1800.8821120262146
9,70,-0.20416925914049128,LOCALLY_SOLVED,1800.8851699829102
9,75,-0.13152337942395853,LOCALLY_SOLVED,1801.3490979671478
9,80,-0.5742623542146209,LOCALLY_SOLVED,1801.7931361198425
9,85,-0.10496601165636588,LOCALLY_SOLVED,1801.73380112648
9,90,-1.8338158059379595,LOCALLY_SOLVED,1800.5651450157166
9,95,-0.2886096678412012,LOCALLY_SOLVED,1800.9933049678802
9,100,0.16097089067968307,LOCALLY_SOLVED,1801.7762620449066
9,105,-0.1905023014517786,LOCALLY_SOLVED,1802.0975680351257
9,110,-0.03940624358029532,LOCALLY_SOLVED,1803.5304248332977
9,115,0.03876417314605385,LOCALLY_SOLVED,1802.9425649642944
9,120,-0.4313664065931478,LOCALLY_SOLVED,1803.4471499919891
10,20,-0.14728746204433635,LOCALLY_SOLVED,21.32948899269104
10,25,-0.1928117435595731,LOCALLY_SOLVED,109.49929809570312
10,30,-0.40093688868117666,LOCALLY_SOLVED,192.6130349636078
10,35,-2.558216618778296,LOCALLY_SOLVED,703.1624159812927
10,40,-0.3830487207926424,LOCALLY_SOLVED,674.5276720523834
10,45,-0.16349236432705277,LOCALLY_SOLVED,1801.5521919727325
10,50,0.015630902476913955,LOCALLY_SOLVED,1800.9916441440582
10,55,-0.17411793712488732,LOCALLY_SOLVED,1801.3816390037537
10,60,0.06787743886713071,LOCALLY_SOLVED,1800.4175479412079
10,65,-0.19465610133110395,LOCALLY_SOLVED,1801.993597984314
10,70,-0.26578383967933455,LOCALLY_SOLVED,1800.9711198806763
10,75,-0.6035277900027358,LOCALLY_SOLVED,1801.179547071457
10,80,-0.2070521468014232,LOCALLY_SOLVED,1801.160397052765
10,85,-0.08884046198370121,LOCALLY_SOLVED,1801.0445201396942
10,90,-0.035587916251794804,LOCALLY_SOLVED,1803.453612089157
10,95,-0.03502005586647006,LOCALLY_SOLVED,1801.2556450366974
10,100,-0.0110832218045549,LOCALLY_SOLVED,1803.551502943039
10,105,-0.2036038662184842,LOCALLY_SOLVED,1801.5100500583649
10,110,-0.23173387491715847,LOCALLY_SOLVED,1801.2632081508636
10,115,-1.0243499111968357,LOCALLY_SOLVED,1801.7948582172394
10,120,-0.16967283771233205,LOCALLY_SOLVED,1801.862851858139
