seed,dimension,p,k,timeBoscia,solutionBoscia,terminationBoscia,numberNodesBoscia,dualGapBoscia,lbBoscia,relGapBoscia,timeBoscia_Afw,solutionBoscia_Afw,terminationBoscia_Afw,numberNodesBoscia_Afw,dualGapBoscia_Afw,lbBoscia_Afw,relGapBoscia_Afw,timeBoscia_No_As_No_Ss,solutionBoscia_No_As_No_Ss,terminationBoscia_No_As_No_Ss,numberNodesBoscia_No_As_No_Ss,dualGapBoscia_No_As_No_Ss,lbBoscia_No_As_No_Ss,relGapBoscia_No_As_No_Ss,timeBoscia_No_As,solutionBoscia_No_As,terminationBoscia_No_As,numberNodesBoscia_No_As,dualGapBoscia_No_As,lbBoscia_No_As,relGapBoscia_No_As,timeBoscia_No_Ss,solutionBoscia_No_Ss,terminationBoscia_No_Ss,numberNodesBoscia_No_Ss,dualGapBoscia_No_Ss,lbBoscia_No_Ss,relGapBoscia_No_Ss,timeBoscia_Global_Tightening,solutionBoscia_Global_Tightening,terminationBoscia_Global_Tightening,numberNodesBoscia_Global_Tightening,dualGapBoscia_Global_Tightening,lbBoscia_Global_Tightening,relGapBoscia_Global_Tightening,timeBoscia_Local_Tightening,solutionBoscia_Local_Tightening,terminationBoscia_Local_Tightening,numberNodesBoscia_Local_Tightening,dualGapBoscia_Local_Tightening,lbBoscia_Local_Tightening,relGapBoscia_Local_Tightening,timeBoscia_No_Tightening,solutionBoscia_No_Tightening,terminationBoscia_No_Tightening,numberNodesBoscia_No_Tightening,dualGapBoscia_No_Tightening,lbBoscia_No_Tightening,relGapBoscia_No_Tightening,minimumTime
5,20,4.0,100,8.175,5.1963483368745385,1,1209,0.05095143811784997,5.1453968987566885,0.009902333895789778,4.199,5.149268072572649,1,1154,0.050723214461474875,5.0985448581111745,0.0007523566970890679,5.689,5.145367439469846,1,1139,0.050027426155923926,5.095340013313922,-5.725400020386506e-6,7.699,5.145367439469846,1,1218,0.050027426155923926,5.095340013313922,-5.725400020386506e-6,8.22,5.169923472733603,1,987,0.050914142535175344,5.119009330198428,0.004766702056131221,10.529,5.115779849156898,1,853,0.048784368216541196,5.066995480940357,-0.005789351862877968,8.774,5.1963483368745385,1,1209,0.05095143811784997,5.1453968987566885,0.009902333895789778,8.49,5.1157798491568975,1,853,0.04878436821654031,5.066995480940357,-0.005789351862878142,4.199
5,21,5.0,105,17.275,5.48922185529245,1,3024,0.054301731825904476,5.434920123466545,0.009991265849785718,21.532,5.48922185529245,1,3950,0.053455795157457686,5.435766060134992,0.009991265849785718,18.986,5.48922185529245,1,4110,0.05430146703933847,5.434920388253111,0.009991265849785718,21.793,5.48922185529245,1,4377,0.05430146703933847,5.434920388253111,0.009991265849785718,18.063,5.48922185529245,1,2949,0.05346724363677424,5.435754611655676,0.009991265849785718,48.161,5.48922185529245,1,5419,0.05368664710457427,5.435535208187876,0.009991265849785718,17.702,5.48922185529245,1,3024,0.054301731825904476,5.434920123466545,0.009991265849785718,43.988,5.48922185529245,1,5570,0.05368357418221681,5.435538281110233,0.009991265849785718,17.275
5,22,5.0,110,7.432,5.183929732888859,1,903,0.05027207341570605,5.133657659473153,0.009792642351781844,6.551,5.183929732888859,1,1152,0.05021279954834057,5.133716933340518,0.009792642351781844,5.985,5.183929732888859,1,1142,0.050552039007891736,5.133377693880967,0.009792642351781844,7.661,5.183929732888859,1,1219,0.050552039007891736,5.133377693880967,0.009792642351781844,7.537,5.183929732888859,1,862,0.05030384878222627,5.133625884106633,0.009792642351781844,15.732,5.183929732888858,1,1353,0.050683944145743176,5.133245788743115,0.00979264235178167,7.476,5.183929732888859,1,903,0.05027207341570605,5.133657659473153,0.009792642351781844,13.905,5.183929732888859,1,1381,0.050838526757568836,5.13309120613129,0.009792642351781844,5.985
5,23,5.0,115,12.616,5.519353385927931,1,1755,0.053366909154145326,5.465986476773786,0.00976345429702642,14.102,5.519353385927931,1,2378,0.05419563658356186,5.465157749344369,0.00976345429702642,12.883,5.519353385927931,1,2424,0.053646215677481734,5.465707170250449,0.00976345429702642,14.771,5.519353385927931,1,2575,0.053646215677481734,5.465707170250449,0.00976345429702642,12.883,5.519353385927931,1,1695,0.05378171902033113,5.4655716669076,0.00976345429702642,25.095,5.519353385927931,1,2804,0.0542225039922446,5.4651308819356865,0.00976345429702642,12.247,5.519353385927931,1,1755,0.053366909154145326,5.465986476773786,0.00976345429702642,23.074,5.519353385927931,1,2841,0.05459641971850093,5.46475696620943,0.00976345429702642,12.247
5,24,5.0,120,24.123,5.482109670783845,1,3613,0.05424310745251848,5.427866563331326,0.00999344895819013,29.514,5.482109670783845,1,4766,0.05329432367526987,5.428815347108575,0.00999344895819013,29.659,5.482109670783845,1,4935,0.05395313595291373,5.428156534830931,0.00999344895819013,30.961,5.482109670783845,1,5252,0.05395313595291373,5.428156534830931,0.00999344895819013,24.472,5.482109670783845,1,3522,0.05425336525498281,5.427856305528862,0.00999344895819013,54.265,5.482109670783845,1,6861,0.054208455902169383,5.427901214881675,0.00999344895819013,23.941,5.482109670783845,1,3613,0.05424310745251848,5.427866563331326,0.00999344895819013,54.642,5.482109670783845,1,7119,0.05421805977671923,5.427891611007126,0.00999344895819013,23.941
5,25,5.0,125,38.846,6.063698098092319,1,6118,0.05950489843054996,6.004193199661769,0.009910556914441397,40.074,6.046821438000852,1,6709,0.059266710786424426,5.987554727214428,0.0070997446153938885,49.196,6.063698098092319,1,8330,0.05996704569492284,6.003731052397396,0.009910556914441397,52.238,6.063698098092319,1,8845,0.05996704569492284,6.003731052397396,0.009910556914441397,28.453,6.02536276274717,1,4325,0.05933078021261995,5.96603198253455,0.003525796452817924,121.649,6.062601968069142,1,14001,0.059801442791123094,6.002800525278019,0.009727996162858918,37.818,6.063698098092319,1,6118,0.05950489843054996,6.004193199661769,0.009910556914441397,110.551,6.063698098092319,1,15314,0.05998830447051251,6.003709793621806,0.009910556914441397,28.453
5,26,6.0,130,28.5,5.876645371520513,1,4411,0.057734593940468315,5.818910777580045,0.009921890220918432,36.358,5.876645371520513,1,5897,0.058059334688803865,5.818586036831709,0.009921890220918432,36.552,5.876645371520513,1,5594,0.05782125285615436,5.818824118664359,0.009921890220918432,35.346,5.876645371520513,1,5954,0.05782125285615436,5.818824118664359,0.009921890220918432,28.996,5.876645371520513,1,4309,0.05758690747835349,5.819058464042159,0.009921890220918432,88.912,5.876645371520513,1,9362,0.05773778623797288,5.81890758528254,0.009921890220918432,28.529,5.876645371520513,1,4411,0.057734593940468315,5.818910777580045,0.009921890220918432,87.682,5.876645371520513,1,9640,0.057634410639847644,5.819010960880665,0.009921890220918432,28.5
5,27,6.0,135,40.053,6.232344155179592,1,6802,0.06142539165572902,6.170918763523863,0.009954010741287486,63.351,6.2414729652030605,1,10104,0.061398341843230675,6.18007462335983,0.011433338273101465,37.325,6.1852975906476075,1,6142,0.06016714796802258,6.125130442679585,0.0023300950271355463,39.176,6.1852975906476075,1,6399,0.06016714796802258,6.125130442679585,0.0023300950271355463,66.189,6.276313525309933,1,10124,0.06018642533407714,6.216127099975856,0.017079265798969165,153.207,6.2809102698296275,1,17669,0.06202124296591727,6.21888902686371,0.017824170195842027,44.619,6.232344155179592,1,6802,0.06142539165572902,6.170918763523863,0.009954010741287486,84.612,6.2112425855073115,1,9177,0.06114919572118538,6.150093389786126,0.006534492436005047,37.325
5,28,6.0,140,49.729,6.357531325116497,1,9600,0.06273150141253936,6.294799823703958,0.009965607035876666,83.082,6.366698088453634,1,14328,0.06293430405760247,6.303763784396032,0.011421850855198501,58.108,6.337236537925623,1,10466,0.06271896257848564,6.274517575347137,0.006741551027860147,58.077,6.337236537925623,1,11055,0.06271896257848564,6.274517575347137,0.006741551027860147,59.708,6.360605429402268,1,9647,0.06289716849296845,6.2977082609093,0.010453963198402272,89.935,6.301170919279584,1,10256,0.06235214763815922,6.238818771641425,0.0010121204413260207,57.348,6.357531325116497,1,9600,0.06273150141253936,6.294799823703958,0.009965607035876666,136.796,6.342165780126578,1,16440,0.06279369611985697,6.279372084006721,0.007524616786741513,49.729
5,29,6.0,145,40.183,6.393902999859767,1,6813,0.06299071899626263,6.3309122808635045,0.009949706488062572,58.634,6.393902999859767,1,9158,0.06317648760503669,6.3307265122547305,0.009949706488062572,55.039,6.393902999859767,1,8838,0.06316662207681834,6.330736377782949,0.009949706488062572,58.9,6.393902999859767,1,9357,0.06316662207681834,6.330736377782949,0.009949706488062572,46.251,6.393902999859767,1,6671,0.06299804186930746,6.33090495799046,0.009949706488062572,122.367,6.393902999859767,1,12982,0.0631942309629343,6.330708768896833,0.009949706488062572,44.951,6.393902999859767,1,6813,0.06299071899626263,6.3309122808635045,0.009949706488062572,140.596,6.393902999859767,1,13278,0.06317515865514345,6.330727841204624,0.009949706488062572,40.183
5,30,6.0,150,56.199,6.19206643854921,1,9708,0.06117291356756027,6.13089352498165,0.009977813726220823,86.575,6.19206643854921,1,13143,0.06115483911190012,6.13091159943731,0.009977813726220823,79.131,6.19206643854921,1,12676,0.061148645165845394,6.1309177933833645,0.009977813726220823,78.372,6.19206643854921,1,13300,0.061129646434261,6.130936792114949,0.009977813726220823,64.989,6.19206643854921,1,9460,0.061194723199289314,6.130871715349921,0.009977813726220823,43.693,6.0490185074364735,1,4376,0.05568519900637359,5.9933333084301,-0.013535256578322838,62.666,6.19206643854921,1,9708,0.06117291356756027,6.13089352498165,0.009977813726220823,52.153,6.049018507436474,1,4376,0.0556851990063727,5.993333308430102,-0.013535256578322689,43.693
6,15,3.0,75,2.938,3.4208886298393053,1,44,0.029742420963018823,3.3911462088762865,0.008770610033023164,0.722,3.4208886298393053,1,33,0.03199942280892287,3.3888892070303824,0.008770610033023164,0.239,3.4208886298393053,1,52,0.030986467883677093,3.389902161955628,0.008770610033023164,0.265,3.4208886298393053,1,57,0.030986467883677093,3.389902161955628,0.008770610033023164,2.995,3.4208886298393053,1,41,0.029742420963018823,3.3911462088762865,0.008770610033023164,4.583,3.4208886298393053,1,45,0.03147495904351061,3.3894136707957947,0.008770610033023164,4.06,3.4208886298393053,1,44,0.02974242096301971,3.3911462088762856,0.008770610033023164,2.943,3.4208886298393053,1,45,0.0314749590435115,3.389413670795794,0.008770610033023164,0.239
6,16,4.0,80,2.777,4.270684159307565,1,14,0.030099062004543597,4.240585097303021,0.007097855912309451,0.687,4.270684159307565,1,18,0.032016097671298205,4.238668061636266,0.007097855912309451,0.088,4.270684159307565,1,14,0.030099062004543597,4.240585097303021,0.007097855912309451,0.121,4.270684159307565,1,15,0.030099062004543597,4.240585097303021,0.007097855912309451,2.874,4.270684159307565,1,13,0.030099062004543597,4.240585097303021,0.007097855912309451,4.365,4.270684159307565,1,14,0.03009906200454271,4.240585097303022,0.007097855912309451,2.858,4.270684159307565,1,14,0.030099062004543597,4.240585097303021,0.007097855912309451,2.788,4.270684159307565,1,14,0.030099062004543597,4.240585097303021,0.007097855912309451,0.088
6,17,4.0,85,2.786,3.43243082356611,1,13,0.024086452514132883,3.408344371051977,0.007066906947169384,0.713,3.43243082356611,1,22,0.022049167396299918,3.41038165616981,0.007066906947169384,0.057,3.43243082356611,1,13,0.024086452514132883,3.408344371051977,0.007066906947169384,0.114,3.43243082356611,1,14,0.024086452514132883,3.408344371051977,0.007066906947169384,2.825,3.43243082356611,1,12,0.024086452514132883,3.408344371051977,0.007066906947169384,4.308,3.43243082356611,1,13,0.024086452514131107,3.408344371051979,0.007066906947169384,2.829,3.43243082356611,1,13,0.024086452514132883,3.408344371051977,0.007066906947169384,2.752,3.43243082356611,1,13,0.024086452514132883,3.408344371051977,0.007066906947169384,0.057
6,18,4.0,90,2.958,3.555907125819637,1,49,0.034861417247229465,3.5210457085724074,0.009900870404026613,1.04,3.555907125819637,1,93,0.020506495351470644,3.535400630468166,0.009900870404026613,0.256,3.555907125819637,1,55,0.035100865793545655,3.520806260026091,0.009900870404026613,0.272,3.555907125819637,1,60,0.035100865793545655,3.520806260026091,0.009900870404026613,3.08,3.555907125819637,1,48,0.034795408861952204,3.5211117169576847,0.009900870404026613,4.681,3.555907125819637,1,63,0.021124178190445875,3.534782947629191,0.009900870404026613,2.955,3.555907125819637,1,49,0.034861417247229465,3.5210457085724074,0.009900870404026613,3.528,3.555907125819637,1,63,0.02112417819044543,3.5347829476291914,0.009900870404026613,0.256
6,19,4.0,95,3.208,3.882930310924795,1,103,0.03748439226919009,3.8454459186556047,0.009747736169514224,1.424,3.882930310924795,1,174,0.03444687466866281,3.848483436256132,0.009747736169514224,0.698,3.882930310924795,1,137,0.03802149094975693,3.844908819975038,0.009747736169514224,0.741,3.882930310924795,1,148,0.03802149094975693,3.844908819975038,0.009747736169514224,3.263,3.882930310924795,1,97,0.03748439226919009,3.8454459186556047,0.009747736169514224,5.075,3.882930310924795,1,106,0.036852607785653024,3.8460777031391418,0.009747736169514224,3.326,3.882930310924795,1,103,0.03748439226919009,3.8454459186556047,0.009747736169514224,3.901,3.882930310924795,1,106,0.036852607785653024,3.8460777031391418,0.009747736169514224,0.698
6,20,4.0,100,2.893,4.988954673698697,1,33,0.04368831863001521,4.945266355068682,0.008834371193219268,0.936,4.988954673698697,1,57,0.042070033181089705,4.946884640517608,0.008834371193219268,0.193,4.988954673698697,1,36,0.04094337142662674,4.948011302272071,0.008834371193219268,0.219,4.988954673698697,1,39,0.04094337142662674,4.948011302272071,0.008834371193219268,2.976,4.988954673698697,1,31,0.04368831863001521,4.945266355068682,0.008834371193219268,4.602,4.988954673698697,1,36,0.0410881173864599,4.9478665563122375,0.008834371193219268,2.958,4.988954673698697,1,33,0.04368831863001521,4.945266355068682,0.008834371193219268,3.678,4.988954673698697,1,36,0.041088117386461676,4.947866556312236,0.008834371193219268,0.193
6,21,5.0,105,2.744,4.15033550991732,1,35,0.02723026185332511,4.123105248063995,0.006604309183257227,0.814,4.15033550991732,1,45,0.028045941663944696,4.122289568253375,0.006604309183257227,0.208,4.15033550991732,1,40,0.025050074327084282,4.125285435590236,0.006604309183257227,0.215,4.15033550991732,1,43,0.025050074327084282,4.125285435590236,0.006604309183257227,2.979,4.15033550991732,1,33,0.02723026185332511,4.123105248063995,0.006604309183257227,4.608,4.15033550991732,1,35,0.02448867307620528,4.125846836841115,0.006604309183257227,2.932,4.15033550991732,1,35,0.02723026185332511,4.123105248063995,0.006604309183257227,3.619,4.15033550991732,1,35,0.024488673076204392,4.125846836841116,0.006604309183257227,0.208
6,22,5.0,110,2.795,4.080515745132351,1,16,0.030744821543546408,4.049770923588804,0.007591743366141097,0.724,4.080515745132351,1,22,0.02851702137746681,4.051998723754884,0.007591743366141097,0.102,4.080515745132351,1,16,0.030744821543546408,4.049770923588804,0.007591743366141097,0.106,4.080515745132351,1,17,0.030744821543546408,4.049770923588804,0.007591743366141097,2.87,4.080515745132351,1,15,0.030744821543546408,4.049770923588804,0.007591743366141097,4.412,4.080515745132351,1,16,0.03074482154354552,4.049770923588805,0.007591743366141097,2.889,4.080515745132351,1,16,0.030744821543546408,4.049770923588804,0.007591743366141097,3.639,4.080515745132351,1,16,0.03074482154354552,4.049770923588805,0.007591743366141097,0.102
6,23,5.0,115,3.577,4.385927740908787,1,160,0.04340622544341244,4.342521515465375,0.009995627031167565,1.992,4.385927740908787,1,233,0.04329164840240729,4.34263609250638,0.009995627031167565,1.165,4.385927740908787,1,207,0.042456868337631626,4.343470872571156,0.009995627031167565,1.428,4.385927740908787,1,220,0.042456868337631626,4.343470872571156,0.009995627031167565,3.76,4.385927740908787,1,158,0.04340622544341244,4.342521515465375,0.009995627031167565,5.596,4.385927740908787,1,205,0.04266806333198225,4.343259677576805,0.009995627031167565,3.55,4.385927740908787,1,160,0.04340622544341244,4.342521515465375,0.009995627031167565,4.474,4.385927740908787,1,205,0.04266806333198225,4.343259677576805,0.009995627031167565,1.165
6,24,5.0,120,4.074,5.446785231708145,1,261,0.052952284953555306,5.39383294675459,0.009817190386924407,3.582,5.446785231708145,1,472,0.053529710970367184,5.393255520737778,0.009817190386924407,2.03,5.446785231708145,1,338,0.05331220542726456,5.393473026280881,0.009817190386924407,2.122,5.446785231708145,1,357,0.05100253363057572,5.39578269807757,0.009817190386924407,4.3,5.446785231708145,1,253,0.052952284953555306,5.39383294675459,0.009817190386924407,5.852,5.446785231708145,1,257,0.052088533039643004,5.394696698668502,0.009817190386924407,4.004,5.446785231708145,1,261,0.052952284953555306,5.39383294675459,0.009817190386924407,4.737,5.446785231708145,1,257,0.052088533039643004,5.394696698668502,0.009817190386924407,2.03
6,25,5.0,125,2.992,4.505696077124414,1,35,0.035180084193319416,4.4705159929310945,0.007869356523709379,0.981,4.505696077124414,1,49,0.03807357833000058,4.467622498794413,0.007869356523709379,0.264,4.505696077124414,1,43,0.03374224935674697,4.471953827767667,0.007869356523709379,0.362,4.505696077124414,1,46,0.03374224935674697,4.471953827767667,0.007869356523709379,3.078,4.505696077124414,1,33,0.035180084193319416,4.4705159929310945,0.007869356523709379,4.175,4.505696077124414,1,37,0.03874005069220665,4.466956026432207,0.007869356523709379,2.992,4.505696077124414,1,35,0.035180084193319416,4.4705159929310945,0.007869356523709379,3.463,4.505696077124414,1,37,0.03874005069220665,4.466956026432207,0.007869356523709379,0.264
6,26,6.0,130,4.299,4.700437511796861,1,310,0.045846661970166736,4.654590849826694,0.009849772718878987,5.651,4.700437511796861,1,748,0.0452724465297063,4.655165065267155,0.009849772718878987,2.552,4.700437511796861,1,422,0.045985273819019845,4.654452237977841,0.009849772718878987,2.666,4.700437511796861,1,444,0.045985273819019845,4.654452237977841,0.009849772718878987,4.66,4.700437511796861,1,299,0.045846661970166736,4.654590849826694,0.009849772718878987,8.211,4.700437511796861,1,503,0.04454966816924699,4.655887843627614,0.009849772718878987,4.308,4.700437511796861,1,310,0.045846661970166736,4.654590849826694,0.009849772718878987,7.356,4.700437511796861,1,503,0.04454966816924699,4.655887843627614,0.009849772718878987,2.552
6,27,6.0,135,3.572,4.891073030605399,1,129,0.048360868897163733,4.842712161708235,0.00998631908779496,2.21,4.891073030605399,1,248,0.046467645418240444,4.844605385187158,0.00998631908779496,1.522,4.891073030605399,1,198,0.04458525874831576,4.846487771857083,0.00998631908779496,1.596,4.891073030605399,1,209,0.04458525874831576,4.846487771857083,0.00998631908779496,3.565,4.891073030605399,1,129,0.04839495136448857,4.84267807924091,0.00998631908779496,5.32,4.891073030605398,1,171,0.04724866464967015,4.843824365955728,0.009986319087794775,3.524,4.891073030605399,1,129,0.048360868897163733,4.842712161708235,0.00998631908779496,4.751,4.891073030605398,1,171,0.04724866464967015,4.843824365955728,0.009986319087794775,1.522
6,28,6.0,140,3.67,5.7140512733941495,1,165,0.055999123797025874,5.658052149597124,0.009897244195780917,2.272,5.7140512733941495,1,310,0.05424804062289734,5.659803232771252,0.009897244195780917,1.16,5.7140512733941495,1,212,0.056246718419875386,5.657804554974274,0.009897244195780917,1.304,5.7140512733941495,1,225,0.056246718419875386,5.657804554974274,0.009897244195780917,3.727,5.7140512733941495,1,160,0.055999123797025874,5.658052149597124,0.009897244195780917,5.48,5.7140512733941495,1,178,0.05637292462656163,5.657678348767588,0.009897244195780917,3.658,5.7140512733941495,1,165,0.055999123797025874,5.658052149597124,0.009897244195780917,4.632,5.7140512733941495,1,178,0.05637292462656163,5.657678348767588,0.009897244195780917,1.16
6,29,6.0,145,3.115,5.185528324382068,1,45,0.044700157762464166,5.140828166619603,0.008695127771963082,1.192,5.185528324382068,1,81,0.04529732448577306,5.1402309998962945,0.008695127771963082,0.433,5.185528324382068,1,61,0.042754128682608084,5.1427741956994595,0.008695127771963082,0.434,5.185528324382068,1,64,0.042754128682608084,5.1427741956994595,0.008695127771963082,3.124,5.185528324382068,1,45,0.04135333715614031,5.144174987225927,0.008695127771963082,4.401,5.185528324382068,1,47,0.043912768521468415,5.141615555860599,0.008695127771963082,3.046,5.185528324382068,1,45,0.044700157762464166,5.140828166619603,0.008695127771963082,4.843,5.185528324382068,1,47,0.04391276852147108,5.1416155558605965,0.008695127771963082,0.433
6,30,6.0,150,3.501,5.145675817110071,1,129,0.04069947629630022,5.104976340813771,0.007972510268247869,2.227,5.145675817110071,1,234,0.04200695586194847,5.1036688612481225,0.007972510268247869,1.119,5.145675817110071,1,151,0.042849798172848175,5.102826018937223,0.007972510268247869,1.111,5.145675817110071,1,160,0.042849798172848175,5.102826018937223,0.007972510268247869,3.659,5.145675817110071,1,126,0.04069947629630022,5.104976340813771,0.007972510268247869,4.983,5.145675817110071,1,128,0.0437900377776419,5.101885779332429,0.007972510268247869,3.513,5.145675817110071,1,129,0.04069947629630022,5.104976340813771,0.007972510268247869,5.877,5.145675817110071,1,128,0.04379003777764012,5.101885779332431,0.007972510268247869,1.111
7,15,3.0,75,9.963,3.1573096230195286,1,1538,0.029394323186260785,3.1279152998332678,0.009397416607741148,10.846,3.1573096230195286,1,1980,0.02953343545476539,3.127776187564763,0.009397416607741148,13.726,3.1573096230195286,1,3153,0.0295631447090412,3.1277464783104874,0.009397416607741148,16.379,3.1573096230195286,1,3394,0.0295631447090412,3.1277464783104874,0.009397416607741148,10.948,3.1573096230195286,1,1567,0.029422384487002518,3.127887238532526,0.009397416607741148,17.378,3.1573096230195286,1,1995,0.03105398385185909,3.1262556391676695,0.009397416607741148,12.129,3.1573096230195286,1,1538,0.029394323186260785,3.1279152998332678,0.009397416607741148,12.216,3.1573096230195286,1,1995,0.03105398385185909,3.1262556391676695,0.009397416607741148,9.963
7,16,4.0,80,31.771,3.2775182354340826,1,5537,0.0324487676715246,3.245069467762558,0.009999406174160485,40.359,3.2775182354340826,1,7088,0.032188193486777816,3.245330041947305,0.009999406174160485,51.759,3.2775182354340826,1,10497,0.03216125775025258,3.24535697768383,0.009999406174160485,69.885,3.2775182354340826,1,11168,0.03205779601539227,3.2454604394186903,0.009999406174160485,35.371,3.2775182354340826,1,5605,0.03224493018336716,3.2452733052507154,0.009999406174160485,47.45,3.2775182354340826,1,7385,0.03232799698527966,3.245190238448803,0.009999406174160485,33.272,3.2775182354340826,1,5537,0.0324487676715246,3.245069467762558,0.009999406174160485,37.203,3.2775182354340826,1,7385,0.032327996985280105,3.2451902384488025,0.009999406174160485,31.771
7,17,4.0,85,16.921,3.1153076201338905,1,2616,0.029930958044191325,3.085376662089699,0.009700908939889155,20.939,3.1153076201338905,1,3520,0.03017975547523033,3.08512786465866,0.009700908939889155,25.864,3.1153076201338905,1,5218,0.03055383496965014,3.0847537851642404,0.009700908939889155,36.843,3.1153076201338905,1,5523,0.03055383496965014,3.0847537851642404,0.009700908939889155,17.937,3.1153076201338905,1,2652,0.030158722963070872,3.0851488971708196,0.009700908939889155,32.942,3.1153076201338905,1,3904,0.030492348966834726,3.084815271167056,0.009700908939889155,16.673,3.1153076201338905,1,2616,0.029930958044191325,3.085376662089699,0.009700908939889155,22.543,3.1153076201338905,1,3904,0.030492348966834282,3.0848152711670562,0.009700908939889155,16.673
7,18,4.0,90,38.286,3.491754799253618,1,6902,0.03451123364258901,3.457243565611029,0.009982297453922526,48.342,3.491754799253618,1,8685,0.03448243183982935,3.457272367413789,0.009982297453922526,64.95,3.491754799253618,1,13011,0.03436673364449794,3.4573880656091203,0.009982297453922526,73.103,3.491754799253618,1,13676,0.03436673364449794,3.4573880656091203,0.009982297453922526,42.149,3.491754799253618,1,7015,0.03439349286287596,3.4573613063907422,0.009982297453922526,69.14,3.491754799253618,1,9419,0.034468970570755264,3.457285828682863,0.009982297453922526,41.251,3.491754799253618,1,6902,0.03451123364258901,3.457243565611029,0.009982297453922526,63.831,3.491754799253618,1,9419,0.03446897057075393,3.4572858286828643,0.009982297453922526,38.286
7,19,4.0,95,14.886,3.1937334111517086,1,2370,0.031558249635773805,3.162175161515935,0.009979918260013433,17.205,3.1937334111517086,1,2963,0.030953901684357188,3.1627795094673514,0.009979918260013433,21.738,3.1937334111517086,1,4395,0.030994569699670738,3.162738841452038,0.009979918260013433,24.874,3.1937334111517086,1,4636,0.030879898000334638,3.162853513151374,0.009979918260013433,17.527,3.1937334111517086,1,2444,0.0310247401397028,3.162708671012006,0.009979918260013433,29.601,3.1937334111517086,1,3396,0.03147105213014667,3.162262359021562,0.009979918260013433,15.741,3.1937334111517086,1,2370,0.031558249635773805,3.162175161515935,0.009979918260013433,26.833,3.1937334111517086,1,3396,0.03147105213014667,3.162262359021562,0.009979918260013433,14.886
7,20,4.0,100,24.739,3.5343833384124004,1,4233,0.03439987942008571,3.4999834589923147,0.009828583427074204,31.246,3.5343833384124004,1,5365,0.03495067578126676,3.4994326626311336,0.009828583427074204,41.18,3.5343833384124004,1,7975,0.03473290001285623,3.499650438399544,0.009828583427074204,44.855,3.5343833384124004,1,8344,0.03489143924072957,3.499491899171671,0.009828583427074204,27.789,3.5343833384124004,1,4253,0.034666132838184094,3.4997172055742163,0.009828583427074204,48.147,3.5343833384124,1,5888,0.03498491030713602,3.499398428105264,0.009828583427074078,26.351,3.5343833384124004,1,4233,0.03439987942008571,3.4999834589923147,0.009828583427074204,51.883,3.5343833384124004,1,5888,0.03498491030713691,3.4993984281052635,0.009828583427074204,24.739
7,21,5.0,105,374.832,3.345795262964071,1,64743,0.03311717001978565,3.312678092944285,0.009997098749293607,588.907,3.345795262964071,1,101099,0.03303573584837416,3.3127595271156967,0.009997098749293607,448.719,3.345795262964071,1,100148,0.03310531190349941,3.3126899510605714,0.009997098749293607,545.127,3.345795262964071,1,103704,0.03309173107076413,3.3127035318933067,0.009997098749293607,402.594,3.345795262964071,1,65886,0.03310140694239205,3.3126938560216788,0.009997098749293607,496.826,3.345795262964071,1,77491,0.03312472228299512,3.3126705406810757,0.009997098749293607,389.68,3.345795262964071,1,64743,0.03311717001978565,3.312678092944285,0.009997098749293607,500.868,3.345795262964071,1,77491,0.03312472228299512,3.3126705406810757,0.009997098749293607,374.832
7,22,5.0,110,316.071,3.579288103178014,1,48183,0.03539886066047426,3.54388924251754,0.009988704002308859,494.018,3.5792867003675135,1,75754,0.03539313235498076,3.5438935680125327,0.009988308163047344,430.919,3.579288542075525,1,87674,0.03540281275732138,3.5438857293182036,0.009988827848592065,469.775,3.5792896235751943,1,90410,0.03542012996390387,3.5438694936112904,0.009989133021692962,320.364,3.5792876246693246,1,48652,0.03541873386601502,3.5438688908033096,0.009988568978707157,451.323,3.5792879733352994,1,65350,0.03540233410121063,3.5438856392340887,0.009988667363828953,324.724,3.579288103178014,1,48183,0.03539886066047426,3.54388924251754,0.009988704002308859,457.143,3.5792879733352994,1,65350,0.03540233410121063,3.5438856392340887,0.009988667363828953,316.071
7,23,5.0,115,239.076,3.351295718306617,1,36623,0.033160527478141244,3.318135190828476,0.009993724056150252,403.791,3.351295718306617,1,59714,0.03316360567789056,3.3181321126287266,0.009993724056150252,332.649,3.351295718306617,1,63036,0.03312647263064683,3.3181692456759704,0.009993724056150252,359.713,3.351295718306617,1,64574,0.03312663307572272,3.3181690852308945,0.009993724056150252,252.829,3.351295718306617,1,37449,0.033170086855614844,3.3181256314510024,0.009993724056150252,339.051,3.351295718306617,1,47422,0.033102520731607576,3.3181931975750096,0.009993724056150252,242.484,3.351295718306617,1,36623,0.033160527478141244,3.318135190828476,0.009993724056150252,304.057,3.351295718306617,1,47422,0.033102520731607576,3.3181931975750096,0.009993724056150252,239.076
