seed,dimension,p,k,Ns,solution,dual_gap,rel_dual_gap,ncalls,termination,time
7,50,50,25.0,5.0,0.1868425611725297,0.02417062184702007,0.14858507218417183,39961,Time limit reached,1803.505
7,50,50,25.0,10.0,0.6930363224575776,0.005778062638723491,0.008407410978583886,73,OPTIMAL,11.362
8,50,50,25.0,0.1,0.712439262522355,0.011711554157347592,0.016713416663191333,34222,Time limit reached,1803.455
8,50,50,25.0,1.0,-0.205855338816655,0.022963229479126768,0.11155032272239955,39440,Time limit reached,1803.604
8,50,50,25.0,5.0,-0.1942628435892939,0.03702557805150447,0.19059526447467795,48816,Time limit reached,1803.066
8,50,50,25.0,10.0,0.2632042841865468,0.002601080192473959,0.009980998516553612,1281,OPTIMAL,14.805
9,50,50,25.0,0.1,0.7862469046400222,0.009019856335842125,0.011605175547508817,32010,Time limit reached,1803.271
9,50,50,25.0,1.0,0.14752985025795365,0.02771649989937601,0.2313306473479459,42126,Time limit reached,1804.108
9,50,50,25.0,5.0,0.14439303451867605,0.024553550923841982,0.20488698872280867,46627,Time limit reached,1803.837
9,50,50,25.0,10.0,0.6407601766805252,0.004350702398998263,0.006836325628102848,79,OPTIMAL,11.595
10,50,50,25.0,0.1,0.8563482036197129,0.02768722184051986,0.03341200134833604,35129,Time limit reached,1802.706
10,50,50,25.0,1.0,0.5019220574684387,0.03174323254818745,0.06751310536703038,42970,Time limit reached,1804.793
10,50,50,25.0,5.0,0.5002875772255848,0.0300955185871713,0.06400686280053768,28394,Time limit reached,1803.609
10,50,50,25.0,10.0,0.8661406604567691,0.004954768906420104,0.005753425543816431,28,OPTIMAL,10.416
1,70,70,35.0,0.1,0.44031746021692914,0.02174223847775597,0.051943443731373606,20453,Time limit reached,1804.636
1,70,70,35.0,1.0,-1.2120706695776509,0.2250726299402881,0.18569266263881729,15674,Time limit reached,1801.791
1,70,70,35.0,5.0,-1.4664790125244545,0.1799530502842297,0.12271096193490794,37175,Time limit reached,1802.097
1,70,70,35.0,10.0,0.222155029389831,0.0021018820543758643,0.009551701849425024,3371,OPTIMAL,27.431
2,70,70,35.0,0.1,0.8635729374480843,0.0467367541414232,0.05721680196906389,18676,Time limit reached,1801.789
2,70,70,35.0,1.0,0.2843021667961945,0.036331897023491905,0.14651714924049108,25130,Time limit reached,1801.678
2,70,70,35.0,5.0,0.28582501996519755,0.03763075618301598,0.15161815430207207,33222,Time limit reached,1801.912
2,70,70,35.0,10.0,0.8199684635575483,0.0043973834539913215,0.005391784433348182,35,OPTIMAL,10.955
3,70,70,35.0,0.1,0.6322465991864024,0.007545565063127979,0.01207868188295489,20105,Time limit reached,1804.905
3,70,70,35.0,1.0,-0.8262712854632354,0.09421666352843872,0.11402630732304547,40535,Time limit reached,1801.803
3,70,70,35.0,5.0,-0.9394368465969277,0.09627816907458897,0.10248498281002366,31091,Time limit reached,1801.934
3,70,70,35.0,10.0,0.4424477914966953,0.004380438141073251,0.00999946265686962,439,OPTIMAL,16.917
4,70,70,35.0,0.1,0.8934130266358712,0.06591668956070285,0.07965798349475363,35018,Time limit reached,1801.778
4,70,70,35.0,1.0,0.5297678963076655,0.05635197353323901,0.11903269582271661,25485,Time limit reached,1801.88
4,70,70,35.0,5.0,0.5310425371699998,0.05757781677795015,0.12160951872036671,32427,Time limit reached,1801.824
4,70,70,35.0,10.0,0.9083951234420451,0.005029977483796522,0.005568044667542437,102,OPTIMAL,12.962
5,70,70,35.0,0.1,0.470325468099427,0.021964256979313423,0.048987861649408646,17705,Time limit reached,1805.195
5,70,70,35.0,1.0,-1.3961402249775712,0.18884666066871092,0.13526339066102383,23131,Time limit reached,1801.878
5,70,70,35.0,5.0,-1.7944355289815577,0.07871117359058633,0.04386402984077077,25002,Time limit reached,1805.757
5,70,70,35.0,10.0,0.298611753130175,0.002928526974200263,0.009904271582370542,1057,OPTIMAL,18.893
6,70,70,35.0,0.1,0.7779321759254076,0.004501743048576534,0.005820488640241335,29263,Time limit reached,1804.14
6,70,70,35.0,1.0,0.12583764119430313,0.05670603528200502,0.8202620861136013,21920,Time limit reached,1801.951
6,70,70,35.0,5.0,0.1291576448029713,0.059777895115412844,0.8616043641640947,37957,Time limit reached,1801.779
6,70,70,35.0,10.0,0.8271328481416219,0.0070221865168645925,0.008562486558768337,110,OPTIMAL,11.391
7,70,70,35.0,0.1,0.8950657649385793,0.05577722421010167,0.06645774546342394,29149,Time limit reached,1801.723
7,70,70,35.0,1.0,0.5380874348374264,0.04287303394073727,0.08657469141266225,25016,Time limit reached,1801.822
7,70,70,35.0,5.0,0.5415998596926579,0.04621778023764217,0.09329723894834407,34017,Time limit reached,1801.797
7,70,70,35.0,10.0,0.8199262229443877,0.007735183086478692,0.009523846862225844,104,OPTIMAL,11.144
8,70,70,35.0,0.1,0.9428759082602531,0.03130318957273204,0.034339761305935364,31243,Time limit reached,1801.695
8,70,70,35.0,1.0,0.840623895935512,0.03229574755713882,0.03995375841102269,28610,Time limit reached,1801.968
8,70,70,35.0,5.0,0.8406554419741952,0.03224864658681015,0.03989160750604123,31089,Time limit reached,1802.042
8,70,70,35.0,10.0,0.9755476896653795,0.008427581774912318,0.008714100457796291,31,OPTIMAL,9.479
9,70,70,35.0,0.1,0.22895179621613856,0.02194575570954635,0.10601504987893083,26523,Time limit reached,1805.158
9,70,70,35.0,1.0,-1.970813696168218,0.30880247858298593,0.15668780828110715,22273,Time limit reached,1801.776
9,70,70,35.0,5.0,-2.6267139222402522,0.1387478213363882,0.0528218243188257,26220,Time limit reached,1804.881
9,70,70,35.0,10.0,0.29867031625561985,0.0028385669133338953,0.00959520713934457,1038,OPTIMAL,17.795
10,70,70,35.0,0.1,0.9971627249381513,0.01788320218930861,0.01826159107167928,41079,Time limit reached,1802.014
10,70,70,35.0,1.0,0.9969404444481795,0.017694562525671254,0.018069580737916747,37532,Time limit reached,1801.842
10,70,70,35.0,5.0,0.9971470436774174,0.01818034188354445,0.018570950217438983,30313,Time limit reached,1801.902
10,70,70,35.0,10.0,0.9995257767164175,0.007639395341641486,0.007701885503310488,33,OPTIMAL,9.397
1,90,90,45.0,0.1,0.836027139905809,0.0761707801024536,0.100243656738184,22792,Time limit reached,1801.787
1,90,90,45.0,1.0,0.02910851070751062,0.05770588473122264,Inf,9756,Time limit reached,1802.006
1,90,90,45.0,5.0,0.016460859681873594,0.04493555204700102,Inf,15610,Time limit reached,1805.229
1,90,90,45.0,10.0,0.791877428349506,0.007679003658215611,0.00979216919651241,41,OPTIMAL,9.967
2,90,90,45.0,0.1,0.8229861560750843,0.08861797527374449,0.1206724060089925,17401,Time limit reached,1801.819
2,90,90,45.0,1.0,-0.08708080596984231,0.05793729368270083,0.6653279449752174,17176,Time limit reached,1801.935
2,90,90,45.0,5.0,-0.08440431160801304,0.061684854608243994,0.7308258717246366,15669,Time limit reached,1801.983
2,90,90,45.0,10.0,0.628870644697079,0.0059268398597528416,0.009514244806239884,27,OPTIMAL,9.875
3,90,90,45.0,0.1,0.4511744564812673,0.034363820610602724,0.08244468267663338,9446,Time limit reached,1809.402
3,90,90,45.0,1.0,-0.308388138554239,0.3236427858974868,1.0494657395539382,18106,Time limit reached,1802.075
3,90,90,45.0,5.0,-0.3250111533583346,0.3177361230231753,0.9776160594490788,14855,Time limit reached,1801.987
3,90,90,45.0,10.0,0.9616811434785802,0.004020701919963621,0.0041984629890525985,32,OPTIMAL,10.204
4,90,90,45.0,0.1,0.4381259172059552,0.019593286781431574,0.0468142394574058,10124,Time limit reached,1809.134
4,90,90,45.0,1.0,-1.3631633489115382,0.23934511246707935,0.17558065411470472,14547,Time limit reached,1801.79
4,90,90,45.0,5.0,-1.6593521636392077,0.23920166386430552,0.14415364568525374,20062,Time limit reached,1802.015
4,90,90,45.0,10.0,0.4474887251404965,0.0042080140268779265,0.009492887737674104,42,OPTIMAL,10.198
5,90,90,45.0,0.1,0.8692761132992008,0.08949754775528862,0.11477302879293966,19003,Time limit reached,1801.753
5,90,90,45.0,1.0,0.3370039597128762,0.07813377963609147,0.3018261107282261,11199,Time limit reached,1801.828
5,90,90,45.0,5.0,0.33720480256808666,0.07815509326311149,0.3016992123743351,16852,Time limit reached,1801.882
5,90,90,45.0,10.0,0.9588344184744112,0.006306673327742152,0.006620986485565371,95,OPTIMAL,13.09
6,90,90,45.0,0.1,0.8394008620905159,0.09959413932400807,0.13462183602708516,13737,Time limit reached,1801.671
6,90,90,45.0,1.0,0.060655782337839144,0.08301307276897155,Inf,9462,Time limit reached,1802.181
6,90,90,45.0,5.0,0.06197403179899344,0.08413973424508839,Inf,16610,Time limit reached,1801.956
6,90,90,45.0,10.0,0.8035913726436295,0.005946595427658519,0.0074551925838642,113,OPTIMAL,12.648
7,90,90,45.0,0.1,0.8450846270109141,0.05873356223861259,0.07469127323636254,25738,Time limit reached,1801.93
7,90,90,45.0,1.0,0.11566953655749482,0.052543805180397626,0.8323674678161619,9570,Time limit reached,1802.047
7,90,90,45.0,5.0,0.11463236076539278,0.05134454136664213,0.811286308399112,16673,Time limit reached,1802.0
7,90,90,45.0,10.0,0.7352889025292477,0.007078866785649507,0.009720913525204378,41,OPTIMAL,10.091
8,90,90,45.0,0.1,0.6336920308984719,0.013916289245121116,0.022453749493320265,14610,Time limit reached,1806.796
8,90,90,45.0,1.0,-0.6153319048037024,0.11108259260521991,0.18052467576934186,20070,Time limit reached,1801.761
8,90,90,45.0,5.0,-0.6820342291303931,0.1034236490590219,0.1516399685553745,16304,Time limit reached,1801.97
8,90,90,45.0,10.0,0.2393508622220805,0.002364878429745837,0.009978980156978927,2369,OPTIMAL,33.137
9,90,90,45.0,0.1,0.5088896281060962,0.02788224640602288,0.05796635866060064,6757,Time limit reached,1808.756
9,90,90,45.0,1.0,-0.8727502667658146,0.21532618108130064,0.24672141537033662,18714,Time limit reached,1801.785
9,90,90,45.0,5.0,-0.9981701457329425,0.20862081878501193,0.20900326430002028,16280,Time limit reached,1802.433
9,90,90,45.0,10.0,0.7674507788402757,0.005134426929261138,0.006735296857256029,84,OPTIMAL,12.37
10,90,90,45.0,0.1,0.8413702127272606,0.08845597129827143,0.1174847896758958,19373,Time limit reached,1801.753
10,90,90,45.0,1.0,0.08357604955508682,0.07762222540737697,13.037372868534334,10401,Time limit reached,1801.901
10,90,90,45.0,5.0,0.08090791450766951,0.07460727487628899,11.841222358553107,15891,Time limit reached,1801.969
10,90,90,45.0,10.0,0.8318817811835508,0.005911852491108149,0.0071574669800230474,38,OPTIMAL,9.997
