seed,dimension,timeBoscia,solutionBoscia,terminationBoscia,numberNodesBoscia,dualGapBoscia,lbBoscia,relGapBoscia,timeBoscia_Afw,solutionBoscia_Afw,terminationBoscia_Afw,numberNodesBoscia_Afw,dualGapBoscia_Afw,lbBoscia_Afw,relGapBoscia_Afw,timeBoscia_No_As_No_Ss,solutionBoscia_No_As_No_Ss,terminationBoscia_No_As_No_Ss,numberNodesBoscia_No_As_No_Ss,dualGapBoscia_No_As_No_Ss,lbBoscia_No_As_No_Ss,relGapBoscia_No_As_No_Ss,timeBoscia_No_As,solutionBoscia_No_As,terminationBoscia_No_As,numberNodesBoscia_No_As,dualGapBoscia_No_As,lbBoscia_No_As,relGapBoscia_No_As,timeBoscia_No_Ss,solutionBoscia_No_Ss,terminationBoscia_No_Ss,numberNodesBoscia_No_Ss,dualGapBoscia_No_Ss,lbBoscia_No_Ss,relGapBoscia_No_Ss,timeBoscia_Global_Tightening,solutionBoscia_Global_Tightening,terminationBoscia_Global_Tightening,numberNodesBoscia_Global_Tightening,dualGapBoscia_Global_Tightening,lbBoscia_Global_Tightening,relGapBoscia_Global_Tightening,timeBoscia_Local_Tightening,solutionBoscia_Local_Tightening,terminationBoscia_Local_Tightening,numberNodesBoscia_Local_Tightening,dualGapBoscia_Local_Tightening,lbBoscia_Local_Tightening,relGapBoscia_Local_Tightening,timeBoscia_No_Tightening,solutionBoscia_No_Tightening,terminationBoscia_No_Tightening,numberNodesBoscia_No_Tightening,dualGapBoscia_No_Tightening,lbBoscia_No_Tightening,relGapBoscia_No_Tightening,minimumTime
2,85,782.227,12.647034830321303,1,144209,0.12238329009824511,12.524651540223058,0.0097713928172141,1800.0,12.647034830321303,0,253197,1.6321842418310553,11.014850588490248,0.0097713928172141,1800.0,12.647034830321303,0,144128,1.3121542681300706,11.334880562191232,0.0097713928172141,1800.0,12.647034830321303,0,144326,1.0215706749591114,11.625464155362192,0.0097713928172141,988.777,12.647034830321303,1,145002,0.12214629951837175,12.524888530802931,0.0097713928172141,429.416,12.647034830321303,1,64000,0.12371216046171796,12.523322669859585,0.0097713928172141,957.859,12.647034830321303,1,133134,0.12137725385070652,12.525657576470596,0.0097713928172141,439.222,12.647034830321303,1,64000,0.12371216046171796,12.523322669859585,0.0097713928172141,429.416
2,90,433.919,17.517643141136713,1,87367,0.1683241614149651,17.349318979721748,0.009702061597444023,1800.0,17.517643141136713,0,276787,5.043706263248705,12.473936877888008,0.009702061597444023,928.543,17.517643141136713,1,85311,0.15833879188733135,17.35930434924938,0.009702061597444023,988.105,17.517643141136713,1,90301,0.1729516667865063,17.344691474350206,0.009702061597444023,690.434,17.517643141136713,1,82807,0.1631263754484138,17.3545167656883,0.009702061597444023,288.206,17.517643141136713,1,37594,0.1672886063715353,17.350354534765177,0.009702061597444023,687.99,17.517643141136713,1,87740,0.1683241614149651,17.349318979721748,0.009702061597444023,300.401,17.517643141136713,1,37594,0.16728860637195098,17.35035453476476,0.009702061597444023,288.206
2,95,1800.0,2.847123627488698,0,204337,2.8322467634962587,0.014876863992439482,190.37928725675147,1800.0,2.847123627488698,0,182457,4.074801131655318,-1.2276775041666195,190.37928725675147,1800.0,2.847123627488698,0,143115,4.120392682155221,-1.2732690546665228,190.37928725675147,1800.0,3.9333624698629706,0,127468,5.906114459943664,-1.9727519900806936,263.3945976693698,1800.0,2.847123627488698,0,216006,2.7580550171457903,0.08906861034290792,190.37928725675147,1800.0,2.847123627488698,0,265593,0.7585032227843298,2.0886204047043684,190.37928725675147,1800.0,2.847123627488698,0,201735,2.7817781147517318,0.06534551273696643,190.37928725675147,1800.0,2.847123627488698,0,248001,0.8271101679851709,2.0200134595035273,190.37928725675147,1800.0
2,100,1800.0,5.673555409956627,0,275586,1.276102117498307,4.39745329245832,0.29019117035008324,1800.0,5.673555409956627,0,238338,3.6986739459927342,1.974881463963893,0.29019117035008324,1800.0,5.673555409956627,0,126050,2.840312104693103,2.833243305263524,0.29019117035008324,1800.0,5.673555409956627,0,125211,2.748756607113717,2.9247988028429104,0.29019117035008324,1800.0,5.673555409956627,0,233814,1.5115384591412901,4.162016950815337,0.29019117035008324,1409.094,5.673555409956627,1,230957,0.05413738890933928,5.619418021047288,0.29019117035008324,1800.0,5.673555409956627,0,199769,1.7363130596832281,3.937242350273399,0.29019117035008324,1403.808,5.673555409956627,1,230957,0.05413738890933928,5.619418021047288,0.29019117035008324,1403.808
2,105,464.006,33.94358101198295,1,79485,0.3324682985672496,33.6111127134157,0.009891618328795957,1800.0,33.94358101198295,0,344638,9.532513674387737,24.411067337595213,0.009891618328795957,828.826,33.94358101198295,1,83462,0.3187870556738872,33.62479395630906,0.009891618328795957,875.326,33.94358101198295,1,77774,0.33113439645179454,33.612446615531155,0.009891618328795957,495.547,33.94358101198295,1,65646,0.30870835616975256,33.6348726558132,0.009891618328795957,279.274,33.94358101198295,1,35864,0.3038838547511915,33.63969715723176,0.009891618328795957,637.669,33.94358101198295,1,77734,0.3330955372716957,33.610485474711254,0.009891618328795957,282.313,33.94358101198295,1,35864,0.3038838547511915,33.63969715723176,0.009891618328795957,279.274
2,110,1800.0,4.135696097878222,0,185506,7.030937063329626,-2.8952409654514035,Inf,1800.0,4.434359704730175,0,180351,9.858965408694033,-5.4246057039638576,Inf,1800.0,4.434359704730175,0,128933,10.047726691791205,-5.613366987061029,Inf,1800.0,5.142027335755789,0,139439,10.407517283304651,-5.265489947548862,Inf,1800.0,4.389016442838338,0,185381,7.251491463889597,-2.8624750210512584,Inf,1800.0,4.135696097878222,0,235225,4.462626665584294,-0.32693056770607143,Inf,1800.0,5.141772007936424,0,171086,7.939780846577175,-2.798008838640751,Inf,1800.0,4.135696097878222,0,231571,4.481347070041277,-0.34565097216305496,Inf,1800.0
2,115,1800.0,23.62845063423777,0,162195,15.954159942180185,7.674290692057584,2.078910036427439,1800.0,23.62845063423777,0,172829,18.403132789078093,5.225317845159676,2.078910036427439,1800.0,23.62845063423777,0,126909,3.5142733203348193,20.11417731390295,2.078910036427439,1800.0,23.62845063423777,0,137030,2.400427313124286,21.228023321113483,2.078910036427439,1800.0,23.62845063423777,0,161617,17.009054943605122,6.619395690632647,2.078910036427439,1800.0,23.62845063423777,0,244389,3.8609953096647267,19.767455324573042,2.078910036427439,1800.0,23.62845063423777,0,170428,15.344231830788214,8.284218803449555,2.078910036427439,1800.0,23.62845063423777,0,283780,1.704225733319113,21.924224900918656,2.078910036427439,1800.0
2,120,1800.0,20.99819808604681,0,225454,11.115796698158984,9.882401387887825,1.124807246929157,1800.0,20.99819808604681,0,172560,18.634438024503368,2.3637600615434415,1.124807246929157,1800.0,20.99819808604681,0,119169,9.664389607684587,11.333808478362222,1.124807246929157,1800.0,20.99819808604681,0,121503,9.718949980087034,11.279248105959775,1.124807246929157,1800.0,20.99819808604681,0,195322,10.661918892565371,10.336279193481438,1.124807246929157,1085.0,20.99819808604681,1,146746,0.20566146631840354,20.792536619728406,1.124807246929157,1800.0,20.99819808604681,0,172187,11.699013938176147,9.299184147870662,1.124807246929157,1129.009,20.99819808604681,1,146746,0.20566146631840354,20.792536619728406,1.124807246929157,1085.0
3,20,3.43,4.20407077799835,1,1772,0.0,4.20407077799835,0.0,9.51,4.20407077799835,1,2609,0.02869705544179446,4.1753737225565555,0.0,7.984,4.20407077799835,1,2346,0.0,4.20407077799835,0.0,7.084,4.20407077799835,1,2293,0.0,4.20407077799835,0.0,6.916,4.20407077799835,1,1773,0.0,4.20407077799835,0.0,9.827,4.20407077799835,1,1743,0.0,4.20407077799835,0.0,7.915,4.20407077799835,1,1772,0.0,4.20407077799835,0.0,10.519,4.20407077799835,1,1743,0.0,4.20407077799835,0.0,3.43
3,25,7.996,-1.2079100763198598,1,3003,0.012068286236987635,-1.2199783625568474,0.009991046911170812,30.566,-1.2079100763198598,1,5991,0.011786729131099793,-1.2196968054509596,0.009991046911170812,25.218,-1.2079100763198598,1,4140,0.0042130073351867026,-1.2121230836550465,0.009991046911170812,26.207,-1.2079100763198598,1,4197,0.004261315121945053,-1.2121713914418049,0.009991046911170812,12.235,-1.2079100763198598,1,2949,0.004829061228961873,-1.2127391375488217,0.009991046911170812,15.583,-1.2079100763198598,1,2905,0.004068577486650682,-1.2119786538065105,0.009991046911170812,14.671,-1.2079100763198598,1,2950,0.009456553677654966,-1.2173666299975148,0.009991046911170812,16.56,-1.2079100763198598,1,2905,0.004068577486650682,-1.2119786538065105,0.009991046911170812,7.996
3,30,861.083,-11.64065520659113,1,21176,0.11569662138820469,-11.756351827979335,0.00993901282487049,1123.296,-11.64065520659113,1,26710,0.1161255089827371,-11.756780715573868,0.00993901282487049,663.402,-11.64065520659113,1,25689,0.11582826385017242,-11.756483470441303,0.00993901282487049,692.872,-11.64065520659113,1,23613,0.11629807949127624,-11.756953286082407,0.00993901282487049,625.006,-11.64065520659113,1,21463,0.11592692373397995,-11.75658213032511,0.00993901282487049,781.263,-11.64065520659113,1,24925,0.11461055233380435,-11.755265758924935,0.00993901282487049,731.057,-11.64065520659113,1,21441,0.11569571509561527,-11.756350921686746,0.00993901282487049,746.781,-11.64065520659113,1,24925,0.11461055233380435,-11.755265758924935,0.00993901282487049,625.006
3,35,48.667,-0.2880865954664351,1,14163,2.9718032139136596e-5,-0.28811631349857425,0.00010315659460316346,168.419,-0.2880865954664351,1,39367,3.006755881251877e-5,-0.28811666302524763,0.00010315659460316346,110.563,-0.2880865954664342,1,19249,0.00012077511402441843,-0.28820737058045864,0.00010315659460624681,130.849,-0.2880865954664342,1,18729,0.00016364006640134932,-0.2882502355328356,0.00010315659460624681,64.446,-0.2880865954664342,1,13858,2.886617467279251e-5,-0.288115461641107,0.00010315659460624681,55.736,-0.2880865954664342,1,11376,0.002779299576971539,-0.29086589504340576,0.00010315659460624681,63.143,-0.2880865954664342,1,14163,2.9718032140912953e-5,-0.28811631349857514,0.00010315659460624681,63.229,-0.2880865954664342,1,11376,0.002779299576971539,-0.29086589504340576,0.00010315659460624681,48.667
3,40,19.188,10.050698707324818,1,4823,0.09033758358899213,9.960361123735826,0.00906970966883069,61.856,10.050698707324818,1,8405,0.09575983126868515,9.954938876056133,0.00906970966883069,45.195,10.050698707324818,1,7632,0.06517130476506061,9.985527402559757,0.00906970966883069,47.558,10.050698707324818,1,6472,0.06869024923219058,9.982008458092627,0.00906970966883069,51.994,10.050698707324818,1,5024,0.06515939120366276,9.985539316121155,0.00906970966883069,25.481,10.050698707324818,1,4102,0.06518921706180869,9.98550949026301,0.00906970966883069,28.211,10.050698707324818,1,4823,0.09033758358910937,9.960361123735709,0.00906970966883069,27.399,10.050698707324818,1,4102,0.06518921706180869,9.98550949026301,0.00906970966883069,19.188
3,45,81.729,4.9990692537816654,1,22517,0.049443767836515384,4.94962548594515,0.009989395758712421,328.715,4.9990692537816654,1,54644,0.04855412891958455,4.950515124862081,0.009989395758712421,261.372,4.9990692537816654,1,32030,0.049439792576023045,4.949629461205642,0.009989395758712421,371.323,4.9990692537816654,1,30489,0.04945545340409385,4.949613800377572,0.009989395758712421,133.239,4.9990692537816654,1,22675,0.049431486621016596,4.949637767160649,0.009989395758712421,90.003,4.9990692537816654,1,15804,0.04744865265535214,4.951620601126313,0.009989395758712421,130.022,4.9990692537816654,1,22517,0.04944376783651716,4.949625485945148,0.009989395758712421,99.293,4.9990692537816654,1,15804,0.04744865265535214,4.951620601126313,0.009989395758712421,81.729
3,50,534.296,3.43621272680128,1,111252,0.033226352247553326,3.4029863745537265,0.009763880483333022,1460.295,3.4362127268012794,1,402631,0.033188269191215536,3.403024457610064,0.00976388048333289,1280.935,3.4362127268012794,1,158247,0.031189003788438807,3.4050237230128406,0.00976388048333289,1082.605,3.4362127268012794,1,136782,0.03348122108539142,3.402731505715888,0.00976388048333289,595.493,3.4362127268012794,1,114578,0.033226459198447245,3.402986267602832,0.00976388048333289,432.462,3.4362127268012794,1,76880,0.032707492825447826,3.4035052339758316,0.00976388048333289,620.274,3.4362127268012794,1,111300,0.03322540416788433,3.402987322633395,0.00976388048333289,434.075,3.4362127268012794,1,76880,0.032707492825447826,3.4035052339758316,0.00976388048333289,432.462
3,55,335.349,5.481378312318317,1,83971,0.05394765293843218,5.427430659379885,0.009939814310699274,1454.994,5.481378312318317,1,402791,0.053824396173648204,5.427553916144669,0.009939814310699274,1029.637,5.481378312318317,1,113851,0.05038987966905584,5.4309884326492615,0.009939814310699274,1029.523,5.481378312318317,1,115004,0.050967289538862204,5.430411022779455,0.009939814310699274,515.431,5.481378312318317,1,86467,0.048398675787081125,5.432979636531236,0.009939814310699274,312.148,5.481378312318317,1,50933,0.05372576484956415,5.427652547468753,0.009939814310699274,533.705,5.481378312318317,1,83971,0.053947652938385104,5.427430659379932,0.009939814310699274,313.892,5.481378312318317,1,50933,0.05372576484956415,5.427652547468753,0.009939814310699274,312.148
3,60,63.612,19.405259896663715,1,16447,0.18646438203587223,19.218795514627843,0.009702188771088706,514.99,19.405259896663715,1,112924,0.1902272913547307,19.215032605308984,0.009702188771088706,197.788,19.405259896663715,1,23865,0.18806800741892715,19.217191889244788,0.009702188771088706,169.136,19.405259896663715,1,20562,0.1817802405061144,19.2234796561576,0.009702188771088706,140.048,19.405259896663715,1,17293,0.18487899077644698,19.220380905887268,0.009702188771088706,79.172,19.405259896663715,1,12094,0.17692656358267556,19.22833333308104,0.009702188771088706,102.284,19.405259896663715,1,16447,0.1864643820352896,19.218795514628425,0.009702188771088706,78.96,19.405259896663715,1,12094,0.17692656358267556,19.22833333308104,0.009702188771088706,63.612
3,65,847.701,3.6627533428631693,1,154722,0.03443158057398765,3.6283217622891817,0.009489671211591794,1800.0,3.6627533428631693,0,469566,0.17530505031322008,3.4874482925499493,0.009489671211591794,1800.0,3.6627533428631693,0,193249,0.29811457532928465,3.3646387675338847,0.009489671211591794,1800.0,3.6627533428631693,0,187114,0.17637931353371972,3.4863740293294496,0.009489671211591794,867.848,3.6627533428631693,1,167886,0.03599059849694752,3.626762744366222,0.009489671211591794,554.489,3.6627533428631693,1,92241,0.0357421265075919,3.6270112163555774,0.009489671211591794,926.382,3.6627533428631693,1,156029,0.0358054457952548,3.6269478970679145,0.009489671211591794,522.901,3.6627533428631693,1,92241,0.0357421265075919,3.6270112163555774,0.009489671211591794,522.901
3,70,1800.0,-9.518703651771796,0,238071,1.9015940366217574,-11.420297688393553,0.19977447625105943,1800.0,-9.518703651771812,0,312229,2.458111279214096,-11.976814930985908,0.19977447625105743,1800.0,-8.882064445783907,0,210531,3.2326820924784823,-12.11474653826239,0.285770640159505,1800.0,-9.232786788331172,0,186716,2.731340143534428,-11.9641269318656,0.2369285623303963,1800.0,-9.295478062212897,0,251890,2.169441079074799,-11.464919141287696,0.22858637414446417,1800.0,-9.518703651771812,0,239783,1.9847086700261727,-11.503412321797985,0.19977447625105743,1800.0,-9.518703651771812,0,238989,1.9211746483338814,-11.439878300105693,0.19977447625105743,1800.0,-9.518703651771812,0,250467,1.971339013238694,-11.490042665010506,0.19977447625105743,1800.0
3,75,1800.0,3.3435397905712,0,301701,1.521848086409991,1.8216917041612088,0.8354037529696718,1800.0,3.3435397905712,0,279821,3.7980299784980507,-0.4544901879268508,0.8354037529696718,1800.0,3.3435397905712,0,164134,2.6607555508104395,0.6827842397607604,0.8354037529696718,1800.0,3.3435397905712,0,155187,2.3767302866518283,0.9668095039193716,0.8354037529696718,1800.0,3.3435397905712,0,195438,2.0977474754505097,1.2457923151206902,0.8354037529696718,1519.32,3.3435397905712,1,264196,0.032402272682780175,3.3111375178884197,0.8354037529696718,1800.0,3.3435397905712,0,229975,1.9758965583769723,1.3676432321942276,0.8354037529696718,1425.305,3.3435397905712,1,264196,0.032402272682780175,3.3111375178884197,0.8354037529696718,1425.305
3,80,139.075,24.905690740422084,1,28362,0.23704370209647863,24.668647038325606,0.009609108344215382,495.026,24.905690740422084,1,76306,0.2439184518056159,24.66177228861647,0.009609108344215382,426.378,24.905690740422084,1,41655,0.2384626638782983,24.667228076543786,0.009609108344215382,389.089,24.905690740422084,1,35570,0.2122365174517249,24.69345422297036,0.009609108344215382,231.698,24.905690740422084,1,29234,0.2442959274986407,24.661394812923444,0.009609108344215382,138.097,24.905690740422084,1,18618,0.24449800527192522,24.66119273515016,0.009609108344215382,221.258,24.905690740422084,1,28378,0.23704370209637204,24.668647038325712,0.009609108344215382,143.697,24.905690740422084,1,18618,0.24449800527192522,24.66119273515016,0.009609108344215382,138.097
3,85,243.7,13.258941132080682,1,35982,0.10710995575949767,13.151831176321185,0.008144109692674624,1073.114,13.258941132080682,1,213535,0.1259989275922102,13.132942204488472,0.008144109692674624,599.829,13.258941132080682,1,54719,0.12949187583810584,13.129449256242577,0.008144109692674624,502.367,13.258941132080682,1,45788,0.13061144855586626,13.128329683524816,0.008144109692674624,284.105,13.258941132080682,1,39807,0.12278055887614592,13.136160573204537,0.008144109692674624,156.747,13.258941132080682,1,21419,0.12916842704301246,13.12977270503767,0.008144109692674624,286.879,13.258941132080682,1,36225,0.1259396729779656,13.133001459102717,0.008144109692674624,164.26,13.258941132080682,1,21419,0.12916842704279752,13.129772705037885,0.008144109692674624,156.747
3,90,614.405,8.285236923504623,1,109143,0.07425082688917328,8.21098609661545,0.009042863550795598,1800.0,8.285236923504623,0,327395,3.95278059244375,4.3324563310608735,0.009042863550795598,1722.907,8.285236923504623,1,142879,0.0666917701827554,8.218545153321868,0.009042863550795598,1644.2,8.285236923504623,1,133757,0.07474502258126314,8.21049190092336,0.009042863550795598,842.074,8.285236923504623,1,114259,0.08047478049497414,8.20476214300965,0.009042863550795598,352.507,8.285236923504623,1,49184,0.07966101589969199,8.205575907604931,0.009042863550795598,836.607,8.285236923504623,1,108507,0.07425082688914486,8.210986096615478,0.009042863550795598,368.393,8.285236923504623,1,49184,0.07966101589969199,8.205575907604931,0.009042863550795598,352.507
3,95,252.547,9.229624282947771,1,45747,0.05925233543646158,9.17037194751131,0.006461279408905732,1589.525,9.229624282947771,1,252123,0.08642228492606918,9.143201998021702,0.006461279408905732,750.656,9.229624282947771,1,70905,0.08770549270227335,9.141918790245498,0.006461279408905732,919.379,9.229624282947771,1,56371,0.08998899548448414,9.139635287463287,0.006461279408905732,358.955,9.229624282947771,1,45573,0.08545286135902863,9.144171421588743,0.006461279408905732,185.411,9.229624282947771,1,24344,0.09121738839668225,9.138406894551089,0.006461279408905732,379.607,9.229624282947771,1,46471,0.09056591763069122,9.13905836531708,0.006461279408905732,177.823,9.229624282947771,1,24344,0.09121738839667337,9.138406894551098,0.006461279408905732,177.823
3,100,304.738,29.25283530545489,1,50409,0.2654471582010558,28.987388147253835,0.009157332728723383,1800.0,29.25283530545489,0,357794,5.919073927630517,23.333761377824374,0.009157332728723383,759.92,29.25283530545489,1,63308,0.26899294934209905,28.983842356112792,0.009157332728723383,639.907,29.25283530545489,1,51297,0.26228911916372866,28.990546186291162,0.009157332728723383,479.989,29.25283530545489,1,52894,0.2620834637584686,28.990751841696422,0.009157332728723383,189.42,29.25283530545489,1,23623,0.28267792671854153,28.97015737873635,0.009157332728723383,469.574,29.25283530545489,1,53493,0.28480457838327666,28.968030727071614,0.009157332728723383,190.995,29.25283530545489,1,23623,0.28267792671854153,28.97015737873635,0.009157332728723383,189.42
3,105,1800.0,6.638772394916881,0,298185,2.7399298203145186,3.8988425746023623,0.7027546683117772,1800.0,6.638772394916881,0,180582,4.932978298424596,1.7057940964922853,0.7027546683117772,1800.0,6.638772394916881,0,113630,5.1360441942716495,1.5027282006452314,0.7027546683117772,1800.0,6.638772394916881,0,115338,4.854245136607727,1.7845272583091543,0.7027546683117772,1800.0,6.638772394916881,0,216523,3.2332770315856596,3.4054953633312213,0.7027546683117772,1800.0,6.638772394916881,0,263249,0.7890221132053385,5.849750281711542,0.7027546683117772,1800.0,6.638772394916881,0,172085,3.519045858153225,3.1197265367636557,0.7027546683117772,1800.0,6.638772394916881,0,256786,0.8290555154694186,5.809716879447462,0.7027546683117772,1800.0
3,110,1800.0,-5.547726569960663,0,170264,9.821809895070002,-15.369536465030665,1.770420688765064,1800.0,-4.452544917506884,0,180575,12.183890422417853,-16.636435339924738,2.4518543326984643,1800.0,-4.6192544576219525,0,163028,13.94477644051275,-18.564030898134703,2.327276426538989,1800.0,-4.606404767702614,0,136886,13.277309901610153,-17.883714669312766,2.3365579535677727,1800.0,-5.536116869721383,0,192452,9.909677632825439,-15.445794502546821,1.7762304927287726,1800.0,-5.547697572992888,0,202621,9.875248809427674,-15.422946382420562,1.770435169330808,1800.0,-4.95203614249386,0,170653,10.440250883293519,-15.392287025787379,2.1036801878611735,1800.0,-5.547697572992888,0,200642,9.87787381519838,-15.425571388191267,1.770435169330808,1800.0
3,115,1800.0,6.698316420954534,0,226650,7.721410061037982,-1.0230936400834487,Inf,1800.0,6.698316420954534,0,200201,9.970690581494106,-3.272374160539572,Inf,1800.0,6.698316420954534,0,101503,8.29610870007318,-1.5977922791186465,Inf,1800.0,6.698316420954534,0,109566,9.05835198014542,-2.3600355591908873,Inf,1800.0,6.831804241942962,0,165576,8.035429926019546,-1.2036256840765844,Inf,1800.0,6.698316420954534,0,237261,2.978015114260945,3.720301306693589,Inf,1800.0,6.831804241942962,0,174523,8.412068064679492,-1.58026382273653,Inf,1800.0,6.698316420954534,0,230490,3.0652442932053994,3.6330721277491342,Inf,1800.0
3,120,1103.077,37.13028787025724,1,156139,0.3628572774547649,36.76743059280248,0.00986898653521351,1800.0,37.13028787025724,0,184028,19.228094121366773,17.90219374889047,0.00986898653521351,1800.0,37.13028787025724,0,117500,2.8236046472685743,34.30668322298867,0.00986898653521351,1794.54,37.13028787025724,1,124774,0.31975689634656845,36.81053097391067,0.00986898653521351,1448.729,37.13028787025724,1,183103,0.34569603162234586,36.784591838634896,0.00986898653521351,434.808,37.13028787025724,1,49828,0.35222508592615753,36.778062784331084,0.00986898653521351,1411.06,37.13028787025724,1,158898,0.3568251786546739,36.77346269160257,0.00986898653521351,440.04,37.13028787025724,1,49828,0.35222508592615753,36.778062784331084,0.00986898653521351,434.808
4,20,10.988,-0.10255377782761688,1,5207,0.0,-0.10255377782761688,0.0,51.044,-0.10255377782761688,1,14065,0.0001122323698377059,-0.10266601019745458,0.0,36.184,-0.10255377782761688,1,6952,0.0,-0.10255377782761688,0.0,33.174,-0.10255377782761688,1,7122,0.0,-0.10255377782761688,0.0,18.762,-0.10255377782761688,1,5139,0.0,-0.10255377782761688,0.0,21.022,-0.10255377782761688,1,5419,0.0005794047812655023,-0.10313318260888238,0.0,19.783,-0.10255377782761688,1,5207,0.0,-0.10255377782761688,0.0,23.536,-0.10255377782761688,1,5419,0.0005794047812655023,-0.10313318260888238,0.0,10.988
4,25,4.339,3.9673796980592613,1,2005,0.024549159929929676,3.9428305381293316,0.006226278226397469,22.013,3.9673796980592613,1,4911,0.02404579661045192,3.9433339014488094,0.006226278226397469,11.594,3.9673796980592613,1,2831,0.02536979804160655,3.9420099000176547,0.006226278226397469,12.422,3.9673796980592613,1,2611,0.03600239404379879,3.9313773040154625,0.006226278226397469,8.885,3.9673796980592613,1,1973,0.03574928707709546,3.931630410982166,0.006226278226397469,10.203,3.9673796980592613,1,1804,0.02470910653779912,3.942670591521462,0.006226278226397469,10.266,3.9673796980592613,1,2005,0.02454915992993456,3.9428305381293267,0.006226278226397469,10.652,3.9673796980592613,1,1804,0.02470910653779912,3.942670591521462,0.006226278226397469,4.339
4,30,11.08,4.469739487754895,1,3369,0.015903915151039172,4.453835572603856,0.0035708357194114445,34.611,4.469739487754895,1,7237,0.03740681531361112,4.432332672441284,0.0035708357194114445,26.397,4.469739487754895,1,4770,0.031059507130599684,4.438679980624295,0.0035708357194114445,24.223,4.469739487754895,1,4405,0.015984741735741714,4.453754746019153,0.0035708357194114445,18.385,4.469739487754895,1,3462,0.01593474353648272,4.453804744218412,0.0035708357194114445,15.448,4.469739487754895,1,2828,0.04290026443868644,4.426839223316208,0.0035708357194114445,18.067,4.469739487754895,1,3369,0.015903915151040948,4.453835572603854,0.0035708357194114445,16.987,4.469739487754895,1,2828,0.04290026443868644,4.426839223316208,0.0035708357194114445,11.08
4,35,30.778,9.528010025567454,1,10977,0.06732324869779482,9.46068677686966,0.007116105869015004,106.592,9.528010025567454,1,22982,0.08045935037221952,9.447550675195235,0.007116105869015004,94.916,9.528010025567454,1,15216,0.07064403857443402,9.45736598699302,0.007116105869015004,97.706,9.528010025567454,1,14465,0.08008163336777585,9.447928392199678,0.007116105869015004,55.738,9.528010025567454,1,11437,0.04546828066486164,9.482541744902592,0.007116105869015004,47.722,9.528010025567454,1,8628,0.07674204600916035,9.451267979558294,0.007116105869015004,51.835,9.528010025567454,1,10977,0.06732324869783923,9.460686776869615,0.007116105869015004,49.017,9.528010025567454,1,8628,0.07674204600916035,9.451267979558294,0.007116105869015004,30.778
4,40,16.918,7.00877873652416,1,5667,0.0656031111091373,6.943175625415023,0.009448574348170247,72.242,7.00877873652416,1,10885,0.06883683764211668,6.939941898882044,0.009448574348170247,47.636,7.00877873652416,1,7961,0.06877348426137164,6.940005252262789,0.009448574348170247,49.111,7.00877873652416,1,7410,0.0645234387637581,6.944255297760402,0.009448574348170247,53.833,7.00877873652416,1,5892,0.06840064313584371,6.940378093388317,0.009448574348170247,28.506,7.00877873652416,1,4781,0.06477461284321251,6.944004123680948,0.009448574348170247,32.169,7.00877873652416,1,5667,0.06560311110911421,6.943175625415046,0.009448574348170247,30.116,7.00877873652416,1,4781,0.06477461284321251,6.944004123680948,0.009448574348170247,16.918
4,45,1800.0,-8.907047977525995,0,282689,1.0034203090882166,-9.910468286614211,0.11265464288729751,1800.0,-8.903001252041896,0,267386,1.5988364227622363,-10.501837674804133,0.11316038334165719,1800.0,-8.907047977525977,0,245774,1.1723176611473285,-10.079365638673305,0.11265464288729973,1800.0,-8.907047977525977,0,187549,1.2361239725457036,-10.14317195007168,0.11265464288729973,1800.0,-8.907047977525977,0,290563,0.9778283595611725,-9.88487633708715,0.11265464288729973,1800.0,-8.907047977525977,0,258030,0.977782060541049,-9.884830038067026,0.11265464288729973,1800.0,-8.907047977525977,0,286371,0.9874425678609562,-9.894490545386933,0.11265464288729973,1800.0,-8.907047977525977,0,308358,0.8801367038036698,-9.787184681329647,0.11265464288729973,1800.0
4,50,62.927,12.196312427923242,1,16832,0.09744273463036635,12.098869693292876,0.00805387090699759,190.361,12.196312427923242,1,38125,0.11741861675192311,12.07889381117132,0.00805387090699759,255.396,12.196312427923242,1,23033,0.10316347677981064,12.093148951143432,0.00805387090699759,190.212,12.196312427923242,1,22217,0.11285145493008741,12.083460972993155,0.00805387090699759,104.596,12.196312427923242,1,16646,0.1190037658439227,12.07730866207932,0.00805387090699759,71.853,12.196312427923242,1,12045,0.11201523018832837,12.084297197734914,0.00805387090699759,106.676,12.196312427923242,1,16832,0.09744273463036279,12.09886969329288,0.00805387090699759,77.311,12.196312427923242,1,12045,0.11201523018832837,12.084297197734914,0.00805387090699759,62.927
4,55,82.995,9.11070901180248,1,16761,0.08952051147109685,9.021188500331384,0.009923361147792046,202.443,9.11070901180248,1,40272,0.08927799667264402,9.021431015129837,0.009923361147792046,199.893,9.11070901180248,1,24268,0.08944354417101685,9.021265467631464,0.009923361147792046,195.477,9.11070901180248,1,21118,0.08957480739294965,9.021134204409531,0.009923361147792046,96.626,9.11070901180248,1,17290,0.08961409422205335,9.021094917580427,0.009923361147792046,80.331,9.11070901180248,1,11900,0.089576669972665,9.021132341829816,0.009923361147792046,106.386,9.11070901180248,1,16761,0.08952051147106843,9.021188500331412,0.009923361147792046,79.829,9.11070901180248,1,11900,0.089576669972665,9.021132341829816,0.009923361147792046,79.829
