seed,dimension,p,k,Ns,solution,dual_gap,rel_dual_gap,ncalls,termination,time
5,70,70,35.0,0.1,0.4712555964337673,0.024865751311121953,0.055704115097623026,3784,Time limit reached,1816.359
5,70,70,35.0,1.0,-1.3961402249775712,0.18905434075335936,0.13541214368807153,3706,Time limit reached,1805.187
5,70,70,35.0,5.0,-1.7072530576030664,0.16626701413749734,0.09738861699327186,4543,Time limit reached,1807.527
5,70,70,35.0,10.0,0.29861175393450273,0.0029041072890391706,0.009820873156252966,1342,OPTIMAL,47.966
6,70,70,35.0,0.1,0.7779321759254076,0.0053712216799685075,0.0069524891860663395,2097,Time limit reached,1807.77
6,70,70,35.0,1.0,0.12583764119430313,0.05746350547456741,0.8404275223325561,3279,Time limit reached,1814.508
6,70,70,35.0,5.0,0.12892144295539273,0.06069910860639974,0.8897248853416827,4096,Time limit reached,1810.267
6,70,70,35.0,10.0,0.8271328481416219,0.0070221865168645925,0.008562486558768337,110,OPTIMAL,15.561
7,70,70,35.0,0.1,0.8950657649385793,0.05681126390087321,0.06777328822039662,2061,Time limit reached,1803.511
7,70,70,35.0,1.0,0.5380874348374264,0.04394479013406033,0.08893138571442341,3171,Time limit reached,1802.903
7,70,70,35.0,5.0,0.5412762140641039,0.046895530388164464,0.09485712516005969,4720,Time limit reached,1810.783
7,70,70,35.0,10.0,0.8199262229443877,0.007735183086478692,0.009523846862225844,104,OPTIMAL,15.702
8,70,70,35.0,0.1,0.9428759082602531,0.03227776219934064,0.035446769070383646,1963,Time limit reached,1810.301
8,70,70,35.0,1.0,0.840623895935512,0.03343896460194451,0.041426646241647845,2983,Time limit reached,1816.29
8,70,70,35.0,5.0,0.8406554419741952,0.03324825624722405,0.04117904427279536,3890,Time limit reached,1812.337
8,70,70,35.0,10.0,0.9755476896653795,0.008427581774912318,0.008714100457796291,31,OPTIMAL,13.292
9,70,70,35.0,0.1,0.22895179621613856,0.02681087080009617,0.13263455059837376,3384,Time limit reached,1813.486
9,70,70,35.0,1.0,-1.970813696168218,0.30945767173348826,0.15702025632111022,3136,Time limit reached,1802.685
9,70,70,35.0,5.0,-2.509005073293224,0.25721960704537405,0.10251856793089599,4249,Time limit reached,1802.561
9,70,70,35.0,10.0,0.29867031625561985,0.0028385669133338953,0.00959520713934457,909,OPTIMAL,35.866
10,70,70,35.0,0.1,0.9971627249381513,0.019066199585036414,0.01949316768930662,2039,Time limit reached,1806.881
10,70,70,35.0,1.0,0.9969404444481795,0.018930223135533275,0.019355854083125925,2945,Time limit reached,1803.563
10,70,70,35.0,5.0,0.9971470436774174,0.019265883477488366,0.01970166136910689,3843,Time limit reached,1809.689
10,70,70,35.0,10.0,0.9995257767164175,0.007639395341641486,0.007701885503310488,33,OPTIMAL,13.535
1,90,90,45.0,0.1,0.836027139905809,0.07772617126819092,0.10250042461087139,945,Time limit reached,1811.806
1,90,90,45.0,1.0,0.02910851070751062,0.058759087397465284,Inf,1645,Time limit reached,1817.92
1,90,90,45.0,5.0,0.016460859681873594,0.04641434398634191,Inf,2001,Time limit reached,1809.54
1,90,90,45.0,10.0,0.791877428349506,0.007679003658215611,0.00979216919651241,41,OPTIMAL,14.187
2,90,90,45.0,0.1,0.8229861560750843,0.090015095875845,0.122808526507686,1011,Time limit reached,1814.229
2,90,90,45.0,1.0,-0.08185655509841146,0.06468344012754822,0.7902047679600371,1605,Time limit reached,1833.504
2,90,90,45.0,5.0,-0.08440431160801304,0.06313832522262167,0.748046207826989,2054,Time limit reached,1805.22
2,90,90,45.0,10.0,0.628870644697079,0.0059268398597528416,0.009514244806239884,27,OPTIMAL,12.282
3,90,90,45.0,0.1,0.4511744564812673,0.03679616845185574,0.0887984952755151,1651,Time limit reached,1812.62
3,90,90,45.0,1.0,-0.3039412986114327,0.32918725457490083,1.0830619467601317,1633,Time limit reached,1826.454
3,90,90,45.0,5.0,-0.3250111533583346,0.3187520140663163,0.9807417707751175,2128,Time limit reached,1829.865
3,90,90,45.0,10.0,0.9616811434785802,0.004020701919963621,0.0041984629890525985,32,OPTIMAL,12.907
4,90,90,45.0,0.1,0.4381259172059552,0.020223573190576494,0.048393059958123305,1242,Time limit reached,1832.826
4,90,90,45.0,1.0,-1.3631633489115382,0.24061146006548562,0.17650963126144023,1524,Time limit reached,1811.828
4,90,90,45.0,5.0,-1.6593521636392077,0.24037123711424702,0.14485848295582832,2184,Time limit reached,1806.163
4,90,90,45.0,10.0,0.4474887251404965,0.0042080140268779265,0.009492887737674104,42,OPTIMAL,12.466
5,90,90,45.0,0.1,0.8692761132992008,0.09100169483735865,0.11692751641151411,1024,Time limit reached,1802.025
5,90,90,45.0,1.0,0.3370039597128762,0.07987821835979458,0.3106581936893937,1625,Time limit reached,1828.669
5,90,90,45.0,5.0,0.33720480256808666,0.07973115859267177,0.30966726287637025,2058,Time limit reached,1819.971
5,90,90,45.0,10.0,0.9588344184744112,0.006306673327742152,0.006620986485565371,95,OPTIMAL,16.183
6,90,90,45.0,0.1,0.8394008620905159,0.10033864786486701,0.13576481916342678,1045,Time limit reached,1810.263
6,90,90,45.0,1.0,0.061974031798993905,0.08591772171223819,Inf,1595,Time limit reached,1824.78
6,90,90,45.0,5.0,0.061586525543365606,0.08521187529696754,Inf,1986,Time limit reached,1826.935
6,90,90,45.0,10.0,0.8035913726436295,0.005946595427658519,0.0074551925838642,113,OPTIMAL,16.117
7,90,90,45.0,0.1,0.8450846270109141,0.06040886900814979,0.07698577201098772,940,Time limit reached,1813.093
7,90,90,45.0,1.0,0.11566953655749482,0.05375164265346992,0.8681116114315358,1618,Time limit reached,1833.842
7,90,90,45.0,5.0,0.11463236076539278,0.052632043481643416,0.848899582896789,2022,Time limit reached,1816.512
7,90,90,45.0,10.0,0.7352889025292477,0.007078866785649507,0.009720913525204378,41,OPTIMAL,12.611
8,90,90,45.0,0.1,0.6336920308984719,0.01511149441147619,0.024429307939911032,1055,Time limit reached,1811.743
8,90,90,45.0,1.0,-0.615180411461822,0.11235936033603744,0.18264456774402746,1537,Time limit reached,1811.677
8,90,90,45.0,5.0,-0.6820342291303931,0.10477807607877454,0.15362583225825574,2097,Time limit reached,1826.348
8,90,90,45.0,10.0,0.23935086246790038,0.0023686025407644584,0.009994851688445895,2784,OPTIMAL,103.831
9,90,90,45.0,0.1,0.5088896281060962,0.029270709259631877,0.06102909645439158,1524,Time limit reached,1833.202
9,90,90,45.0,1.0,-0.8773312077513368,0.21180374656196654,0.24141822915981165,1561,Time limit reached,1832.889
9,90,90,45.0,5.0,-0.9981701457329425,0.2102987531955468,0.2106842747146353,1461,Time limit reached,1844.205
9,90,90,45.0,10.0,0.7674507788402757,0.005134426929261138,0.006735296857256029,84,OPTIMAL,15.675
10,90,90,45.0,0.1,0.8413702127272606,0.0900707872771751,0.1198866713137919,1018,Time limit reached,1818.83
10,90,90,45.0,1.0,0.08357604955508682,0.07888057122581082,16.799262118620707,1669,Time limit reached,1829.583
10,90,90,45.0,5.0,0.08090791450766951,0.07584724436648346,14.987589044621544,2071,Time limit reached,1821.475
10,90,90,45.0,10.0,0.8318817811835508,0.005911852491108149,0.0071574669800230474,38,OPTIMAL,11.54
