seed,dimension,varA,M,timeBoscia,solutionBoscia,terminationBoscia,numberNodesBoscia,dualGapBoscia,lbBoscia,relGapBoscia,timeBoscia_Strong_Branching,solutionBoscia_Strong_Branching,terminationBoscia_Strong_Branching,numberNodesBoscia_Strong_Branching,dualGapBoscia_Strong_Branching,lbBoscia_Strong_Branching,relGapBoscia_Strong_Branching,timeBoscia_Hybrid_Branching_1,solutionBoscia_Hybrid_Branching_1,terminationBoscia_Hybrid_Branching_1,numberNodesBoscia_Hybrid_Branching_1,dualGapBoscia_Hybrid_Branching_1,lbBoscia_Hybrid_Branching_1,relGapBoscia_Hybrid_Branching_1,timeBoscia_Hybrid_Branching_2,solutionBoscia_Hybrid_Branching_2,terminationBoscia_Hybrid_Branching_2,numberNodesBoscia_Hybrid_Branching_2,dualGapBoscia_Hybrid_Branching_2,lbBoscia_Hybrid_Branching_2,relGapBoscia_Hybrid_Branching_2,timeBoscia_Hybrid_Branching_5,solutionBoscia_Hybrid_Branching_5,terminationBoscia_Hybrid_Branching_5,numberNodesBoscia_Hybrid_Branching_5,dualGapBoscia_Hybrid_Branching_5,lbBoscia_Hybrid_Branching_5,relGapBoscia_Hybrid_Branching_5,timeBoscia_Hybrid_Branching_10,solutionBoscia_Hybrid_Branching_10,terminationBoscia_Hybrid_Branching_10,numberNodesBoscia_Hybrid_Branching_10,dualGapBoscia_Hybrid_Branching_10,lbBoscia_Hybrid_Branching_10,relGapBoscia_Hybrid_Branching_10,timeBoscia_Hybrid_Branching_20,solutionBoscia_Hybrid_Branching_20,terminationBoscia_Hybrid_Branching_20,numberNodesBoscia_Hybrid_Branching_20,dualGapBoscia_Hybrid_Branching_20,lbBoscia_Hybrid_Branching_20,relGapBoscia_Hybrid_Branching_20,minimumTime
8,20,5,1.0,0.045,3.9688828950092234,1,15,8.994692812791527e-8,3.9688828050622953,2.266303454795599e-8,14.312,3.9688828950092234,1,15,8.994715727794755e-8,3.968882805062066,2.266303454795599e-8,8.594,3.9688828950092234,1,15,8.994692812791527e-8,3.9688828050622953,2.266303454795599e-8,9.038,3.9688828950092234,1,15,8.994692812791527e-8,3.9688828050622953,2.266303454795599e-8,7.123,3.9688828950092234,1,15,8.994692812791527e-8,3.9688828050622953,2.266303454795599e-8,6.756,3.9688828950092234,1,15,8.994692812791527e-8,3.9688828050622953,2.266303454795599e-8,7.166,3.9688828950092234,1,15,8.994692812791527e-8,3.9688828050622953,2.266303454795599e-8,0.045
9,5,1,0.1,0.226,3.912591566422815,1,64,4.962454003276662e-8,3.9125915167982748,1.2683291833484072e-8,15.261,3.9125915664228144,1,55,4.9624607978415725e-8,3.9125915167982064,1.2683291719981498e-8,9.367,3.912591566422815,1,55,4.962454003276662e-8,3.9125915167982748,1.2683291833484072e-8,9.312,3.912591566422815,1,55,4.962454003276662e-8,3.9125915167982748,1.2683291833484072e-8,7.289,3.912591566422815,1,64,4.962454003276662e-8,3.9125915167982748,1.2683291833484072e-8,6.909,3.912591566422815,1,64,4.962454003276662e-8,3.9125915167982748,1.2683291833484072e-8,7.265,3.912591566422815,1,64,4.962454003276662e-8,3.9125915167982748,1.2683291833484072e-8,0.226
9,10,5,0.1,0.183,2.7452959277722004,1,42,4.4547322275434453e-8,2.745295883224878,1.6226783621991613e-8,15.192,2.7452959277722,1,43,4.454728053104873e-8,2.7452958832249195,1.6226783460227918e-8,9.34,2.7452959277722004,1,43,4.4547322275434453e-8,2.745295883224878,1.6226783621991613e-8,9.32,2.7452959277722004,1,43,4.4547322275434453e-8,2.745295883224878,1.6226783621991613e-8,7.201,2.7452959277722004,1,42,4.4547322275434453e-8,2.745295883224878,1.6226783621991613e-8,7.343,2.7452959277722004,1,42,4.4547322275434453e-8,2.745295883224878,1.6226783621991613e-8,6.877,2.7452959277722004,1,42,4.4547322275434453e-8,2.745295883224878,1.6226783621991613e-8,0.183
9,15,1,1.0,0.234,2.1908761446624747,1,46,3.19586521690951e-8,2.1908761127038225,1.4587156244838518e-8,15.288,2.190876144662475,1,35,3.1958498070139285e-8,2.190876112703977,1.458715644753789e-8,9.337,2.1908761446624747,1,35,3.19586521690951e-8,2.1908761127038225,1.4587156244838518e-8,9.009,2.1908761446624747,1,35,3.19586521690951e-8,2.1908761127038225,1.4587156244838518e-8,6.891,2.1908761446624747,1,46,3.19586521690951e-8,2.1908761127038225,1.4587156244838518e-8,7.283,2.1908761446624747,1,46,3.19586521690951e-8,2.1908761127038225,1.4587156244838518e-8,7.28,2.1908761446624747,1,46,3.19586521690951e-8,2.1908761127038225,1.4587156244838518e-8,0.234
9,20,5,1.0,0.239,0.6513958580723096,1,41,7.921392297660645e-8,0.6513957788583866,1.2160644196287854e-7,15.307,0.6513958580723107,1,39,7.921391320664384e-8,0.6513957788583975,1.2160644366725407e-7,9.388,0.6513958580723096,1,39,7.921392297660645e-8,0.6513957788583866,1.2160644196287854e-7,9.453,0.6513958580723096,1,39,7.921392297660645e-8,0.6513957788583866,1.2160644196287854e-7,7.313,0.6513958580723096,1,41,7.921392297660645e-8,0.6513957788583866,1.2160644196287854e-7,6.926,0.6513958580723096,1,41,7.921392297660645e-8,0.6513957788583866,1.2160644196287854e-7,6.928,0.6513958580723096,1,41,7.921392297660645e-8,0.6513957788583866,1.2160644196287854e-7,0.239
10,5,1,0.1,0.22,4.524304927622753,1,60,7.977454963281616e-8,4.524304847848203,1.7632443505825564e-8,15.299,4.524304927622753,1,60,7.977460469987818e-8,4.524304847848148,1.7632443505825564e-8,9.326,4.524304927622753,1,60,7.977454963281616e-8,4.524304847848203,1.7632443505825564e-8,9.33,4.524304927622753,1,60,7.977454963281616e-8,4.524304847848203,1.7632443505825564e-8,7.249,4.524304927622753,1,60,7.977454963281616e-8,4.524304847848203,1.7632443505825564e-8,7.266,4.524304927622753,1,60,7.977454963281616e-8,4.524304847848203,1.7632443505825564e-8,7.267,4.524304927622753,1,60,7.977454963281616e-8,4.524304847848203,1.7632443505825564e-8,0.22
10,10,5,0.1,0.211,1.2815295867275722,1,39,3.765839129421522e-8,1.281529549069181,2.938550369093542e-8,15.345,1.2815295867275722,1,39,3.765836065205974e-8,1.2815295490692116,2.938550369093542e-8,9.317,1.2815295867275722,1,39,3.765839129421522e-8,1.281529549069181,2.938550369093542e-8,9.325,1.2815295867275722,1,39,3.765839129421522e-8,1.281529549069181,2.938550369093542e-8,7.283,1.2815295867275722,1,39,3.765839129421522e-8,1.281529549069181,2.938550369093542e-8,7.287,1.2815295867275722,1,39,3.765839129421522e-8,1.281529549069181,2.938550369093542e-8,7.357,1.2815295867275722,1,39,3.765839129421522e-8,1.281529549069181,2.938550369093542e-8,0.211
10,15,1,1.0,0.224,1.0517412371714123,1,37,5.974235306460685e-8,1.0517411774290593,5.680328425539516e-8,14.789,1.0517412371714123,1,37,5.974237127226445e-8,1.051741177429041,5.680328425539516e-8,8.932,1.0517412371714123,1,37,5.974235306460685e-8,1.0517411774290593,5.680328425539516e-8,9.385,1.0517412371714123,1,37,5.974235306460685e-8,1.0517411774290593,5.680328425539516e-8,7.242,1.0517412371714123,1,37,5.974235306460685e-8,1.0517411774290593,5.680328425539516e-8,7.243,1.0517412371714123,1,37,5.974235306460685e-8,1.0517411774290593,5.680328425539516e-8,7.28,1.0517412371714123,1,37,5.974235306460685e-8,1.0517411774290593,5.680328425539516e-8,0.224
10,20,5,1.0,0.218,2.5276615987871187,1,78,5.380832845958139e-8,2.5276615449787903,2.1287790118290104e-8,15.297,2.5276615987871174,1,58,4.415999343976296e-8,2.527661554627124,2.128778959121494e-8,9.021,2.527661598787119,1,58,4.4160204382137636e-8,2.5276615546269148,2.1287790293981827e-8,9.336,2.527661598787119,1,58,4.4160204382137636e-8,2.5276615546269148,2.1287790293981827e-8,7.394,2.5276615987871187,1,78,5.380832845958139e-8,2.5276615449787903,2.1287790118290104e-8,7.297,2.5276615987871187,1,78,5.380832845958139e-8,2.5276615449787903,2.1287790118290104e-8,7.36,2.5276615987871187,1,78,5.380832845958139e-8,2.5276615449787903,2.1287790118290104e-8,0.218
1,5,1,0.1,0.202,4.168537226182991,1,64,3.241544455079293e-8,4.168537193767547,7.776215742840877e-9,15.758,4.16853722618299,1,64,3.2415302442245775e-8,4.168537193767688,7.776215529773708e-9,8.993,4.168537226182991,1,64,3.241544455079293e-8,4.168537193767547,7.776215742840877e-9,9.339,4.168537226182991,1,64,3.241544455079293e-8,4.168537193767547,7.776215742840877e-9,7.256,4.168537226182991,1,64,3.241544455079293e-8,4.168537193767547,7.776215742840877e-9,7.272,4.168537226182991,1,64,3.241544455079293e-8,4.168537193767547,7.776215742840877e-9,7.32,4.168537226182991,1,64,3.241544455079293e-8,4.168537193767547,7.776215742840877e-9,0.202
1,10,5,0.1,0.033,3.903034787427202,1,16,2.1342906997290356e-8,3.903034766084295,5.468285136158945e-9,15.689,3.903034787427203,1,16,2.1342800415879992e-8,3.9030347660844025,5.468285363719926e-9,8.989,3.903034787427202,1,16,2.1342906997290356e-8,3.903034766084295,5.468285136158945e-9,9.016,3.903034787427202,1,16,2.1342906997290356e-8,3.903034766084295,5.468285136158945e-9,7.13,3.903034787427202,1,16,2.1342906997290356e-8,3.903034766084295,5.468285136158945e-9,6.746,3.903034787427202,1,16,2.1342906997290356e-8,3.903034766084295,5.468285136158945e-9,6.767,3.903034787427202,1,16,2.1342906997290356e-8,3.903034766084295,5.468285136158945e-9,0.033
1,15,1,1.0,0.224,4.7985761081539176,1,65,4.1169055720047254e-8,4.798576066984862,8.579431720025942e-9,15.863,4.7985761081539176,1,65,4.116901042294785e-8,4.798576066984907,8.579431720025942e-9,9.085,4.7985761081539176,1,65,4.1169055720047254e-8,4.798576066984862,8.579431720025942e-9,9.355,4.7985761081539176,1,65,4.1169055720047254e-8,4.798576066984862,8.579431720025942e-9,7.353,4.7985761081539176,1,65,4.1169055720047254e-8,4.798576066984862,8.579431720025942e-9,7.253,4.7985761081539176,1,65,4.1169055720047254e-8,4.798576066984862,8.579431720025942e-9,7.3,4.7985761081539176,1,65,4.1169055720047254e-8,4.798576066984862,8.579431720025942e-9,0.224
1,20,5,1.0,0.211,2.116421835990861,1,38,3.019439098750354e-8,2.11642180579647,1.4266717014919683e-8,15.822,2.1164218359908626,1,38,3.0194258204829794e-8,2.1164218057966044,1.4266717854240482e-8,9.539,2.116421835990861,1,38,3.019439098750354e-8,2.11642180579647,1.4266717014919683e-8,9.44,2.116421835990861,1,38,3.019439098750354e-8,2.11642180579647,1.4266717014919683e-8,7.012,2.116421835990861,1,38,3.019439098750354e-8,2.11642180579647,1.4266717014919683e-8,7.301,2.116421835990861,1,38,3.019439098750354e-8,2.11642180579647,1.4266717014919683e-8,6.908,2.116421835990861,1,38,3.019439098750354e-8,2.11642180579647,1.4266717014919683e-8,0.211
2,5,1,0.1,0.246,2.4384225432404003,1,43,4.856210145121054e-8,2.438422494678299,1.9915376255425062e-8,15.832,2.438422543240401,1,43,4.856212498793866e-8,2.438422494678276,1.99153766196681e-8,9.484,2.4384225432404003,1,43,4.856210145121054e-8,2.438422494678299,1.9915376255425062e-8,9.329,2.4384225432404003,1,43,4.856210145121054e-8,2.438422494678299,1.9915376255425062e-8,6.877,2.4384225432404003,1,43,4.856210145121054e-8,2.438422494678299,1.9915376255425062e-8,7.296,2.4384225432404003,1,43,4.856210145121054e-8,2.438422494678299,1.9915376255425062e-8,7.298,2.4384225432404003,1,43,4.856210145121054e-8,2.438422494678299,1.9915376255425062e-8,0.246
2,10,5,0.1,0.273,1.6707479174665025,1,46,5.084610288363933e-8,1.6707478666203996,3.043313949368745e-8,15.417,1.6707479174665025,1,46,5.084609555616737e-8,1.670747866620407,3.043313949368745e-8,9.442,1.6707479174665025,1,46,5.084610288363933e-8,1.6707478666203996,3.043313949368745e-8,9.338,1.6707479174665025,1,46,5.084610288363933e-8,1.6707478666203996,3.043313949368745e-8,7.268,1.6707479174665025,1,46,5.084610288363933e-8,1.6707478666203996,3.043313949368745e-8,7.303,1.6707479174665025,1,46,5.084610288363933e-8,1.6707478666203996,3.043313949368745e-8,7.376,1.6707479174665025,1,46,5.084610288363933e-8,1.6707478666203996,3.043313949368745e-8,0.273
2,15,1,1.0,0.209,4.939014399234411,1,64,3.956621874579014e-8,4.939014359668192,8.010954385734614e-9,15.769,4.939014399234411,1,64,3.956619032408071e-8,4.939014359668221,8.010954385734614e-9,9.462,4.939014399234411,1,64,3.956621874579014e-8,4.939014359668192,8.010954385734614e-9,9.42,4.939014399234411,1,64,3.956621874579014e-8,4.939014359668192,8.010954385734614e-9,7.327,4.939014399234411,1,64,3.956621874579014e-8,4.939014359668192,8.010954385734614e-9,7.315,4.939014399234411,1,64,3.956621874579014e-8,4.939014359668192,8.010954385734614e-9,7.3,4.939014399234411,1,64,3.956621874579014e-8,4.939014359668192,8.010954385734614e-9,0.209
2,20,5,1.0,0.27,1.9385387538858083,1,59,7.682362879180005e-8,1.9385386770621795,3.9629660063437516e-8,14.927,1.9385387538858083,1,41,7.682365410488501e-8,1.9385386770621542,3.9629660063437516e-8,9.097,1.9385387538858083,1,41,7.682362879180005e-8,1.9385386770621795,3.9629660063437516e-8,9.35,1.9385387538858083,1,41,7.682362879180005e-8,1.9385386770621795,3.9629660063437516e-8,7.34,1.9385387538858083,1,59,7.682362879180005e-8,1.9385386770621795,3.9629660063437516e-8,7.346,1.9385387538858083,1,59,7.682362879180005e-8,1.9385386770621795,3.9629660063437516e-8,7.297,1.9385387538858083,1,59,7.682362879180005e-8,1.9385386770621795,3.9629660063437516e-8,0.27
3,5,1,0.1,0.231,0.9733858225458037,1,61,5.968347771556637e-8,0.973385762862326,6.131533867935553e-8,15.274,0.9733858225458035,1,61,5.968347638329874e-8,0.9733857628623271,6.13153384512398e-8,9.26,0.9733858225458037,1,61,5.968347771556637e-8,0.973385762862326,6.131533867935553e-8,9.313,0.9733858225458037,1,61,5.968347771556637e-8,0.973385762862326,6.131533867935553e-8,6.887,0.9733858225458037,1,61,5.968347771556637e-8,0.973385762862326,6.131533867935553e-8,7.274,0.9733858225458037,1,61,5.968347771556637e-8,0.973385762862326,6.131533867935553e-8,7.289,0.9733858225458037,1,61,5.968347771556637e-8,0.973385762862326,6.131533867935553e-8,0.231
3,10,5,0.1,0.25,3.5932974485273177,1,60,3.7185003964879115e-8,3.5932974113423137,1.0348434796269277e-8,15.343,3.5932974485273177,1,59,3.718489738346875e-8,3.5932974113424203,1.0348434796269277e-8,9.362,3.5932974485273177,1,59,3.7185003964879115e-8,3.5932974113423137,1.0348434796269277e-8,9.359,3.5932974485273177,1,59,3.7185003964879115e-8,3.5932974113423137,1.0348434796269277e-8,7.273,3.5932974485273177,1,60,3.7185003964879115e-8,3.5932974113423137,1.0348434796269277e-8,7.308,3.5932974485273177,1,60,3.7185003964879115e-8,3.5932974113423137,1.0348434796269277e-8,7.36,3.5932974485273177,1,60,3.7185003964879115e-8,3.5932974113423137,1.0348434796269277e-8,0.25
3,15,1,1.0,0.289,3.4517559686486585,1,61,2.8455477973921006e-8,3.4517559401931805,8.243768814178812e-9,14.9,3.451755968648658,1,65,2.8455482414813105e-8,3.4517559401931757,8.243768685522784e-9,9.299,3.4517559686486585,1,65,2.8455477973921006e-8,3.4517559401931805,8.243768814178812e-9,9.319,3.4517559686486585,1,65,2.8455477973921006e-8,3.4517559401931805,8.243768814178812e-9,6.993,3.4517559686486585,1,61,2.8455477973921006e-8,3.4517559401931805,8.243768814178812e-9,6.983,3.4517559686486585,1,61,2.8455477973921006e-8,3.4517559401931805,8.243768814178812e-9,6.992,3.4517559686486585,1,61,2.8455477973921006e-8,3.4517559401931805,8.243768814178812e-9,0.289
3,20,5,1.0,0.05,3.7215360828757533,1,17,4.947259624188405e-8,3.721536033403157,1.3293595923252113e-8,14.598,3.7215360828757538,1,17,4.9472432372965613e-8,3.7215360334033214,1.329359604258166e-8,8.942,3.7215360828757533,1,17,4.947259624188405e-8,3.721536033403157,1.3293595923252113e-8,9.041,3.7215360828757533,1,17,4.947259624188405e-8,3.721536033403157,1.3293595923252113e-8,7.044,3.7215360828757533,1,17,4.947259624188405e-8,3.721536033403157,1.3293595923252113e-8,7.158,3.7215360828757533,1,17,4.947259624188405e-8,3.721536033403157,1.3293595923252113e-8,7.121,3.7215360828757533,1,17,4.947259624188405e-8,3.721536033403157,1.3293595923252113e-8,0.05
4,5,1,0.1,0.263,4.594821855435146,1,40,8.807948947975319e-8,4.594821767355657,1.9169294031277167e-8,15.374,4.5948218554351445,1,61,8.807950191425107e-8,4.594821767355643,1.916929364467744e-8,9.458,4.594821855435146,1,61,8.807948947975319e-8,4.594821767355657,1.9169294031277167e-8,9.418,4.594821855435146,1,61,8.807948947975319e-8,4.594821767355657,1.9169294031277167e-8,7.311,4.594821855435146,1,40,8.807948947975319e-8,4.594821767355657,1.9169294031277167e-8,7.261,4.594821855435146,1,40,8.807948947975319e-8,4.594821767355657,1.9169294031277167e-8,7.003,4.594821855435146,1,40,8.807948947975319e-8,4.594821767355657,1.9169294031277167e-8,0.263
4,10,5,0.1,0.116,2.359692333846276,1,18,4.633752404004099e-8,2.359692287508752,1.963710450101182e-8,15.081,2.3596923338462767,1,18,4.633764438821686e-8,2.3596922875086324,1.9637104877407687e-8,9.051,2.359692333846276,1,18,4.633752404004099e-8,2.359692287508752,1.963710450101182e-8,9.117,2.359692333846276,1,18,4.633752404004099e-8,2.359692287508752,1.963710450101182e-8,7.166,2.359692333846276,1,18,4.633752404004099e-8,2.359692287508752,1.963710450101182e-8,6.863,2.359692333846276,1,18,4.633752404004099e-8,2.359692287508752,1.963710450101182e-8,6.912,2.359692333846276,1,18,4.633752404004099e-8,2.359692287508752,1.963710450101182e-8,0.116
4,15,1,1.0,0.156,1.908738745476035,1,42,7.422308434534841e-8,1.9087386712529506,3.888593313647607e-8,13.609,1.908738745476035,1,42,7.422316716798605e-8,1.9087386712528678,3.888593313647607e-8,9.254,1.908738745476035,1,42,7.422308434534841e-8,1.9087386712529506,3.888593313647607e-8,9.49,1.908738745476035,1,42,7.422308434534841e-8,1.9087386712529506,3.888593313647607e-8,7.159,1.908738745476035,1,42,7.422308434534841e-8,1.9087386712529506,3.888593313647607e-8,7.271,1.908738745476035,1,42,7.422308434534841e-8,1.9087386712529506,3.888593313647607e-8,7.202,1.908738745476035,1,42,7.422308434534841e-8,1.9087386712529506,3.888593313647607e-8,0.156
4,20,5,1.0,0.233,0.45465059065083757,1,38,3.337862941599212e-8,0.45465055727220816,7.341600902516366e-8,13.696,0.45465059065083857,1,38,3.3378667829708775e-8,0.45465055727217074,7.341601122289708e-8,9.423,0.45465059065083757,1,38,3.337862941599212e-8,0.45465055727220816,7.341600902516366e-8,9.383,0.45465059065083757,1,38,3.337862941599212e-8,0.45465055727220816,7.341600902516366e-8,7.247,0.45465059065083757,1,38,3.337862941599212e-8,0.45465055727220816,7.341600902516366e-8,7.228,0.45465059065083757,1,38,3.337862941599212e-8,0.45465055727220816,7.341600902516366e-8,7.245,0.45465059065083757,1,38,3.337862941599212e-8,0.45465055727220816,7.341600902516366e-8,0.233
5,5,1,0.1,0.239,5.085363468798052,1,56,3.7311620459945516e-8,5.0853634314864316,7.337060755368565e-9,13.583,5.085363468798053,1,56,3.7311624012659195e-8,5.085363431486429,7.337060930022439e-9,9.409,5.085363468798052,1,56,3.7311620459945516e-8,5.0853634314864316,7.337060755368565e-9,9.427,5.085363468798052,1,56,3.7311620459945516e-8,5.0853634314864316,7.337060755368565e-9,7.281,5.085363468798052,1,56,3.7311620459945516e-8,5.0853634314864316,7.337060755368565e-9,6.925,5.085363468798052,1,56,3.7311620459945516e-8,5.0853634314864316,7.337060755368565e-9,7.323,5.085363468798052,1,56,3.7311620459945516e-8,5.0853634314864316,7.337060755368565e-9,0.239
5,10,5,0.1,0.204,1.3877354705692668,1,40,4.8413420383752737e-8,1.3877354221558464,3.4886635889528934e-8,13.328,1.387735470569267,1,40,4.8413444586614673e-8,1.3877354221558225,3.4886636049533934e-8,9.037,1.3877354705692668,1,40,4.8413420383752737e-8,1.3877354221558464,3.4886635889528934e-8,9.301,1.3877354705692668,1,40,4.8413420383752737e-8,1.3877354221558464,3.4886635889528934e-8,7.175,1.3877354705692668,1,40,4.8413420383752737e-8,1.3877354221558464,3.4886635889528934e-8,7.25,1.3877354705692668,1,40,4.8413420383752737e-8,1.3877354221558464,3.4886635889528934e-8,6.963,1.3877354705692668,1,40,4.8413420383752737e-8,1.3877354221558464,3.4886635889528934e-8,0.204
5,15,1,1.0,0.204,1.259291947038172,1,39,5.28390753373742e-8,1.2592918941990967,4.195935476181206e-8,13.449,1.2592919470381723,1,41,5.283911463926927e-8,1.2592918941990576,4.195935493813703e-8,9.109,1.259291947038172,1,41,5.28390753373742e-8,1.2592918941990967,4.195935476181206e-8,9.166,1.259291947038172,1,41,5.28390753373742e-8,1.2592918941990967,4.195935476181206e-8,7.222,1.259291947038172,1,39,5.28390753373742e-8,1.2592918941990967,4.195935476181206e-8,6.894,1.259291947038172,1,39,5.28390753373742e-8,1.2592918941990967,4.195935476181206e-8,7.295,1.259291947038172,1,39,5.28390753373742e-8,1.2592918941990967,4.195935476181206e-8,0.204
5,20,5,1.0,0.21,2.47963622141298,1,40,1.3473129722996191e-8,2.4796362079398504,5.433510641542872e-9,13.421,2.4796362214129806,1,40,1.3473129722996191e-8,2.479636207939851,5.433510820637373e-9,9.407,2.47963622141298,1,40,1.3473129722996191e-8,2.4796362079398504,5.433510641542872e-9,9.182,2.47963622141298,1,40,1.3473129722996191e-8,2.4796362079398504,5.433510641542872e-9,7.221,2.47963622141298,1,40,1.3473129722996191e-8,2.4796362079398504,5.433510641542872e-9,6.919,2.47963622141298,1,40,1.3473129722996191e-8,2.4796362079398504,5.433510641542872e-9,7.086,2.47963622141298,1,40,1.3473129722996191e-8,2.4796362079398504,5.433510641542872e-9,0.21
6,5,1,0.1,0.262,3.2110174730164687,1,62,4.5824603223110216e-8,3.2110174271918654,1.4271054038839414e-8,13.457,3.2110174730164687,1,62,4.582464629976357e-8,3.2110174271918224,1.4271054038839414e-8,9.115,3.2110174730164687,1,62,4.5824603223110216e-8,3.2110174271918654,1.4271054038839414e-8,9.191,3.2110174730164687,1,62,4.5824603223110216e-8,3.2110174271918654,1.4271054038839414e-8,7.304,3.2110174730164687,1,62,4.5824603223110216e-8,3.2110174271918654,1.4271054038839414e-8,6.979,3.2110174730164687,1,62,4.5824603223110216e-8,3.2110174271918654,1.4271054038839414e-8,7.38,3.2110174730164687,1,62,4.5824603223110216e-8,3.2110174271918654,1.4271054038839414e-8,0.262
6,10,5,0.1,0.035,3.665499737781815,1,17,8.755697722406808e-8,3.6654996502248376,2.388677822372659e-8,12.509,3.665499737781815,1,17,8.755701275120487e-8,3.665499650224802,2.388677822372659e-8,9.004,3.665499737781815,1,17,8.755697722406808e-8,3.6654996502248376,2.388677822372659e-8,8.928,3.665499737781815,1,17,8.755697722406808e-8,3.6654996502248376,2.388677822372659e-8,7.092,3.665499737781815,1,17,8.755697722406808e-8,3.6654996502248376,2.388677822372659e-8,7.145,3.665499737781815,1,17,8.755697722406808e-8,3.6654996502248376,2.388677822372659e-8,7.219,3.665499737781815,1,17,8.755697722406808e-8,3.6654996502248376,2.388677822372659e-8,0.035
6,15,1,1.0,0.248,4.526011675027838,1,58,9.762790043055247e-8,4.526011577399937,2.1570404485495565e-8,13.855,4.5260116750278385,1,58,9.762792352319138e-8,4.526011577399915,2.157040468173422e-8,9.384,4.526011675027838,1,58,9.762790043055247e-8,4.526011577399937,2.1570404485495565e-8,9.296,4.526011675027838,1,58,9.762790043055247e-8,4.526011577399937,2.1570404485495565e-8,7.303,4.526011675027838,1,58,9.762790043055247e-8,4.526011577399937,2.1570404485495565e-8,7.389,4.526011675027838,1,58,9.762790043055247e-8,4.526011577399937,2.1570404485495565e-8,7.416,4.526011675027838,1,58,9.762790043055247e-8,4.526011577399937,2.1570404485495565e-8,0.248
6,20,5,1.0,0.189,1.2083682555308264,1,41,6.262820306801586e-8,1.2083681929026233,5.182874179895165e-8,13.534,1.2083682555308264,1,41,6.262819773894535e-8,1.2083681929026286,5.182874179895165e-8,9.25,1.2083682555308264,1,41,6.262820306801586e-8,1.2083681929026233,5.182874179895165e-8,9.166,1.2083682555308264,1,41,6.262820306801586e-8,1.2083681929026233,5.182874179895165e-8,7.279,1.2083682555308264,1,41,6.262820306801586e-8,1.2083681929026233,5.182874179895165e-8,7.341,1.2083682555308264,1,41,6.262820306801586e-8,1.2083681929026233,5.182874179895165e-8,7.309,1.2083682555308264,1,41,6.262820306801586e-8,1.2083681929026233,5.182874179895165e-8,0.189
7,5,1,0.1,0.2,2.665073778163115,1,42,2.8528825080087472e-8,2.66507374963429,1.0704703794408051e-8,13.626,2.665073778163115,1,42,2.8528988949005907e-8,2.665073749634126,1.0704703794408051e-8,9.341,2.665073778163115,1,42,2.8528825080087472e-8,2.66507374963429,1.0704703794408051e-8,9.111,2.665073778163115,1,42,2.8528825080087472e-8,2.66507374963429,1.0704703794408051e-8,7.186,2.665073778163115,1,42,2.8528825080087472e-8,2.66507374963429,1.0704703794408051e-8,7.35,2.665073778163115,1,42,2.8528825080087472e-8,2.66507374963429,1.0704703794408051e-8,7.3,2.665073778163115,1,42,2.8528825080087472e-8,2.66507374963429,1.0704703794408051e-8,0.2
7,10,5,0.1,0.22,1.7363731205668058,1,53,4.593305558131533e-8,1.7363730746337502,2.645344842784083e-8,14.241,1.7363731205668058,1,32,4.593305646949375e-8,1.7363730746337493,2.645344842784083e-8,9.32,1.7363731205668058,1,32,4.593305646949375e-8,1.7363730746337493,2.645344842784083e-8,8.962,1.7363731205668058,1,32,4.593305646949375e-8,1.7363730746337493,2.645344842784083e-8,7.257,1.7363731205668058,1,53,4.593305646949375e-8,1.7363730746337493,2.645344842784083e-8,7.257,1.7363731205668058,1,53,4.593305646949375e-8,1.7363730746337493,2.645344842784083e-8,7.32,1.7363731205668058,1,53,4.593305646949375e-8,1.7363730746337493,2.645344842784083e-8,0.22
7,15,1,1.0,0.22,4.261687815864774,1,62,6.788944784119622e-8,4.261687747975326,1.593017880614309e-8,13.741,4.261687815864774,1,62,6.78894425121257e-8,4.261687747975332,1.593017880614309e-8,9.279,4.261687815864774,1,62,6.788944784119622e-8,4.261687747975326,1.593017880614309e-8,8.891,4.261687815864774,1,62,6.788944784119622e-8,4.261687747975326,1.593017880614309e-8,6.906,4.261687815864774,1,62,6.788944784119622e-8,4.261687747975326,1.593017880614309e-8,6.95,4.261687815864774,1,62,6.788944784119622e-8,4.261687747975326,1.593017880614309e-8,6.998,4.261687815864774,1,62,6.788944784119622e-8,4.261687747975326,1.593017880614309e-8,0.22
7,20,5,1.0,0.267,1.2417842215013055,1,61,5.8268115221693506e-8,1.2417841632331903,4.692290089284344e-8,13.464,1.2417842215013055,1,40,5.826811544373811e-8,1.24178416323319,4.692290089284344e-8,9.32,1.2417842215013053,1,40,5.82680201866026e-8,1.241784163233285,4.6922900714032486e-8,9.377,1.2417842215013053,1,40,5.82680201866026e-8,1.241784163233285,4.6922900714032486e-8,7.245,1.2417842215013055,1,61,5.8268115221693506e-8,1.2417841632331903,4.692290089284344e-8,7.403,1.2417842215013055,1,61,5.8268115221693506e-8,1.2417841632331903,4.692290089284344e-8,6.953,1.2417842215013055,1,61,5.8268115221693506e-8,1.2417841632331903,4.692290089284344e-8,0.267
