seed,dimension,p,k,Ns,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
3,20,20,10.0,1.0,154331.0,-6.206195556481342,-6.089360708509598,OPTIMAL,32922,442,0,0
3,20,20,10.0,1.0,154558.0,-6.206195556481342,-6.089360708509598,OPTIMAL,32958,443,0,0
3,20,20,10.0,1.0,154572.0,-6.206101509234301,-6.089360708509598,OPTIMAL,32963,442,0,0
3,20,20,10.0,1.0,154614.0,-6.206101509234301,-6.089360708509598,OPTIMAL,32975,441,0,0
3,20,20,10.0,1.0,154659.0,-6.206092169107615,-6.089360708509598,OPTIMAL,32991,440,0,0
3,20,20,10.0,1.0,154698.0,-6.206092169107615,-6.089360708509598,OPTIMAL,33003,439,0,0
3,20,20,10.0,1.0,154742.0,-6.2060107394146495,-6.089360708509598,OPTIMAL,33017,438,0,0
3,20,20,10.0,1.0,154941.0,-6.2060107394146495,-6.089360708509598,OPTIMAL,33053,439,0,0
3,20,20,10.0,1.0,155222.0,-6.205904832546761,-6.089360708509598,OPTIMAL,33108,440,0,0
3,20,20,10.0,1.0,155288.0,-6.205904832546761,-6.089360708509598,OPTIMAL,33126,439,0,0
3,20,20,10.0,1.0,155355.0,-6.20584492264405,-6.089360708509598,OPTIMAL,33145,438,0,0
3,20,20,10.0,1.0,155561.0,-6.20584492264405,-6.089360708509598,OPTIMAL,33182,439,0,0
3,20,20,10.0,1.0,155729.0,-6.205746945811505,-6.089360708509598,OPTIMAL,33227,440,0,0
3,20,20,10.0,1.0,155846.0,-6.205746945811505,-6.089360708509598,OPTIMAL,33256,441,0,0
3,20,20,10.0,1.0,155982.0,-6.205694064094725,-6.089360708509598,OPTIMAL,33290,442,0,0
3,20,20,10.0,1.0,156156.0,-6.205694064094725,-6.089360708509598,OPTIMAL,33335,443,0,0
3,20,20,10.0,1.0,156356.0,-6.205652841248899,-6.089360708509598,OPTIMAL,33378,444,0,0
3,20,20,10.0,1.0,156410.0,-6.205652841248899,-6.089360708509598,OPTIMAL,33395,443,0,0
3,20,20,10.0,1.0,156565.0,-6.205607984804445,-6.089360708509598,OPTIMAL,33435,444,0,0
3,20,20,10.0,1.0,156745.0,-6.205607984804445,-6.089360708509598,OPTIMAL,33478,445,0,0
3,20,20,10.0,1.0,156908.0,-6.205553008195286,-6.089360708509598,OPTIMAL,33516,446,0,0
3,20,20,10.0,1.0,157054.0,-6.205553008195286,-6.089360708509598,OPTIMAL,33550,447,0,0
3,20,20,10.0,1.0,157220.0,-6.20554217196173,-6.089360708509598,OPTIMAL,33588,448,0,0
3,20,20,10.0,1.0,157405.0,-6.20554217196173,-6.089360708509598,OPTIMAL,33637,447,0,0
3,20,20,10.0,1.0,157588.0,-6.205507554907359,-6.089360708509598,OPTIMAL,33680,448,0,0
3,20,20,10.0,1.0,157696.0,-6.205507554907359,-6.089360708509598,OPTIMAL,33702,447,0,0
3,20,20,10.0,1.0,157740.0,-6.2053137873617175,-6.089360708509598,OPTIMAL,33717,446,0,0
3,20,20,10.0,1.0,157893.0,-6.2053137873617175,-6.089360708509598,OPTIMAL,33755,447,0,0
3,20,20,10.0,1.0,158180.0,-6.205256715822363,-6.089360708509598,OPTIMAL,33809,448,0,0
3,20,20,10.0,1.0,158193.0,-6.205256715822363,-6.089360708509598,OPTIMAL,33813,447,0,0
3,20,20,10.0,1.0,158480.0,-6.205234731311606,-6.089360708509598,OPTIMAL,33870,448,0,0
3,20,20,10.0,1.0,158668.0,-6.205234731311606,-6.089360708509598,OPTIMAL,33911,449,0,0
3,20,20,10.0,1.0,158860.0,-6.205191931691182,-6.089360708509598,OPTIMAL,33961,450,0,0
3,20,20,10.0,1.0,159142.0,-6.205191931691182,-6.089360708509598,OPTIMAL,34006,451,0,0
3,20,20,10.0,1.0,159159.0,-6.205087126940916,-6.089360708509598,OPTIMAL,34012,450,0,0
3,20,20,10.0,1.0,159346.0,-6.205087126940916,-6.089360708509598,OPTIMAL,34050,451,0,0
3,20,20,10.0,1.0,159487.0,-6.205081660421767,-6.089360708509598,OPTIMAL,34085,452,0,0
3,20,20,10.0,1.0,159498.0,-6.205081660421767,-6.089360708509598,OPTIMAL,34088,451,0,0
3,20,20,10.0,1.0,159687.0,-6.205046816196726,-6.089360708509598,OPTIMAL,34138,452,0,0
3,20,20,10.0,1.0,159746.0,-6.205046816196726,-6.089360708509598,OPTIMAL,34155,451,0,0
3,20,20,10.0,1.0,159901.0,-6.204948108123661,-6.089360708509598,OPTIMAL,34197,452,0,0
3,20,20,10.0,1.0,159910.0,-6.204948108123661,-6.089360708509598,OPTIMAL,34199,451,0,0
3,20,20,10.0,1.0,160122.0,-6.20494317544838,-6.089360708509598,OPTIMAL,34234,452,0,0
3,20,20,10.0,1.0,160270.0,-6.20494317544838,-6.089360708509598,OPTIMAL,34274,453,0,0
3,20,20,10.0,1.0,160430.0,-6.20494317544838,-6.089360708509598,OPTIMAL,34317,454,0,0
3,20,20,10.0,1.0,160592.0,-6.20494317544838,-6.089360708509598,OPTIMAL,34362,455,0,0
3,20,20,10.0,1.0,160771.0,-6.204899822608668,-6.089360708509598,OPTIMAL,34405,456,0,0
3,20,20,10.0,1.0,160949.0,-6.204899822608668,-6.089360708509598,OPTIMAL,34440,455,0,0
3,20,20,10.0,1.0,161220.0,-6.204849035532623,-6.089360708509598,OPTIMAL,34485,456,0,0
3,20,20,10.0,1.0,161252.0,-6.204849035532623,-6.089360708509598,OPTIMAL,34495,455,0,0
3,20,20,10.0,1.0,161455.0,-6.204824049570483,-6.089360708509598,OPTIMAL,34542,456,0,0
3,20,20,10.0,1.0,161638.0,-6.204824049570483,-6.089360708509598,OPTIMAL,34586,457,0,0
3,20,20,10.0,1.0,161808.0,-6.204824049570483,-6.089360708509598,OPTIMAL,34628,458,0,0
3,20,20,10.0,1.0,161902.0,-6.204824049570483,-6.089360708509598,OPTIMAL,34652,457,0,0
3,20,20,10.0,1.0,162113.0,-6.204824049570483,-6.089360708509598,OPTIMAL,34697,458,0,0
3,20,20,10.0,1.0,162166.0,-6.204824049570483,-6.089360708509598,OPTIMAL,34712,457,0,0
3,20,20,10.0,1.0,162435.0,-6.204809817143587,-6.089360708509598,OPTIMAL,34757,458,0,0
3,20,20,10.0,1.0,162450.0,-6.204809817143587,-6.089360708509598,OPTIMAL,34761,457,0,0
3,20,20,10.0,1.0,162644.0,-6.2047423432965045,-6.089360708509598,OPTIMAL,34803,458,0,0
3,20,20,10.0,1.0,162787.0,-6.2047423432965045,-6.089360708509598,OPTIMAL,34838,457,0,0
3,20,20,10.0,1.0,163008.0,-6.204730736573197,-6.089360708509598,OPTIMAL,34884,458,0,0
3,20,20,10.0,1.0,163133.0,-6.204730736573197,-6.089360708509598,OPTIMAL,34919,459,0,0
3,20,20,10.0,1.0,163269.0,-6.2046301070810435,-6.089360708509598,OPTIMAL,34953,460,0,0
3,20,20,10.0,1.0,163421.0,-6.2046301070810435,-6.089360708509598,OPTIMAL,34989,461,0,0
3,20,20,10.0,1.0,163570.0,-6.2046301070810435,-6.089360708509598,OPTIMAL,35027,462,0,0
3,20,20,10.0,1.0,163604.0,-6.2046301070810435,-6.089360708509598,OPTIMAL,35037,461,0,0
3,20,20,10.0,1.0,163765.0,-6.2045952773040876,-6.089360708509598,OPTIMAL,35078,462,0,0
3,20,20,10.0,1.0,163812.0,-6.2045952773040876,-6.089360708509598,OPTIMAL,35092,461,0,0
3,20,20,10.0,1.0,164202.0,-6.204466329926757,-6.089360708509598,OPTIMAL,35155,462,0,0
3,20,20,10.0,1.0,164419.0,-6.204466329926757,-6.089360708509598,OPTIMAL,35195,463,0,0
3,20,20,10.0,1.0,164632.0,-6.204271791882572,-6.089360708509598,OPTIMAL,35242,464,0,0
3,20,20,10.0,1.0,164809.0,-6.204271791882572,-6.089360708509598,OPTIMAL,35286,465,0,0
3,20,20,10.0,1.0,164962.0,-6.204271791882572,-6.089360708509598,OPTIMAL,35324,466,0,0
3,20,20,10.0,1.0,165109.0,-6.204271791882572,-6.089360708509598,OPTIMAL,35362,467,0,0
3,20,20,10.0,1.0,165290.0,-6.204038970690405,-6.089360708509598,OPTIMAL,35397,468,0,0
3,20,20,10.0,1.0,165360.0,-6.204038970690405,-6.089360708509598,OPTIMAL,35418,467,0,0
3,20,20,10.0,1.0,165532.0,-6.203859591665436,-6.089360708509598,OPTIMAL,35456,468,0,0
3,20,20,10.0,1.0,165547.0,-6.203859591665436,-6.089360708509598,OPTIMAL,35460,467,0,0
3,20,20,10.0,1.0,165561.0,-6.203263777656132,-6.089360708509598,OPTIMAL,35464,468,0,0
3,20,20,10.0,1.0,165698.0,-6.203263777656132,-6.089360708509598,OPTIMAL,35501,469,0,0
3,20,20,10.0,1.0,165954.0,-6.203177143981721,-6.089360708509598,OPTIMAL,35559,470,0,0
3,20,20,10.0,1.0,166033.0,-6.203177143981721,-6.089360708509598,OPTIMAL,35574,469,0,0
3,20,20,10.0,1.0,166282.0,-6.202927568962562,-6.089360708509598,OPTIMAL,35620,470,0,0
3,20,20,10.0,1.0,166513.0,-6.202927568962562,-6.089360708509598,OPTIMAL,35666,471,0,0
3,20,20,10.0,1.0,166574.0,-6.202814121925541,-6.089360708509598,OPTIMAL,35685,470,0,0
3,20,20,10.0,1.0,166781.0,-6.202814121925541,-6.089360708509598,OPTIMAL,35722,471,0,0
3,20,20,10.0,1.0,166837.0,-6.202206362218954,-6.089360708509598,OPTIMAL,35740,470,0,0
3,20,20,10.0,1.0,167461.0,-6.202206362218954,-6.089360708509598,OPTIMAL,35778,469,0,0
3,20,20,10.0,1.0,167503.0,-6.201942105094736,-6.089360708509598,OPTIMAL,35793,468,0,0
3,20,20,10.0,1.0,167652.0,-6.201942105094736,-6.089360708509598,OPTIMAL,35833,469,0,0
3,20,20,10.0,1.0,167814.0,-6.201942105094736,-6.089360708509598,OPTIMAL,35876,470,0,0
3,20,20,10.0,1.0,168011.0,-6.201942105094736,-6.089360708509598,OPTIMAL,35920,471,0,0
3,20,20,10.0,1.0,168182.0,-6.201901902775982,-6.089360708509598,OPTIMAL,35959,472,0,0
3,20,20,10.0,1.0,168323.0,-6.201901902775982,-6.089360708509598,OPTIMAL,35998,473,0,0
3,20,20,10.0,1.0,168534.0,-6.201765156314047,-6.089360708509598,OPTIMAL,36044,474,0,0
3,20,20,10.0,1.0,168552.0,-6.201765156314047,-6.089360708509598,OPTIMAL,36049,473,0,0
3,20,20,10.0,1.0,168770.0,-6.201663228487954,-6.089360708509598,OPTIMAL,36091,474,0,0
3,20,20,10.0,1.0,168959.0,-6.201663228487954,-6.089360708509598,OPTIMAL,36133,475,0,0
3,20,20,10.0,1.0,169206.0,-6.2014339000960375,-6.089360708509598,OPTIMAL,36170,476,0,0
3,20,20,10.0,1.0,169240.0,-6.2014339000960375,-6.089360708509598,OPTIMAL,36180,475,0,0
3,20,20,10.0,1.0,169459.0,-6.201390248324117,-6.089360708509598,OPTIMAL,36225,476,0,0
3,20,20,10.0,1.0,169497.0,-6.201390248324117,-6.089360708509598,OPTIMAL,36237,475,0,0
3,20,20,10.0,1.0,169532.0,-6.200688727863837,-6.089360708509598,OPTIMAL,36249,474,0,0
3,20,20,10.0,1.0,169543.0,-6.200688727863837,-6.089360708509598,OPTIMAL,36252,473,0,0
3,20,20,10.0,1.0,169587.0,-6.20053377172984,-6.089360708509598,OPTIMAL,36266,472,0,0
3,20,20,10.0,1.0,169887.0,-6.20053377172984,-6.089360708509598,OPTIMAL,36306,473,0,0
3,20,20,10.0,1.0,169903.0,-6.20024278192234,-6.089360708509598,OPTIMAL,36311,472,0,0
3,20,20,10.0,1.0,169914.0,-6.20024278192234,-6.089360708509598,OPTIMAL,36314,471,0,0
3,20,20,10.0,1.0,169926.0,-6.200159667728917,-6.089360708509598,OPTIMAL,36318,470,0,0
3,20,20,10.0,1.0,170130.0,-6.200159667728917,-6.089360708509598,OPTIMAL,36365,471,0,0
3,20,20,10.0,1.0,170287.0,-6.2001454439847725,-6.089360708509598,OPTIMAL,36406,472,0,0
3,20,20,10.0,1.0,170441.0,-6.2001454439847725,-6.089360708509598,OPTIMAL,36448,473,0,0
3,20,20,10.0,1.0,170609.0,-6.200144606970126,-6.089360708509598,OPTIMAL,36485,474,0,0
3,20,20,10.0,1.0,170620.0,-6.200144606970126,-6.089360708509598,OPTIMAL,36488,473,0,0
3,20,20,10.0,1.0,170749.0,-6.199983628631092,-6.089360708509598,OPTIMAL,36526,474,0,0
3,20,20,10.0,1.0,170896.0,-6.199983628631092,-6.089360708509598,OPTIMAL,36566,475,0,0
3,20,20,10.0,1.0,171079.0,-6.199951486394899,-6.089360708509598,OPTIMAL,36610,476,0,0
3,20,20,10.0,1.0,171229.0,-6.199951486394899,-6.089360708509598,OPTIMAL,36643,477,0,0
3,20,20,10.0,1.0,171242.0,-6.199951486394899,-6.089360708509598,OPTIMAL,36647,478,0,0
3,20,20,10.0,1.0,171616.0,-6.199951486394899,-6.089360708509598,OPTIMAL,36697,479,0,0
3,20,20,10.0,1.0,171631.0,-6.199914131351825,-6.089360708509598,OPTIMAL,36702,478,0,0
3,20,20,10.0,1.0,171792.0,-6.199914131351825,-6.089360708509598,OPTIMAL,36742,479,0,0
3,20,20,10.0,1.0,172009.0,-6.199890835263514,-6.089360708509598,OPTIMAL,36782,480,0,0
3,20,20,10.0,1.0,172165.0,-6.199890835263514,-6.089360708509598,OPTIMAL,36816,481,0,0
3,20,20,10.0,1.0,172316.0,-6.19986775941149,-6.089360708509598,OPTIMAL,36850,482,0,0
3,20,20,10.0,1.0,172366.0,-6.19986775941149,-6.089360708509598,OPTIMAL,36865,481,0,0
3,20,20,10.0,1.0,172538.0,-6.199861401377476,-6.089360708509598,OPTIMAL,36910,482,0,0
3,20,20,10.0,1.0,172713.0,-6.199861401377476,-6.089360708509598,OPTIMAL,36954,483,0,0
3,20,20,10.0,1.0,172867.0,-6.199755505310458,-6.089360708509598,OPTIMAL,36991,484,0,0
3,20,20,10.0,1.0,173009.0,-6.199755505310458,-6.089360708509598,OPTIMAL,37020,485,0,0
3,20,20,10.0,1.0,173209.0,-6.199632647505424,-6.089360708509598,OPTIMAL,37067,486,0,0
3,20,20,10.0,1.0,173250.0,-6.199632647505424,-6.089360708509598,OPTIMAL,37080,485,0,0
3,20,20,10.0,1.0,173469.0,-6.199632647505424,-6.089360708509598,OPTIMAL,37127,486,0,0
3,20,20,10.0,1.0,173664.0,-6.199632647505424,-6.089360708509598,OPTIMAL,37163,485,0,0
3,20,20,10.0,1.0,173711.0,-6.199465470384613,-6.089360708509598,OPTIMAL,37180,484,0,0
3,20,20,10.0,1.0,173873.0,-6.199465470384613,-6.089360708509598,OPTIMAL,37223,485,0,0
3,20,20,10.0,1.0,174136.0,-6.199414006743024,-6.089360708509598,OPTIMAL,37268,486,0,0
3,20,20,10.0,1.0,174196.0,-6.199414006743024,-6.089360708509598,OPTIMAL,37286,485,0,0
3,20,20,10.0,1.0,174501.0,-6.199403766025078,-6.089360708509598,OPTIMAL,37329,486,0,0
3,20,20,10.0,1.0,174584.0,-6.199403766025078,-6.089360708509598,OPTIMAL,37351,485,0,0
3,20,20,10.0,1.0,174594.0,-6.199141754537676,-6.089360708509598,OPTIMAL,37354,484,0,0
3,20,20,10.0,1.0,174746.0,-6.199141754537676,-6.089360708509598,OPTIMAL,37388,483,0,0
3,20,20,10.0,1.0,174834.0,-6.198859952738848,-6.089360708509598,OPTIMAL,37409,482,0,0
3,20,20,10.0,1.0,174878.0,-6.198859952738848,-6.089360708509598,OPTIMAL,37423,481,0,0
3,20,20,10.0,1.0,174915.0,-6.198624923918026,-6.089360708509598,OPTIMAL,37436,480,0,0
3,20,20,10.0,1.0,174966.0,-6.198624923918026,-6.089360708509598,OPTIMAL,37451,479,0,0
3,20,20,10.0,1.0,175002.0,-6.198434405949974,-6.089360708509598,OPTIMAL,37462,478,0,0
3,20,20,10.0,1.0,175158.0,-6.198434405949974,-6.089360708509598,OPTIMAL,37500,479,0,0
3,20,20,10.0,1.0,175290.0,-6.198432892327308,-6.089360708509598,OPTIMAL,37537,480,0,0
3,20,20,10.0,1.0,175367.0,-6.198432892327308,-6.089360708509598,OPTIMAL,37557,479,0,0
3,20,20,10.0,1.0,175381.0,-6.19793353081167,-6.089360708509598,OPTIMAL,37562,478,0,0
3,20,20,10.0,1.0,175429.0,-6.19793353081167,-6.089360708509598,OPTIMAL,37577,477,0,0
3,20,20,10.0,1.0,175703.0,-6.1978858993690285,-6.089360708509598,OPTIMAL,37624,478,0,0
3,20,20,10.0,1.0,175812.0,-6.1978858993690285,-6.089360708509598,OPTIMAL,37655,479,0,0
3,20,20,10.0,1.0,175936.0,-6.197867570860506,-6.089360708509598,OPTIMAL,37692,480,0,0
3,20,20,10.0,1.0,176082.0,-6.197867570860506,-6.089360708509598,OPTIMAL,37726,481,0,0
3,20,20,10.0,1.0,176226.0,-6.197790180061361,-6.089360708509598,OPTIMAL,37767,482,0,0
3,20,20,10.0,1.0,176359.0,-6.197790180061361,-6.089360708509598,OPTIMAL,37804,483,0,0
3,20,20,10.0,1.0,176508.0,-6.19777344440501,-6.089360708509598,OPTIMAL,37842,484,0,0
3,20,20,10.0,1.0,176664.0,-6.19777344440501,-6.089360708509598,OPTIMAL,37883,485,0,0
3,20,20,10.0,1.0,176852.0,-6.197767988902924,-6.089360708509598,OPTIMAL,37927,486,0,0
3,20,20,10.0,1.0,176902.0,-6.197767988902924,-6.089360708509598,OPTIMAL,37943,485,0,0
3,20,20,10.0,1.0,177036.0,-6.197699711743798,-6.089360708509598,OPTIMAL,37981,486,0,0
3,20,20,10.0,1.0,177078.0,-6.197699711743798,-6.089360708509598,OPTIMAL,37994,485,0,0
3,20,20,10.0,1.0,177253.0,-6.19764092812654,-6.089360708509598,OPTIMAL,38035,486,0,0
3,20,20,10.0,1.0,177405.0,-6.19764092812654,-6.089360708509598,OPTIMAL,38076,487,0,0
3,20,20,10.0,1.0,177691.0,-6.197543090344823,-6.089360708509598,OPTIMAL,38130,488,0,0
3,20,20,10.0,1.0,177705.0,-6.197543090344823,-6.089360708509598,OPTIMAL,38133,487,0,0
3,20,20,10.0,1.0,177861.0,-6.197475396962731,-6.089360708509598,OPTIMAL,38176,488,0,0
3,20,20,10.0,1.0,177982.0,-6.197475396962731,-6.089360708509598,OPTIMAL,38208,489,0,0
3,20,20,10.0,1.0,177999.0,-6.197467688938402,-6.089360708509598,OPTIMAL,38213,488,0,0
3,20,20,10.0,1.0,178212.0,-6.197467688938402,-6.089360708509598,OPTIMAL,38261,489,0,0
3,20,20,10.0,1.0,178393.0,-6.197467688938402,-6.089360708509598,OPTIMAL,38307,490,0,0
3,20,20,10.0,1.0,178407.0,-6.197467688938402,-6.089360708509598,OPTIMAL,38311,489,0,0
3,20,20,10.0,1.0,178614.0,-6.197426066952131,-6.089360708509598,OPTIMAL,38353,490,0,0
3,20,20,10.0,1.0,178753.0,-6.197426066952131,-6.089360708509598,OPTIMAL,38391,491,0,0
3,20,20,10.0,1.0,178978.0,-6.197376559813693,-6.089360708509598,OPTIMAL,38441,492,0,0
3,20,20,10.0,1.0,179112.0,-6.197376559813693,-6.089360708509598,OPTIMAL,38477,493,0,0
3,20,20,10.0,1.0,179292.0,-6.197376559813693,-6.089360708509598,OPTIMAL,38521,494,0,0
3,20,20,10.0,1.0,179311.0,-6.197376559813693,-6.089360708509598,OPTIMAL,38526,493,0,0
3,20,20,10.0,1.0,179498.0,-6.197376065508832,-6.089360708509598,OPTIMAL,38561,494,0,0
3,20,20,10.0,1.0,179707.0,-6.197376065508832,-6.089360708509598,OPTIMAL,38607,495,0,0
3,20,20,10.0,1.0,179723.0,-6.197278140911059,-6.089360708509598,OPTIMAL,38612,494,0,0
3,20,20,10.0,1.0,179791.0,-6.197278140911059,-6.089360708509598,OPTIMAL,38633,493,0,0
3,20,20,10.0,1.0,179804.0,-6.197047311568061,-6.089360708509598,OPTIMAL,38637,492,0,0
3,20,20,10.0,1.0,179837.0,-6.197047311568061,-6.089360708509598,OPTIMAL,38646,491,0,0
3,20,20,10.0,1.0,179888.0,-6.196997564725666,-6.089360708509598,OPTIMAL,38663,490,0,0
3,20,20,10.0,1.0,180112.0,-6.196997564725666,-6.089360708509598,OPTIMAL,38695,491,0,0
3,20,20,10.0,1.0,180465.0,-6.196672518703339,-6.089360708509598,OPTIMAL,38737,492,0,0
3,20,20,10.0,1.0,180694.0,-6.196672518703339,-6.089360708509598,OPTIMAL,38781,493,0,0
3,20,20,10.0,1.0,180982.0,-6.196573045942941,-6.089360708509598,OPTIMAL,38835,494,0,0
3,20,20,10.0,1.0,181157.0,-6.196573045942941,-6.089360708509598,OPTIMAL,38865,495,0,0
3,20,20,10.0,1.0,181245.0,-6.1964231704778125,-6.089360708509598,OPTIMAL,38892,494,0,0
3,20,20,10.0,1.0,181412.0,-6.1964231704778125,-6.089360708509598,OPTIMAL,38931,495,0,0
3,20,20,10.0,1.0,181456.0,-6.196384849751646,-6.089360708509598,OPTIMAL,38946,494,0,0
3,20,20,10.0,1.0,181486.0,-6.196384849751646,-6.089360708509598,OPTIMAL,38956,493,0,0
3,20,20,10.0,1.0,181549.0,-6.196073004907386,-6.089360708509598,OPTIMAL,38974,492,0,0
3,20,20,10.0,1.0,181680.0,-6.196073004907386,-6.089360708509598,OPTIMAL,39010,493,0,0
3,20,20,10.0,1.0,181836.0,-6.196030855891141,-6.089360708509598,OPTIMAL,39047,494,0,0
3,20,20,10.0,1.0,181888.0,-6.196030855891141,-6.089360708509598,OPTIMAL,39060,493,0,0
3,20,20,10.0,1.0,182071.0,-6.195940190064302,-6.089360708509598,OPTIMAL,39100,494,0,0
3,20,20,10.0,1.0,182253.0,-6.195940190064302,-6.089360708509598,OPTIMAL,39141,495,0,0
3,20,20,10.0,1.0,182416.0,-6.1958024926457895,-6.089360708509598,OPTIMAL,39183,496,0,0
3,20,20,10.0,1.0,182607.0,-6.1958024926457895,-6.089360708509598,OPTIMAL,39219,497,0,0
3,20,20,10.0,1.0,182939.0,-6.195693435362151,-6.089360708509598,OPTIMAL,39271,498,0,0
3,20,20,10.0,1.0,183093.0,-6.195693435362151,-6.089360708509598,OPTIMAL,39306,499,0,0
3,20,20,10.0,1.0,183364.0,-6.195656389932473,-6.089360708509598,OPTIMAL,39343,500,0,0
3,20,20,10.0,1.0,183405.0,-6.195656389932473,-6.089360708509598,OPTIMAL,39356,499,0,0
3,20,20,10.0,1.0,183643.0,-6.195656389932473,-6.089360708509598,OPTIMAL,39405,500,0,0
3,20,20,10.0,1.0,183708.0,-6.195656389932473,-6.089360708509598,OPTIMAL,39423,499,0,0
3,20,20,10.0,1.0,184181.0,-6.195635244751845,-6.089360708509598,OPTIMAL,39475,500,0,0
3,20,20,10.0,1.0,184251.0,-6.195635244751845,-6.089360708509598,OPTIMAL,39493,499,0,0
3,20,20,10.0,1.0,184319.0,-6.19556837860768,-6.089360708509598,OPTIMAL,39515,498,0,0
3,20,20,10.0,1.0,184537.0,-6.19556837860768,-6.089360708509598,OPTIMAL,39558,499,0,0
3,20,20,10.0,1.0,184596.0,-6.19545606110643,-6.089360708509598,OPTIMAL,39577,498,0,0
3,20,20,10.0,1.0,184695.0,-6.19545606110643,-6.089360708509598,OPTIMAL,39603,497,0,0
3,20,20,10.0,1.0,184706.0,-6.1951898702118555,-6.089360708509598,OPTIMAL,39606,496,0,0
3,20,20,10.0,1.0,184760.0,-6.1951898702118555,-6.089360708509598,OPTIMAL,39621,495,0,0
3,20,20,10.0,1.0,184811.0,-6.194897204883997,-6.089360708509598,OPTIMAL,39637,494,0,0
3,20,20,10.0,1.0,184959.0,-6.194897204883997,-6.089360708509598,OPTIMAL,39674,495,0,0
3,20,20,10.0,1.0,185129.0,-6.194629325934317,-6.089360708509598,OPTIMAL,39712,496,0,0
3,20,20,10.0,1.0,185288.0,-6.194629325934317,-6.089360708509598,OPTIMAL,39753,495,0,0
3,20,20,10.0,1.0,185590.0,-6.194629325934317,-6.089360708509598,OPTIMAL,39807,496,0,0
3,20,20,10.0,1.0,185775.0,-6.194629325934317,-6.089360708509598,OPTIMAL,39849,497,0,0
3,20,20,10.0,1.0,186009.0,-6.1942503236874185,-6.089360708509598,OPTIMAL,39890,498,0,0
3,20,20,10.0,1.0,186213.0,-6.1942503236874185,-6.089360708509598,OPTIMAL,39938,499,0,0
3,20,20,10.0,1.0,186352.0,-6.1942503236874185,-6.089360708509598,OPTIMAL,39975,500,0,0
3,20,20,10.0,1.0,186509.0,-6.1942503236874185,-6.089360708509598,OPTIMAL,40016,501,0,0
3,20,20,10.0,1.0,186657.0,-6.194058000717133,-6.089360708509598,OPTIMAL,40053,502,0,0
3,20,20,10.0,1.0,186819.0,-6.194058000717133,-6.089360708509598,OPTIMAL,40095,503,0,0
3,20,20,10.0,1.0,187006.0,-6.194057738834793,-6.089360708509598,OPTIMAL,40136,504,0,0
3,20,20,10.0,1.0,187057.0,-6.194057738834793,-6.089360708509598,OPTIMAL,40151,503,0,0
3,20,20,10.0,1.0,187196.0,-6.193987573440625,-6.089360708509598,OPTIMAL,40190,504,0,0
3,20,20,10.0,1.0,187361.0,-6.193987573440625,-6.089360708509598,OPTIMAL,40231,505,0,0
3,20,20,10.0,1.0,187573.0,-6.193882879641377,-6.089360708509598,OPTIMAL,40281,506,0,0
3,20,20,10.0,1.0,187706.0,-6.193882879641377,-6.089360708509598,OPTIMAL,40315,507,0,0
3,20,20,10.0,1.0,187929.0,-6.193870448200052,-6.089360708509598,OPTIMAL,40362,508,0,0
3,20,20,10.0,1.0,187976.0,-6.193870448200052,-6.089360708509598,OPTIMAL,40375,507,0,0
3,20,20,10.0,1.0,188264.0,-6.1938052345015455,-6.089360708509598,OPTIMAL,40414,508,0,0
3,20,20,10.0,1.0,188497.0,-6.1938052345015455,-6.089360708509598,OPTIMAL,40459,509,0,0
3,20,20,10.0,1.0,188715.0,-6.193798804704962,-6.089360708509598,OPTIMAL,40508,510,0,0
3,20,20,10.0,1.0,188801.0,-6.193798804704962,-6.089360708509598,OPTIMAL,40530,509,0,0
3,20,20,10.0,1.0,188855.0,-6.193790852832543,-6.089360708509598,OPTIMAL,40547,508,0,0
3,20,20,10.0,1.0,189008.0,-6.193790852832543,-6.089360708509598,OPTIMAL,40589,509,0,0
3,20,20,10.0,1.0,189129.0,-6.1936760010470175,-6.089360708509598,OPTIMAL,40621,508,0,0
3,20,20,10.0,1.0,189345.0,-6.1936760010470175,-6.089360708509598,OPTIMAL,40664,509,0,0
3,20,20,10.0,1.0,189613.0,-6.193614446747034,-6.089360708509598,OPTIMAL,40699,510,0,0
3,20,20,10.0,1.0,189703.0,-6.193614446747034,-6.089360708509598,OPTIMAL,40723,509,0,0
3,20,20,10.0,1.0,189822.0,-6.193205612824655,-6.089360708509598,OPTIMAL,40745,508,0,0
3,20,20,10.0,1.0,189901.0,-6.193205612824655,-6.089360708509598,OPTIMAL,40766,507,0,0
3,20,20,10.0,1.0,190047.0,-6.193028322360404,-6.089360708509598,OPTIMAL,40804,508,0,0
3,20,20,10.0,1.0,190224.0,-6.193028322360404,-6.089360708509598,OPTIMAL,40848,509,0,0
3,20,20,10.0,1.0,190391.0,-6.193004081991603,-6.089360708509598,OPTIMAL,40888,510,0,0
3,20,20,10.0,1.0,190538.0,-6.193004081991603,-6.089360708509598,OPTIMAL,40925,511,0,0
3,20,20,10.0,1.0,190760.0,-6.192922045971405,-6.089360708509598,OPTIMAL,40970,512,0,0
3,20,20,10.0,1.0,190772.0,-6.192922045971405,-6.089360708509598,OPTIMAL,40973,511,0,0
3,20,20,10.0,1.0,190965.0,-6.192898448506553,-6.089360708509598,OPTIMAL,41016,512,0,0
