seed,dimension,timeBoscia_Custom,solutionBoscia_Custom,terminationBoscia_Custom,numberNodesBoscia_Custom,dualGapBoscia_Custom,lbBoscia_Custom,relGapBoscia_Custom,timeBoscia_Custom_Lazy,solutionBoscia_Custom_Lazy,terminationBoscia_Custom_Lazy,numberNodesBoscia_Custom_Lazy,dualGapBoscia_Custom_Lazy,lbBoscia_Custom_Lazy,relGapBoscia_Custom_Lazy,timeBoscia_Custom_DICG,solutionBoscia_Custom_DICG,terminationBoscia_Custom_DICG,numberNodesBoscia_Custom_DICG,dualGapBoscia_Custom_DICG,lbBoscia_Custom_DICG,relGapBoscia_Custom_DICG,timeBoscia_MIP,solutionBoscia_MIP,terminationBoscia_MIP,numberNodesBoscia_MIP,dualGapBoscia_MIP,lbBoscia_MIP,relGapBoscia_MIP,timeBoscia_MIP_Lazy,solutionBoscia_MIP_Lazy,terminationBoscia_MIP_Lazy,numberNodesBoscia_MIP_Lazy,dualGapBoscia_MIP_Lazy,lbBoscia_MIP_Lazy,relGapBoscia_MIP_Lazy,timeBoscia_MIP_DICG,solutionBoscia_MIP_DICG,terminationBoscia_MIP_DICG,numberNodesBoscia_MIP_DICG,dualGapBoscia_MIP_DICG,lbBoscia_MIP_DICG,relGapBoscia_MIP_DICG,timeBoscia_Custom_DICG_Lazy,solutionBoscia_Custom_DICG_Lazy,terminationBoscia_Custom_DICG_Lazy,numberNodesBoscia_Custom_DICG_Lazy,dualGapBoscia_Custom_DICG_Lazy,lbBoscia_Custom_DICG_Lazy,relGapBoscia_Custom_DICG_Lazy,timeBoscia_MIP_DICG_Lazy,solutionBoscia_MIP_DICG_Lazy,terminationBoscia_MIP_DICG_Lazy,numberNodesBoscia_MIP_DICG_Lazy,dualGapBoscia_MIP_DICG_Lazy,lbBoscia_MIP_DICG_Lazy,relGapBoscia_MIP_DICG_Lazy,timeBoscia_Custom_DICG_WS,solutionBoscia_Custom_DICG_WS,terminationBoscia_Custom_DICG_WS,numberNodesBoscia_Custom_DICG_WS,dualGapBoscia_Custom_DICG_WS,lbBoscia_Custom_DICG_WS,relGapBoscia_Custom_DICG_WS,timeBoscia_Custom_DICG_Lazy_WS,solutionBoscia_Custom_DICG_Lazy_WS,terminationBoscia_Custom_DICG_Lazy_WS,numberNodesBoscia_Custom_DICG_Lazy_WS,dualGapBoscia_Custom_DICG_Lazy_WS,lbBoscia_Custom_DICG_Lazy_WS,relGapBoscia_Custom_DICG_Lazy_WS,timeBoscia_MIP_DICG_Lazy_WS,solutionBoscia_MIP_DICG_Lazy_WS,terminationBoscia_MIP_DICG_Lazy_WS,numberNodesBoscia_MIP_DICG_Lazy_WS,dualGapBoscia_MIP_DICG_Lazy_WS,lbBoscia_MIP_DICG_Lazy_WS,relGapBoscia_MIP_DICG_Lazy_WS,timeBoscia_MIP_DICG_WS,solutionBoscia_MIP_DICG_WS,terminationBoscia_MIP_DICG_WS,numberNodesBoscia_MIP_DICG_WS,dualGapBoscia_MIP_DICG_WS,lbBoscia_MIP_DICG_WS,relGapBoscia_MIP_DICG_WS,minimumTime
8,8,369.464,2.9206836940253997,1,1072922,0.02884080469685779,2.891842889328542,0.009973157533310652,274.955,2.9206836940253997,1,278221,0.02890538204676263,2.891778311978637,0.009995711610059329,306.554,2.9206836940253997,1,1233914,0.028831144100645023,2.8918525499247547,0.009969783591281376,3600.013,2.9206836940253997,0,543226,0.7533043290347377,2.167379364990662,0.3475645939989759,1857.816,2.9206836940253997,1,278221,0.02890538204676263,2.891778311978637,0.009995711610059329,3600.02,2.9206836940253997,0,594940,0.6000046837569908,2.320679010268409,0.2585470377859773,295.158,2.9206836940253997,1,1071639,0.028887068750986344,2.8917966252744134,0.009989315465172155,3600.034,2.9206836940253997,0,464562,0.6522422153544114,2.2684414786709883,0.2875287819796614,296.684,2.9206836940253997,1,835337,0.028915046052251814,2.891768647973148,0.009999086916070718,383.145,2.9206836940253997,1,361846,0.028901149968175055,2.8917825440572247,0.009994233497110127,3171.852,2.9206836940253997,1,361977,0.02891610929196231,2.8917675847334374,0.00999945827065068,3600.025,2.9206836940253997,0,561070,0.41009854286653713,2.5105851511588626,0.16334779271567007,274.955
9,8,317.719,2.895444476960969,1,1020029,0.028651216544735014,2.866793260416234,0.009994169073976092,249.186,2.895444476960969,1,261494,0.02862940525186941,2.8668150717090994,0.009986484839708031,277.498,2.895444476960969,1,1158824,0.02865138100774267,2.866793095953226,0.009994227015610944,3600.028,2.895444476960969,0,565241,0.6766504557815209,2.218794021179448,0.3049631688757809,1733.934,2.895444476960969,1,261494,0.02862940525186941,2.8668150717090994,0.009986484839708031,3600.028,2.895444476960969,0,596470,0.5484344005545632,2.3470100764064057,0.23367364548953767,271.353,2.895444476960969,1,998823,0.028666776528863736,2.866777700432105,0.009999651010450805,3600.026,2.895444476960969,0,473106,0.5848759240588994,2.3105685529020694,0.25313073846014933,269.64,2.895444476960969,1,780257,0.028649821869849212,2.8667946550911196,0.009993677719110507,466.02,2.895444476960969,1,334194,0.02861143683058831,2.8668330401303805,0.009980154557339374,2864.993,2.895444476960969,1,334106,0.02866162671093031,2.8667828502500385,0.00999783667201388,3600.092,2.895444476960969,0,561343,0.35292776578901286,2.542516711171956,0.13881040161436467,249.186
10,8,408.734,2.9609285085486836,1,1099844,0.029304626785850107,2.9316238817628335,0.009996039044486415,306.59,2.9609285085486836,1,284485,0.02924984453844859,2.931678664010235,0.009977165948480114,342.421,2.9609285085486836,1,1248258,0.029230988568044847,2.9316975199806388,0.009970670019271937,3600.01,2.9609285085486836,0,569709,0.7661691610837456,2.194759347464938,0.3490902827085398,1969.786,2.9609285085486836,1,284485,0.02924984453844859,2.931678664010235,0.009977165948480114,3600.026,2.9609285085486836,0,591194,0.6244019492141182,2.3365265593345654,0.2672351173238731,388.19,2.9609285085486836,1,1093423,0.029280067939835508,2.931648440608848,0.009987578160550039,3600.017,2.9609285085486836,0,459778,0.6859342641283277,2.274994244420356,0.30151032944837025,333.711,2.9609285085486836,1,863031,0.029235799570722865,2.9316927089779607,0.009972327413849241,594.647,2.9609285085486836,1,375434,0.02922779075673665,2.931700717791947,0.009969568373524152,3373.282,2.9609285085486836,1,375167,0.029204350359340214,2.9317241581893434,0.009961493231811091,3600.035,2.9609285085486836,0,559078,0.4510817078502929,2.5098468006983907,0.17972479743575376,306.59
1,9,3600.108,3.2369017690303363,0,5764320,0.5327602323285481,2.7041415367017883,0.19701640062019457,3600.081,3.2369017690303363,0,1105411,0.4411002298344049,2.7958015391959314,0.1577723681922232,3600.599,3.2369017690303363,0,5199592,0.4601872439443784,2.776714525085958,0.16573084477603348,3600.022,3.2369017690303363,0,466865,1.6063293748453076,1.6305723941850288,0.9851322030066393,3600.03,3.2369017690303363,0,476035,0.8440016729535693,2.392900096076767,0.35271078568525943,3600.031,3.2369017690303363,0,511216,1.4186831728885667,1.8182185961417696,0.7802599620854112,3600.75,3.2369017690303363,0,4186613,0.4977311719586459,2.7391705970716904,0.18170871594881505,3600.033,3.2369017690303363,0,404173,1.4790044495422854,1.757897319488051,0.8413486004819741,3600.604,3.2369017690303363,0,3925113,0.4663840952519762,2.77051767377836,0.16833824944200182,3601.12,3.2369017690303363,0,824873,0.5715922076585667,2.6653095613717697,0.21445621774769838,3600.116,3.2369017690303363,0,278729,0.9938485474706669,2.2430532215596695,0.4430784512458474,3600.023,3.2369017690303363,0,492165,1.3753299108320804,1.8615718581982559,0.7388003341236634,3600.022
2,9,3600.145,3.2939198635879374,0,5827410,0.5733571014106076,2.72056276217733,0.210749448379473,3600.06,3.2939198635879374,0,1094504,0.48297890563216406,2.8109409579557734,0.17182107801488838,3600.592,3.2939198635879374,0,5113608,0.4998622765086198,2.7940575870793176,0.1789019234321278,3600.019,3.2939198635879374,0,463508,1.6505458020989257,1.6433740614890118,1.0043640342013282,3600.031,3.2939198635879374,0,481989,0.8756868076910216,2.418233055896916,0.36211845072402743,3600.021,3.2939198635879374,0,514552,1.4377487742423427,1.8561710893455947,0.7745777221157079,3600.748,3.2939198635879374,0,4176529,0.5384762856257654,2.755443577962172,0.19542272247287434,3600.024,3.2939198635879374,0,403562,1.4970418114064687,1.7968780521814687,0.8331348972675197,3600.686,3.2939198635879374,0,3841904,0.508240629990623,2.7856792335973144,0.1824476500599466,3601.23,3.2939198635879374,0,826884,0.6112357772922694,2.682684086295668,0.22784485896596285,3600.033,3.2939198635879374,0,288462,1.0208997107622828,2.2730201528256546,0.4491379935603184,3600.028,3.2939198635879374,0,491376,1.4025204390594594,1.891399424528478,0.7415252541959004,3600.019
3,9,3600.076,3.423023565235768,0,5898349,0.7396026468015737,2.6834209184341944,0.27561931925057065,3600.15,3.423023565235768,0,1068317,0.671145973637528,2.75187759159824,0.24388656518974697,3600.542,3.423023565235768,0,5261734,0.6675489862891291,2.755474578946639,0.24226279980573046,3600.022,3.4540475854787065,0,473320,1.8371309638059932,1.6169166216727133,1.136193999852303,3600.029,3.423023565235768,0,487160,1.037452260584998,2.38557130465077,0.43488629267230117,3600.029,3.423023565235768,0,516450,1.6199762949878873,1.8030472702478808,0.8984657927272062,3600.72,3.423023565235768,0,4294634,0.7033726321375777,2.7196509330981904,0.2586260698303311,3600.022,3.423023565235768,0,408933,1.6816323175147851,1.741391247720983,0.9656832258205005,3600.62,3.423023565235768,0,3919758,0.6756989692571302,2.747324595978638,0.24594799254743185,3601.303,3.423023565235768,0,825473,0.7794699745507572,2.643553590685011,0.29485688404326127,3600.026,3.423023565235768,0,258155,1.225536506432856,2.197487058802912,0.5576990779187891,3600.026,3.423023565235768,0,500332,1.5799419827131853,1.8430815825225828,0.8572284578693231,3600.022
4,9,3600.142,3.504334111967668,0,5814854,0.8631123679046695,2.6412217440629986,0.32678527270373803,3600.103,3.504334111967668,0,1080209,0.8001767613973585,2.7041573505703096,0.29590613920029485,3600.575,3.504334111967668,0,5282544,0.7920993590349905,2.7122347529326776,0.29204675523699103,3600.02,3.5191847962625618,0,467692,1.907461419188935,1.6117233770736268,1.1834918115118946,3600.034,3.504334111967668,0,491653,1.1558293019251034,2.3485048100425647,0.4921553905202157,3600.02,3.504334111967668,0,514354,1.7305374295881528,1.7737966823795153,0.9756120567700404,3600.597,3.504334111967668,0,4232186,0.8315771350268406,2.6727569769408275,0.311130844368291,3600.029,3.504334111967668,0,408566,1.7900091463111263,1.7143249656565418,1.0441480945391235,3600.64,3.504334111967668,0,3944262,0.8039429729093035,2.7003911390583646,0.29771352797048545,3601.223,3.504334111967668,0,854860,0.8901490155688436,2.6141850963988245,0.34050726430774547,3600.049,3.504334111967668,0,330952,1.268606386201364,2.235727725766304,0.5674243654900081,3600.024,3.520371830152645,0,496874,1.706540951182716,1.8138308789699291,0.9408489903710633,3600.02
5,9,3600.082,3.4752792966372104,0,5777914,0.8046788233831106,2.6706004732540998,0.3013100729374984,3600.109,3.4752792966372104,0,1067865,0.7360562784912421,2.7392230181459682,0.26870987634640964,3600.624,3.4752792966372104,0,5188374,0.7325088902014656,2.7427704064357448,0.26706897831574883,3600.019,3.4752792966372104,0,467303,1.8524550559813113,1.622824240655899,1.1415007303764468,3600.027,3.4752792966372104,0,484975,1.1015078909687581,2.3737714056684522,0.4640328417211574,3600.029,3.4752792966372104,0,511594,1.657909988171546,1.8173693084656644,0.9122581637362723,3600.611,3.4752792966372104,0,4184295,0.7690841358739098,2.7061951607633006,0.2841938922309596,3600.02,3.4752792966372104,0,409850,1.724105037791529,1.7511742588456813,0.9845422459144668,3600.55,3.4752792966372104,0,3880459,0.7405690355269678,2.7347102611102425,0.2708034726963398,3601.016,3.4752792966372104,0,850784,0.8314980192124137,2.6437812774247966,0.31451089631073537,3600.04,3.4752792966372104,0,320755,1.2104939745126453,2.264785322124565,0.5344850846070907,3600.026,3.4752792966372104,0,491504,1.6247493150978867,1.8505299815393237,0.8779913491303577,3600.019
6,9,3600.059,3.4028148698544594,0,5996477,0.7071699302580163,2.695644939596443,0.2623379362283093,3600.048,3.4028148698544594,0,1065331,0.6547160825046006,2.748098787349859,0.23824328496428576,3600.65,3.4028148698544594,0,5213390,0.6496367439194972,2.753178125934962,0.2359588498106655,3600.02,3.4028148698544594,0,464955,1.779270958588785,1.6235439112656744,1.0959179768668588,3600.024,3.4028148698544594,0,493169,1.013181268111865,2.3896336017425943,0.4239902164804772,3600.017,3.4028148698544594,0,514834,1.594509104714493,1.8083057651399663,0.8817696295908646,3600.669,3.4028148698544594,0,4199834,0.6883249859238942,2.714489883930565,0.2535743419044184,3600.021,3.4028148698544594,0,412344,1.646473600941464,1.7563412689129954,0.9374451480949777,3600.658,3.4028148698544594,0,3908968,0.6596028140228989,2.7432120558315605,0.24044907961843692,3601.132,3.4028148698544594,0,834683,0.7582752213028638,2.6445396485515955,0.2867324079327638,3600.035,3.4028148698544594,0,282099,1.175602010518277,2.2272128593361824,0.5278354987895784,3600.023,3.4028148698544594,0,496622,1.5555533961073458,1.8472614737471136,0.8420862006892577,3600.017
7,9,3600.099,3.386886145873401,0,5961311,0.6986098054048737,2.6882763404685273,0.25987276489704786,3600.061,3.386886145873401,0,1069847,0.6479084690436947,2.7389776768297063,0.2365512046792698,3600.605,3.386886145873401,0,5157990,0.645694744754199,2.741191401119202,0.2355525938431618,3600.018,3.386886145873401,0,469289,1.7553383407470224,1.6315478051263785,1.0758730668091305,3600.032,3.386886145873401,0,487497,1.0160913953605517,2.3707947505128493,0.4285868252157852,3600.031,3.386886145873401,0,514532,1.573530292862632,1.813355853010769,0.8677448997393714,3600.671,3.386886145873401,0,4202148,0.6789554749031135,2.7079306709702875,0.2507285294197856,3600.036,3.386886145873401,0,408733,1.6362588197293317,1.7506273261440692,0.9346699867488956,3600.684,3.386886145873401,0,3897424,0.6530160861380825,2.7338700597353185,0.23886142057582088,3600.978,3.386886145873402,0,825450,0.7557181645329853,2.6311679813404165,0.28721775648394515,3600.043,3.386886145873401,0,320947,1.1239539712939663,2.2629321745794346,0.4966803618419774,3600.017,3.386886145873401,0,489655,1.5449013370467843,1.8419848088266166,0.8387155690121675,3600.017
8,9,3600.068,3.489586046310384,0,5890255,0.8159020846201637,2.6736839616902204,0.305160256900511,3600.059,3.489586046310384,0,1072876,0.7664071664551493,2.7231788798552348,0.2814384218843133,3600.59,3.489586046310384,0,5193124,0.763584869014688,2.726001177295696,0.28011171652251277,3600.008,3.489586046310384,0,472435,1.8515881591326309,1.6379978871777532,1.1303971596220375,3600.052,3.489586046310384,0,482795,1.1366920237393625,2.3528940225710215,0.48310379168599027,3600.03,3.489586046310384,0,512366,1.6917651557229942,1.7978208905873898,0.9410087315039795,3600.606,3.489586046310384,0,4175292,0.7992439994763263,2.6903420468340578,0.29707895336835,3600.025,3.489586046310384,0,410432,1.75222334610046,1.7373627002099241,1.0085535656364328,3600.566,3.489586046310384,0,3840798,0.7708839717620148,2.718702074548369,0.28354852816672604,3601.094,3.489586046310384,0,820012,0.8733199625711738,2.61626608373921,0.33380395365711835,3600.056,3.489586046310384,0,339555,1.2217961624775895,2.2677898838327946,0.5387607428659265,3600.118,3.4916250393182975,0,489533,1.6595300939207236,1.832094945397574,0.9058100935705584,3600.008
9,9,3600.051,3.3696401449694457,0,5948480,0.6606483539901244,2.7089917909793213,0.24387240898625795,3600.088,3.3696401449694457,0,1061661,0.6101952254039738,2.759444919565472,0.2211296993382498,3600.615,3.3696401449694457,0,5113596,0.6090078117230524,2.7606323332463933,0.22060446238666037,3600.019,3.3696401449694457,0,461948,1.7231530500664727,1.646487094902973,1.0465633501779845,3600.037,3.3696401449694457,0,488870,0.9779192823056655,2.3917208626637803,0.4088768457772733,3600.019,3.3696401449694457,0,515884,1.5353928673838233,1.8342472775856224,0.8370697267190854,3600.611,3.3696401449694457,0,4174610,0.6432441352958924,2.7263960096735533,0.23593202638706606,3600.037,3.3696401449694457,0,409461,1.5998925885272537,1.769747556442192,0.9040230527248723,3600.641,3.3696401449694457,0,3870335,0.6159588934265905,2.7536812515428553,0.22368561832691272,3601.121,3.3696401449694457,0,807915,0.7251530727607252,2.6444870722087206,0.27421312827786487,3600.039,3.3696401449694457,0,309561,1.0972530124063282,2.2723871325631175,0.4828635916313661,3600.025,3.3696401449694457,0,491319,1.5043286164198237,1.865311528549622,0.8064758049233302,3600.019
10,9,3600.15,3.3444521181408193,0,5993908,0.6319535357426993,2.71249858239812,0.23297838378370292,3600.127,3.3444521181408193,0,1064717,0.5807596163651625,2.763692501775657,0.2101390136536636,3600.635,3.3444521181408193,0,4848764,0.6119555458492592,2.73249657229156,0.22395473504146188,3600.018,3.3444521181408193,0,469491,1.7080064714307435,1.6364456467100759,1.0437294235005814,3600.031,3.3444521181408193,0,478333,0.9625281597415429,2.3819239583992764,0.4040969302766451,3600.021,3.3444521181408193,0,272198,1.7200589448460515,1.6243931732947678,1.0588932366400212,3600.664,3.3444521181408193,0,4228236,0.613905031152171,2.7305470869886483,0.22482858254944393,3600.022,3.3444521181408193,0,405770,1.5854473829806075,1.7590047351602118,0.9013320722165102,3600.618,3.3444521181408193,0,3905432,0.5837202072502392,2.76073191089058,0.2114367588347026,3601.121,3.3444521181408193,0,800900,0.7009137953051683,2.643538322835651,0.2651422864766028,3600.042,3.3444521181408193,0,294598,1.0904073673113999,2.2540447508294195,0.48375586461189973,3600.031,3.3444521181408193,0,483088,1.495653387620138,1.8487987305206812,0.808986593796997,3600.018
1,10,3600.096,3.8448166002647604,0,11826802,1.4396562241820372,2.405160376082723,0.5985697413354201,3600.074,3.8448166002647604,0,1733321,1.3699298237442599,2.4748867765205005,0.5535323218584873,3600.69,3.8448166002647604,0,8543460,1.3897288375012553,2.455087762763505,0.5660607570040362,3600.02,3.8448166002647604,0,426392,2.4939638246780564,1.350852775586704,1.8462143837953586,3600.02,3.8624990166293705,0,440650,1.84730623739254,2.0151927792368305,0.9166895874309998,3600.035,3.8448166002647604,0,251880,2.469028197061419,1.3757884032033414,1.794627859424177,3600.658,3.8448166002647604,0,7629516,1.4168623436320384,2.427954256632722,0.5835622066443108,3600.025,3.8448166002647604,0,356335,2.3534833162813418,1.4913332839834186,1.5781068803045029,3600.642,3.8448166002647604,0,7884376,1.3738278774428951,2.470988722821865,0.5559830624698221,3601.306,3.8624990166293705,0,898003,1.5405709102083058,2.3219281064210646,0.6634877737807677,3600.05,3.8448166002647604,0,187006,2.0440568099490326,1.8007597903157277,1.1351079810542901,3600.016,3.8624990166293705,0,444109,2.2860362641287733,1.5764627525005972,1.4501048378736796,3600.016
2,10,3600.091,3.8698049654838362,0,11988969,1.4480619540907647,2.4217430113930716,0.5979420389687792,3600.132,3.8698049654838362,0,1609197,1.4057456040852983,2.464059361398538,0.5704998938367428,3600.672,3.8698049654838362,0,8425236,1.3968014980449754,2.473003467438861,0.5648198704272573,3600.017,3.8698049654838362,0,414023,2.5179109929868275,1.3518939724970087,1.8625062647007244,3600.022,3.8698049654838362,0,442459,1.8337722988114171,2.036032666672419,0.9006595664343808,3600.028,3.8698049654838362,0,251438,2.4422601043437404,1.4275448611400958,1.7108114573669169,3600.705,3.8698049654838362,0,7576533,1.4248388754020476,2.4449660900817887,0.5827642686669671,3600.027,3.8698049654838362,0,302986,2.3754528504077337,1.4943521150761025,1.5896205629466116,3600.614,3.8698049654838362,0,7841209,1.3766196242118696,2.4931853412719667,0.5521529432342761,3601.253,3.8757574135154407,0,882698,1.539740760798804,2.3360166527166366,0.659130900889848,3600.028,3.8698049654838362,0,147748,2.1225140353089054,1.7472909301749309,1.2147456377492951,3600.027,3.8871041580155303,0,444498,2.276788822442658,1.6103153355728725,1.413877625175001,3600.017
3,10,3600.102,3.8525453501751827,0,11797560,1.4555904005758165,2.3969549495993663,0.6072664823421516,3600.1,3.8525453501751827,0,1640862,1.408676608061918,2.4438687421132648,0.5764125477720238,3600.596,3.8525453501751827,0,8728948,1.4061253920720507,2.446419958103132,0.5747686072518435,3600.013,3.8525453501751827,0,427267,2.516720794553998,1.3358245556211847,1.8840204605938489,3600.023,3.8525453501751827,0,434608,1.856234589705035,1.9963107604701478,0.9298324822273043,3600.049,3.8525453501751827,0,251848,2.5076211339803804,1.3449242161948023,1.8645073854608698,3600.678,3.8525453501751827,0,7699678,1.4350667744782406,2.417478575696942,0.5936212998555823,3600.029,3.8525453501751827,0,298557,2.4437396196930288,1.408805730482154,1.7346178872062623,3600.682,3.8525453501751827,0,7975791,1.3913832455379742,2.4611621046372085,0.5653358805242426,3601.235,3.8525453501751827,0,964333,1.5129159868369606,2.339629363338222,0.6466477171744446,3600.023,3.8525453501751827,0,204910,2.0340800183616627,1.81846533181352,1.118569588749385,3600.026,3.8525453501751827,0,440496,2.300759535622186,1.5517858145529968,1.4826527695028173,3600.013
4,10,3600.09,4.0492506564515,0,11897419,1.667246426473655,2.382004229977845,0.6999342845370019,3600.118,4.0492506564515,0,1644648,1.6177797279195336,2.4314709285319664,0.6653502243994709,3600.682,4.0492506564515,0,8600980,1.6113360073243466,2.4379146491271535,0.660948490506529,3600.028,4.075747451770277,0,430901,2.6999727292558617,1.3757747225144152,1.9625107839758058,3600.019,4.069175271281905,0,422089,2.0776463447654594,1.9915289265164455,1.0432418616181736,3600.045,4.0492506564515,0,254990,2.634072280881452,1.415178375570048,1.8613005444069348,3600.687,4.0492506564515,0,7844254,1.635740769465364,2.413509886986136,0.6777435544330797,3600.032,4.0492506564515,0,308010,2.5791567861669202,1.4700938702845798,1.7544163936059733,3600.995,4.0492506564515,0,6690437,1.6826174872537258,2.3666331691977742,0.7109751985028117,3601.3,4.058817023077543,0,965370,1.7560156317078621,2.3028013913696808,0.7625562665929273,3600.043,4.066316720581523,0,205723,2.268957823288029,1.7973588972934937,1.2623843945161317,3600.061,4.077175336416857,0,444308,2.5103361736668974,1.5668391627499592,1.6021658338313467,3600.019
5,10,3600.085,3.8790334622940366,0,12231250,1.4951176628532523,2.3839157994407842,0.6271688216521636,3600.123,3.8790334622940366,0,1637720,1.4460110898167167,2.43302237247732,0.59432708312681,3600.65,3.8790334622940366,0,8804832,1.436872029339685,2.4421614329543515,0.5883607897293917,3600.018,3.8790334622940366,0,435844,2.5471810711689367,1.3318523911251,1.912510041009253,3600.028,3.8790334622940366,0,415315,1.8946919372990259,1.9843415249950107,0.954821492889834,3600.109,3.8790334622940366,0,253788,2.5113716547455334,1.3676618075485032,1.8362519453892618,3600.67,3.8790334622940366,0,7900783,1.4744966261996946,2.404536836094342,0.6132144053965505,3600.041,3.8790334622940366,0,304186,2.4393295673730986,1.439703894920938,1.6943272682519592,3600.636,3.8790334622940366,0,7916952,1.4285626171348573,2.4504708451591792,0.582974745427775,3600.994,3.8790334622940366,0,845389,1.616771625340796,2.2622618369532406,0.7146704236138399,3600.037,3.8790334622940366,0,155263,2.177737015990388,1.7012964463036484,1.2800455915380806,3600.046,3.8790334622940366,0,442874,2.3186507485462142,1.5603827137478223,1.4859500352814967,3600.018
6,10,3600.084,3.9053181289098022,0,11885816,1.507931358410592,2.3973867704992102,0.6289896052511351,3600.081,3.9053181289098022,0,1636544,1.4607099640540673,2.444608164855735,0.5975231470849108,3600.646,3.9053181289098022,0,8602604,1.4550564025257677,2.4502617263840345,0.5938371345631972,3600.031,3.9053181289098022,0,420699,2.5677510383693622,1.33756709054044,1.9197175652190053,3600.015,3.9053181289098022,0,416668,1.90861745355634,1.9967006753534622,0.9558856152630242,3600.042,3.9053181289098022,0,254606,2.5250178153735208,1.3803003135362815,1.8293249596564336,3600.62,3.9053181289098022,0,7696716,1.4845105092106792,2.420807619699123,0.6132294434016966,3600.039,3.9053181289098022,0,302250,2.4488079803228486,1.4565101485869536,1.6812845298047403,3600.683,3.9053181289098022,0,7708151,1.4501022741480947,2.4552158547617076,0.5906210940010548,3601.224,3.9163807368492862,0,946564,1.5868141918757201,2.329566544973566,0.6811628520762973,3600.022,3.9170687128419965,0,201315,2.0978875488372237,1.8191811640047728,1.1532043044129274,3600.036,3.9053181289098022,0,442164,2.3218382175392005,1.5834799113706017,1.4662883948616077,3600.015
7,10,3600.091,3.898322358215685,0,11895362,1.499805161910976,2.398517196304709,0.6253051527925922,3600.072,3.9003259668974453,0,1641524,1.4549645181594189,2.4453614487380264,0.5949895541660232,3600.711,3.898322358215685,0,8646856,1.4497478852455146,2.4485744729701704,0.5920783301669159,3600.016,3.925559847876922,0,420623,2.58700672528009,1.338553122596832,1.9326888724903362,3600.023,3.910397836704302,0,415119,1.9220507299698568,1.9883471067344451,0.9666575435747383,3600.05,3.898322358215685,0,254794,2.524806227703638,1.373516130512047,1.8382064626808496,3600.518,3.898322358215685,0,7710451,1.4810508733009935,2.4172714849146915,0.6126952982086171,3600.033,3.898322358215685,0,303765,2.4549167210163665,1.4434056371993185,1.700780887748029,3600.68,3.908394228022542,0,7835771,1.449032037392985,2.459362190629557,0.5891901741491993,3601.118,3.898322358215685,0,914065,1.583829921505238,2.314492436710447,0.684309828100502,3600.028,3.898322358215685,0,191211,2.103975137605201,1.7943472206104838,1.1725574144392041,3600.022,3.925559847876922,0,438278,2.3660133207007346,1.5595465271761872,1.5171162126113586,3600.016
8,10,3600.043,3.978772591917731,0,11957671,1.5923176723785657,2.3864549195391653,0.6672314064436838,3600.103,3.978772591917731,0,1646109,1.541485895060518,2.437286696857213,0.6324598156828265,3600.628,3.978772591917731,0,8589932,1.5359202282983708,2.44285236361936,0.6287405048182005,3600.025,3.978772591917731,0,421320,2.6175290304602408,1.3612435614574903,1.9228954351546312,3600.021,3.978772591917731,0,419256,1.9860805743233882,1.9926920175943428,0.9966821549880367,3600.032,3.978772591917731,0,256092,2.5668192649391517,1.4119533269785793,1.8179207597689189,3600.641,3.978772591917731,0,7813178,1.569199455053322,2.409573136864409,0.6512354537183005,3600.031,3.978772591917731,0,305239,2.5016503775932337,1.4771222143244973,1.6935974243250165,3600.626,3.978772591917731,0,7829835,1.5264614833596508,2.45231110855808,0.6224583324817975,3601.042,3.978772591917731,0,948308,1.669559526783312,2.309213065134419,0.7229993420663967,3600.023,3.9848649232831477,0,191410,2.202583762238727,1.7822811610444207,1.2358228378220684,3600.024,3.978772591917731,0,442866,2.4055579043863795,1.5732146875313515,1.529071603165058,3600.021
9,10,3600.085,3.877481186725542,0,11761767,1.479603055973826,2.397878130751716,0.6170468119286705,3600.054,3.877481186725542,0,1637525,1.4326181797146207,2.4448630070109214,0.5859707376676836,3600.664,3.877481186725542,0,8651554,1.4256292959580703,2.451851890767472,0.5814500057390595,3600.022,3.9000096039529333,0,408634,2.5614849459420848,1.3385246580108485,1.9136628754741434,3600.016,3.877481186725542,0,417760,1.8827117452238178,1.9947694415017243,0.9438242365525983,3600.022,3.877481186725542,0,250506,2.5026237376316116,1.3748574490939305,1.8202787054620904,3600.72,3.877481186725542,0,7679850,1.4590305422025431,2.418450644522999,0.6032914277191354,3600.053,3.877481186725542,0,305241,2.4363482521753768,1.4411329345501653,1.6905784287941885,3600.776,3.877481186725542,0,7464038,1.4351705165674584,2.4423106701580837,0.5876281564435716,3601.361,3.877481186725542,0,959255,1.5430802367177976,2.3344009500077445,0.6610176528212424,3600.026,3.877481186725542,0,215266,2.0320176725000074,1.8454635142255347,1.1010879688687651,3600.036,3.914677939601257,0,440784,2.346428936211658,1.568249003389599,1.4962094228276936,3600.016
