seed,dimension,timeBoscia_BLMO_Lazy,solutionBoscia_BLMO_Lazy,terminationBoscia_BLMO_Lazy,numberNodesBoscia_BLMO_Lazy,dualGapBoscia_BLMO_Lazy,lbBoscia_BLMO_Lazy,relGapBoscia_BLMO_Lazy,timeBoscia_BLMO_DICG,solutionBoscia_BLMO_DICG,terminationBoscia_BLMO_DICG,numberNodesBoscia_BLMO_DICG,dualGapBoscia_BLMO_DICG,lbBoscia_BLMO_DICG,relGapBoscia_BLMO_DICG,timeBoscia_MIP_Lazy,solutionBoscia_MIP_Lazy,terminationBoscia_MIP_Lazy,numberNodesBoscia_MIP_Lazy,dualGapBoscia_MIP_Lazy,lbBoscia_MIP_Lazy,relGapBoscia_MIP_Lazy,timeBoscia_MIP_DICG,solutionBoscia_MIP_DICG,terminationBoscia_MIP_DICG,numberNodesBoscia_MIP_DICG,dualGapBoscia_MIP_DICG,lbBoscia_MIP_DICG,relGapBoscia_MIP_DICG,timeBoscia_BLMO_DICG_Lazy,solutionBoscia_BLMO_DICG_Lazy,terminationBoscia_BLMO_DICG_Lazy,numberNodesBoscia_BLMO_DICG_Lazy,dualGapBoscia_BLMO_DICG_Lazy,lbBoscia_BLMO_DICG_Lazy,relGapBoscia_BLMO_DICG_Lazy,timeBoscia_MIP_DICG_Lazy,solutionBoscia_MIP_DICG_Lazy,terminationBoscia_MIP_DICG_Lazy,numberNodesBoscia_MIP_DICG_Lazy,dualGapBoscia_MIP_DICG_Lazy,lbBoscia_MIP_DICG_Lazy,relGapBoscia_MIP_DICG_Lazy,timeBoscia_BLMO_DICG_WS,solutionBoscia_BLMO_DICG_WS,terminationBoscia_BLMO_DICG_WS,numberNodesBoscia_BLMO_DICG_WS,dualGapBoscia_BLMO_DICG_WS,lbBoscia_BLMO_DICG_WS,relGapBoscia_BLMO_DICG_WS,timeBoscia_BLMO_DICG_Lazy_WS,solutionBoscia_BLMO_DICG_Lazy_WS,terminationBoscia_BLMO_DICG_Lazy_WS,numberNodesBoscia_BLMO_DICG_Lazy_WS,dualGapBoscia_BLMO_DICG_Lazy_WS,lbBoscia_BLMO_DICG_Lazy_WS,relGapBoscia_BLMO_DICG_Lazy_WS,timeBoscia_MIP_DICG_Lazy_WS,solutionBoscia_MIP_DICG_Lazy_WS,terminationBoscia_MIP_DICG_Lazy_WS,numberNodesBoscia_MIP_DICG_Lazy_WS,dualGapBoscia_MIP_DICG_Lazy_WS,lbBoscia_MIP_DICG_Lazy_WS,relGapBoscia_MIP_DICG_Lazy_WS,timeBoscia_MIP_DICG_WS,solutionBoscia_MIP_DICG_WS,terminationBoscia_MIP_DICG_WS,numberNodesBoscia_MIP_DICG_WS,dualGapBoscia_MIP_DICG_WS,lbBoscia_MIP_DICG_WS,relGapBoscia_MIP_DICG_WS,minimumTime
5,59,557.991,1.6550000000000011,1,578243,0.015006703570944246,1.639993296429057,0.009150466409600601,541.25,1.6550000000000011,1,1690468,0.015020445417254003,1.6399795545827471,0.009158922362953232,1286.415,1.6550000000000011,1,578243,0.015006703570944246,1.639993296429057,0.009150466409600601,3600.034,1.6550000000000011,0,704794,0.1801152351323636,1.4748847648676375,0.12212156462849348,642.826,1.6550000000000011,1,1315676,0.015009594065545917,1.6399904059344552,0.009152245044380948,3600.031,1.6550000000000011,0,769407,0.13000614907631114,1.52499385092369,0.08525027756509727,639.737,1.6550000000000011,1,1691239,0.015019765182929135,1.639980234817072,0.009158503781970568,662.259,1.6550000000000011,1,737162,0.01629114329433401,1.6387088567056671,0.00994145069007832,3046.966,1.6550000000000011,1,736154,0.016156055275612147,1.638843944724389,0.009858202379561634,3600.035,1.6550000000000011,0,642544,0.2001372921820348,1.4548627078179663,0.13756438398383647,541.25
6,59,166.119,1.5750000000000004,1,341410,0.0155876995832962,1.5594123004167042,0.009995880870717047,180.769,1.5750000000000004,1,1032216,0.015587921150985062,1.5594120788490153,0.009996024375090343,625.525,1.5750000000000004,1,341410,0.0155876995832962,1.5594123004167042,0.009995880870717047,3600.044,1.5750000000000004,0,719014,0.09507146775209274,1.4799285322479077,0.06424058032564982,225.126,1.5750000000000004,1,758073,0.015566003681555474,1.559433996318445,0.009981829124095105,3411.468,1.5750000000000004,1,758041,0.015566003681555252,1.5594339963184451,0.009981829124094963,210.842,1.5750000000000004,1,1081865,0.015538683396745467,1.559461316603255,0.009964135199320682,218.016,1.5750000000000004,1,435311,0.015406421331245035,1.5595935786687554,0.009878484716765579,1721.903,1.5750000000000004,1,435320,0.015406421331245035,1.5595935786687554,0.009878484716765579,3600.024,1.5750000000000004,0,661872,0.12004363696609821,1.4549563630339022,0.0825066923077892,166.119
7,59,69.77,1.4950000000000006,1,224707,0.010000674274310395,1.4849993257256902,0.006734463848610342,83.087,1.4950000000000006,1,712788,0.010000214957116338,1.4849997850428842,0.00673415246105746,365.343,1.4950000000000006,1,224707,0.010000674274310395,1.4849993257256902,0.006734463848610342,3536.88,1.4950000000000006,1,712788,0.010000214957116338,1.4849997850428842,0.00673415246105746,95.784,1.4950000000000006,1,468577,0.010000167526800663,1.4849998324731999,0.0067341203063611375,2365.93,1.4950000000000006,1,468577,0.010000167526800663,1.4849998324731999,0.0067341203063611375,96.028,1.4950000000000006,1,761425,0.010000215065356866,1.4849997849346437,0.006734152534437562,97.123,1.4950000000000006,1,288746,0.014719588405837536,1.480280411594163,0.009943783819976057,1130.018,1.4950000000000006,1,288746,0.014719588405837536,1.480280411594163,0.009943783819976057,3600.016,1.4950000000000006,0,655455,0.04014507918727994,1.4548549208127206,0.0275938711228016,69.77
8,59,5.385,1.055000000000001,1,15606,0.010000036580780858,1.0449999634192202,0.009569413330944937,7.337,1.055000000000001,1,75666,0.010000255875860287,1.0449997441241408,0.009569625190905602,25.107,1.055000000000001,1,15606,0.010000036580780858,1.0449999634192202,0.009569413330944937,393.431,1.055000000000001,1,75666,0.010000255875860287,1.0449997441241408,0.009569625190905602,6.508,1.055000000000001,1,28647,0.01000013353977236,1.0449998664602287,0.009569507002566638,148.091,1.055000000000001,1,28667,0.010000077459610512,1.0449999225403905,0.009569452823786212,7.731,1.055000000000001,1,80005,0.01000003882408329,1.0449999611759178,0.009569415498188578,7.208,1.055000000000001,1,19868,0.01000008220710491,1.0449999177928961,0.009569457410317981,83.7,1.055000000000001,1,19868,0.01000008220710491,1.0449999177928961,0.009569457410317981,444.003,1.055000000000001,1,80005,0.01000003882408329,1.0449999611759178,0.009569415498188578,5.385
9,59,45.395,1.4550000000000005,1,172868,0.010000844148914112,1.4449991558510864,0.006921003454167238,55.538,1.4550000000000005,1,557170,0.010000002460951674,1.4449999975390488,0.0069204169397802644,259.984,1.4550000000000005,1,172868,0.010000844148914112,1.4449991558510864,0.006921003454167238,2812.729,1.4550000000000005,1,557170,0.010000002460951674,1.4449999975390488,0.0069204169397802644,62.117,1.4550000000000005,1,357426,0.010000062100307794,1.4449999378996927,0.006920458498318611,1853.86,1.4550000000000005,1,357417,0.010000062100307794,1.4449999378996927,0.006920458498318611,63.943,1.4550000000000005,1,604731,0.01000003861554788,1.4449999613844526,0.0069204421334149065,62.142,1.4550000000000005,1,221364,0.014290551848154864,1.4407094481518457,0.009919107469231152,883.488,1.4550000000000005,1,221328,0.013805430856091983,1.4411945691439085,0.0095791582563988,3272.434,1.4550000000000005,1,604731,0.01000003861554788,1.4449999613844526,0.0069204421334149065,45.395
10,59,166.304,1.5750000000000004,1,341410,0.01558769958329509,1.5594123004167053,0.00999588087071633,209.291,1.5750000000000004,1,1032216,0.01558792115098484,1.5594120788490156,0.0099960243750902,619.3,1.5750000000000004,1,341410,0.01558769958329509,1.5594123004167053,0.00999588087071633,3600.035,1.5750000000000004,0,712402,0.10001451143872031,1.47498548856128,0.06780711553730319,223.257,1.5750000000000004,1,758073,0.015566003681555252,1.5594339963184451,0.009981829124094963,3600.046,1.5750000000000004,0,698390,0.03613635785709257,1.5388636421429078,0.023482495048600765,210.512,1.5750000000000004,1,1081865,0.0155386833967468,1.5594613166032536,0.009964135199321546,217.32,1.5750000000000004,1,435311,0.015406421331245035,1.5595935786687554,0.009878484716765579,1765.865,1.5750000000000004,1,435320,0.015406421331244147,1.5595935786687563,0.009878484716765003,3600.03,1.5750000000000004,0,649636,0.12006336093048886,1.4549366390695115,0.08252136739595343,166.304
1,60,165.368,1.580000000000001,1,345137,0.01522485492345882,1.5647751450765421,0.009729739746546194,212.397,1.580000000000001,1,1085166,0.0153705331675289,1.564629466832472,0.009823752839479567,631.947,1.580000000000001,1,345137,0.01522485492345882,1.5647751450765421,0.009729739746546194,3600.032,1.580000000000001,0,709378,0.10510229431424234,1.4748977056857586,0.07126073483542011,220.346,1.580000000000001,1,760227,0.01543107739222438,1.5645689226077766,0.009862830054494705,3600.031,1.580000000000001,0,689108,0.041165670484319294,1.5388343295156817,0.026751203618699742,212.057,1.580000000000001,1,1140495,0.015418021287160633,1.5645819787128403,0.00985440296317667,219.42,1.580000000000001,1,446824,0.015555931488318686,1.5644440685116823,0.009943424505497126,1828.084,1.580000000000001,1,446342,0.015555931488318686,1.5644440685116823,0.009943424505497126,3600.033,1.580000000000001,0,656340,0.12513110587113907,1.454868894128862,0.08600851002870906,165.368
2,60,300.067,1.6199999999999999,1,447952,0.01601094092388533,1.6039890590761146,0.009981951456144913,355.645,1.6199999999999999,1,1351638,0.015984366402004513,1.6040156335979954,0.009965218584652883,933.525,1.6199999999999999,1,447952,0.01601094092388533,1.6039890590761146,0.009981951456144913,3600.025,1.6199999999999999,0,688864,0.1452074554136762,1.4747925445863237,0.09845958060115267,392.923,1.6199999999999999,1,1000093,0.015986605157433997,1.6040133948425659,0.009966628214475156,3600.031,1.6199999999999999,0,669636,0.10044225045741428,1.5195577495425856,0.06609965990937114,374.553,1.6199999999999999,1,1406073,0.015916256376782956,1.604083743623217,0.009922335065145779,377.556,1.6199999999999999,1,570354,0.015991397616715197,1.6040086023832847,0.009969645794264877,2366.284,1.6199999999999999,1,570793,0.015898621357861575,1.6041013786421383,0.009911232275929879,3600.027,1.6199999999999999,0,635605,0.17072836866273589,1.449271631337264,0.11780287764634041,300.067
3,60,31.489,1.4200000000000013,1,136697,0.010179185881784125,1.4098208141182171,0.007220198325806938,35.361,1.4200000000000013,1,462706,0.010322491836006309,1.409677508163995,0.0073225910012926455,193.16,1.4200000000000013,1,136697,0.010179185881784125,1.4098208141182171,0.007220198325806938,2371.395,1.4200000000000013,1,462706,0.010322491836006309,1.409677508163995,0.0073225910012926455,37.808,1.4200000000000013,1,276843,0.010441719380679393,1.4095582806193219,0.007407795423749051,1439.32,1.4200000000000013,1,276830,0.010441719380679393,1.4095582806193219,0.007407795423749051,40.352,1.4200000000000013,1,509325,0.010331684346524428,1.4096683156534768,0.0073291597972357,38.406,1.4200000000000013,1,175156,0.011100161605523962,1.4088998383944773,0.007878602369756274,700.461,1.4200000000000013,1,175156,0.011100161605523962,1.4088998383944773,0.007878602369756274,2889.407,1.4200000000000013,1,509325,0.010331684346524428,1.4096683156534768,0.0073291597972357,31.489
4,60,31.362,1.4200000000000006,1,136697,0.010179185881782571,1.409820814118218,0.007220198325805831,35.845,1.4200000000000006,1,462706,0.010322491836006087,1.4096775081639945,0.00732259100129249,200.254,1.4200000000000006,1,136697,0.010179185881782571,1.409820814118218,0.007220198325805831,2417.551,1.4200000000000006,1,462706,0.010322491836005865,1.4096775081639947,0.0073225910012923315,38.055,1.4200000000000006,1,276843,0.01044171938067917,1.4095582806193214,0.007407795423748895,1463.684,1.4200000000000006,1,276830,0.01044171938067917,1.4095582806193214,0.007407795423748895,40.264,1.4200000000000006,1,509325,0.010331684346523762,1.4096683156534768,0.007329159797235228,38.308,1.4200000000000006,1,175156,0.011100161605523295,1.4088998383944773,0.007878602369755803,703.541,1.4200000000000006,1,175156,0.011100161605523517,1.408899838394477,0.00787860236975596,2245.704,1.4200000000000006,1,509325,0.010331684346523762,1.4096683156534768,0.007329159797235228,31.362
5,60,586.65,1.6600000000000013,1,581247,0.015000545861035386,1.6449994541389659,0.009118875889771677,622.081,1.6600000000000013,1,1716924,0.015000248407871952,1.6449997515921293,0.009118693418253597,1356.32,1.6600000000000013,1,581247,0.015000545861035386,1.6449994541389659,0.009118875889771677,3600.036,1.6600000000000013,0,681744,0.19069104105246626,1.469308958947535,0.12978280700681097,675.221,1.6600000000000013,1,1315312,0.015628781311260553,1.6443712186887407,0.009504411858852226,3600.045,1.6600000000000013,0,657711,0.16004368474012498,1.4999563152598763,0.10669889723581481,649.508,1.6600000000000013,1,1745181,0.01500006301155965,1.6449999369884416,0.009118579687620405,672.445,1.6600000000000013,1,739188,0.016289127599009134,1.6437108724009921,0.009909971317045175,3131.274,1.6600000000000013,1,739195,0.015000207085288597,1.6449997929147127,0.009118668069076349,3600.034,1.6600000000000013,0,631226,0.2250408275945941,1.4349591724054072,0.15682733831190507,586.65
6,60,364.882,1.6200000000000003,1,447952,0.016010940923884887,1.6039890590761154,0.00998195145614463,322.234,1.6200000000000003,1,1351638,0.015984366402001626,1.6040156335979987,0.009965218584651063,889.928,1.6200000000000003,1,447952,0.016010940923884887,1.6039890590761154,0.00998195145614463,3600.032,1.6200000000000003,0,685356,0.1452218925373545,1.4747781074626458,0.09847033380988318,388.78,1.6200000000000003,1,1000093,0.01598660515743444,1.6040133948425659,0.009966628214475434,3600.096,1.6200000000000003,0,675150,0.10042888838380892,1.5195711116161914,0.06609028535492122,375.89,1.6200000000000003,1,1406073,0.01591625637678451,1.6040837436232158,0.009922335065146753,378.016,1.6200000000000003,1,570354,0.015991397616716307,1.604008602383284,0.009969645794265573,2335.026,1.6200000000000003,1,570793,0.0158986213578598,1.6041013786421405,0.009911232275928756,3600.025,1.6200000000000003,0,631802,0.18501694985321682,1.4349830501467835,0.12893319529752742,322.234
7,60,135.661,1.5400000000000005,1,290211,0.015036764486207055,1.5249632355137934,0.009860411146987973,123.904,1.5400000000000005,1,904552,0.01508289033974708,1.5249171096602534,0.009890957511197116,495.639,1.5400000000000005,1,290211,0.015036764486207055,1.5249632355137934,0.009860411146987973,3600.025,1.5400000000000005,0,688710,0.06519243570972844,1.474807564290272,0.04420402857175558,153.104,1.5400000000000005,1,616711,0.015073397756492968,1.5249266022435075,0.009884670996175576,3225.93,1.5400000000000005,1,616713,0.015073397756492968,1.5249266022435075,0.009884670996175576,135.646,1.5400000000000005,1,969001,0.015080233449628277,1.5249197665503722,0.009889197963340937,166.536,1.5400000000000005,1,373045,0.015085179721550546,1.52491482027845,0.009892473678494374,1477.453,1.5400000000000005,1,373045,0.015085179721550546,1.52491482027845,0.009892473678494374,3600.025,1.5400000000000005,0,628236,0.09106021768420902,1.4489397823157915,0.06284610222977698,123.904
8,60,7.137,1.0600000000000012,1,16463,0.010486771351587931,1.0495132286484132,0.009992033511662383,6.282,1.0600000000000012,1,85218,0.010489663177911446,1.0495103368220897,0.0099948164490443,28.472,1.0600000000000012,1,16463,0.010486771351587931,1.0495132286484132,0.009992033511662383,473.636,1.0600000000000012,1,85218,0.010489663177911668,1.0495103368220895,0.009994816449044513,6.56,1.0600000000000012,1,29566,0.010478785860943418,1.0495212141390577,0.009984348786641123,162.027,1.0600000000000012,1,29503,0.010478785860943418,1.0495212141390577,0.009984348786641123,6.995,1.0600000000000012,1,86015,0.01048298230541267,1.0495170176945885,0.009988387161591731,8.809,1.0600000000000012,1,21200,0.010489949124517173,1.049510050875484,0.009995091629438546,91.733,1.0600000000000012,1,21200,0.010489949124517173,1.049510050875484,0.009995091629438546,515.603,1.0600000000000012,1,86015,0.01048298230541267,1.0495170176945885,0.009988387161591731,6.282
9,60,55.176,1.4600000000000006,1,174124,0.011073355650061067,1.4489266443499396,0.007642454290727137,53.858,1.4600000000000006,1,572326,0.011397029316436047,1.4486029706835646,0.007867600403344496,290.179,1.4600000000000006,1,174062,0.011071219425131895,1.4489287805748687,0.007640968675312903,3090.592,1.4600000000000006,1,572326,0.011397029316436047,1.4486029706835646,0.007867600403344496,62.408,1.4600000000000006,1,356348,0.012371250531608036,1.4476287494683926,0.008545872369660442,1987.438,1.4600000000000006,1,356212,0.012371250531629796,1.4476287494683708,0.008545872369675602,55.761,1.4600000000000006,1,620765,0.011678950586120784,1.4483210494138798,0.00806378571301379,65.759,1.4600000000000006,1,223217,0.012516349110031966,1.4474836508899687,0.008646970970854442,896.089,1.4600000000000006,1,223217,0.012516349110031966,1.4474836508899687,0.008646970970854442,3600.018,1.4600000000000006,0,609287,0.025120740591185298,1.4348792594088153,0.01750721562560971,53.858
10,60,361.025,1.6200000000000003,1,447952,0.016010940923884887,1.6039890590761154,0.00998195145614463,312.24,1.6200000000000003,1,1351638,0.01598436640200296,1.6040156335979974,0.009965218584651901,870.568,1.6200000000000003,1,447952,0.016010940923884887,1.6039890590761154,0.00998195145614463,3600.03,1.6200000000000003,0,681344,0.14523271844465113,1.4747672815553492,0.09847839741296867,389.403,1.6200000000000003,1,1000093,0.01598660515743444,1.6040133948425659,0.009966628214475434,3600.026,1.6200000000000003,0,668594,0.10044528280108533,1.519554717198915,0.06610178736192011,333.389,1.6200000000000003,1,1406073,0.015916256376784732,1.6040837436232156,0.009922335065146894,406.034,1.6200000000000003,1,570354,0.015991397616716974,1.6040086023832834,0.009969645794265992,2261.559,1.6200000000000003,1,570793,0.015898621357860465,1.6041013786421399,0.009911232275929176,3600.032,1.6200000000000003,0,638302,0.17041319720247516,1.4495868027975252,0.11755984317296388,312.24
1,61,365.37,1.6250000000000009,1,454276,0.015180102128890427,1.6098198978711105,0.00942968971185236,348.237,1.6250000000000009,1,1401190,0.015335874028245877,1.609664125971755,0.009527375171505176,970.348,1.6250000000000009,1,454276,0.015180102128890427,1.6098198978711105,0.00942968971185236,3600.029,1.6250000000000009,0,686342,0.15049609683812282,1.474503903161878,0.1020655805084028,390.272,1.6250000000000009,1,1007225,0.015330646463074249,1.6096693535369266,0.009524096628533193,3600.027,1.6250000000000009,0,663901,0.1054008527899779,1.519599147210023,0.06936095810759922,335.903,1.6250000000000009,1,1476099,0.015346190345170152,1.6096538096548307,0.009533845261088122,408.714,1.6250000000000009,1,584034,0.01574108643026384,1.609258913569737,0.009781574796653566,2423.133,1.6250000000000009,1,584504,0.016049266773459747,1.6089507332265411,0.009974989564332423,3600.027,1.6250000000000009,0,636037,0.19505235095563545,1.4299476490443654,0.1364052390910877,335.903
2,61,347.036,1.625,1,454276,0.015180102128888207,1.6098198978711118,0.009429689711850972,344.308,1.625,1,1401190,0.015335874028246987,1.609664125971753,0.009527375171505877,972.022,1.625,1,454276,0.015180102128888207,1.6098198978711118,0.009429689711850972,3600.03,1.625,0,678746,0.17000599030872832,1.4549940096912717,0.11684308607208704,388.237,1.625,1,1007225,0.015330646463074915,1.609669353536925,0.009524096628533617,3600.047,1.625,0,657137,0.10541154223886817,1.5195884577611318,0.06936848045962066,337.549,1.625,1,1476099,0.015346190345168376,1.6096538096548316,0.009533845261087014,408.832,1.625,1,584034,0.015741086430262063,1.609258913569738,0.009781574796652457,2431.165,1.625,1,584504,0.016049266773456194,1.6089507332265438,0.009974989564330197,3600.027,1.625,0,646438,0.19005278299684436,1.4349472170031556,0.13244583545990207,337.549
3,61,55.281,1.4650000000000012,1,180010,0.010143724874984716,1.4548562751250165,0.006972320942227136,56.967,1.4650000000000012,1,600564,0.010256873798115018,1.4547431262018862,0.007050642559071003,298.414,1.4650000000000012,1,180010,0.010143724874984716,1.4548562751250165,0.006972320942227136,3109.506,1.4650000000000012,1,600564,0.010256873798115462,1.4547431262018857,0.00705064255907131,63.29,1.4650000000000012,1,373022,0.011656208365373955,1.4533437916346272,0.008020269142419361,2058.956,1.4650000000000012,1,373015,0.011656208365356635,1.4533437916346446,0.008020269142407348,56.941,1.4650000000000012,1,667157,0.010259761041919946,1.4547402389580812,0.007052641266916646,73.548,1.4650000000000012,1,230795,0.014383614183521853,1.4506163858164793,0.009915518895387382,933.842,1.4650000000000012,1,230795,0.014383614183521853,1.4506163858164793,0.009915518895387382,3600.026,1.4650000000000012,0,646358,0.030124462871553792,1.4348755371284474,0.020994477982278895,55.281
4,61,34.551,1.4250000000000007,1,149628,0.010023416796851814,1.414976583203149,0.007083804011909041,35.433,1.4250000000000007,1,515898,0.010059142225591122,1.4149408577744096,0.007109231576939095,245.316,1.4250000000000007,1,149628,0.010023416796851814,1.414976583203149,0.007083804011909041,2712.643,1.4250000000000007,1,515832,0.01006019146771786,1.4149398085322828,0.00710997839417162,39.438,1.4250000000000007,1,296916,0.012323500626729045,1.4126764993732717,0.008723512164459674,1613.916,1.4250000000000007,1,296917,0.012323500626615136,1.4126764993733856,0.008723512164378338,36.211,1.4250000000000007,1,571529,0.010070014375068492,1.4149299856249322,0.007116970081470758,46.855,1.4250000000000007,1,190762,0.010059192890634838,1.4149408071093659,0.007109267638683155,771.416,1.4250000000000007,1,190901,0.010059192890634616,1.414940807109366,0.007109267638682996,3253.692,1.4250000000000007,1,571529,0.010070014375068492,1.4149299856249322,0.007116970081470758,34.551
5,61,1001.825,1.7050000000000012,1,762919,0.0150002015345021,1.689999798465499,0.008875859954611896,1113.217,1.7050000000000012,1,2207166,0.015000134027377321,1.6899998659726239,0.008875819655017835,2103.701,1.7050000000000012,1,762919,0.0150002015345021,1.689999798465499,0.008875859954611896,3600.047,1.7050000000000012,0,659418,0.2500378498013569,1.4549621501986443,0.17185178993640454,1170.362,1.7050000000000012,1,1735317,0.01687734762666193,1.6881226523733392,0.009997702242152838,3600.115,1.7050000000000012,0,641631,0.23006455446065055,1.4749354455393506,0.15598279582773275,1048.791,1.7050000000000012,1,2259453,0.015000142547788586,1.6899998574522126,0.00887582474143063,1363.966,1.7050000000000012,1,969314,0.016825171663136018,1.6881748283368652,0.009966486515920647,3600.036,1.7050000000000012,0,783127,0.05009076788101652,1.6549092321189847,0.030267985040411626,3600.033,1.7050000000000012,0,615360,0.27006828227689805,1.4349317177231031,0.1882098492501319,1001.825
6,61,563.223,1.6650000000000003,1,589093,0.016035274573638514,1.6489647254263617,0.00972444972677774,629.111,1.6650000000000003,1,1763544,0.016289717439769147,1.648710282560231,0.009880278913814591,1366.547,1.6650000000000003,1,589093,0.016035274573638514,1.6489647254263617,0.00972444972677774,3600.029,1.6650000000000003,0,677072,0.2100448694391368,1.4549551305608635,0.14436518695814876,664.989,1.6650000000000003,1,1335408,0.01614405372784833,1.648855946272152,0.009791063776279503,3600.033,1.6650000000000003,0,646399,0.16513961526312038,1.4998603847368799,0.11010332491186556,592.706,1.6650000000000003,1,1821133,0.0161816561788799,1.6488183438211204,0.009814092764991364,761.098,1.6650000000000003,1,750030,0.016441902492033922,1.6485580975079663,0.00997350503866878,3251.3,1.6650000000000003,1,750622,0.01627127630958647,1.6487287236904138,0.00986898334200537,3600.033,1.6650000000000003,0,646540,0.23006081590785987,1.4349391840921404,0.16032792083339414,563.223
7,61,245.541,1.5850000000000004,1,383236,0.015030170543858912,1.5699698294561415,0.009573541008151451,240.015,1.5850000000000004,1,1169912,0.01506554916115066,1.5699344508388497,0.009596291840784062,787.94,1.5850000000000004,1,383236,0.015030170543858912,1.5699698294561415,0.009573541008151451,3600.023,1.5850000000000004,0,676580,0.11040138422285994,1.4745986157771405,0.07486876973953784,260.778,1.5850000000000004,1,822807,0.01504575663432961,1.5699542433656708,0.00958356378723146,3600.1,1.5850000000000004,0,666968,0.06501767508729084,1.5199823249127096,0.04277528364747578,232.278,1.5850000000000004,1,1254191,0.015061168828168325,1.569938831171832,0.009593474936170847,300.025,1.5850000000000004,1,489593,0.015161180601179325,1.569838819398821,0.00965779442693702,2024.211,1.5850000000000004,1,489593,0.015161180601179325,1.569838819398821,0.00965779442693702,3600.026,1.5850000000000004,0,631100,0.15008760048070502,1.4349123995192954,0.10459704754867635,232.278
8,61,7.619,1.105000000000001,1,20519,0.010856356369791209,1.0941436436302099,0.009922240496477587,6.835,1.105000000000001,1,105666,0.010938336322511288,1.0940616636774898,0.009997915735155233,31.133,1.105000000000001,1,20519,0.010856356369791209,1.0941436436302099,0.009922240496477587,578.589,1.105000000000001,1,105666,0.010938336322510844,1.0940616636774902,0.009997915735154824,6.936,1.105000000000001,1,37186,0.010840017189439388,1.0941599828105617,0.00990715924520901,198.167,1.105000000000001,1,37179,0.010840017189435835,1.0941599828105653,0.009907159245205731,7.279,1.105000000000001,1,108749,0.010939645739996395,1.0940603542600047,0.009999124543175409,10.627,1.105000000000001,1,26271,0.010890339260206439,1.0941096607397947,0.009953608537596508,111.629,1.105000000000001,1,26271,0.010890339260206439,1.0941096607397947,0.009953608537596508,640.456,1.105000000000001,1,108999,0.01093964573999684,1.0940603542600043,0.009999124543175818,6.835
9,61,95.64,1.5050000000000006,1,227872,0.010847990723548362,1.4941520092764522,0.007260299257504286,100.476,1.5050000000000006,1,737402,0.011641216762900752,1.4933587832370998,0.007795324803103584,492.922,1.5050000000000006,1,227872,0.010847990723548362,1.4941520092764522,0.007260299257504286,3600.027,1.5050000000000006,0,681344,0.03045726259641235,1.4745427374035882,0.02065539493961515,109.732,1.5050000000000006,1,473031,0.013795724554150013,1.4912042754458505,0.009251398202989508,2558.459,1.5050000000000006,1,472545,0.014259069686000103,1.4907409303140005,0.009565089007783975,96.024,1.5050000000000006,1,803177,0.011311546707734488,1.493688453292266,0.007572895594661993,111.784,1.5050000000000006,1,290805,0.011501464309621401,1.4934985356903792,0.0077010214839646806,1228.65,1.5050000000000006,1,290885,0.011501464309620513,1.49349853569038,0.007701021483964081,3600.02,1.5050000000000006,0,626408,0.07010463265766065,1.43489536734234,0.048856964941984486,95.64
10,61,317.165,1.6250000000000004,1,454276,0.015180102128888429,1.609819897871112,0.009429689711851109,349.841,1.6250000000000004,1,1401190,0.015335874028245655,1.6096641259717548,0.009527375171505039,1131.587,1.6250000000000004,1,454276,0.015180102128888429,1.609819897871112,0.009429689711851109,3600.029,1.6250000000000004,0,669356,0.17001865696605623,1.4549813430339442,0.1168528089930908,390.596,1.6250000000000004,1,1007225,0.015330646463074693,1.6096693535369258,0.009524096628533475,3600.033,1.6250000000000004,0,661163,0.10540523472320262,1.5195947652767978,0.06936404173780028,338.401,1.6250000000000004,1,1476099,0.015346190345169708,1.6096538096548307,0.009533845261087847,377.815,1.6250000000000004,1,584034,0.015741086430263396,1.609258913569737,0.00978157479665329,2530.264,1.6250000000000004,1,584504,0.016049266773457527,1.608950733226543,0.009974989564331032,3600.026,1.6250000000000004,0,607757,0.19525044995611118,1.4297495500438893,0.13656269375997884,317.165
1,62,377.14,1.630000000000001,1,500293,0.015024080638476489,1.6149759193615245,0.009302975021705717,433.325,1.630000000000001,1,1536380,0.01505222011217211,1.614947779887829,0.009320561506464072,1240.104,1.630000000000001,1,500293,0.015024080638476489,1.6149759193615245,0.009302975021705717,3600.038,1.630000000000001,0,740388,0.15509048347353604,1.474909516526465,0.10515254104454291,375.516,1.630000000000001,1,1089312,0.015044405600280752,1.6149555943997203,0.00931567756565639,3600.026,1.630000000000001,0,664536,0.11011809131633155,1.5198819086836695,0.07245174160386052,409.347,1.630000000000001,1,1626575,0.015053749846741793,1.6149462501532592,0.009321517570825149,369.558,1.630000000000001,1,644332,0.016077899121809125,1.6139221008781919,0.009962004431973868,2802.288,1.630000000000001,1,644318,0.016077899121809125,1.6139221008781919,0.009962004431973868,3600.053,1.630000000000001,0,479020,0.2453191113165809,1.38468088868342,0.17716653224688816,369.558
